trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,net_gex,total_abs_gex,total_oi,total_volume,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,gex_ratio,call_gex_share,put_gex_share,market_bias_label
2026-09-17,ETF,上证50ETF华夏,10月,2.958,3.0,2.95,3.0,3.0,150869381.77749175,677774176.0941564,366716.0,197756.0,0.014198782961460488,-0.0027045300878972833,0.014198782961460488,Positive Gamma,1.5726627785695215,0.61129767634916,0.3887023236508403,
2026-09-17,ETF,上证50ETF华夏,12月,2.958,3.0,2.7,3.0,3.0,63903246.891652815,232830538.6083797,244318.0,247215.0,0.014198782961460488,-0.08722109533468558,0.014198782961460488,Positive Gamma,1.756576941975862,0.6372312396681302,0.3627687603318698,
2026-09-17,ETF,上证50ETF华夏,3月,2.958,3.0,2.8,3.0,3.0,10305296.781427085,30615739.839987487,34907.0,4531.0,0.014198782961460488,-0.053414469235970374,0.014198782961460488,Positive Gamma,2.0147781367165827,0.6683006328654395,0.33169936713456055,
2026-09-17,ETF,上证50ETF华夏,9月,2.958,3.0,2.95,3.0,3.0,163079675.51454356,1834211457.6123383,832002.0,495117.0,0.014198782961460488,-0.0027045300878972833,0.014198782961460488,Positive Gamma,1.1951727293580972,0.5444549822316646,0.45554501776833567,
2026-09-17,ETF,中证500ETF南方,10月,7.681,8.0,7.5,7.5,8.5,39379606.630586684,498780057.49117374,243024.0,221179.0,0.04153105064444729,-0.023564640020830585,-0.023564640020830585,Positive Gamma,1.1714391292251347,0.5394759233445129,0.460524076655487,
2026-09-17,ETF,中证500ETF南方,12月,7.681,8.0,6.5,7.75,8.5,76680871.40547872,383554013.1078567,285795.0,125731.0,0.04153105064444729,-0.15375602135138655,0.008983205311808407,Positive Gamma,1.4997561596957734,0.5999609817456345,0.4000390182543654,
2026-09-17,ETF,中证500ETF南方,3月,7.681,8.0,7.75,8.0,6.5,33588211.18747652,96513059.03220303,71275.0,4189.0,0.04153105064444729,0.008983205311808407,0.04153105064444729,Positive Gamma,2.0675659087919875,0.6740086342940872,0.32599136570591297,
2026-09-17,ETF,中证500ETF南方,9月,7.681,7.75,7.75,7.75,8.25,23101380.408920392,2975127674.461292,857084.0,1179399.0,0.008983205311808407,0.008983205311808407,0.008983205311808407,Positive Gamma,1.0156512023320825,0.5038824183256443,0.4961175816743555,
2026-09-17,ETF,中证500ETF嘉实,10月,3.117,3.1,2.9,3.1,3.2,9349097.01127956,47932620.61177152,44325.0,20352.0,-0.005453962143086244,-0.06961822264998396,-0.005453962143086244,Positive Gamma,1.4846160297894802,0.5975233243243909,0.402476675675609,
2026-09-17,ETF,中证500ETF嘉实,12月,3.117,3.1,3.0,3.1,3.0,31765598.596229307,69419154.90545036,119079.0,33769.0,-0.005453962143086244,-0.0375360923965351,-0.005453962143086244,Positive Gamma,2.6872562227780947,0.7287956302514371,0.271204369748563,
2026-09-17,ETF,中证500ETF嘉实,3月,3.117,3.1,3.1,3.1,3.0,8279564.041837442,22749383.9219589,35291.0,5020.0,-0.005453962143086244,-0.005453962143086244,-0.005453962143086244,Positive Gamma,2.1443907540565657,0.6819733683830789,0.3180266316169211,
2026-09-17,ETF,中证500ETF嘉实,9月,3.117,3.1,3.1,3.1,3.2,19244171.829444833,222294492.7204559,212645.0,108368.0,-0.005453962143086244,-0.005453962143086244,-0.005453962143086244,Positive Gamma,1.1895507650024773,0.543285309487278,0.45671469051272195,
2026-09-17,ETF,创业板ETF易方达,10月,3.319,3.4,3.3,3.3,3.7,38735422.769221365,332224541.77341545,341041.0,236298.0,0.0244049412473637,-0.0057246158481470966,-0.0057246158481470966,Positive Gamma,1.2639649667466402,0.5582970519914808,0.4417029480085192,
2026-09-17,ETF,创业板ETF易方达,12月,3.319,3.5,2.95,3.3,4.2,16488427.637126518,145687640.19561493,309794.0,105028.0,0.05453449834287438,-0.11117806568243438,-0.0057246158481470966,Positive Gamma,1.2552403735380697,0.5565882857838438,0.44341171421615627,
2026-09-17,ETF,创业板ETF易方达,3月,3.319,3.5,2.95,3.3,3.6,3626590.329941521,17360843.742304396,35751.0,5096.0,0.05453449834287438,-0.11117806568243438,-0.0057246158481470966,Positive Gamma,1.5281088416028563,0.6044474100387285,0.3955525899612717,
2026-09-17,ETF,创业板ETF易方达,9月,3.319,3.4,3.3,3.4,3.5,106080111.63520306,1495642866.5890808,1282403.0,1248275.0,0.0244049412473637,-0.0057246158481470966,0.0244049412473637,Positive Gamma,1.1526812823055612,0.5354630487013007,0.4645369512986993,
2026-09-17,ETF,沪深300ETF华泰柏瑞,10月,4.532,4.6,4.4,4.4,,-56545126.389294386,874204080.5558722,367749.0,153023.0,0.015004413062665423,-0.029126213592232886,-0.029126213592232886,Negative Gamma,0.878495461575772,0.4676590811876904,0.5323409188123095,
2026-09-17,ETF,沪深300ETF华泰柏瑞,12月,4.532,4.9,4.3,4.7,4.8,88894439.3796536,326237948.02356213,263692.0,114050.0,0.08120035304501338,-0.05119152691968232,0.03706972639011474,Positive Gamma,1.7490783286011313,0.636241721599526,0.363758278400474,
2026-09-17,ETF,沪深300ETF华泰柏瑞,3月,4.532,4.7,4.2,4.7,4.6,20959444.06013392,52240999.12300016,43832.0,5165.0,0.03706972639011474,-0.07325684024713153,0.03706972639011474,Positive Gamma,2.3400512869652372,0.700603399743422,0.299396600256578,
2026-09-17,ETF,沪深300ETF华泰柏瑞,9月,4.532,4.6,4.5,4.5,,-56949952.19545639,1680852672.732721,626536.0,502865.0,0.015004413062665423,-0.007060900264783787,-0.007060900264783787,Negative Gamma,0.9344575138988414,0.4830592076511777,0.5169407923488223,
2026-09-17,ETF,沪深300ETF嘉实,10月,4.733,5.0,4.6,4.8,5.0,13784721.22321577,79544921.02468269,38566.0,15893.0,0.05641242341009933,-0.02810057046270864,0.014155926473695457,Positive Gamma,1.419242072403444,0.586647400271718,0.41335259972828187,
2026-09-17,ETF,沪深300ETF嘉实,12月,4.733,4.7,4.4,4.9,4.7,20411519.145992897,55015688.55598179,48680.0,9115.0,-0.006972321994506592,-0.07035706739911252,0.035284174941897506,Positive Gamma,2.1797144386942504,0.6855063499316467,0.3144936500683533,
2026-09-17,ETF,沪深300ETF嘉实,3月,4.733,4.8,4.4,4.8,4.8,5996880.844509611,16282322.026491947,15317.0,2071.0,0.014155926473695457,-0.07035706739911252,0.014155926473695457,Positive Gamma,2.1660911259722577,0.6841531212425495,0.31584687875745066,
2026-09-17,ETF,沪深300ETF嘉实,9月,4.733,4.8,4.7,4.8,4.8,77227479.22799568,314925622.23167765,141889.0,52712.0,0.014155926473695457,-0.006972321994506592,0.014155926473695457,Positive Gamma,1.6497945524698472,0.6226122515544044,0.3773877484455954,
2026-09-17,ETF,深证100ETF易方达,10月,3.44,3.5,3.5,3.5,3.7,2002523.6829440005,12683233.309568,11033.0,5117.0,0.01744186046511631,0.01744186046511631,0.01744186046511631,Positive Gamma,1.3749795197038732,0.5789437375339194,0.4210562624660805,
2026-09-17,ETF,深证100ETF易方达,12月,3.44,4.6,3.4,3.4,3.8,2476879.219072,9538300.982784001,17878.0,14191.0,0.33720930232558133,-0.011627906976744207,-0.011627906976744207,Positive Gamma,1.701524226126941,0.6298385961788477,0.370161403821152,
2026-09-17,ETF,深证100ETF易方达,3月,3.44,4.2,3.1,3.3,4.2,134620.80863999994,991386.228928,1666.0,151.0,0.2209302325581397,-0.09883720930232553,-0.04069767441860472,Positive Gamma,1.3142535995319407,0.5678952383601129,0.43210476163988715,
2026-09-17,ETF,深证100ETF易方达,9月,3.44,3.5,3.4,3.5,,-3364605.5970559954,62213299.804928,54116.0,27634.0,0.01744186046511631,-0.011627906976744207,0.01744186046511631,Negative Gamma,0.8973859998598186,0.47295911318314704,0.5270408868168529,
2026-09-17,ETF,科创50ETF华夏,10月,1.696,1.7,1.65,1.7,1.95,11284862.311403519,132587535.70172927,465906.0,380688.0,0.002358490566037652,-0.027122641509433998,0.002358490566037652,Positive Gamma,1.186061230078438,0.5425562714160028,0.45744372858399723,
2026-09-17,ETF,科创50ETF华夏,12月,1.696,2.55,1.3,1.7,2.05,21961603.596175358,114729102.7114291,586903.0,1145967.0,0.5035377358490565,-0.23349056603773577,0.002358490566037652,Positive Gamma,1.4734762455736874,0.5957106918695861,0.4042893081304141,
2026-09-17,ETF,科创50ETF华夏,3月,1.696,2.15,1.45,1.7,1.95,3205261.1086335983,15693383.46002432,77005.0,8713.0,0.26768867924528306,-0.1450471698113207,0.002358490566037652,Positive Gamma,1.5133295492218894,0.6021214168633024,0.3978785831366975,
2026-09-17,ETF,科创50ETF华夏,9月,1.696,1.7,1.7,1.7,1.75,116134601.66194175,871993648.7876095,1694372.0,1377621.0,0.002358490566037652,0.002358490566037652,0.002358490566037652,Positive Gamma,1.3072916891147124,0.5665914263386043,0.4334085736613958,
