trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-10,SH510050,上证50ETF华夏,上证50ETF华夏,3.075,3.066,3.069,3.088,3.063,0.009,2.8999999999999997e-05,0.018000000000000002,987199119.0,
2026-08-10,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.759,4.751,4.755,4.772,4.72,0.008,1.7e-05,0.005600000000000001,2663755927.0,
2026-08-10,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.967,4.956,4.96,4.98,4.926,0.011,2.2000000000000003e-05,0.028999999999999998,598969271.077,
2026-08-10,SH510500,中证500ETF南方,中证500ETF南方,8.037,7.987,8.002,8.04,7.922,0.05,6.3e-05,0.016,2574612658.0,
2026-08-10,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.255,3.238,3.242,3.26,3.214,0.017,5.3e-05,0.32289999999999996,494865236.672,
2026-08-10,SZ159901,深证100ETF易方达,深证100ETF易方达,3.695,3.712,3.712,3.72,3.643,-0.017,-4.6e-05,0.0579,444014446.52,
2026-08-10,SZ159915,创业板ETF易方达,创业板ETF易方达,3.559,3.586,3.586,3.601,3.495,-0.027,-7.5e-05,0.2501,5864196999.019,
2026-08-10,SH588000,科创50ETF华夏,科创50ETF华夏,1.835,1.84,1.84,1.851,1.799,-0.005,-2.7000000000000002e-05,0.0377,6255060479.0,
2026-08-10,SH588080,科创50ETF易方达,科创50ETF易方达,1.777,1.783,1.786,1.796,1.744,-0.006,-3.4e-05,0.0187,1488124860.0,
