underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,8月,2.75,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,193382.94383100007,-1588442.4066987003,-1395059.4628677003,1781825.3505297003,350.0,14854.0,15204.0,78.0,1483.0,1561.0,0.42255000000000004,0.47814999999999996,0.37155000000000005,96313.64477721936,-381123.5180742001,-284809.87329698075,477437.1628514194,-115490.82149667002,-1279568.6413710301,238.87079261672116,0.36899079699666687,0.7900990099009901,0.16134778510838832,0.04227974454914426,0.49207095457999206,False
上证50ETF华夏,8月,2.8,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,619.4359818000001,-3820555.8286354803,-3819936.3926536804,3821175.26461728,1396.0,23551.0,24947.0,658.0,1687.0,2345.0,0.1321,0.49775,0.09165,391.7539716837788,-859163.2564636285,-858771.5024919447,859555.0104353123,-273381.23724786006,-3546555.155405821,5055.897149245388,0.4286578513605034,0.7893318360471646,0.27148924135744423,0.006816657239785908,0.6158767235328193,False
上证50ETF华夏,8月,2.85,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,77953.08974400001,-17837677.526780162,-17759724.43703616,17915630.616524164,1464.0,24346.0,25810.0,1750.0,3962.0,5712.0,0.1248,0.48785,0.44279999999999997,71661.18339291273,-1809784.3349874502,-1738123.1515945373,1881445.518380363,-2824900.6998355202,-14934823.737200642,959.5371644265701,0.5103722549713684,0.7992307692307693,0.6790461982736137,-0.135371637726276,0.7838874262857358,True
上证50ETF华夏,8月,2.9,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,10559516.662281243,-53273533.42636417,-42714016.76408292,63833050.08864541,8293.0,27552.0,35845.0,15856.0,13740.0,29596.0,0.09459999999999999,0.45959999999999995,1.8068,9995547.495500276,-11827393.705854649,-1831846.2103543729,21822941.201354925,-16007641.775517961,-26706374.988564964,447.32966013856185,0.584301973770996,0.48996235884567113,1.205333666863998,-0.05804141993987351,0.8957654587278823,True
上证50ETF华夏,8月,2.95,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,150233548.05639002,-178736000.03777543,-28502451.98138541,328969548.09416544,23250.0,28614.0,51864.0,56750.0,47947.0,104697.0,0.1613,0.25875000000000004,7.15995,122297384.54941623,-149462794.408836,-27165409.859419778,271760178.95825225,-28502451.98138541,0.0,89.13497131951277,0.8251347106914254,0.8479607533363821,2.0582542495552594,-0.017323873239030042,0.9601554722684018,True
上证50ETF华夏,8月,3.0,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,568653640.7174717,-289816433.97174186,278837206.74572986,858470074.6892135,70515.0,38908.0,109423.0,110485.0,82753.0,193238.0,0.15075,-0.18475,8.7403,394784074.4423357,-224925435.19420233,169858639.2481334,619709509.636538,278837206.74572986,0.0,119.28800700320909,0.7351698365700673,0.8261591695501731,1.8468594120955681,-0.1665560002167761,0.9927058554418549,True
上证50ETF华夏,8月,3.1,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,99560021.55339403,-7486793.64774432,92073227.90564972,107046815.20113835,110879.0,17316.0,128195.0,31825.0,16919.0,48744.0,0.2032,-0.4824,0.7495,14843956.374296624,-6245224.223753827,8598732.150542798,21089180.598050453,21261029.17276062,70812198.7328891,913.2558403695427,0.49163047641012636,0.7991666666666668,0.632048910725441,-0.22124783121114203,0.9617197205027946,True
上证50ETF华夏,8月,3.2,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,12941039.995405203,-1213146.5565403802,11727893.438864823,14154186.551945582,96572.0,2818.0,99390.0,9074.0,1017.0,10091.0,0.33875,-0.48755,0.31805,534861.8276558759,-621955.6698611036,-87093.8422052277,1156817.4975169795,778135.21410393,10949758.224760892,3373.965387509405,0.27700520757541225,0.7963735267452403,0.22742761686070462,-0.36516730120519436,0.8481210129064088,False
上证50ETF华夏,8月,3.3,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,3487686.3735435004,0.0,3487686.3735435004,3487686.3735435004,46675.0,688.0,47363.0,6766.0,164.0,6930.0,0.20365,-0.4985,0.0421,217275.19781720696,0.0,217275.19781720696,217275.19781720696,505574.41892652004,2982111.95461698,3424.043373996454,0.30625528745837677,0.7990610328638499,0.19166596081264559,-0.30985186336940157,0.6764176228918726,False
上证50ETF华夏,8月,3.4,2.979,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,1228265.5866944403,-216837.64767195002,1011427.9390224903,1445103.2343663904,25028.0,435.0,25463.0,1635.0,67.0,1702.0,0.7684500000000001,-0.45635000000000003,0.3085,126648.75616250146,-117829.87664127091,8818.879521230556,244478.63280377237,46840.71950856002,964587.2195139304,3407.213218938672,0.3232566220438103,0.7758195768425948,0.10967491122586381,-0.3861135144172816,0.5120427349295529,False
