trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-09-22,SH510050,上证50ETF华夏,上证50ETF华夏,3.015,3.002,3.017,3.029,3.01,0.013,4.3e-05,0.0934,1803160539.0,
2026-09-22,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.613,4.608,4.636,4.658,4.612,0.005,1.1000000000000001e-05,0.0341,2987237086.0,
2026-09-22,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.821,4.81,4.858,4.863,4.816,0.011,2.3e-05,0.0362,1106614243.168,
2026-09-22,SH510500,中证500ETF南方,中证500ETF南方,7.85,7.872,7.936,7.96,7.843,-0.022,-2.8e-05,0.0794,2601280160.0,
2026-09-22,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.184,3.193,3.21,3.228,3.179,-0.009,-2.8e-05,0.0687,625539994.285,
2026-09-22,SZ159901,深证100ETF易方达,深证100ETF易方达,3.52,3.515,3.532,3.57,3.506,0.005,1.4e-05,0.07200000000000001,272495243.922,
2026-09-22,SZ159915,创业板ETF易方达,创业板ETF易方达,3.42,3.418,3.463,3.493,3.407,0.002,5.999999999999999e-06,0.2589,5932490779.064,
2026-09-22,SH588000,科创50ETF华夏,科创50ETF华夏,1.758,1.749,1.79,1.802,1.748,0.009,5.1000000000000006e-05,0.1492,7922340749.0,
2026-09-22,SH588080,科创50ETF易方达,科创50ETF易方达,1.705,1.696,1.737,1.747,1.696,0.009,5.3e-05,0.0559,1811138518.0,
