trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-07-28,上证50ETF华夏,12月,3.022,2.7,-0.10655195234943737,below_spot,"put_wall,put_oi_wall",534144.92513464,-6673426.9742877595,-6139282.049153119,7207571.8994224,0.0854804231038742,1033.0,12954.0,13987.0,0.13972049906599937,185.0,9293.0,9478.0,0.1778903903903904,0.001148,0.33525000000000005,0.56515
2026-07-28,上证50ETF华夏,12月,3.022,2.85,-0.05691594970218394,below_spot,,735807.4322493998,-2877941.6008815994,-2142134.1686321995,3613749.033130999,0.04285837181423179,1055.0,4213.0,5268.0,0.05262369264886571,151.0,1693.0,1844.0,0.03460960960960961,0.001158,0.22599999999999998,0.75585
2026-07-28,上证50ETF华夏,12月,3.022,2.9,-0.04037061548643284,below_spot,,2185181.319189119,-1358647.58994108,826533.7292480392,3543828.909130199,0.04202913252720606,1904.0,1893.0,3797.0,0.03792941552538784,589.0,429.0,1018.0,0.019106606606606607,0.001565,0.28535,1.0213
2026-07-28,上证50ETF华夏,12月,3.022,2.95,-0.02382528127068151,below_spot,,2070227.7293613995,-1301345.9104079197,768881.8189534799,3371573.6397693194,0.039986218004491446,1337.0,1751.0,3088.0,0.030846993716723108,203.0,163.0,366.0,0.0068693693693693695,0.0016505,0.20675000000000002,1.25465
2026-07-28,上证50ETF华夏,12月,3.022,3.0,-0.007279947054930402,below_spot,"call_wall,price_wall,max_gamma",12628039.785929117,-2178653.0543265594,10449386.731602557,14806692.840255678,0.1756045428912876,8218.0,2877.0,11095.0,0.11083141039088176,649.0,732.0,1381.0,0.02591966966966967,0.0017785000000000001,0.12384999999999999,1.2559
2026-07-28,上证50ETF华夏,12月,3.022,3.1,0.02581072137657192,above_spot,gamma_flip,9011701.054310238,-2026780.7586549595,6984920.2956552785,11038481.812965197,0.13091428139236483,6292.0,2779.0,9071.0,0.09061304404287412,1942.0,928.0,2870.0,0.05386636636636637,0.0019505,-0.0006000000000000172,1.1834500000000001
2026-07-28,上证50ETF华夏,12月,3.022,3.2,0.058901389808074356,above_spot,,10514019.786641238,-1980020.7054029997,8533999.081238238,12494040.492044238,0.14817692871332508,8741.0,3005.0,11746.0,0.11733445213621425,2353.0,402.0,2755.0,0.051707957957957955,0.002154,-0.09630000000000002,1.0192999999999999
2026-07-28,上证50ETF华夏,12月,3.022,3.3,0.09199205823957635,above_spot,,6182973.861755599,-1777472.9866141197,4405500.875141479,7960446.848369719,0.09440937588830385,6305.0,2889.0,9194.0,0.09184172934959593,2150.0,450.0,2600.0,0.048798798798798795,0.0022554999999999997,-0.17514999999999997,0.87375
2026-07-28,上证50ETF华夏,12月,3.022,3.4,0.12508272667107878,above_spot,,2796669.7992688003,-996653.5498751998,1800016.2493936005,3793323.349144,0.04498808882927958,3640.0,1856.0,5496.0,0.0549012556564476,597.0,40.0,637.0,0.011955705705705706,0.002472,-0.2279,0.71465
2026-07-28,上证50ETF华夏,12月,3.022,3.5,0.15817339510258122,above_spot,call_oi_wall,6028665.475976999,-556489.7390367999,5472175.7369401995,6585155.215013798,0.07809868036546024,10117.0,1180.0,11297.0,0.11284925130110782,26684.0,25.0,26709.0,0.5012950450450451,0.0027064999999999997,-0.26385,0.5844499999999999
2026-07-28,上证50ETF华夏,3月,3.022,2.85,-0.05691594970218394,below_spot,"put_wall,put_oi_wall,max_gamma",151804.71529,-1179934.2845195998,-1028129.5692295998,1331738.9998095997,0.24172311454366072,250.0,2166.0,2416.0,0.33884992987377277,109.0,1685.0,1794.0,0.34519915335770635,0.0011665,0.22255000000000003,0.6307
2026-07-28,上证50ETF华夏,3月,3.022,2.9,-0.04037061548643284,below_spot,,107704.31535335997,-162475.65754463995,-54771.34219127998,270179.9728979999,0.04904019822620172,167.0,293.0,460.0,0.06451612903225806,20.0,186.0,206.0,0.03963825283817587,0.0012065,0.18675,0.6567000000000001
2026-07-28,上证50ETF华夏,3月,3.022,2.95,-0.02382528127068151,below_spot,,189166.16395819996,-158626.13288895995,30540.03106924001,347792.2968471599,0.06312756269825273,143.0,278.0,421.0,0.059046283309957925,192.0,302.0,494.0,0.09505483933038292,0.001561,0.24145000000000003,1.0366499999999998
2026-07-28,上证50ETF华夏,3月,3.022,3.0,-0.007279947054930402,below_spot,price_wall,531971.2112929599,-391242.00729879993,140729.20399415994,923213.2185917598,0.1675718550089645,388.0,686.0,1074.0,0.1506311360448808,592.0,556.0,1148.0,0.2208966711564364,0.001726,0.15469999999999998,1.0629
2026-07-28,上证50ETF华夏,3月,3.022,3.1,0.02581072137657192,above_spot,"call_wall,call_oi_wall",971392.9164815198,-109702.32020287999,861690.5962786399,1081095.2366844,0.1962289215582267,754.0,193.0,947.0,0.13281907433380083,620.0,140.0,760.0,0.14623821435443526,0.001872,0.04285,1.01655
2026-07-28,上证50ETF华夏,3月,3.022,3.2,0.058901389808074356,above_spot,gamma_flip,474309.2552659999,-22453.855761119994,451855.3995048799,496763.11102711986,0.09016716218796746,418.0,42.0,460.0,0.06451612903225806,219.0,32.0,251.0,0.04829709447758322,0.002031,-0.04435,0.91395
2026-07-28,上证50ETF华夏,3月,3.022,3.3,0.09199205823957635,above_spot,,517338.1408549198,-12557.165500000001,504780.9753549198,529895.3063549198,0.09618096627979758,537.0,25.0,562.0,0.0788218793828892,227.0,12.0,239.0,0.045988070040407926,0.0021615000000000002,-0.11435000000000001,0.80245
2026-07-28,上证50ETF华夏,3月,3.022,3.4,0.12508272667107878,above_spot,,106971.61616203998,-6410.638468639999,100560.97769339998,113382.25463067998,0.020579942261380636,133.0,14.0,147.0,0.02061711079943899,27.0,2.0,29.0,0.005580142389840293,0.0023170000000000005,-0.1692,0.6910499999999999
2026-07-28,上证50ETF华夏,8月,3.022,2.85,-0.05691594970218394,below_spot,,4942613.583601599,-33967248.93402131,-29024635.35041971,38909862.51762291,0.03186958482953497,4660.0,29877.0,34537.0,0.04648311375085633,2702.0,30137.0,32839.0,0.055711445284401674,0.0010695,0.31894999999999996,1.20315
2026-07-28,上证50ETF华夏,8月,3.022,2.9,-0.04037061548643284,below_spot,,18826827.639628798,-65766480.687232144,-46939653.04760335,84593308.32686093,0.06928715346945417,16512.0,44308.0,60820.0,0.08185722495662859,15117.0,42304.0,57421.0,0.09741486950502844,0.001528,0.36560000000000004,1.4369
