trade_date,market_type,source_file,underlying,name,code,expiry,contract_month,raw_strike,strike,option_type,last_price,bid_price,ask_price,bid_volume,ask_volume,volume,open_interest,oi_change,amount,prev_settle,open_price,high_price,low_price,iv,delta,gamma,vega,theta,rho,theoretical_price,moneyness,leverage,real_leverage,parse_error
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月3900,90007567,,7月,3900.0,3.9,call,0.1994,0.1991,0.1994,1.0,45.0,202357.0,42962.0,5852.0,259086556.0,0.1032,0.12,0.2059,0.0896,0.0035810000000000004,0.7131,1.202,0.0027,-0.0038,0.001,0.2511,0.000359,20.26,14.45,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月3900,90007576,,7月,3900.0,3.9,put,0.0653,0.0653,0.0654,25.0,1.0,198789.0,61113.0,10859.0,216563975.0,0.1391,0.1088,0.16,0.0613,0.0040420000000000005,-0.3061,1.097,0.0028,-0.0038,-0.0005,0.1043,-0.000359,61.87,-18.94,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4000,90007568,,7月,4000.0,4.0,call,0.1408,0.1407,0.1408,21.0,13.0,233469.0,68333.0,13049.0,221861661.0,0.0672,0.083,0.1465,0.06,0.0036920000000000004,0.5783,1.3392,0.0031,-0.0044,0.0008,0.1942,0.0001,28.69,16.59,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4000,90007577,,7月,4000.0,4.0,put,0.1076,0.1066,0.1076,1.0,10.0,116253.0,55028.0,11537.0,187253843.0,0.2032,0.176,0.2299,0.1022,0.0041340000000000005,-0.4267,1.199,0.0031,-0.0044,-0.0007,0.1473,-0.0001,37.55,-16.02,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4100,90007569,,7月,4100.0,4.1,call,0.0966,0.0966,0.0968,58.0,14.0,193630.0,73099.0,2383.0,124845739.0,0.0436,0.0563,0.1016,0.0401,0.0038170000000000005,0.4456,1.3088,0.0031,-0.0045,0.0007,0.1466,-0.000146,41.82,18.64,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4100,90007578,,7月,4100.0,4.1,put,0.1639,0.1639,0.164,58.0,5.0,48084.0,32556.0,3492.0,109508197.0,0.278,0.25,0.3097,0.157,0.004275,-0.5452,1.1718,0.0031,-0.0045,-0.0009,0.1996,0.000146,24.65,-13.44,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4200,90007570,,7月,4200.0,4.2,call,0.0654,0.0653,0.0654,516.0,88.0,141147.0,83444.0,1146.0,62250414.0,0.028,0.0353,0.0694,0.0267,0.003965,0.3303,1.1547,0.0029,-0.0042,0.0005,0.1081,-0.00038100000000000005,61.77,20.4,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4200,90007579,,7月,4200.0,4.2,put,0.2328,0.2328,0.2329,8.0,2.0,22258.0,34456.0,148.0,69329236.0,0.3659,0.3445,0.3956,0.2256,0.00447,-0.6481,1.0494,0.0029,-0.0043,-0.0011,0.2608,0.00038100000000000005,17.35,-11.25,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4300,90007571,,7月,4300.0,4.3,call,0.0446,0.0446,0.0447,27.0,88.0,110165.0,92933.0,2664.0,34985907.0,0.0191,0.0227,0.0483,0.0183,0.0041470000000000005,0.2401,0.9476,0.0025,-0.0038,0.0004,0.0778,-0.000605,90.58,21.75,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4300,90007580,,7月,4300.0,4.3,put,0.3132,0.3132,0.316,1.0,5.0,12553.0,31598.0,-776.0,50779291.0,0.4556,0.4188,0.4874,0.3044,0.004775,-0.7263,0.8811,0.0026,-0.0041,-0.0012,0.3304,0.000605,12.9,-9.37,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4400,90007572,,7月,4400.0,4.4,call,0.0306,0.0305,0.0306,39.0,33.0,67486.0,63357.0,-439.0,15271193.0,0.013,0.0139,0.033,0.0128,0.004333,0.1728,0.7459,0.002,-0.0032,0.0003,0.0546,-0.0008179999999999999,132.03,22.82,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4400,90007581,,7月,4400.0,4.4,put,0.3958,0.4003,0.4029,1.0,5.0,2279.0,11919.0,-613.0,10793884.0,0.5492,0.5208,0.5822,0.391,0.004929,-0.7933,0.732,0.0023,-0.0035,-0.0014,0.407,0.0008179999999999999,10.21,-8.1,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4500,90007573,,7月,4500.0,4.5,call,0.0221,0.022,0.0221,50.0,3.0,68302.0,69964.0,98.0,10982343.0,0.0093,0.0098,0.0243,0.0095,0.004575,0.1272,0.5758,0.0016,-0.0028,0.0002,0.0375,-0.0010220000000000001,182.81,23.26,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4500,90007582,,7月,4500.0,4.5,put,0.4934,0.481,0.4943,5.0,5.0,626.0,7155.0,103.0,3761546.0,0.6483,0.6118,0.671,0.4826,0.005591,-0.8197,0.5938,0.0021,-0.0037,-0.0015,0.4897,0.0010220000000000001,8.19,-6.71,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4600,90007645,,7月,4600.0,4.6,call,0.0147,0.0146,0.0147,3.0,60.0,33258.0,37753.0,79.0,3866425.0,0.0064,0.0064,0.0172,0.0061,0.004692,0.0888,0.4332,0.0013,-0.0022,0.0001,0.0251,-0.001217,274.83,24.42,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4600,90007646,,7月,4600.0,4.6,put,0.5832,0.5735,0.5887,1.0,5.0,245.0,2047.0,49.0,1638941.0,0.7403,0.6976,0.77,0.5791,0.005765,-0.8595,0.4892,0.0018,-0.0031,-0.0016,0.5772,0.001217,6.93,-5.95,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4700,90007655,,7月,4700.0,4.7,call,0.0116,0.0115,0.0116,10.0,66.0,34384.0,42486.0,1933.0,2800094.0,0.0048,0.005,0.0128,0.0046,0.004989,0.0691,0.3369,0.0011,-0.0019,0.0001,0.0165,-0.0014039999999999999,348.28,24.08,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4700,90007656,,7月,4700.0,4.7,put,0.678,0.6697,0.678,5.0,1.0,258.0,1765.0,-18.0,2019738.0,0.8393,0.8073,0.8656,0.672,0.006096000000000001,-0.8836,0.4059,0.0015,-0.0028,-0.0016,0.6684,0.0014039999999999999,5.96,-5.27,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4800,90007671,,7月,4800.0,4.8,call,0.0081,0.0079,0.0081,400.0,10.0,83353.0,77559.0,7687.0,5023050.0,0.0033,0.0037,0.0098,0.0031,0.005129,0.0496,0.2526,0.0008,-0.0015,0.0001,0.0106,-0.001583,498.77,24.75,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4800,90007672,,7月,4800.0,4.8,put,0.7706,0.7661,0.782,1.0,1.0,46.0,1208.0,-5.0,417618.0,0.94,0.906,0.966,0.7706,0.006164,-0.912,0.3274,0.0013,-0.0022,-0.0017,0.7623,0.001583,5.24,-4.78,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3500,90007777,,8月,3500.0,3.5,call,0.555,0.565,0.5716,10.0,5.0,328.0,480.0,268.0,1615102.0,0.4252,0.474,0.5616,0.4126,1e-06,0.8309,0.364,0.0037,-0.0021,0.0037,0.6289,0.0015429999999999999,7.28,6.05,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3500,90007778,,8月,3500.0,3.5,put,0.0545,0.0535,0.0545,5.0,1.0,19757.0,12502.0,5365.0,13506541.0,0.0815,0.0721,0.088,0.0509,0.004312,-0.1526,0.3695,0.0035,-0.0015,-0.0009,0.0678,-0.0015429999999999999,74.13,-11.31,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3600,90007773,,8月,3600.0,3.6,call,0.4823,0.4796,0.4866,5.0,1.0,312.0,758.0,183.0,1295996.0,0.3534,0.373,0.4917,0.3345,0.002725,0.8971,0.4442,0.0027,-0.0011,0.0042,0.5534,0.001222,8.38,7.51,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3600,90007775,,8月,3600.0,3.6,put,0.0761,0.0763,0.0765,1.0,1.0,14971.0,18567.0,1837.0,14172354.0,0.1122,0.105,0.1215,0.0732,0.004309,-0.1983,0.4367,0.0041,-0.0017,-0.0012,0.0918,-0.001222,53.09,-10.53,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3700,90007774,,8月,3700.0,3.7,call,0.4116,0.4097,0.41,2.0,1.0,1754.0,1890.0,484.0,5734957.0,0.2929,0.3227,0.4207,0.2762,0.00308,0.813,0.5894,0.004,-0.0016,0.0039,0.4833,0.000919,9.82,7.98,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3700,90007776,,8月,3700.0,3.7,put,0.105,0.105,0.1051,18.0,5.0,9245.0,7009.0,2136.0,12118497.0,0.151,0.1405,0.1627,0.1005,0.004345000000000001,-0.2515,0.4956,0.0047,-0.002,-0.0015,0.121,-0.000919,38.48,-9.68,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3800,90007757,,8月,3800.0,3.8,call,0.3473,0.3432,0.3527,5.0,5.0,12506.0,5873.0,1723.0,32619315.0,0.2358,0.254,0.3554,0.2237,0.0032799999999999995,0.7323,0.678,0.0049,-0.002,0.0035,0.4187,0.0006320000000000001,11.63,8.52,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3800,90007758,,8月,3800.0,3.8,put,0.133,0.133,0.1394,10.0,5.0,17821.0,14842.0,2597.0,31321625.0,0.196,0.185,0.2112,0.133,0.004243,-0.3048,0.5576,0.0052,-0.0021,-0.0018,0.1558,-0.0006320000000000001,30.38,-9.26,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3900,90007697,,8月,3900.0,3.9,call,0.2881,0.2856,0.2883,5.0,3.0,14076.0,7107.0,2570.0,30833910.0,0.1926,0.2042,0.2956,0.18,0.0033829999999999997,0.6537,0.7368,0.0055,-0.0022,0.0032,0.36,0.000359,14.02,9.17,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3900,90007706,,8月,3900.0,3.9,put,0.1782,0.1765,0.1782,5.0,2.0,12961.0,10292.0,1448.0,29156519.0,0.2505,0.2346,0.268,0.174,0.004353,-0.3674,0.5846,0.0056,-0.0023,-0.0022,0.1965,-0.000359,22.67,-8.33,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4000,90007698,,8月,4000.0,4.0,call,0.2395,0.2395,0.2399,2.0,1.0,15874.0,11948.0,1899.0,29341763.0,0.1535,0.1619,0.2444,0.144,0.0035159999999999996,0.5748,0.7529,0.0058,-0.0023,0.0028,0.3071,0.0001,16.87,9.7,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4000,90007707,,8月,4000.0,4.0,put,0.2275,0.225,0.2306,1.0,5.0,6960.0,8364.0,1303.0,19457669.0,0.3102,0.2924,0.3306,0.2229,0.004414,-0.4287,0.6008,0.0058,-0.0024,-0.0026,0.243,-0.0001,17.76,-7.61,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4100,90007699,,8月,4100.0,4.1,call,0.194,0.194,0.195,7.0,1.0,10551.0,9908.0,919.0,15712551.0,0.1226,0.1284,0.1997,0.114,0.003563,0.4995,0.7564,0.0059,-0.0024,0.0024,0.2599,-0.000146,20.82,10.4,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4100,90007708,,8月,4100.0,4.1,put,0.2852,0.279,0.2829,5.0,3.0,5608.0,8093.0,2101.0,19455636.0,0.38,0.35,0.4,0.2779,0.00451,-0.488,0.5973,0.0059,-0.0024,-0.003,0.2952,0.000146,14.17,-6.91,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4200,90007700,,8月,4200.0,4.2,call,0.1572,0.1572,0.1582,18.0,1.0,14060.0,11305.0,3960.0,16074806.0,0.0961,0.1016,0.1626,0.09,0.0036340000000000005,0.4287,0.7298,0.0058,-0.0023,0.0021,0.2184,-0.00038100000000000005,25.7,11.02,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4200,90007709,,8月,4200.0,4.2,put,0.3472,0.3472,0.3498,3.0,5.0,3801.0,7449.0,1635.0,15272019.0,0.4526,0.4301,0.475,0.3399,0.00458,-0.5444,0.5849,0.0059,-0.0024,-0.0034,0.3531,0.00038100000000000005,11.64,-6.33,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4300,90007701,,8月,4300.0,4.3,call,0.126,0.1259,0.126,50.0,8.0,13345.0,14375.0,4772.0,12230139.0,0.077,0.08,0.1316,0.0714,0.0036880000000000003,0.3634,0.6876,0.0056,-0.0023,0.0018,0.1821,-0.000605,32.06,11.65,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4300,90007710,,8月,4300.0,4.3,put,0.4154,0.411,0.42,2.0,5.0,845.0,3300.0,301.0,3913642.0,0.5321,0.4932,0.5552,0.411,0.004666,-0.5964,0.5607,0.0057,-0.0024,-0.0038,0.4162,0.000605,9.73,-5.8,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4400,90007702,,8月,4400.0,4.4,call,0.1016,0.0998,0.1014,9.0,2.0,7768.0,10579.0,2711.0,5944501.0,0.059,0.063,0.1052,0.0561,0.0037630000000000003,0.3063,0.6301,0.0052,-0.0021,0.0015,0.1508,-0.0008179999999999999,39.76,12.18,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4400,90007711,,8月,4400.0,4.4,put,0.4908,0.4889,0.4952,1.0,5.0,1004.0,1835.0,143.0,5646384.0,0.6152,0.5558,0.6291,0.4904,0.004797999999999999,-0.6418,0.5258,0.0055,-0.0023,-0.0041,0.4843,0.0008179999999999999,8.23,-5.28,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4500,90007703,,8月,4500.0,4.5,call,0.0806,0.0789,0.079,5.0,1.0,11691.0,10202.0,2583.0,7106329.0,0.0474,0.0496,0.0841,0.0441,0.003811,0.2549,0.5691,0.0048,-0.002,0.0013,0.124,-0.0010220000000000001,50.12,12.78,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4500,90007712,,8月,4500.0,4.5,put,0.579,0.5609,0.5758,1.0,1.0,65.0,572.0,27.0,427676.0,0.702,0.6507,0.7265,0.5722,0.0051,-0.6741,0.4773,0.0053,-0.0024,-0.0044,0.5569,0.0010220000000000001,6.98,-4.7,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4600,90007704,,8月,4600.0,4.6,call,0.0638,0.0624,0.0641,5.0,5.0,6000.0,8141.0,1513.0,2822342.0,0.0374,0.0387,0.0669,0.0344,0.00386,0.2106,0.5052,0.0043,-0.0018,0.0011,0.1013,-0.001217,63.32,13.34,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4600,90007713,,8月,4600.0,4.6,put,0.816,0.6438,0.65,1.0,2.0,7.0,175.0,6.0,56234.0,0.7914,0.7751,0.816,0.7751,0.008076999999999999,-0.6065,0.3217,0.0057,-0.0043,-0.0044,0.6335,0.001217,4.95,-3.0,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4700,90007705,,8月,4700.0,4.7,call,0.05,0.05,0.0503,29.0,1.0,8847.0,7990.0,1172.0,3441826.0,0.0296,0.0311,0.0532,0.0275,0.003899,0.1722,0.4421,0.0038,-0.0016,0.0009,0.0822,-0.0014039999999999999,80.8,13.92,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4700,90007714,,8月,4700.0,4.7,put,0.912,0.7302,0.7459,1.0,1.0,102.0,222.0,102.0,925190.0,0.8833,0.9041,0.912,0.9039,0.008502,-0.6219,0.3021,0.0056,-0.0045,-0.0046,0.7138,0.0014039999999999999,4.43,-2.76,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4800,90007753,,8月,4800.0,4.8,call,0.0403,0.0394,0.0403,1.0,4.0,18692.0,18583.0,3873.0,5609921.0,0.0235,0.025,0.0427,0.0216,0.0039759999999999995,0.1425,0.3828,0.0033,-0.0014,0.0007,0.0662,-0.001583,100.25,14.29,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4800,90007754,,8月,4800.0,4.8,put,0.8216,0.8193,0.8354,1.0,1.0,420.0,498.0,404.0,4159582.0,0.9743,0.9448,1.0073,0.8214,0.005257,-0.7785,0.382,0.0044,-0.0019,-0.0053,0.7973,0.001583,4.92,-3.83,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2850,90007323,,9月,2850.0,2.85,call,1.1431,1.1275,1.149,1.0,1.0,57.0,715.0,22.0,610536.0,1.0369,1.0221,1.1484,0.9672,1e-06,0.9709,0.0822,0.0012,-0.0007,0.0057,1.2267,0.004175,3.53,3.43,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2850,90007324,,9月,2850.0,2.85,put,0.0164,0.0164,0.0165,103.0,50.0,77913.0,88507.0,5048.0,13494806.0,0.019,0.0183,0.0192,0.0147,0.0048119999999999994,-0.0416,0.0997,0.0017,-0.0005,-0.0004,0.0097,-0.004175,246.34,-10.25,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2900,90007137,,9月,2900.0,2.9,call,1.0979,1.0804,1.1161,1.0,1.0,41.0,1527.0,-10.0,403272.0,0.988,0.978,1.0979,0.9251,1e-06,0.9646,0.0966,0.0014,-0.0007,0.0057,1.1796,0.0039310000000000005,3.68,3.55,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2900,90007138,,9月,2900.0,2.9,put,0.0191,0.019,0.0191,17.0,10.0,11705.0,82733.0,2834.0,2451272.0,0.0225,0.0217,0.0227,0.0176,0.004769,-0.0478,0.1125,0.0018,-0.0005,-0.0004,0.0122,-0.0039310000000000005,211.52,-10.11,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2950,90007069,,9月,2950.0,2.95,call,0.9453,1.0351,1.0702,1.0,1.0,15.0,1498.0,5.0,137722.0,0.9394,0.9275,0.9453,0.888,1e-06,0.9574,0.1124,0.0017,-0.0008,0.0058,1.133,0.0036950000000000004,4.27,4.09,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2950,90007078,,9月,2950.0,2.95,put,0.0232,0.0225,0.0234,5.0,1.0,2299.0,14690.0,469.0,595423.0,0.0279,0.0267,0.028,0.0224,0.004776,-0.0563,0.1279,0.0021,-0.0006,-0.0005,0.0151,-0.0036950000000000004,174.14,-9.81,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3000,90007070,,9月,3000.0,3.0,call,0.9797,0.9896,1.0242,1.0,1.0,249.0,2834.0,-37.0,2274456.0,0.8911,0.8899,0.9797,0.8301,1e-06,0.9492,0.1294,0.0019,-0.0009,0.0058,1.0869,0.003467,4.12,3.91,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3000,90007079,,9月,3000.0,3.0,put,0.0265,0.0262,0.0268,2.0,1.0,2743.0,12117.0,398.0,842329.0,0.0326,0.0313,0.033,0.0265,0.004723,-0.0637,0.1425,0.0023,-0.0007,-0.0006,0.0186,-0.003467,152.45,-9.71,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3100,90007071,,9月,3100.0,3.1,call,0.9123,0.9144,0.93,50.0,2.0,163.0,919.0,140.0,1358253.0,0.796,0.7915,0.9255,0.7401,1e-06,0.9296,0.167,0.0025,-0.001,0.0058,0.9966,0.0030320000000000004,4.43,4.12,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3100,90007080,,9月,3100.0,3.1,put,0.0347,0.0345,0.0354,5.0,5.0,3750.0,5674.0,738.0,1519196.0,0.0437,0.0426,0.0446,0.0345,0.00463,-0.0813,0.1752,0.0028,-0.0008,-0.0008,0.0273,-0.0030320000000000004,116.43,-9.47,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3200,90007072,,9月,3200.0,3.2,call,0.8138,0.8111,0.8366,1.0,1.0,85.0,771.0,36.0,589026.0,0.7036,0.7307,0.8138,0.6666,1e-06,0.9056,0.2084,0.0031,-0.0012,0.0058,0.9091,0.002625,4.96,4.5,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3200,90007081,,9月,3200.0,3.2,put,0.0459,0.0454,0.0459,1.0,5.0,2815.0,7060.0,766.0,1533013.0,0.0589,0.0509,0.0615,0.0452,0.004569,-0.1037,0.2125,0.0033,-0.0009,-0.001,0.0388,-0.002625,88.02,-9.12,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3300,90007073,,9月,3300.0,3.3,call,0.743,0.73,0.7505,2.0,2.0,231.0,1895.0,47.0,1485181.0,0.5987,0.6288,0.75,0.5709,1e-06,0.877,0.2522,0.0038,-0.0014,0.0057,0.8249,0.002242,5.44,4.77,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3300,90007082,,9月,3300.0,3.3,put,0.0598,0.0598,0.0614,1.0,5.0,2743.0,7444.0,728.0,1940945.0,0.0786,0.0731,0.0819,0.0592,0.004508,-0.13,0.2529,0.0039,-0.0011,-0.0012,0.0537,-0.002242,67.56,-8.78,
2026-07-09,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3400,90007074,,9月,3400.0,3.4,call,0.66,0.66,0.6751,19.0,1.0,408.0,977.0,-44.0,2328236.0,0.52,0.5592,0.668,0.4993,1e-06,0.8439,0.2966,0.0044,-0.0016,0.0056,0.7445,0.001882,6.12,5.17,
