trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime
2026-07-13,COMMODITY,TA,TA,CZCE,2701,,,,7400.0,5000.0,,,7400.0,,,17400.0,873.0,394142.0,,,,,,,,,
2026-07-13,COMMODITY,TA,TA,CZCE,2703,,,,5500.0,4700.0,,,4700.0,,,510.0,83.0,50432.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2608,,,,2000.0,1700.0,,,1740.0,,,62699.0,39062.0,4942750.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2609,,,,1900.0,1800.0,,,1800.0,,,125560.0,22772.0,7854640.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2610,,,,2120.0,1640.0,,,2120.0,,,3672.0,15.0,5610.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2611,,,,2000.0,1640.0,,,1780.0,,,2901.0,465.0,207670.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2612,,,,1920.0,1640.0,,,1920.0,,,506.0,21.0,2640.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2701,,,,2000.0,1620.0,,,2000.0,,,3834.0,309.0,107140.0,,,,,,,,,
2026-07-13,COMMODITY,UR,UR,CZCE,2703,,,,1980.0,1620.0,,,1980.0,,,157.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,ZC,ZC,CZCE,2608,,,,560.0,560.0,,,560.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,ZC,ZC,CZCE,2609,,,,560.0,560.0,,,560.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,a,a,DCE,2609,,,,5000.0,4550.0,,,5000.0,,,108417.0,68104.0,23563705.0,,,,,,,,,
2026-07-13,COMMODITY,a,a,DCE,2611,,,,4800.0,4500.0,,,4800.0,,,22149.0,2702.0,1637345.0,,,,,,,,,
2026-07-13,COMMODITY,a,a,DCE,2701,,,,5200.0,4000.0,,,4000.0,,,2118.0,702.0,252130.0,,,,,,,,,
2026-07-13,COMMODITY,a,a,DCE,2703,,,,5600.0,4400.0,,,4400.0,,,184.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,a,a,DCE,2705,,,,5600.0,4600.0,,,5600.0,,,75.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2608,,,,3700.0,3600.0,,,3700.0,,,30067.0,57810.0,7707775.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2609,,,,4100.0,3600.0,,,3600.0,,,14620.0,11154.0,4164430.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2610,,,,4000.0,3400.0,,,3900.0,,,581.0,46.0,41830.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2611,,,,4000.0,3300.0,,,4000.0,,,133.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2612,,,,4300.0,3200.0,,,3200.0,,,140.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2701,,,,4200.0,3700.0,,,3700.0,,,231.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2702,,,,3600.0,3100.0,,,3600.0,,,5.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2703,,,,3700.0,3300.0,,,3700.0,,,10.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2704,,,,4100.0,3200.0,,,4100.0,,,98.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2705,,,,4000.0,3400.0,,,3400.0,,,42.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,b,b,DCE,2706,,,,3100.0,3100.0,,,3100.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2608,,,,7100.0,6400.0,,,7100.0,,,3280.0,5269.0,9363780.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2609,,,,10400.0,6100.0,,,6500.0,,,745.0,181.0,401760.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2610,,,,6400.0,5400.0,,,6400.0,,,269.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2611,,,,8000.0,6000.0,,,7500.0,,,66.0,2.0,6690.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2612,,,,7200.0,5800.0,,,5800.0,,,36.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2701,,,,8400.0,5200.0,,,8400.0,,,57.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2702,,,,8400.0,5200.0,,,8400.0,,,49.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2703,,,,7800.0,6000.0,,,6800.0,,,71.0,29.0,327060.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2704,,,,7400.0,5200.0,,,7400.0,,,11.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2705,,,,6200.0,5400.0,,,6200.0,,,19.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,bz,bz,DCE,2706,,,,5400.0,5400.0,,,5400.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,c,c,DCE,2609,,,,2400.0,2260.0,,,2300.0,,,359104.0,151383.0,27385615.0,,,,,,,,,
2026-07-13,COMMODITY,c,c,DCE,2611,,,,2420.0,2200.0,,,2240.0,,,72206.0,14258.0,3378765.0,,,,,,,,,
2026-07-13,COMMODITY,c,c,DCE,2701,,,,2600.0,2160.0,,,2600.0,,,38325.0,5336.0,2225295.0,,,,,,,,,
2026-07-13,COMMODITY,c,c,DCE,2703,,,,2600.0,2040.0,,,2720.0,,,753.0,33.0,5080.0,,,,,,,,,
2026-07-13,COMMODITY,c,c,DCE,2705,,,,2600.0,2320.0,,,2320.0,,,1385.0,46.0,10635.0,,,,,,,,,
2026-07-13,COMMODITY,cs,cs,DCE,2609,,,,2750.0,2650.0,,,2650.0,,,58467.0,30622.0,8352850.0,,,,,,,,,
2026-07-13,COMMODITY,cs,cs,DCE,2611,,,,2800.0,2550.0,,,2550.0,,,9381.0,4175.0,3420430.0,,,,,,,,,
2026-07-13,COMMODITY,cs,cs,DCE,2701,,,,2700.0,2300.0,,,2700.0,,,229.0,5.0,2390.0,,,,,,,,,
2026-07-13,COMMODITY,cs,cs,DCE,2703,,,,3000.0,2400.0,,,2400.0,,,280.0,2.0,325.0,,,,,,,,,
2026-07-13,COMMODITY,cs,cs,DCE,2705,,,,2400.0,2400.0,,,2400.0,,,26.0,5.0,2295.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2608,,,,8200.0,7500.0,,,7800.0,,,226703.0,719011.0,202287622.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2609,,,,8000.0,6800.0,,,6800.0,,,46381.0,41961.0,26312597.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2610,,,,7600.0,6800.0,,,8000.0,,,412.0,8.0,14628.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2611,,,,7400.0,6400.0,,,7400.0,,,332.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2612,,,,9800.0,7000.0,,,7800.0,,,279.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2701,,,,9600.0,7200.0,,,7200.0,,,192.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2702,,,,10000.0,7000.0,,,7000.0,,,195.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2703,,,,10400.0,7600.0,,,10400.0,,,94.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2704,,,,9000.0,6600.0,,,9000.0,,,76.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2705,,,,9400.0,6600.0,,,9400.0,,,134.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eb,eb,DCE,2706,,,,6400.0,6400.0,,,6400.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2608,,,,4000.0,4000.0,,,4200.0,,,29904.0,77190.0,31518875.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2609,,,,4000.0,4500.0,,,4000.0,,,55728.0,34695.0,35000195.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2610,,,,4200.0,3600.0,,,4200.0,,,196.0,56.0,74650.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2611,,,,5600.0,3500.0,,,3500.0,,,113.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2612,,,,4100.0,3600.0,,,5800.0,,,105.0,4.0,2415.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2701,,,,4700.0,3600.0,,,5600.0,,,357.0,31.0,15035.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2702,,,,4600.0,4200.0,,,4600.0,,,81.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2703,,,,5400.0,3500.0,,,5400.0,,,12.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2704,,,,5400.0,3700.0,,,5400.0,,,22.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2705,,,,4600.0,3700.0,,,4200.0,,,17.0,2.0,8000.0,,,,,,,,,
2026-07-13,COMMODITY,eg,eg,DCE,2706,,,,3600.0,3600.0,,,3600.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2608,,,,800.0,730.0,,,760.0,,,116994.0,116529.0,31537400.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2609,,,,800.0,700.0,,,700.0,,,227404.0,51582.0,37201180.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2610,,,,880.0,650.0,,,730.0,,,7863.0,1207.0,871890.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2611,,,,800.0,780.0,,,780.0,,,694.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2612,,,,900.0,740.0,,,740.0,,,618.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2701,,,,800.0,700.0,,,800.0,,,5558.0,339.0,416770.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2702,,,,740.0,720.0,,,720.0,,,354.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2703,,,,700.0,740.0,,,740.0,,,308.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2704,,,,760.0,740.0,,,740.0,,,198.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2705,,,,800.0,740.0,,,740.0,,,603.0,12.0,32800.0,,,,,,,,,
2026-07-13,COMMODITY,i,i,DCE,2706,,,,740.0,720.0,,,740.0,,,355.0,1.0,4300.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2608,,,,5000.0,4500.0,,,4500.0,,,577720.0,1053565.0,297670385.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2609,,,,4900.0,4000.0,,,4000.0,,,205473.0,194070.0,159215565.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2610,,,,4700.0,3400.0,,,4700.0,,,14883.0,5220.0,4059135.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2611,,,,4400.0,4000.0,,,4400.0,,,7827.0,1207.0,1055840.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2612,,,,4600.0,4000.0,,,4000.0,,,3491.0,761.0,1059575.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2701,,,,4400.0,3600.0,,,3600.0,,,2776.0,727.0,1009225.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2702,,,,3800.0,3100.0,,,3800.0,,,5429.0,52.0,25750.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2703,,,,3700.0,2900.0,,,3700.0,,,1724.0,89.0,52060.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2704,,,,3700.0,3100.0,,,3700.0,,,413.0,5.0,5045.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2705,,,,3800.0,3000.0,,,3700.0,,,240.0,1.0,750.0,,,,,,,,,
2026-07-13,COMMODITY,jd,jd,DCE,2706,,,,3600.0,3200.0,,,3600.0,,,331.0,54.0,32725.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2608,,,,1400.0,1100.0,,,1300.0,,,195772.0,461286.0,177192384.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2609,,,,1600.0,1200.0,,,1200.0,,,201884.0,96005.0,111886110.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2610,,,,1420.0,1080.0,,,1420.0,,,484.0,30.0,46854.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2611,,,,1600.0,1280.0,,,1440.0,,,481.0,11.0,12318.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2612,,,,1520.0,1080.0,,,1080.0,,,761.0,2.0,2754.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2701,,,,1560.0,1360.0,,,1560.0,,,14021.0,2902.0,10829178.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2702,,,,1840.0,1200.0,,,1840.0,,,462.0,8.0,12336.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2703,,,,1760.0,1280.0,,,1400.0,,,503.0,2.0,7662.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2704,,,,1840.0,1240.0,,,1320.0,,,271.0,6.0,19248.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2705,,,,1880.0,1280.0,,,1280.0,,,472.0,6.0,15978.0,,,,,,,,,
2026-07-13,COMMODITY,jm,jm,DCE,2706,,,,1760.0,1440.0,,,1440.0,,,332.0,6.0,44394.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2608,,,,7600.0,6900.0,,,7600.0,,,14762.0,16457.0,3111829.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2609,,,,8000.0,6700.0,,,7500.0,,,29576.0,14806.0,7181063.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2610,,,,8000.0,6300.0,,,7100.0,,,2896.0,970.0,516059.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2611,,,,7000.0,6200.0,,,7000.0,,,72.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2612,,,,6400.0,5600.0,,,5600.0,,,56.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2701,,,,6600.0,6000.0,,,6600.0,,,287.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2702,,,,9000.0,6000.0,,,6000.0,,,52.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2703,,,,8200.0,7200.0,,,7200.0,,,18.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2704,,,,9200.0,7000.0,,,9200.0,,,65.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2705,,,,8600.0,6000.0,,,8600.0,,,14.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,l,l,DCE,2706,,,,7800.0,6600.0,,,7800.0,,,18.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,lg,lg,DCE,2609,,,,950.0,800.0,,,800.0,,,7647.0,1653.0,1095462.0,,,,,,,,,
2026-07-13,COMMODITY,lg,lg,DCE,2611,,,,950.0,775.0,,,850.0,,,1315.0,268.0,183915.0,,,,,,,,,
2026-07-13,COMMODITY,lg,lg,DCE,2701,,,,900.0,800.0,,,800.0,,,266.0,11.0,11071.0,,,,,,,,,
2026-07-13,COMMODITY,lg,lg,DCE,2703,,,,900.0,750.0,,,900.0,,,85.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,lg,lg,DCE,2705,,,,700.0,700.0,,,700.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,lh,lh,DCE,2609,,,,16000.0,10400.0,,,14000.0,,,105084.0,75516.0,128632640.0,,,,,,,,,
2026-07-13,COMMODITY,lh,lh,DCE,2611,,,,15200.0,10800.0,,,15200.0,,,20828.0,5835.0,20488480.0,,,,,,,,,
2026-07-13,COMMODITY,lh,lh,DCE,2701,,,,15200.0,13200.0,,,15200.0,,,4817.0,482.0,2193840.0,,,,,,,,,
2026-07-13,COMMODITY,lh,lh,DCE,2703,,,,14400.0,11200.0,,,14400.0,,,4289.0,247.0,953080.0,,,,,,,,,
2026-07-13,COMMODITY,lh,lh,DCE,2705,,,,15200.0,12000.0,,,15200.0,,,1006.0,273.0,1554920.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2608,,,,3100.0,2950.0,,,3000.0,,,170423.0,297767.0,35828230.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2609,,,,3100.0,2950.0,,,3100.0,,,535560.0,244475.0,84823105.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2611,,,,3200.0,2900.0,,,3200.0,,,41010.0,14139.0,5998530.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2612,,,,3500.0,2600.0,,,3500.0,,,842.0,4.0,1060.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2701,,,,3500.0,2900.0,,,2900.0,,,15196.0,1006.0,340830.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2703,,,,3200.0,2900.0,,,2900.0,,,1094.0,4.0,970.0,,,,,,,,,
2026-07-13,COMMODITY,m,m,DCE,2705,,,,2800.0,2700.0,,,2700.0,,,12297.0,526.0,566525.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2608,,,,9500.0,9000.0,,,9200.0,,,108506.0,234239.0,60283170.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2609,,,,10000.0,9300.0,,,10000.0,,,194930.0,59344.0,57288945.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2610,,,,10600.0,9200.0,,,9400.0,,,5662.0,3075.0,4077875.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2611,,,,11600.0,7200.0,,,11200.0,,,260.0,12.0,6220.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2612,,,,9800.0,7200.0,,,10000.0,,,237.0,6.0,7255.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2701,,,,11600.0,7800.0,,,11600.0,,,1807.0,252.0,448110.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2702,,,,11600.0,8800.0,,,11600.0,,,97.0,32.0,35655.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2703,,,,11600.0,8400.0,,,11600.0,,,41.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2704,,,,11600.0,8800.0,,,11600.0,,,287.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2705,,,,11200.0,9400.0,,,11200.0,,,176.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,p,p,DCE,2706,,,,10800.0,8400.0,,,8400.0,,,42.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2608,,,,5000.0,4000.0,,,5000.0,,,23643.0,60985.0,53689380.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2609,,,,7000.0,4600.0,,,4800.0,,,1156.0,637.0,1626020.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2610,,,,4800.0,4100.0,,,4800.0,,,185.0,2.0,16516.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2611,,,,4700.0,4000.0,,,4000.0,,,168.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2612,,,,4200.0,3700.0,,,4200.0,,,69.0,1.0,15000.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2701,,,,3900.0,4300.0,,,3900.0,,,57.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2702,,,,4100.0,3800.0,,,4100.0,,,40.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2703,,,,5200.0,4600.0,,,5200.0,,,145.0,137.0,720780.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2704,,,,5700.0,4200.0,,,5700.0,,,53.0,52.0,243064.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2705,,,,5600.0,4400.0,,,5000.0,,,71.0,27.0,231036.0,,,,,,,,,
2026-07-13,COMMODITY,pg,pg,DCE,2706,,,,4000.0,4000.0,,,4000.0,,,0.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2608,,,,8000.0,7400.0,,,7800.0,,,20015.0,24500.0,8761814.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2609,,,,8400.0,8500.0,,,8400.0,,,58137.0,12994.0,8582344.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2610,,,,7800.0,6400.0,,,7800.0,,,3061.0,2103.0,1965862.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2611,,,,6600.0,6000.0,,,6000.0,,,166.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2612,,,,7600.0,5600.0,,,7600.0,,,163.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2701,,,,7600.0,5800.0,,,7600.0,,,175.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2702,,,,9200.0,6800.0,,,6800.0,,,56.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2703,,,,8600.0,6000.0,,,8600.0,,,94.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2704,,,,9200.0,7000.0,,,7200.0,,,84.0,6.0,17800.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2705,,,,7400.0,6000.0,,,7400.0,,,9.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pp,pp,DCE,2706,,,,8200.0,6000.0,,,8200.0,,,4.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2608,,,,4700.0,4300.0,,,4500.0,,,135733.0,233444.0,29285254.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2609,,,,6000.0,4500.0,,,4500.0,,,173740.0,63832.0,22445859.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2610,,,,7000.0,4050.0,,,7000.0,,,11414.0,3240.0,802082.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2611,,,,5200.0,4700.0,,,4800.0,,,550.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2612,,,,5000.0,4500.0,,,5000.0,,,205.0,2.0,1093.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2701,,,,6600.0,4400.0,,,6600.0,,,704.0,28.0,7516.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2702,,,,6200.0,4600.0,,,6200.0,,,81.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2703,,,,4600.0,4600.0,,,4600.0,,,48.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2704,,,,5600.0,4700.0,,,4700.0,,,32.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2705,,,,6000.0,4500.0,,,6000.0,,,48.0,22.0,34595.0,,,,,,,,,
2026-07-13,COMMODITY,v,v,DCE,2706,,,,5600.0,4500.0,,,4500.0,,,22.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2608,,,,8700.0,8300.0,,,8500.0,,,38346.0,55012.0,14984975.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2609,,,,9000.0,8200.0,,,9000.0,,,87248.0,36224.0,22572880.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2611,,,,9200.0,8500.0,,,8400.0,,,4152.0,460.0,377305.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2612,,,,9400.0,6800.0,,,8600.0,,,1381.0,34.0,74365.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2701,,,,9800.0,7800.0,,,7800.0,,,500.0,11.0,15055.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2703,,,,9800.0,7200.0,,,9800.0,,,916.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,y,y,DCE,2705,,,,9200.0,7800.0,,,9200.0,,,837.0,37.0,71590.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2609,,,,180000.0,140000.0,,,170000.0,,,230054.0,254205.0,1022823000.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2610,,,,83000.0,83000.0,,,160000.0,,,1191.0,76.0,435810.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2611,,,,160000.0,100000.0,,,160000.0,,,1540.0,107.0,762980.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2612,,,,246000.0,87000.0,,,152000.0,,,760.0,7.0,36280.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2701,,,,210000.0,110000.0,,,110000.0,,,1684.0,321.0,1247380.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2702,,,,246000.0,120000.0,,,246000.0,,,238.0,12.0,38780.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2703,,,,244000.0,116000.0,,,136000.0,,,245.0,12.0,79450.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2704,,,,216000.0,136000.0,,,136000.0,,,283.0,22.0,161220.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2705,,,,220000.0,140000.0,,,224000.0,,,456.0,30.0,235640.0,,,,,,,,,
2026-07-13,COMMODITY,lc,lc,GFEX,2706,,,,150000.0,140000.0,,,148000.0,,,151.0,12.0,221580.0,,,,,,,,,
2026-07-13,COMMODITY,pd,pd,GFEX,2610,,,,672.0,292.0,,,520.0,,,969.0,173.0,1538700.0,,,,,,,,,
2026-07-13,COMMODITY,pd,pd,GFEX,2612,,,,496.0,288.0,,,260.0,,,124.0,20.0,148400.0,,,,,,,,,
2026-07-13,COMMODITY,pd,pd,GFEX,2702,,,,528.0,212.0,,,528.0,,,49.0,0.0,0.0,,,,,,,,,
2026-07-13,COMMODITY,pd,pd,GFEX,2704,,,,464.0,324.0,,,456.0,,,30.0,2.0,17200.0,,,,,,,,,
