trade_date,market_type,underlying,contract_month,underlying_price,gamma_regime,price_wall,call_wall,put_wall,price_wall_distance,front_month_concentration,expiry_structure_state,put_skew,risk_reversal_25d,iv_surface_state,wall_lifecycle_state,iv_surface_bias,delta_bias,normalized_net_gex,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,market_structure_state,state_confidence
2026-07-23,ETF,上证50ETF华夏,12月,3.084,Positive Gamma,3.2,3.0,2.7,0.03761348897535677,0.001439102277204494,low_expiry_influence,0.0010610000000000003,-0.0006830000000000004,normal_iv_surface,new_wall,0.30289265274317295,0.2856364646258777,0.30524617482829014,0.0564112891916381,,0.008601508526086972,mixed_or_unclear_structure,1.0
2026-07-23,ETF,上证50ETF华夏,3月,3.084,Positive Gamma,3.2,3.5,2.85,0.03761348897535677,0.001439102277204494,low_expiry_influence,0.001299,-0.000833,normal_iv_surface,new_wall,0.34227908032160537,0.392680446395612,0.435025361827762,0.07145313092203957,,0.019712519376062422,mixed_or_unclear_structure,1.0
2026-07-23,ETF,上证50ETF华夏,8月,3.084,Positive Gamma,3.1,3.1,3.0,0.005188067444876765,0.001439102277204494,roll_migration_candidate,0.0005500000000000004,-0.0003920000000000004,normal_iv_surface,new_wall,0.2805901300353922,0.36683658689057425,0.3087515480643289,0.05352622952570662,,0.00662171215119234,mixed_or_unclear_structure,1.0
2026-07-23,ETF,上证50ETF华夏,9月,3.084,Positive Gamma,3.2,3.2,3.1,0.03761348897535677,0.001439102277204494,normal_expiry_structure,0.0007019999999999995,-0.0004329999999999996,normal_iv_surface,new_wall,0.23548444688594364,0.3190518531408792,0.355763337225806,0.05333142492445487,,0.006412126797178033,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF南方,12月,7.737,Positive Gamma,7.613,8.35,6.876,-0.016026883805092318,0.002041900983932339,low_expiry_influence,0.0018119999999999998,-0.001339,normal_iv_surface,new_wall,0.40428743961352653,-0.06131967048916282,0.2749838048217147,0.03003809286409339,,-0.005787356613219174,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF南方,3月,7.737,Positive Gamma,7.75,7.75,7.75,0.0016802378182758648,0.002041900983932339,low_expiry_influence,0.0021799999999999996,-0.0016599999999999996,normal_iv_surface,new_wall,0.4705797820221457,0.3883520160868276,0.508638516997416,0.0386461348786979,,0.008634951680862651,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF南方,8月,7.737,Positive Gamma,7.75,7.75,7.75,0.0016802378182758648,0.002041900983932339,roll_migration_candidate,0.0009599999999999999,-0.0008049999999999997,normal_iv_surface,new_wall,0.2914027149321266,-0.057874383382962136,0.15995924697690805,0.029419636802302994,,-0.001591625196191979,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF南方,9月,7.737,Negative Gamma,7.367,8.35,6.631,-0.04782215328938866,0.002041900983932339,normal_expiry_structure,0.0011720000000000007,-0.0009330000000000007,normal_iv_surface,new_wall,0.33134013439498317,-0.22971749888888668,-0.11949122791537085,0.03730269819344488,,-0.005344922178249641,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF嘉实,12月,3.13,Positive Gamma,3.0,3.0,2.9,-0.04153354632587858,0.00831198502309261,normal_expiry_structure,0.001743,-0.0012429999999999997,normal_iv_surface,new_wall,0.37815637359294185,0.18021969127991241,0.31666129391302367,0.03612941052672941,,0.0003473113029958742,mixed_or_unclear_structure,1.0
2026-07-23,ETF,中证500ETF嘉实,3月,3.13,Positive Gamma,3.1,3.1,3.0,-0.009584664536741117,0.00831198502309261,low_expiry_influence,0.0022899999999999995,-0.0015879999999999996,normal_iv_surface,new_wall,0.43806896551724134,0.6463374967053072,0.7536565686970005,0.04505838939017508,,0.02669585460466142,mixed_or_unclear_structure,1.0
