trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-24,上证50ETF华夏,12月,2.979,105592133.42762302,55099504.59490396,1.9163898877847445,0.657110318415077,0.3428896815849228,50492628.832719065,160691638.022527,Positive Gamma
2026-08-24,上证50ETF华夏,3月,2.979,10797543.280262433,6449239.176929011,1.674235205741585,0.6260613135849086,0.37393868641509137,4348304.103333421,17246782.457191445,Positive Gamma
2026-08-24,上证50ETF华夏,8月,2.979,847898587.2934675,553989421.0499525,1.5305320915451446,0.6048261931389302,0.39517380686106984,293909166.243515,1401888008.34342,Positive Gamma
2026-08-24,上证50ETF华夏,9月,2.979,714019803.6186332,592322767.9144197,1.2054572984467762,0.5465792964097452,0.45342070359025494,121697035.70421343,1306342571.5330527,Positive Gamma
2026-08-24,中证500ETF南方,12月,7.74,172155380.99983203,100894681.53954001,1.706287966550203,0.6304901723837122,0.36950982761628803,71260699.460292,273050062.53937197,Positive Gamma
2026-08-24,中证500ETF南方,3月,7.74,49484154.464496,21244046.70798,2.329318662527137,0.6996382439279797,0.30036175607202,28240107.756516002,70728201.17247602,Positive Gamma
2026-08-24,中证500ETF南方,8月,7.74,1183527310.559148,1049185383.223968,1.1280440325258536,0.5300849114418636,0.46991508855813624,134341927.33518,2232712693.7831163,Positive Gamma
2026-08-24,中证500ETF南方,9月,7.74,879474029.816448,741908727.9344159,1.1854207892459148,0.5424222168468286,0.4575777831531715,137565301.882032,1621382757.7508638,Positive Gamma
2026-08-24,中证500ETF嘉实,12月,3.142,31323429.236585833,14609415.483514719,2.1440576641776823,0.681939675791046,0.31806032420895386,16714013.753071118,45932844.72010056,Positive Gamma
2026-08-24,中证500ETF嘉实,3月,3.142,9193246.10060748,4734483.0325642,1.9417634485910091,0.6600678411178977,0.33993215888210226,4458763.06804328,13927729.133171681,Positive Gamma
2026-08-24,中证500ETF嘉实,8月,3.142,130160478.58516817,103018338.26728353,1.263469017015822,0.5582002702566661,0.441799729743334,27142140.317884643,233178816.85245168,Positive Gamma
2026-08-24,中证500ETF嘉实,9月,3.142,86348171.7306184,50792650.530892596,1.7000131087488846,0.6296314278031879,0.3703685721968119,35555521.1997258,137140822.26151103,Positive Gamma
2026-08-24,创业板ETF易方达,12月,3.457,63231131.79143779,38838387.149504155,1.6280576108383804,0.6194908376909635,0.38050916230903653,24392744.64193365,102069518.94094194,Positive Gamma
2026-08-24,创业板ETF易方达,3月,3.457,7520089.420506518,4884813.32441555,1.5394834809590743,0.6062191357030071,0.39378086429699266,2635276.0960909696,12404902.74492207,Positive Gamma
2026-08-24,创业板ETF易方达,8月,3.457,563049251.8414711,563952619.7441103,0.9983981492930218,0.4995992163254492,0.5004007836745507,-903367.9026392803,1127001871.5855815,Negative Gamma
2026-08-24,创业板ETF易方达,9月,3.457,353082685.75728476,330874368.0866794,1.067120090924624,0.5162351696980026,0.4837648303019974,22208317.670605384,683957053.8439641,Positive Gamma
2026-08-24,沪深300ETF华泰柏瑞,12月,4.627,141257229.3270919,65770940.66991167,2.147714900962532,0.6823092206685515,0.31769077933144846,75486288.65718023,207028169.9970036,Positive Gamma
2026-08-24,沪深300ETF华泰柏瑞,3月,4.627,26897983.295260344,11047857.528510809,2.4346786900397372,0.7088519508680939,0.291148049131906,15850125.766749537,37945840.82377116,Positive Gamma
2026-08-24,沪深300ETF华泰柏瑞,8月,4.627,667375419.4895177,519794876.7420495,1.283920733641062,0.5621564333339256,0.43784356666607444,147580542.74746808,1187170296.2315671,Positive Gamma
2026-08-24,沪深300ETF华泰柏瑞,9月,4.627,688724687.9225597,564009590.568428,1.2211222990524675,0.5497771552576817,0.45022284474231816,124715097.35413179,1252734278.490988,Positive Gamma
2026-08-24,沪深300ETF嘉实,12月,4.83,27521739.042524997,11337142.033665005,2.4275729245343087,0.708248366404672,0.2917516335953278,16184597.00886,38858881.07619001,Positive Gamma
2026-08-24,沪深300ETF嘉实,3月,4.83,7042807.578933,2834496.809928,2.4846764879978456,0.7130293146453432,0.2869706853546567,4208310.769005,9877304.388861,Positive Gamma
2026-08-24,沪深300ETF嘉实,8月,4.83,138742765.76493907,127312318.39599,1.0897827289060593,0.5214813548949795,0.4785186451050206,11430447.368949,266055084.16092905,Positive Gamma
2026-08-24,沪深300ETF嘉实,9月,4.83,107087094.08554499,60941296.953179985,1.7572171817711382,0.6373154764117508,0.362684523588249,46145797.132364996,168028391.03872502,Positive Gamma
2026-08-24,深证100ETF易方达,12月,3.591,4803826.28923071,1855041.6215583,2.589605663508147,0.7214178676599554,0.27858213234004453,2948784.6676724106,6658867.91078901,Positive Gamma
2026-08-24,深证100ETF易方达,3月,3.591,511746.77638160996,329549.0932269901,1.5528696236743214,0.6082839520176085,0.3917160479823914,182197.68315462,841295.8696086,Positive Gamma
2026-08-24,深证100ETF易方达,8月,3.591,19880547.300009273,29409891.73716447,0.6759816553451222,0.4033347579845213,0.5966652420154787,-9529344.437155202,49290439.03717375,Negative Gamma
2026-08-24,深证100ETF易方达,9月,3.591,16062736.75046586,11431149.247826282,1.4051725160985287,0.5842294083660506,0.4157705916339494,4631587.50263958,27493885.99829214,Positive Gamma
2026-08-24,科创50ETF华夏,12月,1.691,40742590.89353156,33834026.63568802,1.204189833277379,0.546318567982362,0.45368143201763794,6908564.257843541,74576617.52921958,Positive Gamma
2026-08-24,科创50ETF华夏,3月,1.691,6182728.555889171,4275051.14174083,1.4462349924945042,0.5912085294061352,0.40879147059386467,1907677.41414834,10457779.697630001,Positive Gamma
2026-08-24,科创50ETF华夏,8月,1.691,207512540.43062672,221958704.29647416,0.9349150829131195,0.4831814538886917,0.5168185461113083,-14446163.865847444,429471244.72710085,Negative Gamma
2026-08-24,科创50ETF华夏,9月,1.691,198961110.43292713,188580821.4408203,1.055044245288561,0.5133924720634985,0.4866075279365014,10380288.992106838,387541931.87374747,Positive Gamma
2026-08-24,科创50ETF易方达,12月,1.641,8646717.018474,6574122.89909082,1.3152654964314423,0.5680840916338464,0.4319159083661537,2072594.1193831803,15220839.917564819,Positive Gamma
2026-08-24,科创50ETF易方达,3月,1.641,1454176.42132608,1117950.78587526,1.3007517322755708,0.5653594492740228,0.43464055072597707,336225.63545081986,2572127.2072013402,Positive Gamma
2026-08-24,科创50ETF易方达,8月,1.641,39166964.32273083,44774651.520055436,0.8747575468049636,0.4665976932834649,0.5334023067165349,-5607687.197324609,83941615.84278628,Negative Gamma
2026-08-24,科创50ETF易方达,9月,1.641,38183630.06561175,30043275.335029528,1.270954303077961,0.559656485097635,0.44034351490236495,8140354.7305822205,68226905.40064128,Positive Gamma
