market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,2.993,3.0,2.7,3.5,2.7,3.0,3.0,3.0,3.0,50555201.82339401,155182605.20120323,102868903.51229861,52313701.68890461,1.9663854820297761,0.6628893965204613,0.33711060347953864,165310.0,41624.0,,Positive Gamma,3.0,3.0,3.0,3.0,23614660.555270247,58892381.05095843,0.3955995683375864,0.39962353242265136,0.0,0.2999999999999998,0.0,True,2.865134881926769,available,medium,,24.0,19.0,0.7916666666666666,2.8648125,2.8760100000000004,1.448866769772552e-16,bs_spot_repricing_constant_iv,155182605.20120323,50555201.823394,165310.0,41624.0,3.0,4.0,deferred,0.05304638578694091,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.026523192893470455,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,2.993,3.1,2.8,3.1,2.8,3.1,3.1,3.1,3.1,4645405.9272966,16842490.697711337,10743948.31250397,6098542.385207369,1.7617239717091255,0.6379073324329592,0.36209266756704084,19812.0,2350.0,,Positive Gamma,3.1,2.8,3.1,3.0,1197185.8694957441,5081559.6609614445,0.3006520143540995,0.3568251399776945,0.0,0.0,0.0,True,2.8433185781990744,available,medium,,20.0,17.0,0.85,2.8330966666666666,2.8438775,3.7217735730142104e-17,bs_spot_repricing_constant_iv,16842490.697711337,4645405.9272966,19812.0,2350.0,4.0,4.0,far,0.005757302875572757,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.0028786514377863786,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,2.993,3.0,3.0,3.1,3.0,3.0,3.0,3.0,3.0,257811401.378389,1547691566.3490994,902751483.8637441,644940082.4853551,1.3997447334718,0.5832890115136276,0.41671098848637234,660736.0,343584.0,,Positive Gamma,3.0,3.0,3.0,3.0,131830367.58550337,1103593717.7173786,0.4383076604926602,0.726093031866233,0.0,0.0,0.0,True,2.9609786829855027,available,medium,,22.0,19.0,0.8636363636363636,2.9526225000000004,2.963611666666667,1.0608592496744156e-15,bs_spot_repricing_constant_iv,1547691566.3490994,257811401.37838897,660736.0,343584.0,1.0,4.0,near,0.5290505582201208,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.5290505582201208,near_month_pressure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,2.993,3.0,2.9,3.6,2.9,3.0,2.9,3.1,3.0,106077735.24973898,1205696688.7103179,655887211.9800284,549809476.7302893,1.1929354435296062,0.5439902241762005,0.4560097758237994,815240.0,164926.0,,Positive Gamma,3.0,2.9,3.0,3.0,68080842.23029159,600831799.6573385,0.3864401853509923,0.3392165343913573,0.0,0.0,0.0,True,2.980269595885468,available,medium,,28.0,22.0,0.7857142857142857,2.9798075,2.9912133333333335,4.699150299322095e-15,bs_spot_repricing_constant_iv,1205696688.7103176,106077735.24973898,815240.0,164926.0,2.0,4.0,next,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.20607287655868278,normal_expiry_structure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,7.866,8.0,7.25,9.823,6.25,8.0,8.25,8.25,8.0,78176103.74616598,277523649.60263926,177849876.67440262,99673772.92823663,1.7843197006543678,0.6408458411708321,0.3591541588291679,181021.0,116094.0,,Positive Gamma,8.0,7.0,8.0,8.0,28130491.774327945,99684731.57460251,0.373128361769204,0.36069438937308385,0.0,-0.25,0.0,True,7.188967557855169,available,medium,,54.0,43.0,0.7962962962962963,7.15977,7.1901150000000005,2.299511304157251e-16,bs_spot_repricing_constant_iv,277523649.60263926,78176103.74616598,181021.0,116094.0,3.0,4.0,deferred,0.05867228716579684,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.02933614358289842,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,7.866,8.0,8.5,6.75,6.25,8.0,8.0,6.75,8.0,26083794.025331277,68790802.2294708,47437298.12740104,21353504.10206976,2.221522889201263,0.6895878022931143,0.31041219770688566,50781.0,4681.0,,Positive Gamma,8.0,6.25,8.0,8.0,4484739.341756294,18789588.04663599,0.30739798090149556,0.2978254551643276,0.0,-2.25,0.0,True,7.2166704805252095,available,medium,,26.0,20.0,0.7692307692307693,7.19302,7.22361,2.7142957506429984e-16,bs_spot_repricing_constant_iv,68790802.22947079,26083794.025331277,50781.0,4681.0,4.0,4.0,far,0.014543314447442552,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.007271657223721276,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,7.866,8.0,7.75,8.0,7.75,8.0,8.0,8.0,8.0,255913478.10007173,2907103636.611801,1581508557.3559365,1325595079.2558649,1.1930555432083612,0.5440151969260952,0.4559848030739049,653187.0,1267248.0,,Positive Gamma,8.0,7.75,8.0,8.0,231514254.5364992,2300327741.672974,0.4896083423104693,0.5013883054180628,0.0,0.0,0.0,True,7.831207143597255,available,medium,,52.0,42.0,0.8076923076923077,7.804819999999999,7.8354099999999995,4.738218058530007e-13,bs_spot_repricing_constant_iv,2907103636.6118016,255913478.1000717,653187.0,1267248.0,1.0,4.0,near,0.6146013848990469,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.6146013848990469,near_month_pressure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,7.866,8.0,8.0,8.0,6.631,8.0,8.25,8.35,8.0,176889164.0907675,1476645507.311435,826767335.7011012,649878171.6103337,1.2721881912919981,0.559895609073038,0.44010439092696185,704603.0,311753.0,,Positive Gamma,8.0,7.75,8.0,8.0,141444806.26068926,881992489.561242,0.4784605717455589,0.32256217097988055,0.0,-0.25,0.0,True,7.699871327225488,available,medium,,58.0,46.0,0.7931034482758621,7.68246,7.713049999999999,1.3742615404872085e-15,bs_spot_repricing_constant_iv,1476645507.3114347,176889164.09076753,704603.0,311753.0,2.0,4.0,next,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.15609150674385683,normal_expiry_structure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,3.194,3.1,3.0,4.1,2.85,3.1,3.1,3.1,3.1,13697402.859670078,43170481.98830855,28433942.42398932,14736539.564319238,1.9294857045567766,0.6586431541739518,0.34135684582604836,73020.0,32594.0,,Positive Gamma,4.1,2.85,3.1,3.1,4490560.057567766,13375809.780200597,0.33916453501162214,0.38203585258395134,0.9999999999999996,-0.1499999999999999,0.0,True,3.0164185690250465,available,medium,,34.0,28.0,0.8235294117647058,3.0076833333333335,3.0201044444444447,4.252058175146998e-15,bs_spot_repricing_constant_iv,43170481.98830856,13697402.859670078,73020.0,32594.0,3.0,4.0,deferred,0.10264262178790329,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.051321310893951644,normal_expiry_structure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,3.194,3.1,2.85,3.1,2.85,3.1,3.1,3.1,3.1,4433870.744045999,13250732.18468616,8842301.464366078,4408430.7203200795,2.0057707663656044,0.6673066318995644,0.3326933681004354,21374.0,2373.0,,Positive Gamma,3.1,2.75,3.1,3.1,962526.0892910194,3620172.1103057265,0.323562931176714,0.5091668991711706,0.0,-0.10000000000000009,0.0,True,2.890894363928694,available,medium,,26.0,20.0,0.7692307692307693,2.883472222222222,2.8958933333333334,3.0086106960483718e-15,bs_spot_repricing_constant_iv,13250732.18468616,4433870.744045999,21374.0,2373.0,4.0,4.0,far,0.031505089343544485,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.015752544671772242,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
