underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,1547691566.3490994,257811401.37838897,660736.0,343584.0,1,4,near,0.5290505582201208,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.5290505582201208,2.993,3.0,3.0,3.0,Positive Gamma,0.002338790511192901,near_month_pressure,expiry_week_concentrated,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,1205696688.7103176,106077735.24973898,815240.0,164926.0,2,4,next,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.20607287655868278,2.993,3.0,2.9,3.0,Positive Gamma,0.002338790511192901,normal_expiry_structure,expiry_week_concentrated,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,155182605.20120323,50555201.823394,165310.0,41624.0,3,4,deferred,0.05304638578694091,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.026523192893470455,2.993,3.0,2.7,3.0,Positive Gamma,0.002338790511192901,low_expiry_influence,expiry_week_concentrated,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,16842490.697711337,4645405.9272966,19812.0,2350.0,4,4,far,0.005757302875572757,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,5.0,0.43789563149868926,-0.11690480510275525,0.0028786514377863786,2.993,3.1,2.8,3.1,Positive Gamma,0.03575008352823272,low_expiry_influence,expiry_week_concentrated,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,2907103636.6118016,255913478.1000717,653187.0,1267248.0,1,4,near,0.6146013848990469,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.6146013848990469,7.866,8.0,7.75,8.0,Positive Gamma,0.017035341978133722,near_month_pressure,expiry_week_concentrated,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,1476645507.3114347,176889164.09076753,704603.0,311753.0,2,4,next,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.15609150674385683,7.866,8.0,8.0,8.0,Positive Gamma,0.017035341978133722,normal_expiry_structure,expiry_week_concentrated,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,277523649.60263926,78176103.74616598,181021.0,116094.0,3,4,deferred,0.05867228716579684,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.02933614358289842,7.866,8.0,7.25,8.0,Positive Gamma,0.017035341978133722,low_expiry_influence,expiry_week_concentrated,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,68790802.22947079,26083794.025331277,50781.0,4681.0,4,4,far,0.014543314447442552,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,5.0,0.33684534831523477,-0.30241837141133326,0.007271657223721276,7.866,8.0,8.5,8.0,Positive Gamma,0.017035341978133722,low_expiry_influence,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,235812385.0496004,32904362.977397967,149152.0,192627.0,1,4,near,0.5606701694482956,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.5606701694482956,3.194,3.2,3.2,3.2,Positive Gamma,0.0018785222291797243,near_month_pressure,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,128356612.09833507,40969507.89193844,169859.0,43247.0,2,4,next,0.3051821194202566,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.1525910597101283,3.194,3.3,3.2,3.3,Positive Gamma,0.0331872260488415,normal_expiry_structure,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,43170481.98830856,13697402.859670078,73020.0,32594.0,3,4,deferred,0.10264262178790329,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.051321310893951644,3.194,3.1,3.0,3.1,Positive Gamma,-0.029430181590482163,normal_expiry_structure,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,13250732.18468616,4433870.744045999,21374.0,2373.0,4,4,far,0.031505089343544485,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,5.0,0.3524644137847711,-0.25548805002803904,0.015752544671772242,3.194,3.1,2.85,3.1,Positive Gamma,-0.029430181590482163,low_expiry_influence,expiry_week_concentrated,rule_estimate
创业板ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,1361866441.315104,43682841.56726394,1020619.0,1403407.0,1,4,near,0.6509835654441004,0.6509835654441004,0.293067523759671,0.6509835654441004,0.293067523759671,5.0,0.31043608456280586,-0.3579160416844294,0.6509835654441004,3.56,3.6,3.5,3.6,Positive Gamma,0.011235955056179803,front_month_concentrated,expiry_week_concentrated,rule_estimate
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,613101231.480912,43179029.84750402,825601.0,377896.0,2,4,next,0.293067523759671,0.6509835654441004,0.293067523759671,0.6509835654441004,0.293067523759671,5.0,0.31043608456280586,-0.3579160416844294,0.1465337618798355,3.56,3.7,3.5,3.6,Positive Gamma,0.011235955056179803,normal_expiry_structure,expiry_week_concentrated,rule_estimate
