trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-05,SH510050,上证50ETF华夏,上证50ETF华夏,3.029,2.983,2.98,3.039,2.979,0.046,0.000154,0.0478,2567921093.0,
2026-08-05,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.714,4.651,4.62,4.737,4.613,0.063,0.000135,0.014199999999999999,6690045414.0,
2026-08-05,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.92,4.86,4.816,4.942,4.815,0.06,0.000123,0.0668,1367741702.271,
2026-08-05,SH510500,中证500ETF南方,中证500ETF南方,7.815,7.601,7.6,7.854,7.575,0.214,0.00028199999999999997,0.026600000000000002,4159898996.0,
2026-08-05,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.17,3.089,3.058,3.187,3.058,0.081,0.000262,0.5207999999999999,775032642.972,
2026-08-05,SZ159901,深证100ETF易方达,深证100ETF易方达,3.699,3.66,3.592,3.73,3.588,0.039,0.000107,0.0508,387454720.22,
2026-08-05,SZ159915,创业板ETF易方达,创业板ETF易方达,3.56,3.514,3.4,3.607,3.4,0.046,0.000131,0.4561,10611238477.33,
2026-08-05,SH588000,科创50ETF华夏,科创50ETF华夏,1.786,1.706,1.706,1.809,1.7,0.08,0.00046899999999999996,0.0708,11405234156.0,
2026-08-05,SH588080,科创50ETF易方达,科创50ETF易方达,1.731,1.655,1.649,1.754,1.648,0.076,0.00045900000000000004,0.0366,2834841061.0,
