trade_date,market_type,underlying,contract_month,underlying_price,gamma_regime,price_wall,call_wall,put_wall,price_wall_distance,front_month_concentration,expiry_structure_state,primary_month,expiring_month,primary_selection_reason,primary_selection_confidence,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,put_skew,risk_reversal_25d,iv_surface_state,primary_iv_surface_state,wall_lifecycle_state,iv_surface_bias,delta_bias,normalized_net_gex,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,market_structure_state,state_confidence
2026-09-17,ETF,上证50ETF华夏,10月,2.958,Positive Gamma,3.0,3.0,2.95,0.014198782961460488,0.6608742407188961,normal_expiry_structure,9月,,front_month_default,medium,False,False,next_month,0.055999999999999994,-0.038099999999999995,front_iv_inversion,front_iv_inversion,new_wall,0.2745851408111272,0.0746686193597037,0.22259535269831962,0.06788526869498379,0.021176024908344082,0.0012240309891046533,mixed_or_unclear_structure,1.0
2026-09-17,ETF,上证50ETF华夏,12月,2.958,Positive Gamma,3.0,3.0,2.7,0.014198782961460488,0.6608742407188961,low_expiry_influence,9月,,front_month_default,medium,False,False,other_month,0.1055,-0.0786,front_iv_inversion,front_iv_inversion,new_wall,0.38804204135589904,0.04088502308536632,0.2744624793362605,0.05080218467845994,0.010337561335230823,-0.001537262490514882,mixed_or_unclear_structure,1.0
2026-09-17,ETF,上证50ETF华夏,3月,2.958,Positive Gamma,3.0,3.0,2.8,0.014198782961460488,0.6608742407188961,low_expiry_influence,9月,,front_month_default,medium,False,False,far_month,0.1437,-0.0983,put_skew_elevated,front_iv_inversion,new_wall,0.44047133095682245,0.12375807024203535,0.3366012657308789,0.0693438502597035,0.004366436912946337,0.00146948842110227,mixed_or_unclear_structure,1.0
2026-09-17,ETF,上证50ETF华夏,9月,2.958,Positive Gamma,3.0,3.0,2.95,0.014198782961460488,0.6608742407188961,front_month_concentrated,9月,,front_month_default,medium,True,False,primary_analysis,0.012500000000000011,-0.008700000000000013,front_iv_inversion,front_iv_inversion,new_wall,0.06432368350606152,-0.1197315169434482,0.08890996446332883,0.031923254278797046,0.15546906763738153,-0.0011675025907511775,wall_compression,1.0
2026-09-17,ETF,中证500ETF南方,10月,7.681,Positive Gamma,7.5,8.0,7.5,-0.023564640020830585,0.7524397149374633,normal_expiry_structure,9月,,front_month_default,medium,False,False,next_month,0.0,0.0,front_iv_inversion,front_iv_inversion,new_wall,0.0,0.1554406194249952,0.07895184668902593,0.04988872662981583,0.03335559874438271,0.0011978532018093583,mixed_or_unclear_structure,1.0
2026-09-17,ETF,中证500ETF南方,12月,7.681,Positive Gamma,7.75,8.0,6.5,0.008983205311808407,0.7524397149374633,low_expiry_influence,9月,,front_month_default,medium,False,False,other_month,0.1596,-0.1243,front_iv_inversion,front_iv_inversion,new_wall,0.46589039879207744,-0.018534332058395605,0.19992196349126928,0.03418208598716583,0.0104367685618872,-0.003148935467464311,mixed_or_unclear_structure,1.0
2026-09-17,ETF,中证500ETF南方,3月,7.681,Positive Gamma,8.0,8.0,7.75,0.04153105064444729,0.7524397149374633,low_expiry_influence,9月,,front_month_default,medium,False,False,far_month,0.21489999999999998,-0.16969999999999996,put_skew_elevated,front_iv_inversion,new_wall,0.4754069520071517,0.22325630899909318,0.3480172685881742,0.02900583276149004,0.004345115546038457,0.00023702774170336738,mixed_or_unclear_structure,1.0
2026-09-17,ETF,中证500ETF南方,9月,7.681,Positive Gamma,7.75,7.75,7.75,0.008983205311808407,0.7524397149374633,front_month_concentrated,9月,,front_month_default,medium,True,False,primary_analysis,0.0363,-0.038599999999999995,front_iv_inversion,front_iv_inversion,new_wall,0.17090709325112122,-0.1389712312455301,0.007764836651288676,0.01846531257707741,0.1512678894832629,-0.0007252657024791741,wall_compression,1.0
2026-09-17,ETF,中证500ETF嘉实,10月,3.117,Positive Gamma,3.1,3.1,2.9,-0.005453962143086244,0.6134027585478159,normal_expiry_structure,9月,,front_month_default,medium,False,False,next_month,0.1084,-0.08249999999999999,front_iv_inversion,front_iv_inversion,new_wall,0.3358461508279054,0.07080003600075395,0.19504664864878193,0.0364859940258261,0.02231070245013099,-0.0001546248530733731,mixed_or_unclear_structure,1.0
2026-09-17,ETF,中证500ETF嘉实,12月,3.117,Positive Gamma,3.1,3.1,3.0,-0.005453962143086244,0.6134027585478159,normal_expiry_structure,9月,,front_month_default,medium,False,False,other_month,0.16229999999999997,-0.1267,front_iv_inversion,front_iv_inversion,new_wall,0.40515680333871734,0.23448236058596025,0.45759126050287413,0.03747564349051978,0.010716731352134697,0.0024279384314177077,mixed_or_unclear_structure,1.0
