trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,net_gex,total_abs_gex,total_oi,total_volume,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,gex_ratio,call_gex_share,put_gex_share,market_bias_label
2026-08-12,ETF,上证50ETF华夏,12月,3.043,3.0,2.7,3.0,3.1,45426359.50031013,121274383.8087072,126676.0,54385.0,-0.014130791981597168,-0.11271771278343734,-0.014130791981597168,Positive Gamma,2.197825781607894,0.6872875296235834,0.3127124703764167,
2026-08-12,ETF,上证50ETF华夏,3月,3.043,3.1,2.8,3.1,3.2,2691666.1489040693,10618379.873889511,12951.0,1247.0,0.018731514952349704,-0.07985540584949069,0.018731514952349704,Positive Gamma,1.6791379737657959,0.6267456137787483,0.3732543862212516,
2026-08-12,ETF,上证50ETF华夏,8月,3.043,3.1,3.0,3.1,3.1,451071999.79252136,1563802486.0126593,768012.0,270344.0,0.018731514952349704,-0.014130791981597168,0.018731514952349704,Positive Gamma,1.810747985030551,0.6442228170843534,0.35577718291564686,
2026-08-12,ETF,上证50ETF华夏,9月,3.043,3.1,3.0,3.1,3.1,152425153.38531086,582020263.5996408,540964.0,78867.0,0.018731514952349704,-0.014130791981597168,0.018731514952349704,Positive Gamma,1.7096223851768904,0.6309448853572571,0.3690551146427431,
2026-08-12,ETF,中证500ETF南方,12月,8.053,8.25,7.0,8.25,8.25,76600100.49440354,238034472.2557335,153219.0,152352.0,0.024462933068421622,-0.13075872345709683,0.024462933068421622,Positive Gamma,1.948993695192146,0.6609012757028483,0.33909872429715165,
2026-08-12,ETF,中证500ETF南方,3月,8.053,8.0,8.5,8.0,7.75,21183195.099837366,53877247.96716842,39150.0,4707.0,-0.006581398236682134,0.05550726437352527,-0.006581398236682134,Positive Gamma,2.295843937476733,0.6965875754524983,0.30341242454750156,
2026-08-12,ETF,中证500ETF南方,8月,8.053,8.0,7.75,8.0,8.25,550661059.030674,2785969591.8754992,815420.0,950161.0,-0.006581398236682134,-0.03762572954178578,-0.006581398236682134,Positive Gamma,1.4926935596938469,0.5988275429560543,0.4011724570439458,
2026-08-12,ETF,中证500ETF南方,9月,8.053,8.0,6.631,8.0,8.5,161890486.9562696,927000136.9858427,524462.0,135763.0,-0.006581398236682134,-0.17658015646342984,-0.006581398236682134,Positive Gamma,1.4231824469865522,0.5873195593490739,0.41268044065092624,
2026-08-12,ETF,中证500ETF嘉实,12月,3.268,3.2,2.9,3.2,3.2,11354853.169340478,38417689.51866527,64065.0,7838.0,-0.02080783353733162,-0.11260709914320688,-0.02080783353733162,Positive Gamma,1.8391473105607257,0.6477815729108816,0.3522184270891186,
2026-08-12,ETF,中证500ETF嘉实,3月,3.268,3.3,3.1,3.3,3.1,3531134.18126576,10202366.127949277,17468.0,903.0,0.009791921664626724,-0.05140758873928997,0.009791921664626724,Positive Gamma,2.0586153230727344,0.6730546687396494,0.32694533126035086,
2026-08-12,ETF,中证500ETF嘉实,8月,3.268,3.3,3.2,3.3,3.3,91654444.15439327,231445502.17796317,163828.0,104903.0,0.009791921664626724,-0.02080783353733162,0.009791921664626724,Positive Gamma,2.3113062516336282,0.6980043753106039,0.301995624689396,
2026-08-12,ETF,中证500ETF嘉实,9月,3.268,3.3,3.3,3.3,3.3,38744602.13525247,110118001.34742078,151571.0,28977.0,0.009791921664626724,0.009791921664626724,0.009791921664626724,Positive Gamma,2.0856874567534116,0.675923108216493,0.3240768917835069,
2026-08-12,ETF,创业板ETF易方达,12月,3.621,4.8,3.2,3.5,3.9,25250507.85111876,82381594.48964082,151225.0,64682.0,0.3256006628003314,-0.116266224799779,-0.03341618337475838,Positive Gamma,1.8839498541619886,0.653253332904924,0.346746667095076,
2026-08-12,ETF,创业板ETF易方达,3月,3.621,4.0,3.0,3.6,3.8,2360763.54922536,9571305.975575762,19252.0,4035.0,0.1046672190002762,-0.17149958574979285,-0.0057995028997513964,Positive Gamma,1.654808864475472,0.6233250486009746,0.3766749513990253,
2026-08-12,ETF,创业板ETF易方达,8月,3.621,3.6,3.6,3.6,3.8,225801044.16446674,1310831338.7452464,1178956.0,1244996.0,-0.0057995028997513964,-0.0057995028997513964,-0.0057995028997513964,Positive Gamma,1.4162115017290076,0.5861289463755909,0.41387105362440896,
2026-08-12,ETF,创业板ETF易方达,9月,3.621,3.9,2.9,3.6,4.0,44860820.03484129,416029513.08347374,662707.0,199226.0,0.07705053852526933,-0.19911626622479983,-0.0057995028997513964,Positive Gamma,1.2417273917494083,0.5539154298241341,0.4460845701758661,
2026-08-12,ETF,沪深300ETF华泰柏瑞,12月,4.748,5.0,4.5,4.9,4.8,81919778.96460691,182760957.2395317,140163.0,102162.0,0.05307497893850033,-0.05223251895534964,0.03201347935973042,Positive Gamma,2.6247287143208062,0.7241172846814337,0.2758827153185664,
2026-08-12,ETF,沪深300ETF华泰柏瑞,3月,4.748,4.7,4.7,4.7,4.7,13819826.222316802,29111507.450781766,21839.0,2576.0,-0.010109519797809607,-0.010109519797809607,-0.010109519797809607,Positive Gamma,2.8074959863264284,0.7373601958895756,0.2626398041104243,
2026-08-12,ETF,沪深300ETF华泰柏瑞,8月,4.748,4.8,4.7,4.8,4.8,447604730.09351367,1847011072.3692267,573982.0,311755.0,0.010951979780960297,-0.010109519797809607,0.010951979780960297,Positive Gamma,1.6397065906756139,0.6211700180874808,0.37882998191251893,
2026-08-12,ETF,沪深300ETF华泰柏瑞,9月,4.748,5.0,4.6,4.7,4.9,163818811.1424826,652866110.4714663,440129.0,95510.0,0.05307497893850033,-0.031171019376579734,-0.010109519797809607,Positive Gamma,1.6699507854036064,0.6254612611337576,0.37453873886624234,
2026-08-12,ETF,沪深300ETF嘉实,12月,4.957,5.25,4.4,5.0,4.9,17674108.10417871,37617606.57516059,32092.0,17314.0,0.05910833165220897,-0.11236635061529143,0.008674601573532392,Positive Gamma,2.7724180268466774,0.73491803058849,0.2650819694115101,
2026-08-12,ETF,沪深300ETF嘉实,3月,4.957,4.9,4.6,4.9,4.9,2535733.48397981,6270768.053922191,5467.0,332.0,-0.011498890457938171,-0.0720193665523503,-0.011498890457938171,Positive Gamma,2.3578099139355104,0.7021868343857638,0.297813165614236,
