trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-27,上证50ETF华夏,12月,3.054,55806803.0356446,29009495.362693314,1.923742634537968,0.6579726313160844,0.3420273686839155,26797307.672951274,84816298.39833792,Positive Gamma
2026-07-27,上证50ETF华夏,3月,3.054,2705478.7635277193,1423352.39020452,1.9007793025443067,0.6552650526970842,0.3447349473029156,1282126.3733232,4128831.1537322397,Positive Gamma
2026-07-27,上证50ETF华夏,8月,3.054,801980504.3182266,406118448.0454294,1.9747453191993758,0.6638367682954653,0.3361632317045348,395862056.2727972,1208098952.3636558,Positive Gamma
2026-07-27,上证50ETF华夏,9月,3.054,288141499.3437583,158817296.95100713,1.8142954506563969,0.6446712800652243,0.3553287199347756,129324202.39275117,446958796.2947654,Positive Gamma
2026-07-27,中证500ETF南方,12月,7.726,96696738.83324954,58763803.78605648,1.6455153105012887,0.6220018096170029,0.3779981903829972,37932935.047193035,155460542.619306,Positive Gamma
2026-07-27,中证500ETF南方,3月,7.726,10305549.06762332,3828079.4343155203,2.692093840906936,0.7291509796093487,0.27084902039065106,6477469.6333078,14133628.501938842,Positive Gamma
2026-07-27,中证500ETF南方,8月,7.726,990656535.5939023,775491964.6080151,1.2774555776276104,0.5609134993352168,0.4390865006647832,215164570.9858873,1766148500.2019174,Positive Gamma
2026-07-27,中证500ETF南方,9月,7.726,292751836.80330247,369675313.97916746,0.7919161105244915,0.44193816098494637,0.5580618390150539,-76923477.17586485,662427150.7824697,Negative Gamma
2026-07-27,中证500ETF嘉实,12月,3.134,23992217.34757812,13064820.334787918,1.8363985675098522,0.647440239374424,0.3525597606255759,10927397.0127902,37057037.68236604,Positive Gamma
2026-07-27,中证500ETF嘉实,3月,3.134,4922193.495117281,1565569.89086352,3.144026672870127,0.7586888118875437,0.24131118811245644,3356623.60425376,6487763.3859808,Positive Gamma
2026-07-27,中证500ETF嘉实,8月,3.134,98071930.5992442,44530535.32265452,2.2023523833397745,0.6877295561842302,0.31227044381576996,53541395.27658968,142602465.92189872,Positive Gamma
2026-07-27,中证500ETF嘉实,9月,3.134,50292395.75520592,32732957.894603238,1.536445191331082,0.6057474439354168,0.3942525560645833,17559437.86060268,83025353.64980915,Positive Gamma
2026-07-27,创业板ETF易方达,12月,3.612,30352473.71685648,20059740.864011522,1.5131039788909133,0.6020857042129544,0.39791429578704557,10292732.852844957,50412214.580868006,Positive Gamma
2026-07-27,创业板ETF易方达,3月,3.612,2214686.33059968,1021891.17233952,2.167242844000083,0.6842679739905748,0.3157320260094252,1192795.1582601601,3236577.5029392,Positive Gamma
2026-07-27,创业板ETF易方达,8月,3.612,508594086.21178085,392714110.44329184,1.2950746425629698,0.5642843237188687,0.4357156762811313,115879975.76848899,901308196.6550727,Positive Gamma
2026-07-27,创业板ETF易方达,9月,3.612,121830243.03414722,148269884.81683388,0.8216789483896272,0.4510558510411482,0.5489441489588518,-26439641.782686718,270100127.8509811,Negative Gamma
2026-07-27,沪深300ETF华泰柏瑞,12月,4.753,83048453.03626528,35376634.75235729,2.347550964573628,0.7012741521838582,0.2987258478161417,47671818.283908,118425087.78862257,Positive Gamma
2026-07-27,沪深300ETF华泰柏瑞,3月,4.753,9686303.78010281,4541955.56823323,2.132628475683366,0.6807792536643352,0.31922074633566483,5144348.211869579,14228259.34833604,Positive Gamma
2026-07-27,沪深300ETF华泰柏瑞,8月,4.753,871330504.4196125,564670278.0158703,1.5430783916612012,0.6067757866690159,0.393224213330984,306660226.4037422,1436000782.435483,Positive Gamma
2026-07-27,沪深300ETF华泰柏瑞,9月,4.753,304260671.5530369,194739905.8675546,1.5623950838302703,0.6097401191914561,0.3902598808085438,109520765.68548234,499000577.4205916,Positive Gamma
2026-07-27,沪深300ETF嘉实,12月,4.96,20659150.055168007,8240278.858240002,2.5070935596444714,0.7148636091415327,0.28513639085846754,12418871.196928002,28899428.913408,Positive Gamma
2026-07-27,沪深300ETF嘉实,3月,4.96,1707823.1447039999,1495311.07968,1.1421189663554676,0.5331725194976599,0.4668274805023401,212512.06502400007,3203134.224384,Positive Gamma
2026-07-27,沪深300ETF嘉实,8月,4.96,149713025.23724803,75220374.341888,1.9903254476876127,0.6655882386402826,0.3344117613597174,74492650.89536,224933399.57913604,Positive Gamma
2026-07-27,沪深300ETF嘉实,9月,4.96,63476826.9056,39040425.173503995,1.6259256046391761,0.619181899809607,0.38081810019039297,24436401.732096,102517252.07910399,Positive Gamma
2026-07-27,深证100ETF易方达,12月,3.761,2808392.5508630304,1413296.6097524704,1.9871218337917769,0.6652295903409386,0.33477040965906146,1395095.9411105602,4221689.1606155,Positive Gamma
2026-07-27,深证100ETF易方达,3月,3.761,150390.07776474,176044.80082002,0.8542716232698733,0.4607046845507064,0.5392953154492935,-25654.723055280003,326434.87858476,Negative Gamma
2026-07-27,深证100ETF易方达,8月,3.761,28389740.47852853,11987120.971265761,2.3683535476601403,0.7031190503459296,0.2968809496540706,16402619.507262768,40376861.449794285,Positive Gamma
2026-07-27,深证100ETF易方达,9月,3.761,5922311.086802252,5623599.655219021,1.0531174781095964,0.5129358107063859,0.4870641892936141,298711.43158323085,11545910.742021272,Positive Gamma
2026-07-27,科创50ETF华夏,12月,1.911,25771168.52211447,18229841.66125395,1.4136803270699272,0.5856949287008756,0.41430507129912436,7541326.860860521,44001010.18336842,Positive Gamma
2026-07-27,科创50ETF华夏,3月,1.911,1077427.67687919,858289.4097768901,1.255319784452734,0.5566038985275626,0.44339610147243735,219138.26710229984,1935717.08665608,Positive Gamma
2026-07-27,科创50ETF华夏,8月,1.911,241931382.1697682,164989257.5409051,1.466346268694416,0.5945419292120081,0.4054580707879918,76942124.62886313,406920639.71067333,Positive Gamma
2026-07-27,科创50ETF华夏,9月,1.911,88227876.05036499,75855002.05122842,1.1631121701213665,0.5377031233919357,0.4622968766080647,12372873.99913656,164082878.10159335,Positive Gamma
2026-07-27,科创50ETF易方达,12月,1.848,5665143.255488642,4277055.79312704,1.3245427531228773,0.56980786924372,0.43019213075628,1388087.4623616003,9942199.048615683,Positive Gamma
2026-07-27,科创50ETF易方达,3月,1.848,401505.51272832,241906.84277760005,1.6597526060784025,0.6240251827502026,0.37597481724979753,159598.66995072,643412.35550592,Positive Gamma
2026-07-27,科创50ETF易方达,8月,1.848,40060643.23001664,22949392.977624964,1.7456079674558138,0.6357819427051566,0.36421805729484336,17111250.25239168,63010036.2076416,Positive Gamma
2026-07-27,科创50ETF易方达,9月,1.848,19052021.309650563,12932852.988908162,1.473149143966184,0.5956572200913438,0.404342779908656,6119168.3207424,31984874.29855873,Positive Gamma
