trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-09,上证50ETF华夏,12月,3.089,35030871.650010265,19668444.39300754,1.781069765866401,0.6404261366350639,0.359573863364936,15362427.257002726,54699316.04301781,Positive Gamma
2026-07-09,上证50ETF华夏,7月,3.089,1279958139.1098547,475785508.085491,2.690199926980262,0.7290119723084182,0.2709880276915817,804172631.0243636,1755743647.1953459,Positive Gamma
2026-07-09,上证50ETF华夏,8月,3.089,177448306.76408598,110924722.56084299,1.5997182834219337,0.6153429368186275,0.38465706318137255,66523584.20324298,288373029.32492894,Positive Gamma
2026-07-09,上证50ETF华夏,9月,3.089,222094009.23245725,109571586.9422782,2.026930661773251,0.6696323399049465,0.3303676600950532,112522422.29017903,331665596.17473555,Positive Gamma
2026-07-09,中证500ETF南方,12月,8.804,70885014.76573505,38499568.57167792,1.841189846939775,0.6480347833577215,0.35196521664227853,32385446.194057122,109384583.33741297,Positive Gamma
2026-07-09,中证500ETF南方,7月,8.804,1939086633.4468222,1149281848.7233665,1.6872159214911282,0.6278676410025498,0.37213235899744995,789804784.7234558,3088368482.1701894,Positive Gamma
2026-07-09,中证500ETF南方,8月,8.804,221039893.99456626,125013335.60944849,1.768130519172069,0.6387453578962405,0.3612546421037596,96026558.38511777,346053229.6040147,Positive Gamma
2026-07-09,中证500ETF南方,9月,8.804,270598294.4985231,236144706.8586082,1.1459003172175442,0.533995129234783,0.4660048707652171,34453587.639914885,506743001.35713124,Positive Gamma
2026-07-09,中证500ETF嘉实,12月,3.504,11712844.8038016,4444721.967444479,2.6352255303239973,0.724913903784431,0.275086096215569,7268122.83635712,16157566.77124608,Positive Gamma
2026-07-09,中证500ETF嘉实,7月,3.504,258528042.37580544,98604608.9822208,2.6218657022657035,0.7238992049389248,0.2761007950610751,159923433.39358464,357132651.35802627,Positive Gamma
2026-07-09,中证500ETF嘉实,8月,3.504,25140672.32338944,14083855.420285437,1.7850703215242119,0.6409426389446712,0.359057361055329,11056816.903104,39224527.743674874,Positive Gamma
2026-07-09,中证500ETF嘉实,9月,3.504,36806546.34918144,18592520.80393728,1.9796426066866113,0.6643892801922279,0.33561071980777213,18214025.54524416,55399067.15311872,Positive Gamma
2026-07-09,创业板ETF易方达,12月,4.04,23909855.083248,13746494.977872001,1.739341928377827,0.6349488212330704,0.3650511787669297,10163360.105376,37656350.061119996,Positive Gamma
2026-07-09,创业板ETF易方达,7月,4.04,957446510.090336,627296512.774928,1.5263061257186756,0.6041651525048163,0.3958348474951835,330149997.315408,1584743022.8652642,Positive Gamma
2026-07-09,创业板ETF易方达,8月,4.04,118656385.64020799,78525974.64467202,1.5110463280096176,0.6017596374684769,0.3982403625315232,40130410.99553599,197182360.28487998,Positive Gamma
2026-07-09,创业板ETF易方达,9月,4.04,99156169.70894398,92453712.99296,1.0724952681618567,0.5174898513100477,0.4825101486899522,6702456.715983996,191609882.70190403,Positive Gamma
2026-07-09,沪深300ETF华泰柏瑞,12月,4.916,41676708.68199808,22398659.469314404,1.860678704415062,0.6504326059208823,0.3495673940791178,19278049.21268368,64075368.151312485,Positive Gamma
2026-07-09,沪深300ETF华泰柏瑞,7月,4.916,1375698592.8383288,726622001.5090836,1.8932795731222172,0.6543714581578189,0.34562854184218106,649076591.3292452,2102320594.3474126,Positive Gamma
2026-07-09,沪深300ETF华泰柏瑞,8月,4.916,191485713.3428402,122748733.96757329,1.5599811676544482,0.6093721263909774,0.3906278736090227,68736979.37526688,314234447.3104135,Positive Gamma
2026-07-09,沪深300ETF华泰柏瑞,9月,4.916,240026351.6866639,130158258.84398434,1.8441115747743229,0.6483963537614206,0.3516036462385794,109868092.84267956,370184610.53064823,Positive Gamma
2026-07-09,沪深300ETF嘉实,12月,5.127,11469766.80907926,6209715.51307305,1.8470679993201695,0.6487614625857961,0.3512385374142039,5260051.296006209,17679482.32215231,Positive Gamma
2026-07-09,沪深300ETF嘉实,7月,5.127,276260417.14559543,86775036.72324605,3.1836392997064373,0.7609736575353976,0.23902634246460233,189485380.4223494,363035453.8688415,Positive Gamma
2026-07-09,沪深300ETF嘉实,8月,5.127,29551314.400299445,18773376.951874413,1.5741075500723336,0.6115158436282511,0.38848415637174893,10777937.44842504,48324691.35217386,Positive Gamma
2026-07-09,沪深300ETF嘉实,9月,5.127,43218264.60560493,24049697.2588413,1.7970398604380255,0.6424791744500212,0.3575208255499786,19168567.34676363,67267961.86444624,Positive Gamma
2026-07-09,深证100ETF易方达,12月,3.974,2217800.8662742404,1097353.4601529601,2.0210451297662115,0.6689887250782689,0.331011274921731,1120447.4061212803,3315154.326427201,Positive Gamma
2026-07-09,深证100ETF易方达,7月,3.974,54589879.36302773,28635990.319839727,1.9063380994791894,0.6559244087330381,0.3440755912669617,25953889.04318801,83225869.68286747,Positive Gamma
2026-07-09,深证100ETF易方达,8月,3.974,4133325.4919592002,4389162.2632831605,0.9417117080714645,0.48499048759755686,0.5150095124024432,-255836.7713239597,8522487.75524236,Negative Gamma
2026-07-09,深证100ETF易方达,9月,3.974,4963401.80836704,3832056.5082452004,1.2952318938114804,0.5643141755322194,0.43568582446778037,1131345.3001218396,8795458.316612242,Positive Gamma
2026-07-09,科创50ETF华夏,12月,2.328,20464507.92361536,13491502.49176128,1.5168442459327427,0.602677042246053,0.39732295775394716,6973005.43185408,33956010.41537663,Positive Gamma
2026-07-09,科创50ETF华夏,7月,2.328,394128858.14138883,250017392.7828115,1.5764057602335133,0.6118623799733452,0.3881376200266548,144111465.35857728,644146250.9242003,Positive Gamma
2026-07-09,科创50ETF华夏,8月,2.328,51167333.48349888,32325461.528722562,1.5828802146578635,0.6128353168199621,0.3871646831800379,18841871.954776324,83492795.01222144,Positive Gamma
2026-07-09,科创50ETF华夏,9月,2.328,71345954.50320959,44797090.22782847,1.5926470701636923,0.6142938190438458,0.38570618095615417,26548864.275381118,116143044.73103806,Positive Gamma
2026-07-09,科创50ETF易方达,12月,2.259,5539941.62887563,3795930.9863764197,1.4594421365294725,0.5934037295908481,0.4065962704091521,1744010.6424992096,9335872.615252048,Positive Gamma
2026-07-09,科创50ETF易方达,7月,2.259,63409627.66818051,35160160.984484844,1.8034510051350827,0.6432967802296886,0.3567032197703115,28249466.68369566,98569788.65266535,Positive Gamma
2026-07-09,科创50ETF易方达,8月,2.259,8344836.0160220675,4681288.748701171,1.7825937394563307,0.6406230683910824,0.3593769316089176,3663547.2673208998,13026124.764723238,Positive Gamma
2026-07-09,科创50ETF易方达,9月,2.259,15889107.47186187,9699488.8245963,1.638138644128309,0.6209448649616294,0.37905513503837057,6189618.64726557,25588596.29645817,Positive Gamma
