trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-12,上证50ETF华夏,12月,3.043,83350371.65450868,37924012.15419854,2.197825781607894,0.6872875296235834,0.3127124703764167,45426359.50031013,121274383.8087072,Positive Gamma
2026-08-12,上证50ETF华夏,3月,3.043,6655023.01139679,3963356.862492721,1.6791379737657959,0.6267456137787483,0.3732543862212516,2691666.1489040693,10618379.873889511,Positive Gamma
2026-08-12,上证50ETF华夏,8月,3.043,1007437242.9025904,556365243.1100692,1.810747985030551,0.6442228170843534,0.35577718291564686,451071999.79252136,1563802486.0126593,Positive Gamma
2026-08-12,上证50ETF华夏,9月,3.043,367222708.492476,214797555.107165,1.7096223851768904,0.6309448853572571,0.3690551146427431,152425153.38531086,582020263.5996408,Positive Gamma
2026-08-12,中证500ETF南方,12月,8.053,157317286.37506852,80717185.88066496,1.948993695192146,0.6609012757028483,0.33909872429715165,76600100.49440354,238034472.2557335,Positive Gamma
2026-08-12,中证500ETF南方,3月,8.053,37530221.53350289,16347026.433665521,2.295843937476733,0.6965875754524983,0.30341242454750156,21183195.099837366,53877247.96716842,Positive Gamma
2026-08-12,中证500ETF南方,8月,8.053,1668315325.4530866,1117654266.4224129,1.4926935596938469,0.5988275429560543,0.4011724570439458,550661059.030674,2785969591.8754992,Positive Gamma
2026-08-12,中证500ETF南方,9月,8.053,544445311.9710562,382554825.01478654,1.4231824469865522,0.5873195593490739,0.41268044065092624,161890486.9562696,927000136.9858427,Positive Gamma
2026-08-12,中证500ETF嘉实,12月,3.268,24886271.344002876,13531418.1746624,1.8391473105607257,0.6477815729108816,0.3522184270891186,11354853.169340478,38417689.51866527,Positive Gamma
2026-08-12,中证500ETF嘉实,3月,3.268,6866750.1546075195,3335615.9733417593,2.0586153230727344,0.6730546687396494,0.32694533126035086,3531134.18126576,10202366.127949277,Positive Gamma
2026-08-12,中证500ETF嘉实,8月,3.268,161549973.1661782,69895529.01178496,2.3113062516336282,0.6980043753106039,0.301995624689396,91654444.15439327,231445502.17796317,Positive Gamma
2026-08-12,中证500ETF嘉实,9月,3.268,74431301.74133663,35686699.60608415,2.0856874567534116,0.675923108216493,0.3240768917835069,38744602.13525247,110118001.34742078,Positive Gamma
2026-08-12,创业板ETF易方达,12月,3.621,53816051.17037979,28565543.319261033,1.8839498541619886,0.653253332904924,0.346746667095076,25250507.85111876,82381594.48964082,Positive Gamma
2026-08-12,创业板ETF易方达,3月,3.621,5966034.76240056,3605271.2131752004,1.654808864475472,0.6233250486009746,0.3766749513990253,2360763.54922536,9571305.975575762,Positive Gamma
2026-08-12,创业板ETF易方达,8月,3.621,768316191.4548565,542515147.2903897,1.4162115017290076,0.5861289463755909,0.41387105362440896,225801044.16446674,1310831338.7452464,Positive Gamma
2026-08-12,创业板ETF易方达,9月,3.621,230445166.55915758,185584346.52431625,1.2417273917494083,0.5539154298241341,0.4460845701758661,44860820.03484129,416029513.08347374,Positive Gamma
2026-08-12,沪深300ETF华泰柏瑞,12月,4.748,132340368.1020693,50420589.13746241,2.6247287143208062,0.7241172846814337,0.2758827153185664,81919778.96460691,182760957.2395317,Positive Gamma
2026-08-12,沪深300ETF华泰柏瑞,3月,4.748,21465666.836549282,7645840.6142324805,2.8074959863264284,0.7373601958895756,0.2626398041104243,13819826.222316802,29111507.450781766,Positive Gamma
2026-08-12,沪深300ETF华泰柏瑞,8月,4.748,1147307901.23137,699703171.1378564,1.6397065906756139,0.6211700180874808,0.37882998191251893,447604730.09351367,1847011072.3692267,Positive Gamma
2026-08-12,沪深300ETF华泰柏瑞,9月,4.748,408342460.8069744,244523649.66449183,1.6699507854036064,0.6254612611337576,0.37453873886624234,163818811.1424826,652866110.4714663,Positive Gamma
2026-08-12,沪深300ETF嘉实,12月,4.957,27645857.339669656,9971749.23549094,2.7724180268466774,0.73491803058849,0.2650819694115101,17674108.10417871,37617606.57516059,Positive Gamma
2026-08-12,沪深300ETF嘉实,3月,4.957,4403250.768951,1867517.28497119,2.3578099139355104,0.7021868343857638,0.297813165614236,2535733.48397981,6270768.053922191,Positive Gamma
2026-08-12,沪深300ETF嘉实,8月,4.957,193817028.51704863,79008975.65719093,2.453101396453917,0.71040526031847,0.28959473968153004,114808052.85985766,272826004.1742396,Positive Gamma
2026-08-12,沪深300ETF嘉实,9月,4.957,90376666.1317628,45279358.74334644,1.9959793742671583,0.6662193309509655,0.3337806690490346,45097307.388416365,135656024.87510923,Positive Gamma
2026-08-12,深证100ETF易方达,12月,3.727,4717245.03981466,1742173.7610793,2.7076776985162856,0.7302893937085811,0.2697106062914189,2975071.27873536,6459418.80089396,Positive Gamma
2026-08-12,深证100ETF易方达,3月,3.727,370201.62787473,270380.95275377,1.3691853072648372,0.5779139787277873,0.4220860212722128,99820.67512095999,640582.5806285,Positive Gamma
2026-08-12,深证100ETF易方达,8月,3.727,44639680.23258691,16756078.458160799,2.664088757047197,0.727080847024602,0.27291915297539804,27883601.774426118,61395758.690747716,Positive Gamma
2026-08-12,深证100ETF易方达,9月,3.727,8500002.51866968,6770770.5634596795,1.255396625687226,0.5566190050074686,0.4433809949925313,1729231.95521,15270773.08212936,Positive Gamma
2026-08-12,科创50ETF华夏,12月,1.833,36936511.06686138,26397699.77952198,1.3992321821734972,0.5831999889672677,0.4168000110327323,10538811.2873394,63334210.84638336,Positive Gamma
2026-08-12,科创50ETF华夏,3月,1.833,4587425.7901056,2533024.6849557,1.8110466184366576,0.6442606133098773,0.3557393866901227,2054401.1051498996,7120450.4750613,Positive Gamma
2026-08-12,科创50ETF华夏,8月,1.833,372264832.89985394,309862543.4785635,1.2013870044464006,0.5457409360643166,0.45425906393568344,62402289.421290435,682127376.3784174,Positive Gamma
2026-08-12,科创50ETF华夏,9月,1.833,134576457.49892446,100262144.55341332,1.3422459503370252,0.573059353627611,0.4269406463723889,34314312.94551116,234838602.05233783,Positive Gamma
2026-08-12,科创50ETF易方达,12月,1.777,7868561.21000407,5562805.27221834,1.414495173739245,0.5858347488633268,0.41416525113667324,2305755.9377857298,13431366.48222241,Positive Gamma
2026-08-12,科创50ETF易方达,3月,1.777,1074458.9742728,800299.3848897602,1.3425712858954713,0.5731186470093951,0.426881352990605,274159.58938304,1874758.35916256,Positive Gamma
2026-08-12,科创50ETF易方达,8月,1.777,68948939.01360513,55880346.23817845,1.2338674266570309,0.5523458607852597,0.4476541392147402,13068592.775426676,124829285.2517836,Positive Gamma
2026-08-12,科创50ETF易方达,9月,1.777,28535149.51215855,17952330.60502803,1.5894955446156123,0.613824398315989,0.3861756016840111,10582818.90713052,46487480.117186576,Positive Gamma
