trade_date,market_type,underlying,contract_month,underlying_price,gamma_regime,price_wall,call_wall,put_wall,price_wall_distance,front_month_concentration,expiry_structure_state,primary_month,expiring_month,primary_selection_reason,primary_selection_confidence,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,put_skew,risk_reversal_25d,iv_surface_state,primary_iv_surface_state,wall_lifecycle_state,iv_surface_bias,delta_bias,normalized_net_gex,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,market_structure_state,state_confidence
2026-09-14,ETF,上证50ETF华夏,10月,2.976,Positive Gamma,3.0,3.0,3.0,0.008064516129032251,0.7216488245740288,normal_expiry_structure,9月,,front_month_default,medium,False,False,next_month,0.06600000000000002,-0.052700000000000025,front_iv_inversion,front_iv_inversion,new_wall,0.3164297045262488,0.06937147027644266,0.20995213954655798,0.06719213025601088,0.019937376522770216,0.000717629380514778,mixed_or_unclear_structure,1.0
2026-09-14,ETF,上证50ETF华夏,12月,2.976,Positive Gamma,3.0,3.0,2.7,0.008064516129032251,0.7216488245740288,low_expiry_influence,9月,,front_month_default,medium,False,False,other_month,0.11560000000000004,-0.08230000000000004,front_iv_inversion,front_iv_inversion,new_wall,0.39818966412216744,0.0602881398713811,0.30625633653711165,0.050699111445066794,0.009202065997650284,-0.0010785655196363176,mixed_or_unclear_structure,1.0
2026-09-14,ETF,上证50ETF华夏,3月,2.976,Positive Gamma,3.0,3.0,2.8,0.008064516129032251,0.7216488245740288,low_expiry_influence,9月,,front_month_default,medium,False,False,far_month,0.1475,-0.11299999999999999,put_skew_elevated,front_iv_inversion,new_wall,0.4877540967789441,0.16614053832565642,0.3832887804159576,0.07027042036193366,0.004462490429168475,0.003690181619434862,mixed_or_unclear_structure,1.0
2026-09-14,ETF,上证50ETF华夏,9月,2.976,Positive Gamma,3.0,3.0,3.0,0.008064516129032251,0.7216488245740288,front_month_concentrated,9月,,front_month_default,medium,True,False,primary_analysis,0.029200000000000004,-0.029200000000000004,front_iv_inversion,front_iv_inversion,new_wall,0.19653641854034784,-0.0003054964432316027,0.1307191813270775,0.03624914250607296,0.10671460846707283,-0.00021279703790993634,wall_compression,1.0
2026-09-14,ETF,中证500ETF南方,10月,7.598,Positive Gamma,7.5,8.0,6.75,-0.012898131087128228,0.7872274984256525,low_expiry_influence,9月,,front_month_default,medium,False,False,next_month,0.0,0.0,front_iv_inversion,front_iv_inversion,new_wall,0.0,0.0770238496847283,0.02264034703872686,0.05267141382176061,0.036089531495452944,-0.0005478412222350834,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF南方,12月,7.598,Positive Gamma,7.75,8.0,6.5,0.02000526454330087,0.7872274984256525,normal_expiry_structure,9月,,front_month_default,medium,False,False,other_month,0.1728,-0.13770000000000004,front_iv_inversion,front_iv_inversion,new_wall,0.4280385452284739,-0.09542751563910601,0.19135771878191102,0.03250533618607859,0.00959041065813031,-0.004655046968633172,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF南方,3月,7.598,Positive Gamma,7.75,8.0,7.75,0.02000526454330087,0.7872274984256525,low_expiry_influence,9月,,front_month_default,medium,False,False,far_month,0.2491,-0.1909,put_skew_elevated,front_iv_inversion,new_wall,0.5273533878593089,0.20245299381185305,0.3700255452650152,0.028695636733643923,0.004284104311002918,-0.0005858292703075631,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF南方,9月,7.598,Negative Gamma,7.75,7.75,7.5,0.02000526454330087,0.7872274984256525,front_month_concentrated,9月,,front_month_default,medium,True,False,primary_analysis,0.06430000000000002,-0.07160000000000002,front_iv_inversion,front_iv_inversion,new_wall,0.2661583186388982,-0.28274072793305777,-0.02804873504219312,0.020109464923484453,0.10545690619007912,-0.0015232040212084695,negative_gamma_risk_expansion,1.0
2026-09-14,ETF,中证500ETF嘉实,10月,3.079,Positive Gamma,3.1,3.1,2.9,0.006820396232543047,0.6344078988516848,normal_expiry_structure,9月,,front_month_default,medium,False,False,next_month,0.1079,-0.09780000000000003,front_iv_inversion,front_iv_inversion,new_wall,0.3447749331964931,0.022965901983881855,0.16493770513418668,0.03760163480896935,0.01944051841544625,-0.0009625291879913912,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF嘉实,12月,3.079,Positive Gamma,3.1,3.1,2.8,0.006820396232543047,0.6344078988516848,normal_expiry_structure,9月,,front_month_default,medium,False,False,other_month,0.17870000000000003,-0.1464,front_iv_inversion,front_iv_inversion,new_wall,0.4497717358950236,0.17493766183348378,0.4489022338267354,0.03965746811724074,0.009897721538521835,0.0009315785220028872,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF嘉实,3月,3.079,Positive Gamma,3.1,3.1,3.1,0.006820396232543047,0.6344078988516848,low_expiry_influence,9月,,front_month_default,medium,False,False,far_month,0.23590000000000005,-0.18690000000000007,put_skew_elevated,front_iv_inversion,new_wall,0.530325601191743,0.061190488669751124,0.3499108467421756,0.04981160440186174,0.004150537155495639,-0.006312979389928016,mixed_or_unclear_structure,1.0
2026-09-14,ETF,中证500ETF嘉实,9月,3.079,Negative Gamma,3.1,3.1,3.0,0.006820396232543047,0.6344078988516848,near_month_pressure,9月,,front_month_default,medium,True,False,primary_analysis,0.044399999999999995,-0.0587,front_iv_inversion,front_iv_inversion,new_wall,0.21346818224260022,-0.22044032727023538,-0.03059887179483706,0.020996925613252657,0.11277890074449735,-0.001539485208653994,negative_gamma_risk_expansion,1.0
