underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
创业板ETF易方达,8月,0.09567886878459467,0.04324327706605677,0.14433147749270342,0.14433147749270342,0.0218195976876874,0.0545664762478038,-0.00032579915254412646,0.37312314049586776,0.3643,0.4,961709070.0,434927150.0,2026-08-10
创业板ETF易方达,9月,0.16394713841664968,-0.0014925213382250258,0.029490576087443557,0.029490576087443557,0.02994227022345433,0.023237524724498446,-0.0012092159843650034,0.38427020202020207,0.3538,0.4168,600580880.0,336205000.0,2026-08-10
沪深300ETF华泰柏瑞,12月,0.3293189788290304,0.2976254588485613,0.4742283888372207,0.4742283888372207,0.05236073507662334,0.0071954450869740685,0.0072363323621633885,0.24049631236442512,0.1585,0.2377,230901915.0,126585776.0,2026-08-10
沪深300ETF华泰柏瑞,3月,0.4499168269513172,0.36916005746100994,0.45758414731845554,0.45758414731845554,0.05791836330085986,0.003617263014781092,0.015454727961526884,0.26760501672240805,0.1361,0.2565,44003298.0,31592118.0,2026-08-10
沪深300ETF华泰柏瑞,8月,0.2508057820171682,0.2361324430443098,0.2738116922809936,0.2738116922809936,0.03857072454121875,0.06404908537692407,0.0019183466048511362,0.19736387096774194,0.1545,0.204,425781242.0,148880674.0,2026-08-10
沪深300ETF华泰柏瑞,9月,0.28011189590601043,0.10584778407400525,0.25949785749770704,0.25949785749770704,0.04343481947126799,0.02441291992546926,0.0005157472376219482,0.2074171102661597,0.1576,0.2157,353221475.0,138214110.0,2026-08-10
沪深300ETF嘉实,12月,0.34850009975562124,0.24931297392715956,0.47627376821921025,0.47627376821921025,0.07056196659235323,0.0076860249776649165,0.00679921941333389,0.23271155462184873,0.16,0.24109999999999998,36375205.0,25831558.0,2026-08-10
沪深300ETF嘉实,3月,0.3421883771952483,0.2860128603266024,0.3818873462625827,0.3818873462625827,0.06936988817323878,0.004226149669468054,0.010339244043327617,0.32993522727272734,0.1405,0.2534,9373606.0,7125635.0,2026-08-10
沪深300ETF嘉实,8月,0.1390288132178116,0.3631649581635442,0.4656189079690582,0.4656189079690582,0.03257083379564764,0.06466353306513063,0.0028796679746614963,0.17262608695652173,0.1816,0.20559999999999998,66495166.0,19499182.0,2026-08-10
沪深300ETF嘉实,9月,0.338649227237981,0.14551857692727146,0.34054381476637585,0.34054381476637585,0.030101327292787357,0.026221395460358836,0.0008328612789440625,0.1804226765799257,0.1592,0.22030000000000002,109701342.0,30729257.0,2026-08-10
深证100ETF易方达,12月,0.3319358518675433,0.1790081651122873,0.38884665655405964,0.38884665655405964,0.0949532225540349,0.007123752050330985,0.0012293312509832853,0.32084512534818943,0.2288,0.3353,5568068.0,7675590.0,2026-08-10
深证100ETF易方达,3月,0.39215126650017845,0.21532486055233185,0.258755049251774,0.258755049251774,0.16309231734801585,0.0031921758108170604,0.007417339457393091,0.350375,0.2148,0.3522,560848.0,1816316.0,2026-08-10
深证100ETF易方达,8月,0.2530830638931015,0.302676019725055,0.3855150388448949,0.3855150388448949,0.03762035845514199,0.0555814427053106,0.002338700807282639,0.28646721311475404,0.2318,0.3043,17256162.0,9301054.0,2026-08-10
深证100ETF易方达,9月,0.219740292020444,0.09156139873227674,0.09990963791199643,0.09990963791199643,0.048808899995969206,0.022218632212022065,-0.00018111706773079662,0.2826063414634146,0.25989999999999996,0.322,11164050.0,7898461.0,2026-08-10
科创50ETF华夏,12月,0.1570399053458105,0.10819240981441143,0.1304014815223769,0.1304014815223769,0.02346356559727113,0.007011818908814175,-0.0020938627992971985,0.46485,0.4238,0.4968,435286400.0,246401258.0,2026-08-10
科创50ETF华夏,3月,0.29580596783368673,0.19217776053640717,0.23216565334241823,0.23216565334241823,0.024083471003752535,0.0031417408722336027,-0.0019400446293340143,0.48342500000000005,0.3741,0.5171,68371623.0,50398173.0,2026-08-10
科创50ETF华夏,8月,-0.9967321730530495,-0.022795833833667768,0.1307643361321614,0.1307643361321614,0.021142089526527918,0.07387396794168473,-0.0007737751573075564,0.4664241935483871,0.465,0.0001,759884825.0,365004084.0,2026-08-10
科创50ETF华夏,9月,0.13914795539970706,0.23367431016654244,0.15662047108514882,0.15662047108514882,0.01967642907537908,0.02074105000800367,0.0007201278352162607,0.46209805825242717,0.4354,0.4997,657458269.0,316379836.0,2026-08-10
科创50ETF易方达,12月,0.18118632019587705,0.06629101519501275,0.14353943122249707,0.14353943122249707,0.020323500417414438,0.0070155495081694885,-0.0028821998014927626,0.63305,0.4046,0.5193,112956083.0,56007302.0,2026-08-10
科创50ETF易方达,3月,0.2775932078257658,0.11409349266297907,0.1623766472002678,0.1623766472002678,0.025121621726672084,0.0030340635585146187,-0.003792920730349502,0.4740750000000001,0.3771,0.5086999999999999,18138001.0,14794021.0,2026-08-10
科创50ETF易方达,8月,-1.0198139025725232,-0.05315747247386779,0.10584253510523256,0.10584253510523256,0.02128944071522624,0.08232138166609644,-0.000846222415390821,0.45675000000000004,0.46590000000000004,0.0001,138564044.0,63623592.0,2026-08-10
科创50ETF易方达,9月,0.10603350138233858,0.2842191096612459,0.23486906439517619,0.23486906439517619,0.018915659868468642,0.02094882959719795,0.0009726911578247857,0.46117500000000006,0.4429,0.4918,135243339.0,64079093.0,2026-08-10
