underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,141.99570839999998,-2816702.5118439896,-2816560.5161355897,2816844.5075523895,1560.0,25179.0,26739.0,85.0,448.0,533.0,0.13024999999999998,0.49635,0.0615,79.28523013559804,-201461.32807132087,-201382.04284118526,201540.61330145647,-50108.73810522999,-2766451.7780303597,1468.2159945317849,0.31494369394937355,0.7825041006014216,0.03613989221787387,0.003552097775881731,0.5521885752187266,False
上证50ETF华夏,9月,2.7,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,1549.9377709199998,-4045823.6443338003,-4044273.7065628804,4047373.58210472,1548.0,20780.0,22328.0,73.0,989.0,1062.0,0.12235,0.4936,0.1075,809.9968454850801,-665505.9528283016,-664695.9559828165,666315.9496737866,-192483.19275052001,-3851790.5138123604,1488.7360897493895,0.34354583637890634,0.7765004763416958,0.04737573148500471,0.0028128857049948756,0.598938338296795,False
上证50ETF华夏,9月,2.75,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,19133.921706899997,-4299062.067518399,-4279928.145811499,4318195.989225299,1617.0,14040.0,15657.0,271.0,760.0,1031.0,0.11055,0.4902,0.1747,10694.515513598382,-952897.5180995199,-942203.0025859216,963592.0336131182,-229506.02507489995,-4050422.120736599,1646.51493598862,0.39029101886244755,0.7763246899661782,0.11086268229125372,-0.04034686844835675,0.5779892201527761,False
上证50ETF华夏,9月,2.8,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,347948.7414813899,-9820827.334575599,-9472878.59309421,10168776.076056989,3873.0,20092.0,23965.0,873.0,2410.0,3283.0,0.09764999999999999,0.48414999999999997,0.31785,164104.70488713332,-2435361.84112032,-2271257.1362331863,2599466.5460074535,-1099560.97132161,-8373317.6217725985,1136.5799696431789,0.3598070042069431,0.4741935483870968,0.1726774498037147,0.004514659603412595,0.7395542175218847,False
上证50ETF华夏,9月,2.85,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,1721915.3270113198,-21333829.177083917,-19611913.850072596,23055744.504095238,3951.0,24532.0,28483.0,605.0,3891.0,4496.0,0.0872,0.4664,0.7171000000000001,875965.9273584138,-6203007.254183271,-5327041.326824857,7078973.181541685,-3120071.1545358594,-16491842.695536738,257.7488956226502,0.3997376179877234,0.475133214920071,0.1558674772402498,-0.014326219630078617,0.8276926050873796,False
上证50ETF华夏,9月,2.9,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,22616113.866890248,-104685961.36768475,-82069847.5007945,127302075.234575,16395.0,64374.0,80769.0,4997.0,10020.0,15017.0,0.07955,0.4161,1.6510500000000001,15001184.38157506,-35660749.28102018,-20659564.89944512,50661933.66259524,-9401552.692398649,-72668294.80839585,125.74217025989532,0.501970643964631,0.4661157024793389,0.23022047424089176,0.007532434281481664,0.9459452182671015,True
上证50ETF华夏,9月,2.95,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,75360991.8309339,-121726026.91967717,-46365035.08874327,197087018.75061107,25670.0,43901.0,69571.0,18347.0,31673.0,50020.0,0.13094999999999998,0.32134999999999997,3.13575,52050468.78147203,-80336354.53592713,-28285885.754455104,132386823.31739916,-33958559.020620145,-12406476.068123136,47.25547656280793,0.6753293251926268,0.6447248642370595,0.7180947819458534,-0.018212343269945797,0.9618477355584495,True
上证50ETF华夏,9月,3.0,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,384125375.5038778,-281339834.08869183,102785541.41518599,665465209.5925696,83606.0,77264.0,160870.0,68824.0,71179.0,140003.0,0.1359,0.11265,4.524,277730511.82036406,-226912320.71568486,50818191.1046792,504642832.5360489,57027252.16797808,45758289.2472079,29.612417082086598,0.7647811104591926,0.7452576112412178,0.8722192769788212,-0.005435122966359738,0.992000900325501,True
上证50ETF华夏,9月,3.1,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,363772381.40949816,-77112683.65799668,286659697.75150144,440885065.06749487,125973.0,29203.0,155176.0,77415.0,25838.0,103253.0,0.15555,-0.27745,3.0367499999999996,141176760.3249101,-63853983.02593789,77322777.29897222,205030743.350848,155324235.2390305,131335462.51247096,180.08951508249658,0.6080758143678645,0.8095882958899037,0.7496542803703687,0.004775341194442763,0.986340120593452,True
上证50ETF华夏,9月,3.2,3.017,2026-09-23,202609,rule_fourth_wednesday,medium,15.0,11.0,83052655.95975403,-11370215.32724,71682440.63251403,94422871.28699404,90394.0,8800.0,99194.0,14463.0,2978.0,17441.0,0.20074999999999998,-0.40904999999999997,1.21445,9427104.21164175,-7728719.543979646,1698384.6676621037,17155823.755621396,9440603.969826678,62241836.66268735,256.9908769427352,0.3966206736958011,0.45169082125603877,0.24920432420092242,-0.025134500603807133,0.9508614646920791,False
