market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,94,4,1.0,1.0,1.0,3.023,True,1.0,0
ETF,中证500ETF南方,178,4,1.0,1.0,1.0,7.54,True,1.0,0
ETF,中证500ETF嘉实,116,4,1.0,1.0,1.0,3.055,True,1.0,0
ETF,创业板ETF易方达,142,4,1.0,1.0,1.0,3.402,True,1.0,0
ETF,沪深300ETF华泰柏瑞,104,4,1.0,1.0,1.0,4.657,True,1.0,0
ETF,沪深300ETF嘉实,98,4,1.0,1.0,1.0,4.857,True,1.0,0
ETF,深证100ETF易方达,116,4,1.0,1.0,1.0,3.62,True,1.0,0
ETF,科创50ETF华夏,176,4,1.0,1.0,1.0,1.776,True,1.0,0
ETF,科创50ETF易方达,168,4,1.0,1.0,1.0,1.723,True,1.0,0
