exchange,commodity,underlying,contract_month,strike,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,call_amount,put_amount,total_amount,price_wall_score
CZCE,CF,CF,2609,14800.0,1649.0,7916.0,9565.0,0.0,1066.0,1066.0,0.0,58035.0,58035.0,0.6773200064633711
CZCE,CF,CF,2609,15000.0,3603.0,28817.0,32420.0,0.0,6351.0,6351.0,0.0,558935.0,558935.0,0.8920332785812576
CZCE,CF,CF,2609,15200.0,1260.0,8654.0,9914.0,2.0,1867.0,1869.0,8750.0,242710.0,251460.0,0.7541526497051154
CZCE,CF,CF,2609,15400.0,4549.0,12379.0,16928.0,1566.0,2682.0,4248.0,5778540.0,573590.0,6352130.0,0.8887763676266376
CZCE,CF,CF,2609,15600.0,4398.0,20687.0,25085.0,1429.0,14161.0,15590.0,3979765.0,5168765.0,9148530.0,0.9546502026866147
CZCE,CF,CF,2609,15800.0,4732.0,18820.0,23552.0,2196.0,10960.0,13156.0,4446900.0,6576000.0,11022900.0,0.9482560984472045
CZCE,CF,CF,2609,16000.0,20443.0,18020.0,38463.0,23765.0,11889.0,35654.0,31250975.0,11472185.0,42723160.0,0.9832743431034329
CZCE,CF,CF,2609,16200.0,13498.0,7620.0,21118.0,11879.0,2900.0,14779.0,11096755.0,4334765.0,15431520.0,0.9506335515418332
CZCE,CF,CF,2609,16400.0,24877.0,7168.0,32045.0,12378.0,699.0,13077.0,7860030.0,1551780.0,9411810.0,0.9529987430460739
CZCE,CF,CF,2609,16600.0,18048.0,4134.0,22182.0,6541.0,466.0,7007.0,2910745.0,1418970.0,4329715.0,0.9176468431185613
CZCE,CF,CF,2609,16800.0,11396.0,3322.0,14718.0,3859.0,317.0,4176.0,1273470.0,1250565.0,2524035.0,0.8723580269257237
CZCE,CF,CF,2609,17000.0,41771.0,2260.0,44031.0,16896.0,459.0,17355.0,4390195.0,2239920.0,6630115.0,0.9655505974687902
CZCE,CF,CF,2609,17200.0,12480.0,484.0,12964.0,1922.0,4.0,1926.0,374790.0,23260.0,398050.0,0.7832045056196105
CZCE,CF,CF,2609,17400.0,3532.0,205.0,3737.0,2626.0,0.0,2626.0,379120.0,0.0,379120.0,0.6978622120176121
CZCE,CF,CF,2609,17600.0,2846.0,174.0,3020.0,1428.0,0.0,1428.0,157080.0,0.0,157080.0,0.6144803539045303
CZCE,CF,CF,2609,17800.0,4186.0,28.0,4214.0,1150.0,0.0,1150.0,97750.0,0.0,97750.0,0.6237337308673494
CZCE,CF,CF,2609,18000.0,4667.0,25.0,4692.0,1567.0,0.0,1567.0,101800.0,0.0,101800.0,0.6559828707796023
CZCE,CF,CF,2609,18200.0,1022.0,38.0,1060.0,369.0,0.0,369.0,20295.0,0.0,20295.0,0.3233719157703363
CZCE,CF,CF,2609,18400.0,16830.0,20.0,16850.0,2644.0,0.0,2644.0,92540.0,0.0,92540.0,0.7814919544650559
CZCE,CF,CF,2611,14000.0,36.0,568.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239257279773955
CZCE,CF,CF,2611,14200.0,49.0,649.0,698.0,0.0,36.0,36.0,0.0,3600.0,3600.0,0.17308081315911322
CZCE,CF,CF,2611,14400.0,34.0,612.0,646.0,0.0,143.0,143.0,0.0,16445.0,16445.0,0.21974083115004284
CZCE,CF,CF,2611,14600.0,26.0,418.0,444.0,0.0,173.0,173.0,0.0,25085.0,25085.0,0.20279966865061178
CZCE,CF,CF,2611,14800.0,23.0,1151.0,1174.0,0.0,366.0,366.0,0.0,71370.0,71370.0,0.37073919438184544
CZCE,CF,CF,2611,15000.0,57.0,1436.0,1493.0,0.0,435.0,435.0,0.0,106575.0,106575.0,0.4275218461259921
CZCE,CF,CF,2611,15200.0,445.0,680.0,1125.0,0.0,242.0,242.0,0.0,78650.0,78650.0,0.34790504478599293
CZCE,CF,CF,2611,15400.0,463.0,2124.0,2587.0,0.0,275.0,275.0,0.0,121000.0,121000.0,0.4819395911453739
CZCE,CF,CF,2611,15600.0,468.0,1546.0,2014.0,48.0,429.0,477.0,216240.0,274560.0,490800.0,0.5140822383064302
CZCE,CF,CF,2611,15800.0,477.0,1334.0,1811.0,63.0,1265.0,1328.0,235935.0,1144825.0,1380760.0,0.5919077888230903
CZCE,CF,CF,2611,16000.0,640.0,883.0,1523.0,85.0,158.0,243.0,262225.0,187230.0,449455.0,0.4360535656300505
CZCE,CF,CF,2611,16200.0,355.0,481.0,836.0,132.0,172.0,304.0,338580.0,272620.0,611200.0,0.37220289384693306
CZCE,CF,CF,2611,16400.0,1929.0,439.0,2368.0,427.0,102.0,529.0,890295.0,229500.0,1119795.0,0.5607931874590782
CZCE,CF,CF,2611,16600.0,334.0,337.0,671.0,87.0,84.0,171.0,148335.0,243600.0,391935.0,0.3144667735177853
CZCE,CF,CF,2611,16800.0,675.0,395.0,1070.0,255.0,62.0,317.0,359550.0,221030.0,580580.0,0.4033964991376983
CZCE,CF,CF,2611,17000.0,729.0,408.0,1137.0,166.0,25.0,191.0,195880.0,106625.0,302505.0,0.37579290847367725
CZCE,CF,CF,2611,17200.0,923.0,391.0,1314.0,431.0,53.0,484.0,431000.0,267915.0,698915.0,0.46137379908079634
CZCE,CF,CF,2611,17400.0,628.0,162.0,790.0,139.0,0.0,139.0,120235.0,0.0,120235.0,0.29740545466249324
CZCE,CF,CF,2611,17600.0,427.0,16.0,443.0,247.0,0.0,247.0,185250.0,0.0,185250.0,0.2710823451364711
CZCE,CF,CF,2611,17800.0,633.0,16.0,649.0,275.0,0.0,275.0,181500.0,0.0,181500.0,0.3107212614160173
CZCE,CF,CF,2611,18000.0,2097.0,7.0,2104.0,153.0,0.0,153.0,89505.0,0.0,89505.0,0.42613794444266195
CZCE,CF,CF,2611,18200.0,1024.0,4.0,1028.0,367.0,0.0,367.0,189005.0,0.0,189005.0,0.3802648092254858
CZCE,CF,CF,2611,18400.0,786.0,23.0,809.0,595.0,0.0,595.0,267750.0,0.0,267750.0,0.3916906026508471
CZCE,CF,CF,2611,18600.0,399.0,18.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08945190962147427
CZCE,CF,CF,2611,18800.0,544.0,22.0,566.0,174.0,0.0,174.0,63510.0,0.0,63510.0,0.2493476266655884
CZCE,CF,CF,2701,13000.0,79.0,864.0,943.0,0.0,57.0,57.0,0.0,6555.0,6555.0,0.2239705587467064
CZCE,CF,CF,2701,13200.0,70.0,464.0,534.0,0.0,80.0,80.0,0.0,10000.0,10000.0,0.17503400761901716
CZCE,CF,CF,2701,13400.0,58.0,372.0,430.0,0.0,85.0,85.0,0.0,11900.0,11900.0,0.16288211000094255
CZCE,CF,CF,2701,13600.0,24.0,245.0,269.0,0.0,95.0,95.0,0.0,15200.0,15200.0,0.1372664635084493
CZCE,CF,CF,2701,13800.0,46.0,270.0,316.0,0.0,120.0,120.0,0.0,21600.0,21600.0,0.1621649851172649
CZCE,CF,CF,2701,14000.0,106.0,1345.0,1451.0,0.0,62.0,62.0,0.0,13330.0,13330.0,0.3018523291752764
CZCE,CF,CF,2701,14200.0,65.0,1229.0,1294.0,0.0,44.0,44.0,0.0,10560.0,10560.0,0.2753321842366424
CZCE,CF,CF,2701,14400.0,65.0,1917.0,1982.0,0.0,68.0,68.0,0.0,19040.0,19040.0,0.35847230676459513
CZCE,CF,CF,2701,14600.0,105.0,1346.0,1451.0,0.0,91.0,91.0,0.0,28665.0,28665.0,0.3288538320115205
CZCE,CF,CF,2701,14800.0,95.0,2866.0,2961.0,0.0,221.0,221.0,0.0,81770.0,81770.0,0.47682530912325444
CZCE,CF,CF,2701,15000.0,73.0,3606.0,3679.0,0.0,103.0,103.0,0.0,46865.0,46865.0,0.46478096942964164
CZCE,CF,CF,2701,15200.0,90.0,2043.0,2133.0,0.0,56.0,56.0,0.0,30520.0,30520.0,0.37963683803597004
CZCE,CF,CF,2701,15400.0,944.0,2066.0,3010.0,0.0,316.0,316.0,0.0,214880.0,214880.0,0.5210115388593797
CZCE,CF,CF,2701,15600.0,1083.0,4341.0,5424.0,0.0,406.0,406.0,0.0,353220.0,353220.0,0.6104477580544535
CZCE,CF,CF,2701,15800.0,814.0,5991.0,6805.0,124.0,338.0,462.0,592100.0,383630.0,975730.0,0.661107845251674
CZCE,CF,CF,2701,16000.0,1409.0,1800.0,3209.0,280.0,719.0,999.0,1177400.0,1049740.0,2227140.0,0.6519834215485393
CZCE,CF,CF,2701,16200.0,976.0,885.0,1861.0,128.0,317.0,445.0,454400.0,591205.0,1045605.0,0.5148264379153712
CZCE,CF,CF,2701,16400.0,755.0,625.0,1380.0,161.0,202.0,363.0,499100.0,494900.0,994000.0,0.4577361133454235
CZCE,CF,CF,2701,16600.0,1745.0,431.0,2176.0,294.0,47.0,341.0,790860.0,141940.0,932800.0,0.5194610095314885
CZCE,CF,CF,2701,16800.0,1541.0,1037.0,2578.0,522.0,69.0,591.0,1237140.0,251160.0,1488300.0,0.5817177756038598
CZCE,CF,CF,2701,17000.0,3821.0,552.0,4373.0,576.0,140.0,716.0,1177920.0,607600.0,1785520.0,0.6560887048401967
CZCE,CF,CF,2701,17200.0,1915.0,604.0,2519.0,169.0,64.0,233.0,299975.0,324160.0,624135.0,0.5108869153315305
CZCE,CF,CF,2701,17400.0,2656.0,591.0,3247.0,87.0,42.0,129.0,136590.0,244860.0,381450.0,0.5115626077583182
CZCE,CF,CF,2701,17600.0,896.0,297.0,1193.0,49.0,0.0,49.0,68600.0,0.0,68600.0,0.31553382077988795
CZCE,CF,CF,2701,17800.0,858.0,159.0,1017.0,56.0,0.0,56.0,67200.0,0.0,67200.0,0.29595229326908534
CZCE,CF,CF,2701,18000.0,4644.0,287.0,4931.0,382.0,0.0,382.0,401100.0,0.0,401100.0,0.6000004405153756
CZCE,CF,CF,2701,18200.0,1104.0,12.0,1116.0,554.0,0.0,554.0,506910.0,0.0,506910.0,0.4408975448267183
CZCE,CF,CF,2701,18400.0,1081.0,25.0,1106.0,199.0,0.0,199.0,162185.0,0.0,162185.0,0.3578877682304139
CZCE,CF,CF,2701,18600.0,1209.0,8.0,1217.0,315.0,0.0,315.0,229950.0,0.0,229950.0,0.3987453093873796
CZCE,CF,CF,2701,18800.0,881.0,17.0,898.0,103.0,0.0,103.0,64890.0,0.0,64890.0,0.289923996458354
CZCE,CF,CF,2701,19000.0,3539.0,694.0,4233.0,440.0,0.0,440.0,246400.0,0.0,246400.0,0.581481302226168
CZCE,CF,CF,2703,14800.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,4020.0,4020.0,0.03311395760822516
CZCE,CF,CF,2703,15000.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,4710.0,4710.0,0.03621901928410776
CZCE,CF,CF,2703,15200.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006648241066400763
CZCE,CF,CF,2703,15400.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011011242811601461
CZCE,CF,CF,2703,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044667401938004134
CZCE,CF,CF,2703,15800.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011011242811601461
CZCE,CF,CF,2703,16000.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019737246302002857
CZCE,CF,CF,2703,16200.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028463249792404256
CZCE,CF,CF,2703,16400.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350077524102053
CZCE,CF,CF,2703,16600.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100248047203556
CZCE,CF,CF,2703,16800.0,10.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004591525677320705
CZCE,CF,CF,2703,17000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006648241066400763
CZCE,CF,CF,2703,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044667401938004134
CZCE,CF,CF,2703,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044667401938004134
CZCE,CF,CF,2703,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044667401938004134
CZCE,CF,CF,2703,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044667401938004134
CZCE,CF,CF,2703,18000.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100248047203556
CZCE,CF,CF,2703,18200.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037189253282805647
CZCE,CF,CF,2705,14400.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017898681000182836
CZCE,CF,CF,2705,14600.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007863776986221227
CZCE,CF,CF,2705,14800.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00437337559006067
CZCE,CF,CF,2705,15000.0,9.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006554876462661019
CZCE,CF,CF,2705,15200.0,3.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037189253282805647
