trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,risk_reversal_25d,put_skew,call_skew,smile_curvature,iv_min,iv_max,iv_std,near_atm_iv,next_atm_iv,iv_term_slope,iv_surface_state,primary_atm_iv,next_after_primary_atm_iv,primary_iv_term_slope,primary_iv_surface_state,wall_type,strike,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-09-03,ETF,,,上证50ETF华夏,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,55.0,39.0,3.031,3.1,3.0,3.2,3.0,3.0,3.2,3.0,26638908.90044561,153934108.77598876,99102.0,34444.0,,90286508.83821717,63647599.937771566,1.4185375242191463,0.5865269858391541,0.41347301416084575,0.022764764104256097,-0.010227647641042559,-0.010227647641042559,Positive Gamma,3.1,2.95,3.0,3.1,10745704.15089866,71252539.67471899,0.4785849078760294,0.2973111095826805,0.0,-0.04999999999999982,0.0,True,0.022764764104256097,-0.026723853513691886,-0.010227647641042559,next,0.08230175626886721,0.8002515608598925,0.08230175626886721,0.8002515608598925,0.08230175626886721,0.041150878134433605,low_expiry_influence,20.0,0.09325414643120064,-0.7179498045910253,front_month_dominant,rule_estimate,False,False,next_month,2.9942682729622456,available,medium,,20.0,16.0,0.8,2.985266666666667,2.9963325000000003,1.240776625944284e-12,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.025,3.032,3.048,3.019,2e-05,955308447.0,0.44549424840911067,0.10344447168189834,0.17305397167830844,0.17305397167830844,0.07855262806133237,0.018326027360504413,0.0019036901906686068,0.12300944444444444,0.11939999999999999,0.17420000000000002,42792152.0,25790314.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,153934108.77598873,26638908.900445603,99102.0,34444.0,2.0,4.0,-0.05480000000000003,0.09000000000000002,0.035199999999999995,0.06260000000000002,0.0001,0.3319,0.10050670362560007,0.1093,0.0723,-0.03699999999999999,front_iv_inversion,0.1093,0.0842,-0.025099999999999997,front_iv_inversion,call_wall,3.1,0.022764764104256097,28668005.96685025,0.3175225882110466,0.8,0.9,0.772352358957439,0.5937380185385869,medium
2026-09-03,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,111.0,79.0,3.031,3.0,2.7,3.5,2.7,3.0,3.0,3.0,74213324.97803552,197541858.20834175,192904.0,57633.0,,135877591.59318858,61664266.6151531,2.2035061641323184,0.6878420240933564,0.31215797590664335,-0.010227647641042559,-0.1092048828769383,-0.010227647641042559,Positive Gamma,3.0,2.7,3.0,3.0,21450363.176352255,72778990.325724,0.3951351181379666,0.38107014323127664,0.0,0.0,0.0,True,-0.010227647641042559,-0.1092048828769383,-0.010227647641042559,deferred,0.10561689021645905,0.8002515608598925,0.08230175626886721,0.8002515608598925,0.08230175626886721,0.052808445108229525,normal_expiry_structure,20.0,0.09325414643120064,-0.7179498045910253,front_month_dominant,rule_estimate,False,False,other_month,2.890969450259326,available,medium,,24.0,18.0,0.75,2.8861875000000006,2.8976700000000006,8.922366104206297e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.025,3.032,3.048,3.019,2e-05,955308447.0,0.4280023251721214,0.19818162338222484,0.3756840481867133,0.3756840481867133,0.057346791664291595,0.008696543749028693,0.00405528677307346,0.21308295454545456,0.1177,0.2089,161574270.0,81545959.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,197541858.20834172,74213324.97803552,192904.0,57633.0,3.0,4.0,-0.0912,0.1366,0.045399999999999996,0.091,0.0001,0.3757,0.1161498388046571,0.1093,0.056100000000000004,-0.05319999999999999,front_iv_inversion,0.1093,0.0842,-0.025099999999999997,front_iv_inversion,call_wall,3.0,-0.010227647641042559,40536246.67025374,0.29832915195919457,0.9166666666666666,0.5,0.8977235235895744,0.5730733135867404,medium
2026-09-03,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,202.0,144.0,3.031,3.1,2.8,3.5,2.8,3.1,3.1,3.0,8904657.35591047,22125999.15085091,24567.0,2945.0,,15515328.253380692,6610670.897470221,2.3470126548453827,0.7012261072415349,0.29877389275846516,0.022764764104256097,-0.07621247113163987,-0.010227647641042559,Positive Gamma,3.0,2.8,3.0,2.8,906835.8502551827,5518752.365032658,0.30319122262374043,0.3266204468508069,-0.10000000000000009,0.0,0.0,True,-0.010227647641042559,-0.07621247113163987,-0.010227647641042559,far,0.011829792654781283,0.8002515608598925,0.08230175626886721,0.8002515608598925,0.08230175626886721,0.005914896327390642,low_expiry_influence,20.0,0.09325414643120064,-0.7179498045910253,front_month_dominant,rule_estimate,False,False,far_month,2.8501563728634784,available,medium,,20.0,16.0,0.8,2.8414108333333337,2.852476666666667,8.953264543601418e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.025,3.032,3.048,3.019,2e-05,955308447.0,0.44052658318712085,0.28732425965983516,0.4024522144830698,0.4024522144830698,0.07481026426473342,0.0048034320445498,0.012277394469861133,0.229725069637883,0.1168,0.218,23760416.0,17394646.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,22125999.15085091,8904657.35591047,24567.0,2945.0,4.0,4.0,-0.1012,0.1619,0.0607,0.11129999999999998,0.0001,0.3444,0.11435911339193514,0.1093,,,put_skew_elevated,0.1093,0.0842,-0.025099999999999997,front_iv_inversion,call_wall,3.1,0.022764764104256097,3979114.6099135205,0.2564634498819899,0.8,0.7,0.772352358957439,0.5362614062905113,medium
2026-09-03,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,3.031,3.1,3.0,3.1,3.0,3.0,3.1,3.0,389389971.56743735,1496760414.3844953,858594.0,425265.0,,943075192.9759665,553685221.4085292,1.7032695772100646,0.6300775888462965,0.36992241115370367,0.022764764104256097,-0.010227647641042559,-0.010227647641042559,Positive Gamma,3.0,3.0,3.0,3.0,325920463.1870908,1024886609.4977654,0.45427205807143245,0.6277092422903203,-0.10000000000000009,0.0,0.0,True,-0.010227647641042559,-0.010227647641042559,-0.010227647641042559,near,0.8002515608598925,0.8002515608598925,0.08230175626886721,0.8002515608598925,0.08230175626886721,0.8002515608598925,front_month_concentrated,20.0,0.09325414643120064,-0.7179498045910253,front_month_dominant,rule_estimate,True,False,primary_analysis,2.9573855884311637,available,medium,,28.0,22.0,0.7857142857142857,2.946148333333334,2.957839166666667,1.9293544698896177e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.025,3.032,3.048,3.019,2e-05,955308447.0,0.2931493601574579,0.28715269856035397,0.26015517769259283,0.26015517769259283,0.04695999786164368,0.05349099815493291,0.0039603777216062315,0.14395392156862744,0.12279999999999999,0.165,261172563.0,86220713.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,1496760414.3844955,389389971.56743735,858594.0,425265.0,1.0,4.0,-0.042200000000000015,0.05570000000000001,0.013499999999999998,0.034600000000000006,0.0001,0.5062,0.13749232335472944,0.1093,0.0842,-0.025099999999999997,front_iv_inversion,0.1093,0.0842,-0.025099999999999997,front_iv_inversion,call_wall,3.1,0.022764764104256097,372196496.4261169,0.3946625880929115,0.9285714285714286,0.9285714285714286,0.772352358957439,0.6648795899139974,medium
2026-09-03,ETF,,,中证500ETF南方,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,55.0,39.0,7.781,8.0,7.5,8.0,6.75,8.0,8.5,8.0,7763170.086636084,98965799.81114699,60408.0,53605.0,,53364484.94889154,45601314.862255454,1.1702400492197589,0.5392214790435195,0.4607785209564806,0.028145482585785864,-0.0361136100758257,0.028145482585785864,Positive Gamma,8.0,7.75,8.0,8.0,3149991.939387974,74656682.09495722,0.7008126164194063,0.258209283460535,0.0,0.25,0.0,True,0.028145482585785864,-0.003984063745019917,0.028145482585785864,next,0.032111642803165044,0.8303838185541512,0.032111642803165044,0.8303838185541512,0.032111642803165044,0.016055821401582522,low_expiry_influence,20.0,0.03723108612378167,-0.7982721757509862,front_month_dominant,rule_estimate,False,False,next_month,,unavailable,unavailable,insufficient_valid_contracts,20.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.751,7.791,7.825,7.702,3.9e-05,2584974347.0,0.0,0.17533222930779824,0.07844295808703888,0.07844295808703888,0.05312276502902222,0.02835206407153107,0.0011439044506515957,0.00010000000000000002,0.0001,0.0001,122289060.0,87760912.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,98965799.81114699,7763170.086636085,60408.0,53605.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0001,0.0001,1.390459947817277e-20,0.21170000000000003,0.1588,-0.05290000000000003,front_iv_inversion,0.21170000000000003,0.0001,-0.21160000000000004,front_iv_inversion,call_wall,8.0,0.028145482585785864,17847255.38095136,0.33444069399421933,1.0,1.0,0.7185451741421414,0.65828008841872,medium
2026-09-03,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,111.0,79.0,7.781,8.0,6.5,9.823,6.25,8.0,8.25,7.75,95845590.49562113,339954164.8320735,243280.0,92079.0,,217899877.6638473,122054287.16822615,1.7852701672290967,0.6409684016416827,0.3590315983583171,0.028145482585785864,-0.16463179539904893,-0.003984063745019917,Positive Gamma,7.75,6.25,7.75,7.75,26167427.51912812,119108285.14039479,0.3869509931950078,0.3679901873172746,-0.25,-0.25,0.0,True,-0.003984063745019917,-0.1967613417298547,-0.003984063745019917,deferred,0.1103056483286892,0.8303838185541512,0.032111642803165044,0.8303838185541512,0.032111642803165044,0.0551528241643446,normal_expiry_structure,20.0,0.03723108612378167,-0.7982721757509862,front_month_dominant,rule_estimate,False,False,other_month,7.334531524052467,available,medium,,54.0,47.0,0.8703703703703703,7.327108333333333,7.357367777777778,1.6579089104132745e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.751,7.791,7.825,7.702,3.9e-05,2584974347.0,0.5341918505576048,0.046497117465971974,0.28193680328336546,0.28193680328336546,0.03420676043172763,0.008615251825660083,-0.00226372071796431,0.2703148688046647,0.1967,0.3411,802898072.0,392592935.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,339954164.83207345,95845590.49562113,243280.0,92079.0,3.0,4.0,-0.1444,0.18230000000000002,0.03790000000000002,0.11010000000000003,0.0001,0.5999,0.15857579418608325,0.21170000000000003,0.1216,-0.09010000000000003,front_iv_inversion,0.21170000000000003,0.0001,-0.21160000000000004,front_iv_inversion,call_wall,8.0,0.028145482585785864,20335062.43888548,0.0933229640002655,0.6666666666666666,0.6296296296296297,0.7185451741421414,0.41088822103255174,low
2026-09-03,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,202.0,144.0,7.781,7.75,7.75,6.25,6.25,7.75,6.75,7.75,32459366.607133284,83825045.9622955,61572.0,4708.0,,58142206.28471439,25682839.67758111,2.263854270580036,0.6936137716031405,0.3063862283968594,-0.003984063745019917,-0.003984063745019917,-0.003984063745019917,Positive Gamma,7.75,6.25,7.75,7.75,8077113.693560934,24593122.73296233,0.3119200473970652,0.367879427990033,0.0,-1.5,0.0,True,-0.003984063745019917,-0.1967613417298547,-0.003984063745019917,far,0.02719889031399451,0.8303838185541512,0.032111642803165044,0.8303838185541512,0.032111642803165044,0.013599445156997255,low_expiry_influence,20.0,0.03723108612378167,-0.7982721757509862,front_month_dominant,rule_estimate,False,False,far_month,7.036930068998615,available,medium,,26.0,21.0,0.8076923076923077,7.0245138888888885,7.054773333333333,1.0610980025827977e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.751,7.791,7.825,7.702,3.9e-05,2584974347.0,0.5019022949759698,0.30090392979091296,0.38722754320628117,0.38722754320628117,0.029149101452399236,0.0037813957030316263,0.0025506704470950065,0.35724084507042253,0.1769,0.35619999999999996,401990779.0,177290623.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,83825045.9622955,32459366.607133288,61572.0,4708.0,4.0,4.0,-0.17929999999999996,0.23459999999999998,0.0553,0.14494999999999997,0.0001,0.5111,0.1707598218371235,0.21170000000000003,,,put_skew_elevated,0.21170000000000003,0.0001,-0.21160000000000004,front_iv_inversion,call_wall,7.75,-0.003984063745019917,9081121.301664589,0.15618810984219597,0.8461538461538461,1.0,0.9601593625498008,0.5758470153499199,medium
2026-09-03,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,7.781,8.0,7.75,8.0,6.385,7.75,8.104,7.75,364573143.5847114,2559183884.0878615,1005907.0,1192962.0,,1461878513.836286,1097305370.251575,1.3322440165412903,0.5712283993837846,0.4287716006162152,0.028145482585785864,-0.003984063745019917,-0.003984063745019917,Positive Gamma,8.0,7.75,8.0,8.0,395181986.2148824,1958303309.251525,0.541868451559099,0.550414728232817,0.0,0.0,0.25,True,0.028145482585785864,-0.003984063745019917,0.028145482585785864,near,0.8303838185541512,0.8303838185541512,0.032111642803165044,0.8303838185541512,0.032111642803165044,0.8303838185541512,front_month_concentrated,20.0,0.03723108612378167,-0.7982721757509862,front_month_dominant,rule_estimate,True,False,primary_analysis,7.647274612710264,available,medium,,58.0,48.0,0.8275862068965517,7.629702777777778,7.659962222222223,5.411501967673285e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.751,7.791,7.825,7.702,3.9e-05,2584974347.0,0.3851294117647058,-0.05496843098789775,0.14245679876756956,0.14245679876756956,0.031687777837987395,0.04527900002283201,-0.001069808953801502,0.265625,0.222,0.3243,1271760715.0,601086044.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,2559183884.087861,364573143.5847114,1005907.0,1192962.0,1.0,4.0,-0.10229999999999997,0.11259999999999995,0.010299999999999976,0.06144999999999998,0.0001,0.7486,0.19164049108986952,0.21170000000000003,0.0001,-0.21160000000000004,front_iv_inversion,0.21170000000000003,0.0001,-0.21160000000000004,front_iv_inversion,call_wall,8.0,0.028145482585785864,410230029.3270102,0.2806184135304634,1.0,0.9655172413793104,0.7185451741421414,0.6288876484169262,medium
2026-09-03,ETF,,,中证500ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,55.0,39.0,3.158,3.2,2.9,3.6,2.9,3.2,3.4,3.2,2693232.5370886796,18601183.0085558,18714.0,11944.0,,10647207.772822239,7953975.235733559,1.3386020772341887,0.5723941196602899,0.4276058803397101,0.013299556681444002,-0.08169727675744143,0.013299556681444002,Positive Gamma,3.2,3.0,3.2,3.2,1453818.5493211856,11025277.895190157,0.6238765274957692,0.22708592374874187,0.0,0.10000000000000009,0.0,True,0.013299556681444002,-0.05003166561114625,0.013299556681444002,next,0.06638431295392841,0.6910686284184265,0.06638431295392841,0.6910686284184265,0.06638431295392841,0.033192156476964205,low_expiry_influence,20.0,0.08764150131050143,-0.6246843154644981,front_month_dominant,rule_estimate,False,False,next_month,3.0564549641609577,available,medium,,20.0,17.0,0.85,3.04687,3.0586800000000003,9.72918821986096e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.14,3.158,3.176,3.126,5.7e-05,351740462.075,0.377452489475823,0.05000541654488051,0.14478823932057983,0.14478823932057983,0.04237549167964317,0.015910620755581223,-0.000727176383403661,0.29301701030927835,0.20920000000000002,0.31980000000000003,17203529.0,11297925.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,18601183.0085558,2693232.5370886796,18714.0,11944.0,2.0,4.0,-0.1106,0.13180000000000003,0.021200000000000024,0.07650000000000001,0.0001,0.4603,0.13340461317281901,0.2173,0.16940000000000002,-0.04789999999999997,front_iv_inversion,0.2173,0.188,-0.029299999999999993,front_iv_inversion,call_wall,3.2,0.013299556681444002,2175261.22069048,0.20430344434932418,0.9,0.8,0.86700443318556,0.5669872149350299,medium
2026-09-03,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,111.0,79.0,3.158,4.1,2.85,4.1,2.85,4.1,3.1,3.1,23623538.7573602,53894570.1324218,99695.0,54097.0,,38759054.444891,15135515.687530799,2.5608017093743394,0.7191643675727992,0.2808356324272007,0.29829005699809996,-0.09753008233058891,-0.018366054464851067,Positive Gamma,4.1,2.85,3.1,4.1,6462216.240349465,16554413.202554042,0.34243598994114605,0.3603109577638244,0.0,0.0,0.0,True,0.29829005699809996,-0.09753008233058891,-0.018366054464851067,deferred,0.1923401328045914,0.6910686284184265,0.06638431295392841,0.6910686284184265,0.06638431295392841,0.0961700664022957,normal_expiry_structure,20.0,0.08764150131050143,-0.6246843154644981,front_month_dominant,rule_estimate,False,False,other_month,2.8426264631877762,available,medium,,34.0,29.0,0.8529411764705882,2.83278,2.8450066666666665,3.014414971848157e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.14,3.158,3.176,3.126,5.7e-05,351740462.075,0.4370044705977258,0.23769743108986074,0.4383287351455985,0.4383287351455985,0.04530471759374917,0.009373540239214056,0.0026734568875781827,0.32997374100719423,0.201,0.3452,95536607.0,57802707.0,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,53894570.1324218,23623538.757360198,99695.0,54097.0,3.0,4.0,-0.1442,0.17579999999999998,0.03159999999999999,0.10369999999999999,0.0001,0.5932999999999999,0.16905256217805792,0.2173,0.1398,-0.07749999999999999,front_iv_inversion,0.2173,0.188,-0.029299999999999993,front_iv_inversion,call_wall,4.1,0.29829005699809996,6364707.2288886,0.16421213881618726,1.0,1.0,0.0,0.4738954624672843,medium
