underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.33313958911875097,0.07875348654369681,0.21950301464277386,0.21950301464277386,0.0668512691884655,0.018191042561560556,0.0009469601208988802,0.16689700598802396,0.11789999999999999,0.17350000000000002,102251402.0,59265872.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
上证50ETF华夏,12月,0.40600873525125974,0.060380720723913144,0.3111501757551255,0.3111501757551255,0.052261075754865896,0.009133448823940588,-0.0011983416211820972,0.20615319999999998,0.1301,0.2138,203197482.0,98298903.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
上证50ETF华夏,3月,0.44224614192811856,0.17808576681933522,0.3855363925815294,0.3855363925815294,0.07052165763669876,0.0043994986872347,0.004592584738094951,0.228153488372093,0.1257,0.2266,31498820.0,24208440.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
上证50ETF华夏,9月,0.12954364552931819,0.03003791893152578,0.14328095822582493,0.14328095822582493,0.03987842362441071,0.07732888645366749,-0.0004359709442632611,0.14358095238095236,0.1478,0.1664,219581147.0,70026031.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.0516710365365805,0.005433666313801981,0.005433666313801981,0.05302723252850508,0.033150482174855646,-0.0010570771942464063,9.999999999999999e-05,0.0001,0.0001,227371285.0,146029701.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
中证500ETF南方,12月,0.4502164502164502,-0.08837091880726,0.2006414580291884,0.2006414580291884,0.03302330971377987,0.0092515454905262,-0.004662296887397651,0.32339999999999997,0.20010000000000003,0.3457,829635498.0,396982537.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
中证500ETF南方,3月,0.5212936798406193,0.21405448076438408,0.3676864435964143,0.3676864435964143,0.02860385793184263,0.004222986806909509,-0.0004002250137598703,0.3568046327683615,0.1752,0.36119999999999997,450756434.0,197687570.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
中证500ETF南方,9月,0.2743447890112927,-0.24812395417400226,0.005711987059078756,0.005711987059078756,0.023188440873015647,0.08049816470023446,-0.0018435053029869576,0.2777526785714286,0.2298,0.306,1132781119.0,360180398.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.34412134016303575,-0.006117232451745035,0.09058688526537874,0.09058688526537874,0.04146120355104926,0.01763374683268078,-0.001314545622259266,0.2850738636363637,0.2134,0.3115,28208226.0,18403576.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
中证500ETF嘉实,12月,0.4507187922593776,0.14155351397610477,0.43640785834220475,0.43640785834220475,0.04013208615414791,0.009448010284198696,-0.00022983123478452212,0.32525823754789274,0.2021,0.34869999999999995,115184518.0,66720609.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
中证500ETF嘉实,3月,0.49370011214460047,0.08074992324695482,0.3628710211615454,0.3628710211615454,0.031700210847435226,0.0038219092275689525,-0.003450215535910596,0.378975,0.1777,0.36479999999999996,89581360.0,53189123.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
中证500ETF嘉实,9月,0.2493050872547245,-0.20761360958911357,-0.035124089542790664,-0.035124089542790664,0.021971802530667432,0.08659987222085311,-0.0016653884015207683,0.2827860465116279,0.2335,0.304,104517961.0,30270980.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
创业板ETF易方达,10月,0.20960085578658827,-0.034084041152168336,0.08312559951629156,0.08312559951629156,0.03643756100005903,0.01760926541944613,-0.001760242539105473,0.3306284210526316,0.302,0.3713,195766204.0,141967194.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
