underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,1726019995.944326,141134625.6948518,871790.0,348799.0,1,4,near,0.7048532976539309,0.7048532976539309,0.19187812699611959,0.7048532976539309,0.19187812699611959,8.0,0.21397502275667438,-0.5129751706578113,0.7048532976539309,2.958,3.0,3.0,3.0,Positive Gamma,0.014198782961460488,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,469864417.2936149,96418837.77606146,271120.0,103494.0,2,4,next,0.19187812699611959,0.7048532976539309,0.19187812699611959,0.7048532976539309,0.19187812699611959,8.0,0.21397502275667438,-0.5129751706578113,0.09593906349805979,2.958,3.0,3.0,3.0,Positive Gamma,0.014198782961460488,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,99.0,71.0,223931968.0720128,63715812.247169286,233549.0,109952.0,3,4,deferred,0.09144690473839923,0.7048532976539309,0.19187812699611959,0.7048532976539309,0.19187812699611959,8.0,0.21397502275667438,-0.5129751706578113,0.04572345236919961,2.958,3.0,2.7,3.0,Positive Gamma,0.014198782961460488,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,28948491.73426356,10710959.46482988,33234.0,4647.0,4,4,far,0.011821670611550315,0.7048532976539309,0.19187812699611959,0.7048532976539309,0.19187812699611959,8.0,0.21397502275667438,-0.5129751706578113,0.0059108353057751575,2.958,3.0,2.8,3.0,Positive Gamma,0.014198782961460488,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,2733239544.660788,-186318726.60678503,932996.0,970541.0,1,4,near,0.7762347732130692,0.7762347732130692,0.09493488017147535,0.7762347732130692,0.09493488017147535,8.0,0.10897404403682777,-0.6812998930415939,0.7762347732130692,7.588,7.75,7.5,7.75,Negative Gamma,0.021349499209277756,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,334280011.159826,15815778.308841288,182145.0,145028.0,2,4,next,0.09493488017147535,0.7762347732130692,0.09493488017147535,0.7762347732130692,0.09493488017147535,8.0,0.10897404403682777,-0.6812998930415939,0.047467440085737674,7.588,8.0,6.75,7.5,Positive Gamma,-0.011597258829731172,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,99.0,71.0,359303051.6937042,64829011.95562513,275702.0,99339.0,3,4,deferred,0.10204137555050624,0.7762347732130692,0.09493488017147535,0.7762347732130692,0.09493488017147535,8.0,0.10897404403682777,-0.6812998930415939,0.05102068777525312,7.588,8.0,6.5,7.75,Positive Gamma,0.021349499209277756,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,94328001.78792593,34481318.11588016,70594.0,2706.0,4,4,far,0.026788971064949162,0.7762347732130692,0.09493488017147535,0.7762347732130692,0.09493488017147535,8.0,0.10897404403682777,-0.6812998930415939,0.013394485532474581,7.588,8.0,7.75,7.75,Positive Gamma,0.021349499209277756,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,201076566.41024593,-541409.8325389009,221672.0,101192.0,1,4,near,0.6122252230547948,0.6122252230547948,0.11889043572641059,0.6122252230547948,0.11889043572641059,8.0,0.16261508599693378,-0.4933347873283842,0.6122252230547948,3.079,3.1,3.1,3.1,Negative Gamma,0.006820396232543047,near_month_pressure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,39047853.13418075,4738442.307738181,39298.0,23941.0,2,4,next,0.11889043572641059,0.6122252230547948,0.11889043572641059,0.6122252230547948,0.11889043572641059,8.0,0.16261508599693378,-0.4933347873283842,0.059445217863205294,3.079,3.1,2.9,3.1,Positive Gamma,0.006820396232543047,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
