underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3401556776556777,0.17065947149803853,0.2900210822342951,0.2900210822342951,0.055269889225630156,0.006111472497454903,0.0028342598794817934,0.22989473684210526,0.15789999999999998,0.2361,116108266.0,71284130.0,2026-07-30
上证50ETF华夏,3月,0.37081114938928916,0.14073158959746518,0.26837681003171376,0.26837681003171376,0.06819332874790417,0.003220500893848122,0.0018415910587780257,0.239475,0.1492,0.23800000000000002,10962260.0,9442320.0,2026-07-30
上证50ETF华夏,8月,0.1683551953361059,0.257796268454313,0.3222843871368955,0.3222843871368955,0.051152833613070915,0.03356368943787418,0.0038805554740548205,0.19779609375,0.19140000000000001,0.22469999999999998,365811289.0,204648509.0,2026-07-30
上证50ETF华夏,9月,0.31695801965037634,0.11152426929442126,0.23666494860703646,0.23666494860703646,0.048499487505598585,0.018696654319519432,0.0005238161243027023,0.2044434782608696,0.1753,0.2401,295670547.0,149664531.0,2026-07-30
中证500ETF南方,12月,-0.6855391702680212,-0.19491067535424228,0.22784077437777636,0.22784077437777636,0.025271933088956363,0.005670876675577241,-0.007787695672311346,0.3479013458950202,0.2386,0.0001,683015262.0,302611236.0,2026-07-30
中证500ETF南方,3月,0.5577230855868998,0.23654424725105558,0.3245657034524406,0.3245657034524406,0.0307733314372397,0.004358700126901385,-0.00012682166853120245,0.29136323060573865,0.20420000000000002,0.3667,137208414.0,67786494.0,2026-07-30
中证500ETF南方,8月,0.25241433702213206,-0.23053814781132365,0.1143485360662221,0.1143485360662221,0.021489785343701325,0.032135705724823584,-0.0024084443723922794,0.38626965944272446,0.3502,0.44770000000000004,2192380717.0,1014576505.0,2026-07-30
中证500ETF南方,9月,-0.9065051248180818,-0.44637655263084436,-0.2650473889250687,-0.2650473889250687,0.02841349378964778,0.016817356065431468,-0.006629775896634477,0.3516803063457331,0.3189,0.0001,1330927491.0,734463191.0,2026-07-30
中证500ETF嘉实,12月,0.39617240533246095,-0.0038574438221006613,0.29758206066220505,0.29758206066220505,0.03194271933619941,0.005192657119101953,-0.0049036003130418625,0.305675,0.24109999999999998,0.36219999999999997,122126797.0,74392164.0,2026-07-30
中证500ETF嘉实,3月,0.38643625741452803,0.1470014894737533,0.42902142005216853,0.42902142005216853,0.03219825953433828,0.002866479644905659,-0.0015834639777802526,0.35038120104438636,0.2115,0.3469,39413590.0,25640510.0,2026-07-30
中证500ETF嘉实,8月,0.1814640229058866,0.010081277025411658,0.33782215424088846,0.33782215424088846,0.023522086815867045,0.03148595957141849,-0.0007201703361442342,0.3874046153846154,0.3601,0.4304,170620746.0,87184162.0,2026-07-30
中证500ETF嘉实,9月,0.18906270891830454,-0.22169655246559458,0.11990942472395445,0.11990942472395445,0.02272413094611455,0.016545999768684323,-0.00394600395291398,0.37395,0.3264,0.3971,185093327.0,81542247.0,2026-07-30
创业板ETF易方达,12月,0.19965455813635954,-0.09889904280388098,0.18156794793266798,0.18156794793266798,0.0223074165513813,0.005428935469792833,-0.0056415445870738315,0.4292413897280967,0.38789999999999997,0.4736,373640936.0,211831584.0,2026-07-30
创业板ETF易方达,3月,0.26863985539990964,0.0765385689995886,0.11917261051759384,0.11917261051759384,0.025939859143846115,0.0027489493819789173,-0.004651530545265718,0.4426,0.34729999999999994,0.46619999999999995,58722177.0,45175077.0,2026-07-30
创业板ETF易方达,8月,0.08599102291519013,-0.1970688880445383,0.15253161540006505,0.15253161540006505,0.01582947168632468,0.032892681408708,-0.0018207434011360043,0.5291250000000001,0.5232,0.5687,1922479575.0,868692450.0,2026-07-30
创业板ETF易方达,9月,0.1596293566389386,-0.39398795471626713,-0.25174479308795833,-0.25174479308795833,0.02233787572964694,0.01680747121439975,-0.005072297006327798,0.47484999999999994,0.4457,0.5215,1004770027.0,568524014.0,2026-07-30
沪深300ETF华泰柏瑞,12月,0.35657034462255005,0.04846643511542138,0.3404289376720337,0.3404289376720337,0.04506139440118304,0.00615655393677436,-0.002526368412750458,0.2510023655913978,0.1684,0.2579,228900107.0,127593457.0,2026-07-30
