underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.33061244440099724,0.305278768562309,0.4059331334989755,0.4059331334989755,0.061771239946062165,0.008120259456638903,0.009704594908518306,0.21535789473684208,0.1341,0.2053,123534059.0,64177506.0,2026-08-17
上证50ETF华夏,3月,0.3979467125979622,0.24869469237256672,0.32479616050330656,0.32479616050330656,0.07494101094157574,0.0041085318363338775,0.01016453707820407,0.21535546666666666,0.12869999999999998,0.2144,15467699.0,11748479.0,2026-08-17
上证50ETF华夏,8月,0.11733351440357151,0.33277448932437353,0.32821115473191426,0.32821115473191426,0.04115642594167657,0.13375005086475197,0.0023948595770463166,0.18409062499999998,0.135,0.1566,168771482.0,41015633.0,2026-08-17
上证50ETF华夏,9月,0.2690821985800297,0.15374229252114288,0.20430141587338457,0.20430141587338457,0.052625938285932074,0.03186060108873659,0.0017781312921964579,0.1252405405405405,0.1371,0.17079999999999998,244073653.0,89122016.0,2026-08-17
中证500ETF南方,12月,0.4047654954003922,0.2588900127626579,0.3763098333901174,0.3763098333901174,0.034412366422092104,0.007830473205021336,0.0025995291009248095,0.33154999999999996,0.1793,0.3135,660337674.0,283652717.0,2026-08-17
中证500ETF南方,3月,0.5614658206469219,0.4446314936729811,0.41094020535474696,0.41094020535474696,0.031401780786898766,0.003966454285784084,0.008612200941976565,0.33002899408284025,0.15039999999999998,0.3357,256963930.0,108639094.0,2026-08-17
中证500ETF南方,8月,0.22116511058255534,0.40965944768092594,0.23206687159379097,0.23206687159379097,0.018595454800194915,0.10947722926617774,0.0017390485364841672,0.2414485714285714,0.198,0.2514,1052800978.0,193264281.0,2026-08-17
中证500ETF南方,9月,0.3844366282547701,0.24831609340446692,0.24453260679594002,0.24453260679594002,0.03681784318593698,0.02949257619575919,0.002323980471922758,0.242172553699284,0.1962,0.2893,773405380.0,332613229.0,2026-08-17
中证500ETF嘉实,12月,0.40599684501429234,0.39105341575721,0.3583396004440409,0.3583396004440409,0.04135247066092337,0.00802978705290025,0.007996079333296312,0.3211847619047619,0.183,0.3134,91621152.0,40898843.0,2026-08-17
中证500ETF嘉实,3月,0.5356906294558978,0.3917520061048663,0.3035274594596965,0.3035274594596965,0.039678623157921,0.003908693273063857,0.008446442014674203,0.3416150851581509,0.15869999999999998,0.3417,40718802.0,22993618.0,2026-08-17
中证500ETF嘉实,8月,0.33294174046348435,0.47523875034391394,0.42932432907865514,0.42932432907865514,0.01944201978765182,0.10913717317945773,0.0018038578645088036,0.23727874999999998,0.1967,0.2757,83727772.0,16222282.0,2026-08-17
中证500ETF嘉实,9月,0.39463476257709734,0.29374994506784213,0.4122373184981143,0.4122373184981143,0.031241224601218406,0.02932201043221303,0.0024297389216377386,0.24174251497005989,0.2,0.2954,103734602.0,35673543.0,2026-08-17
创业板ETF易方达,12月,0.3126429529142679,0.30366206880566365,0.39944979073049525,0.39944979073049525,0.04573669497159863,0.007869683871617262,0.004353177263512725,0.316975,0.2668,0.36590000000000006,234596925.0,167647522.0,2026-08-17
创业板ETF易方达,3月,0.43555185139491587,0.4383358278737888,0.3225649705912234,0.3225649705912234,0.03330490772034855,0.0036405912870228468,0.008754377579187596,0.3221200863930886,0.2368,0.3771,64677585.0,43114425.0,2026-08-17
创业板ETF易方达,8月,0.1257050022347239,0.3662174187117289,0.2170618564244983,0.2170618564244983,0.016922076623030392,0.10774148306444103,0.0011797661595955116,0.29990851063829793,0.2903,0.32799999999999996,735923804.0,189742571.0,2026-08-17
创业板ETF易方达,9月,0.2012819584496865,0.3160430584156671,0.2364078237591955,0.2364078237591955,0.029390190817941003,0.027651310947588853,0.0023816967612080723,0.3343568421052632,0.28190000000000004,0.3492,576682986.0,264745748.0,2026-08-17
沪深300ETF华泰柏瑞,12月,0.3501504549614173,0.28384659251739663,0.45383396142220916,0.45383396142220916,0.055201998017104015,0.00762755995392139,0.006877891703737324,0.22047665198237884,0.1465,0.2237,223554843.0,118263115.0,2026-08-17
沪深300ETF华泰柏瑞,3月,0.5578129878050258,0.46290930557342164,0.49184873316875344,0.49184873316875344,0.06243051596035335,0.004065047329983558,0.021605118603951513,0.2097477157360406,0.1258,0.24280000000000002,51893212.0,35297498.0,2026-08-17
沪深300ETF华泰柏瑞,8月,0.22611044996944454,0.37425588364969464,0.2671033228466081,0.2671033228466081,0.030002999212366554,0.08816151159081405,0.0026555929867419573,0.16363684210526316,0.1362,0.1732,275572350.0,74445332.0,2026-08-17
