underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3107742960399699,0.3009773915019749,0.4142678306638578,0.4142678306638578,0.06176578230691225,0.00789598922397034,0.009286234203434877,0.22009542253521128,0.1341,0.2025,127084669.0,66111919.0,2026-08-18
上证50ETF华夏,3月,0.3786691533971471,0.2652945259539849,0.34528167005861043,0.34528167005861043,0.07530983251393747,0.004165025766827193,0.011375676306978182,0.22050911528150133,0.1304,0.2139,16495283.0,12500763.0,2026-08-18
上证50ETF华夏,8月,0.17722951561792658,0.28926523199686804,0.31456787865042574,0.31456787865042574,0.037932299032429,0.14262535285863195,0.0021626886835384306,0.14726666666666666,0.1323,0.15839999999999999,152228105.0,33200619.0,2026-08-18
上证50ETF华夏,9月,0.32430931556295983,0.14694405257506477,0.2156331761226704,0.2156331761226704,0.052758904297705266,0.03176400773852085,0.0018797573104225023,0.12827260273972604,0.1335,0.1751,257112978.0,96123796.0,2026-08-18
中证500ETF南方,12月,0.48031936127744507,0.24839473411047466,0.38401924236858226,0.38401924236858226,0.03436674946057053,0.007792286540764464,0.002299896187358359,0.31312500000000004,0.1746,0.325,669244120.0,295730013.0,2026-08-18
中证500ETF南方,3月,0.4981148938862261,0.4437809140593457,0.4258224236737361,0.4258224236737361,0.03131370026803183,0.0036898102106294596,0.008532800392539718,0.3677866336633663,0.1595,0.3427,259675124.0,110820063.0,2026-08-18
中证500ETF南方,8月,0.3793026444734401,0.389937689750654,0.22785376330707208,0.22785376330707208,0.01751436938446616,0.11780527744323131,0.001577158617995395,0.27366010101010096,0.1858,0.2896,977034892.0,195040999.0,2026-08-18
中证500ETF南方,9月,0.4091821012948698,0.19909956485159255,0.2657712755090079,0.2657712755090079,0.03774765897685946,0.028393325270091526,0.0016452340597071747,0.2947342995169082,0.1936,0.31420000000000003,872629029.0,425476512.0,2026-08-18
中证500ETF嘉实,12月,0.4564800327359743,0.3589288083960101,0.3548242362839453,0.3548242362839453,0.03137082220809387,0.008136837425905138,0.004917519868623598,0.3253154340836013,0.174,0.3225,129298715.0,44769974.0,2026-08-18
中证500ETF嘉实,3月,0.5261313868613137,0.37480715649459023,0.2978707179081501,0.2978707179081501,0.03747863184836978,0.003927617277205495,0.007164439130334019,0.3425000000000001,0.1577,0.3379,46514318.0,24405382.0,2026-08-18
中证500ETF嘉实,8月,0.4371479660259274,0.34826628041078544,0.3484546150575949,0.3484546150575949,0.017534082796590248,0.11025758015782547,0.0011717522759608354,0.20336363636363639,0.1906,0.27949999999999997,83457060.0,15990828.0,2026-08-18
中证500ETF嘉实,9月,0.43710533894734854,0.28649980132080904,0.4402065710391657,0.4402065710391657,0.027308765370095044,0.028828666882996457,0.002052423386509316,0.25462969696969695,0.20149999999999998,0.3128,123969061.0,39486009.0,2026-08-18
创业板ETF易方达,12月,0.2590915381981794,0.2315824704999054,0.3308459929431299,0.3308459929431299,0.04719586245382348,0.007886515332309368,0.002291387608078276,0.3519991452991453,0.272,0.3632,222186765.0,166953584.0,2026-08-18
创业板ETF易方达,3月,0.34801032907369395,0.41903580318748773,0.31068840644219603,0.31068840644219603,0.03239934960738297,0.0036660723879346807,0.007922220497719786,0.377575,0.2457,0.3771,62478569.0,41085659.0,2026-08-18
创业板ETF易方达,8月,0.10682700167158803,0.2621615514601637,0.19918082315974414,0.19918082315974414,0.018291487658237644,0.11529024558254536,0.0008883620557314903,0.3051662921348315,0.299,0.33159999999999995,633131499.0,185515261.0,2026-08-18
创业板ETF易方达,9月,0.17101147028154334,0.23914863235344241,0.1921728286463733,0.1921728286463733,0.030545831612442037,0.027772264759656558,0.0015975173113101362,0.311675,0.2924,0.3457,585074724.0,286140906.0,2026-08-18
沪深300ETF华泰柏瑞,12月,0.37217347923693433,0.25525221780143,0.4543783647119881,0.4543783647119881,0.05428614916352039,0.007651678196233354,0.005600225180300989,0.22489512195121947,0.1448,0.2285,226382147.0,118550856.0,2026-08-18
沪深300ETF华泰柏瑞,3月,0.47515258289813117,0.4422078370600561,0.42175712030528195,0.42175712030528195,0.05570465874405224,0.0038407607824309997,0.022367274232696577,0.2563387096774194,0.1234,0.2452,50298127.0,33868290.0,2026-08-18
沪深300ETF华泰柏瑞,8月,0.39246298246908773,0.2954932069938136,0.3103510609299864,0.3103510609299864,0.03164305658445143,0.12256052107780416,0.001711141624225017,0.13428018018018018,0.1356,0.1883,252727766.0,64507526.0,2026-08-18
沪深300ETF华泰柏瑞,9月,0.3462213754716275,0.12124037999491961,0.2842620543917706,0.2842620543917706,0.043439835506316055,0.02866647062152749,0.0010283444787356013,0.19120714285714285,0.1371,0.20329999999999998,370722076.0,141103558.0,2026-08-18
沪深300ETF嘉实,12月,0.3829623422571727,0.23345826665175098,0.4663697037210495,0.4663697037210495,0.0744399759665757,0.008998584143639346,0.005887776253616684,0.2438882096069869,0.1479,0.2413,33438431.0,21940785.0,2026-08-18
沪深300ETF嘉实,3月,0.46266175854237795,0.39227231530090545,0.46231737778997456,0.46231737778997456,0.06753857055794456,0.004647338772899603,0.01771459451731612,0.25353294892915984,0.1264,0.2437,13066119.0,8139497.0,2026-08-18
沪深300ETF嘉实,8月,0.20624391906767303,0.4338592406913626,0.45099358740633894,0.45099358740633894,0.02960011988008612,0.1239188382353861,0.0026113551050460006,0.12460973451327433,0.1597,0.18539999999999998,39059031.0,9752819.0,2026-08-18
沪深300ETF嘉实,9月,0.3117084739387987,0.18315914619286763,0.369416265851241,0.369416265851241,0.03680775070763198,0.03297017763872444,0.0016383844464632174,0.1985829875518672,0.14400000000000002,0.2059,80734409.0,24220282.0,2026-08-18
深证100ETF易方达,12月,0.37132184723340567,0.2656478566661222,0.4206203895854179,0.4206203895854179,0.044854536447918425,0.008171204155048,0.0037867188740677506,0.2819656338028169,0.213,0.3177,13513282.0,7892472.0,2026-08-18
深证100ETF易方达,3月,0.3702171481891462,0.2526117414058878,0.19901535969454173,0.19901535969454173,0.054920284157286184,0.0037076373851116988,0.004630563374655204,0.33872012847965743,0.2079,0.3333,2052666.0,2012063.0,2026-08-18
深证100ETF易方达,8月,0.2831784427942549,0.4944379143397294,0.49757004265881843,0.49757004265881843,0.027531363152057127,0.10744923585635444,0.002926365892168616,0.2584942528735632,0.20579999999999998,0.27899999999999997,16944566.0,5537964.0,2026-08-18
深证100ETF易方达,9月,0.2675611052072263,0.21708941695567227,0.24083544116839176,0.24083544116839176,0.050957416380220624,0.02818026759856769,0.002684287208077821,0.27881481481481485,0.2162,0.2908,10513033.0,6790993.0,2026-08-18
科创50ETF华夏,12月,0.22787813300133877,0.21230407127456358,0.2675250973666885,0.2675250973666885,0.026762115313056497,0.008116309744088654,5.398454312915271e-05,0.43049325842696623,0.33520000000000005,0.43329999999999996,398577051.0,193891442.0,2026-08-18
科创50ETF华夏,3月,0.32844250041525935,0.30135785468390347,0.327963323093623,0.327963323093623,0.031034523806660545,0.003650707500515552,0.002286087643807332,0.451525,0.2973,0.4456,65692582.0,47104842.0,2026-08-18
科创50ETF华夏,8月,0.10671666286502698,0.22567925298129848,0.20619434635059405,0.20619434635059405,0.018175064863834318,0.11677066060979154,0.0003693338265016764,0.390754347826087,0.36920000000000003,0.41090000000000004,422173624.0,147447209.0,2026-08-18
科创50ETF华夏,9月,0.14749389074465108,0.29885383867898924,0.19235568547703297,0.19235568547703297,0.020707258117875344,0.02624827350862995,0.0016149073054562142,0.38035473684210525,0.36,0.41609999999999997,659241553.0,279409158.0,2026-08-18
科创50ETF易方达,12月,0.18203289751159848,0.1527320311893329,0.24097804676933704,0.24097804676933704,0.022789635692812327,0.007489292506255798,-0.001242192972328457,0.59275,0.3335,0.4414,97093610.0,43758606.0,2026-08-18
科创50ETF易方达,3月,0.39042036021333615,0.18679964024301612,0.2179041900164661,0.2179041900164661,0.032067244961813006,0.0033889326227661324,-0.0011446487578742812,0.39572731277533035,0.298,0.4525,16335142.0,12670066.0,2026-08-18
科创50ETF易方达,8月,0.11534246575342472,0.18051908814218465,0.14309609258789746,0.14309609258789746,0.0185513890939298,0.15535760182090097,0.00021564698813821578,0.36500000000000005,0.3635,0.4056,91682245.0,27799425.0,2026-08-18
科创50ETF易方达,9月,0.13988058974046533,0.3637970129662576,0.28299495601666286,0.28299495601666286,0.019507259918494866,0.027082854334285787,0.0019350462871958766,0.41035,0.3642,0.4216,137056153.0,54562565.0,2026-08-18
