trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-09-22,上证50ETF华夏,10月,3.015,2.85,-0.05472636815920395,below_spot,,8340392.338245,-34896946.534425005,-26556554.196180005,43237338.87267,0.046985769702302574,8195.0,31740.0,39935.0,0.08849469275599973,1752.0,14727.0,16479.0,0.05223518671725672,0.0768,0.40905,1.16455
2026-09-22,上证50ETF华夏,10月,3.015,2.9,-0.03814262023217252,below_spot,,18244654.53188175,-46354411.931634,-28109757.39975225,64599066.46351575,0.07019943731451611,11109.0,28344.0,39453.0,0.08742659605114454,8094.0,15455.0,23549.0,0.074645695248782,0.073,0.33749999999999997,1.8029
2026-09-22,上证50ETF华夏,10月,3.015,2.95,-0.021558872305140975,below_spot,,58136064.84098776,-85891034.031471,-27754969.190483242,144027098.87245876,0.15651342739757793,21667.0,39054.0,60721.0,0.1345558091608128,17816.0,27109.0,44925.0,0.1424034081723866,0.11934999999999998,0.26875,2.68555
2026-09-22,上证50ETF华夏,10月,3.015,3.0,-0.004975124378109541,below_spot,"call_wall,put_wall,put_oi_wall,price_wall,max_gamma",221280893.54146802,-130773279.47924252,90507614.0622255,352054173.0207105,0.3825752631307629,63051.0,50709.0,113760.0,0.2520885500919627,55953.0,41290.0,97243.0,0.30824117130567363,0.1226,0.10665,3.3489
2026-09-22,上证50ETF华夏,10月,3.015,3.1,0.028192371475953548,above_spot,"call_oi_wall,gamma_flip",196287790.777623,-35850800.569689006,160436990.207934,232138591.347312,0.2522636840389846,72257.0,16548.0,88805.0,0.19678906198063242,60764.0,15667.0,76431.0,0.242271227379492,0.1368,-0.19970000000000002,2.6858500000000003
2026-09-22,上证50ETF华夏,10月,3.015,3.2,0.06135986733001664,above_spot,,41308333.132185005,-5137533.37152,36170799.76066501,46445866.503705,0.05047245839050434,33194.0,3840.0,37034.0,0.0820661688124626,27993.0,3057.0,31050.0,0.09842238895386986,0.1652,-0.3503,1.4203999999999999
2026-09-22,上证50ETF华夏,10月,3.015,3.3,0.0945273631840795,above_spot,,9634338.32511825,-1020281.0362560003,8614057.288862249,10654619.36137425,0.011578314129218066,15859.0,1152.0,17011.0,0.03769583619562568,6168.0,455.0,6623.0,0.020993606506971983,0.21005,-0.3956,0.8213
2026-09-22,上证50ETF华夏,10月,3.015,3.4,0.1276948590381426,above_spot,,3519280.60875,-249936.82720200007,3269343.781548,3769217.4359520003,0.0040959871033017575,10324.0,391.0,10715.0,0.02374409998448822,2098.0,108.0,2206.0,0.006992585830345794,0.2445,-0.4242,0.5391
2026-09-22,上证50ETF华夏,12月,3.015,2.7,-0.10447761194029848,below_spot,"put_wall,put_oi_wall",2888810.0552295,-14082383.402718753,-11193573.347489253,16971193.457948253,0.06593802372296802,5191.0,26369.0,31560.0,0.12263549745869406,675.0,14284.0,14959.0,0.15263662707644585,0.09755,0.38915,0.59985
2026-09-22,上证50ETF华夏,12月,3.015,2.85,-0.05472636815920395,below_spot,,2429376.17568525,-7271811.300474,-4842435.12478875,9701187.47615925,0.03769193554530863,2783.0,7672.0,10455.0,0.04062592287486205,1055.0,2138.0,3193.0,0.03258030284478185,0.09419999999999999,0.26265,1.0015
