underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.2844113764550583,0.14842052807859923,0.23779502640372846,0.23779502640372846,0.06680861133522159,0.020593151745291527,0.003261688852654234,0.16349556962025316,0.1252,0.17170000000000002,135109454.0,77639694.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
上证50ETF华夏,12月,0.36458538903633997,0.09737818770345004,0.31320165424848223,0.31320165424848223,0.05091922174522083,0.010061260286496421,0.00014221324260648387,0.20351885245901644,0.1355,0.2097,204769960.0,95379900.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
上证50ETF华夏,3月,0.4138661639764338,0.18783006007767536,0.36524585053918796,0.36524585053918796,0.07114160846438417,0.004493120993419581,0.005182400004453061,0.22471032448377581,0.1283,0.2213,33415213.0,25404613.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
上证50ETF华夏,9月,0.042659531502423305,0.0495590523738673,0.12613411518880746,0.12613411518880746,0.033742331338963344,0.1315259787931604,-0.00020612711345818188,0.15236923076923076,0.15109999999999998,0.1576,181795589.0,49199976.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.19611145586398698,0.09356668667960949,0.09356668667960949,0.04745474106792432,0.030344667254281858,0.0018590491412888738,0.00010000000000000002,0.0001,0.0001,352913210.0,220525272.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
中证500ETF南方,12月,0.39891771078063537,0.0066712686156263565,0.22337283222335066,0.22337283222335066,0.034042166942067055,0.01014591980896833,-0.0026967877382171315,0.31886275430359934,0.21239999999999998,0.3396,824569160.0,399216737.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
中证500ETF南方,3月,0.4541700238831661,0.2467051368181503,0.3710063779100785,0.3710063779100785,0.028399156124495693,0.004207084487882564,0.0008246321730649145,0.3908227990970654,0.1818,0.3593,458059984.0,206439876.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
中证500ETF南方,9月,0.1207581943060422,-0.07269572117793054,0.034367618876549044,0.034367618876549044,0.020103455654086708,0.12507878777790776,-0.00047965428334602057,0.26664857142857146,0.2646,0.2968,895697203.0,260375093.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.33479017986539183,0.06170840355591305,0.18628047793054203,0.18628047793054203,0.03586607637746786,0.021249418546847844,-0.0003306319401017459,0.2592668639053255,0.22010000000000002,0.3069,36920208.0,19532958.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
中证500ETF嘉实,12月,0.4033576911268039,0.24491572707974638,0.4678362662633634,0.4678362662633634,0.040193884268992744,0.010479765997750305,0.002765915915704117,0.3156007751937984,0.2097,0.337,121226751.0,67833194.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
中证500ETF嘉实,3月,0.5200365771777661,0.16220363066755147,0.35483648351988256,0.35483648351988256,0.04074838959500633,0.0040789958395167835,-0.0008787095978514703,0.3530520891364903,0.17800000000000002,0.3616,68580109.0,49492328.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
中证500ETF嘉实,9月,0.16302471104463834,-0.03255614237594455,0.10075172716792608,0.10075172716792608,0.01502082608552643,0.13901513415123334,-0.00020978290839163802,0.26744411764705883,0.26289999999999997,0.3065,91389714.0,18193422.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
创业板ETF易方达,10月,0.12306053676934181,0.10222713365089335,0.14823469028726557,0.14823469028726557,0.03552790547913295,0.01895821167207259,0.00023553080271099705,0.33560718232044195,0.3235,0.36479999999999996,325137940.0,241346340.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
创业板ETF易方达,12月,0.21950149761404805,-0.09295869834540772,0.1339466602288023,0.1339466602288023,0.033108876841915096,0.009432692808642623,-0.00426305521356815,0.3589952727272727,0.3226,0.4014,423638895.0,274958175.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
创业板ETF易方达,3月,0.2584743459670991,0.10942428091810888,0.21252721197122,0.21252721197122,0.032561555133493354,0.0037551477936575953,-0.0023672783357846605,0.4035216710182767,0.3078,0.4121,91914836.0,72057084.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
创业板ETF易方达,9月,0.06076074874221997,-0.09775388249059715,0.10208054987024476,0.10208054987024476,0.01606697316940885,0.12785735254883787,-0.0004957002577700282,0.3489094594594594,0.3513,0.3725,732940914.0,213905876.0,2026-09-16,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
