trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-15,上证50ETF华夏,12月,3.064,40215569.313015684,21370701.888680324,1.8818085396772648,0.6529956844003278,0.3470043155996722,18844867.42433536,61586271.20169601,Positive Gamma
2026-07-15,上证50ETF华夏,7月,3.064,1051960131.2746363,483463204.79104966,2.175884577874521,0.6851270959383368,0.31487290406166324,568496926.4835865,1535423336.065686,Positive Gamma
2026-07-15,上证50ETF华夏,8月,3.064,327778709.7654356,184517458.51861954,1.7764102779052728,0.6398226847242212,0.3601773152757788,143261251.24681604,512296168.2840551,Positive Gamma
2026-07-15,上证50ETF华夏,9月,3.064,226943420.29888004,122876906.66018498,1.8469167760423046,0.6487428054043192,0.3512571945956808,104066513.63869506,349820326.959065,Positive Gamma
2026-07-15,中证500ETF南方,12月,8.151,64628773.53179246,42326468.585226536,1.5269115447620933,0.6042599899973352,0.39574001000266484,22302304.94656593,106955242.117019,Positive Gamma
2026-07-15,中证500ETF南方,7月,8.151,1264694573.9615617,1029923025.7457385,1.2279505772247705,0.5511570093957641,0.44884299060423616,234771548.21582326,2294617599.7072997,Positive Gamma
2026-07-15,中证500ETF南方,8月,8.151,458106479.3518527,264184749.5330944,1.734038320385582,0.6342406788727931,0.36575932112720716,193921729.8187584,722291228.884947,Positive Gamma
2026-07-15,中证500ETF南方,9月,8.151,240867662.32638252,303861529.77480733,0.7926889017668352,0.4421787299433707,0.5578212700566293,-62993867.44842478,544729192.1011899,Negative Gamma
2026-07-15,中证500ETF嘉实,12月,3.309,12224827.93118436,5713317.53706609,2.1397074207540143,0.6814989850997499,0.31850101490025007,6511510.394118271,17938145.46825045,Positive Gamma
2026-07-15,中证500ETF嘉实,7月,3.309,178679700.25531834,120779070.06763726,1.4793929126566072,0.5966754624104635,0.4033245375895364,57900630.18768103,299458770.3229556,Positive Gamma
2026-07-15,中证500ETF嘉实,8月,3.309,39038923.69926751,18831186.890527412,2.0730994772775118,0.6745956297887535,0.32540437021124674,20207736.80874009,57870110.589794904,Positive Gamma
2026-07-15,中证500ETF嘉实,9月,3.309,37810130.89544046,27873675.511525806,1.3564817054645668,0.5756385472116976,0.42436145278830234,9936455.383914659,65683806.40696627,Positive Gamma
2026-07-15,创业板ETF易方达,12月,3.828,21294037.294041596,15770867.759776799,1.3502134199838707,0.5745067271350772,0.4254932728649225,5523169.534264799,37064905.053818405,Positive Gamma
2026-07-15,创业板ETF易方达,7月,3.828,817575056.1540934,654922529.0872068,1.2483538431539105,0.5552301506967265,0.44476984930327307,162652527.06688654,1472497585.2413008,Positive Gamma
2026-07-15,创业板ETF易方达,8月,3.828,164949250.40062124,145967913.53602126,1.1300377350390491,0.530524749139401,0.46947525086059916,18981336.864599988,310917163.93664247,Positive Gamma
2026-07-15,创业板ETF易方达,9月,3.828,104753887.20263809,116794139.01613922,0.8969104792849464,0.4728269937245764,0.5271730062754237,-12040251.813501114,221548026.21877727,Negative Gamma
2026-07-15,沪深300ETF华泰柏瑞,12月,4.838,42904442.000545755,24506723.20290112,1.7507212875961606,0.6364589882263593,0.36354101177364073,18397718.797644638,67411165.20344688,Positive Gamma
2026-07-15,沪深300ETF华泰柏瑞,7月,4.838,1132128059.8835058,735843565.9843705,1.5385444844774963,0.6060734778867473,0.3939265221132526,396284493.8991354,1867971625.8678765,Positive Gamma
2026-07-15,沪深300ETF华泰柏瑞,8月,4.838,354891926.0338455,241831582.8184435,1.4675168639998635,0.5947342793925257,0.4052657206074744,113060343.21540193,596723508.852289,Positive Gamma
2026-07-15,沪深300ETF华泰柏瑞,9月,4.838,233025530.9854907,148420287.5692932,1.5700382663434589,0.6109007351774737,0.3890992648225264,84605243.4161975,381445818.5547839,Positive Gamma
2026-07-15,沪深300ETF嘉实,12月,5.047,13317868.356904436,6954418.93507074,1.9150224456198894,0.656949468261351,0.3430505317386489,6363449.4218337,20272287.291975178,Positive Gamma
2026-07-15,沪深300ETF嘉实,7月,5.047,208256183.55971962,115296559.61192866,1.8062653756597722,0.6436545136915667,0.3563454863084334,92959623.94779098,323552743.17164826,Positive Gamma
2026-07-15,沪深300ETF嘉实,8月,5.047,53409390.15602735,30830602.23548697,1.7323498823695211,0.6340146602554466,0.36598533974455355,22578787.920540396,84239992.3915143,Positive Gamma
2026-07-15,沪深300ETF嘉实,9月,5.047,46531236.03359098,31553951.073619097,1.4746564043605224,0.5959034966478869,0.40409650335211317,14977284.959971882,78085187.10721007,Positive Gamma
2026-07-15,深证100ETF易方达,12月,3.864,2467111.8743308797,1142337.7732435202,2.159704364258073,0.6835146948202513,0.31648530517974865,1324774.10108736,3609449.6475744,Positive Gamma
2026-07-15,深证100ETF易方达,7月,3.864,44123821.89933311,31026200.904236164,1.4221471083592663,0.5871431604840103,0.4128568395159896,13097620.995096961,75150022.80356929,Positive Gamma
2026-07-15,深证100ETF易方达,8月,3.864,7805944.151429759,6586864.823185921,1.1850773260068508,0.5423502920935692,0.4576497079064307,1219079.3282438407,14392808.97461568,Positive Gamma
2026-07-15,深证100ETF易方达,9月,3.864,4719818.6906976,6030307.890431999,0.7826828706683966,0.4390477316781187,0.5609522683218813,-1310489.1997343998,10750126.5811296,Negative Gamma
2026-07-15,科创50ETF华夏,12月,2.028,19011540.014157604,16262933.030023683,1.1690105332820102,0.5389602841223354,0.4610397158776648,2748606.9841339192,35274473.04418128,Positive Gamma
2026-07-15,科创50ETF华夏,7月,2.028,384719062.46129006,275656913.36653394,1.3956445269694324,0.5825758000645311,0.4174241999354688,109062149.09475607,660375975.827824,Positive Gamma
2026-07-15,科创50ETF华夏,8月,2.028,79977211.68859345,59750641.60348609,1.338516366390403,0.5723784471333243,0.42762155286667564,20226570.08510737,139727853.29207954,Positive Gamma
2026-07-15,科创50ETF华夏,9月,2.028,71821436.27585474,65031470.037312485,1.1044104682647715,0.524807533948181,0.47519246605181903,6789966.23854224,136852906.3131672,Positive Gamma
2026-07-15,科创50ETF易方达,12月,1.966,4773344.941297,4066800.7633528397,1.1737346427961364,0.5399622473175144,0.4600377526824854,706544.1779441598,8840145.704649841,Positive Gamma
2026-07-15,科创50ETF易方达,7月,1.966,67458172.22388963,53259216.1559594,1.2666009207937143,0.5588107324822661,0.4411892675177339,14198956.067930244,120717388.37984903,Positive Gamma
2026-07-15,科创50ETF易方达,8月,1.966,11028730.37973184,9383901.22329668,1.1752820194176459,0.540289493006652,0.4597105069933481,1644829.1564351611,20412631.603028517,Positive Gamma
2026-07-15,科创50ETF易方达,9月,1.966,16349053.76135472,12651970.3208134,1.2922140462548628,0.5637405670583637,0.4362594329416362,3697083.4405413205,29001024.08216812,Positive Gamma
