trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,risk_reversal_25d,put_skew,call_skew,smile_curvature,iv_min,iv_max,iv_std,near_atm_iv,next_atm_iv,iv_term_slope,iv_surface_state,wall_type,strike,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-08-18,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,127.0,91.0,3.047,3.0,2.7,3.5,2.7,3.0,3.0,3.0,61779392.96141691,149129110.17593712,149990.0,76777.0,,105454251.56867701,43674858.6072601,2.414529890456183,0.7071339153319288,0.29286608466807107,-0.015425008204791646,-0.11388250738431238,-0.015425008204791646,Positive Gamma,3.5,2.7,3.0,3.0,16500195.980007863,61777998.81209642,0.4542964887514814,0.34071475402292917,0.5,0.0,0.0,True,0.14867082376107632,-0.11388250738431238,-0.015425008204791646,deferred,0.05709603555171858,0.6174662978724055,0.32002267399507806,0.6174662978724055,0.32002267399507806,0.02854801777585929,low_expiry_influence,8.0,0.34136153448033746,-0.2974436238773274,front_month_dominant,rule_estimate,2.8724591114381415,available,medium,,24.0,18.0,0.75,2.8719825000000005,2.8835850000000005,1.5297032714378002e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.052,3.049,3.052,3.024,-1.6e-05,1372739484.0,0.3107742960399699,0.3009773915019749,0.4142678306638578,0.4142678306638578,0.06176578230691225,0.00789598922397034,0.009286234203434877,0.22009542253521128,0.1341,0.2025,127084669.0,66111919.0,149129110.17593712,61779392.96141691,149990.0,76777.0,3.0,4.0,-0.06840000000000002,0.1276,0.05919999999999999,0.0934,0.0001,0.34619999999999995,0.108254900146816,0.1085,0.0572,-0.0513,front_iv_inversion,call_wall,3.0,-0.015425008204791646,26209452.821504813,0.24853860732619135,0.9090909090909091,0.5,0.8457499179520835,0.5409775882623259,medium
2026-08-18,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,218.0,156.0,3.047,3.1,2.8,3.5,2.8,3.1,3.1,3.1,4883462.55337358,14143416.74304526,16044.0,2757.0,,9513439.64820942,4629977.09483584,2.0547487500144372,0.6726408350293052,0.32735916497069484,0.01739415818838208,-0.08106334099113888,0.01739415818838208,Positive Gamma,3.1,2.8,3.1,3.1,615493.7769341543,3221145.5539388484,0.28715729471444523,0.3556880984842234,0.0,0.0,0.0,True,0.01739415818838208,-0.08106334099113888,0.01739415818838208,far,0.005414992580797845,0.6174662978724055,0.32002267399507806,0.6174662978724055,0.32002267399507806,0.0027074962903989226,low_expiry_influence,8.0,0.34136153448033746,-0.2974436238773274,front_month_dominant,rule_estimate,2.8606237082554697,available,medium,,20.0,16.0,0.8,2.849450833333333,2.8606366666666667,3.3181911421703216e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.052,3.049,3.052,3.024,-1.6e-05,1372739484.0,0.3786691533971471,0.2652945259539849,0.34528167005861043,0.34528167005861043,0.07530983251393747,0.004165025766827193,0.011375676306978182,0.22050911528150133,0.1304,0.2139,16495283.0,12500763.0,14143416.743045261,4883462.55337358,16044.0,2757.0,4.0,4.0,-0.08350000000000002,0.1567,0.07319999999999999,0.11495,0.0001,0.3292,0.10883056555949713,0.1085,,,put_skew_elevated,call_wall,3.1,0.01739415818838208,3016994.32842984,0.31712970702428184,0.8,0.8,0.8260584181161792,0.5866171308783538,medium
2026-08-18,ETF,,,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,8.0,6.0,3.047,3.1,3.0,3.1,3.0,3.1,3.1,3.1,507322476.9256839,1612759952.1674728,719726.0,349108.0,,1060041214.5465784,552718737.6208943,1.9178673390183723,0.6572839393252129,0.34271606067478705,0.01739415818838208,-0.015425008204791646,0.01739415818838208,Positive Gamma,3.1,3.0,3.0,3.0,105895551.70068179,906870968.3604199,0.43308656324034717,0.6215876242885645,0.0,0.0,-0.10000000000000009,True,0.01739415818838208,-0.015425008204791646,-0.015425008204791646,near,0.6174662978724055,0.6174662978724055,0.32002267399507806,0.6174662978724055,0.32002267399507806,0.6174662978724055,near_month_pressure,8.0,0.34136153448033746,-0.2974436238773274,front_month_dominant,rule_estimate,3.0001207609335383,available,medium,,22.0,17.0,0.7727272727272727,2.996821666666667,3.0082158333333338,1.0325675425761627e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.052,3.049,3.052,3.024,-1.6e-05,1372739484.0,0.17722951561792658,0.28926523199686804,0.31456787865042574,0.31456787865042574,0.037932299032429,0.14262535285863195,0.0021626886835384306,0.14726666666666666,0.1323,0.15839999999999999,152228105.0,33200619.0,1612759952.1674726,507322476.925684,719726.0,349108.0,1.0,4.0,-0.026099999999999984,0.049899999999999986,0.0238,0.03684999999999998,0.0001,0.5413,0.14836968803972167,0.1085,0.0843,-0.0242,front_iv_inversion,call_wall,3.1,0.01739415818838208,637963804.5921541,0.6018292457289376,1.0,0.9090909090909091,0.8260584181161792,0.7810955596590852,high
2026-08-18,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,36.0,26.0,3.047,3.1,2.95,3.6,2.95,3.1,3.1,3.1,180240673.62732878,835867081.625661,645414.0,170508.0,,508053877.626495,327813203.9991662,1.549827375555584,0.6078165880613354,0.39218341193866485,0.01739415818838208,-0.03183459140137834,0.01739415818838208,Positive Gamma,3.1,3.0,3.0,3.0,133230358.1150912,411975543.839935,0.41484268542100383,0.31313188762914856,0.0,0.04999999999999982,-0.10000000000000009,True,0.01739415818838208,-0.015425008204791646,-0.015425008204791646,next,0.32002267399507806,0.6174662978724055,0.32002267399507806,0.6174662978724055,0.32002267399507806,0.16001133699753903,normal_expiry_structure,8.0,0.34136153448033746,-0.2974436238773274,front_month_dominant,rule_estimate,2.994874505597368,available,medium,,28.0,21.0,0.75,2.9914208333333336,3.0032316666666667,5.617005257810629e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.052,3.049,3.052,3.024,-1.6e-05,1372739484.0,0.32430931556295983,0.14694405257506477,0.2156331761226704,0.2156331761226704,0.052758904297705266,0.03176400773852085,0.0018797573104225023,0.12827260273972604,0.1335,0.1751,257112978.0,96123796.0,835867081.6256611,180240673.62732875,645414.0,170508.0,2.0,4.0,-0.0416,0.0908,0.04920000000000001,0.06999999999999999,0.0001,0.5006,0.1390382263964515,0.1085,0.07490000000000001,-0.03359999999999999,front_iv_inversion,call_wall,3.1,0.01739415818838208,166251703.60036626,0.32723242735013475,0.9285714285714286,0.9285714285714286,0.8260584181161792,0.6425919264535589,medium
2026-08-18,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,127.0,91.0,8.185,8.0,7.25,9.823,6.5,8.0,8.25,8.0,106692274.73015802,277830543.2615655,166166.0,146678.0,,192261408.99586177,85569134.26570375,2.246854670737512,0.6920096211842912,0.3079903788157089,-0.022602321319486918,-0.11423335369578502,-0.022602321319486918,Positive Gamma,8.35,7.75,8.0,8.35,43003617.1763735,96445021.50395797,0.36757690890612793,0.2849668729683194,0.34999999999999964,0.5,0.0,True,0.020158827122785494,-0.05314599877825299,-0.022602321319486918,deferred,0.06159123404345861,0.6383810859892437,0.2867094537595531,0.6383810859892437,0.2867094537595531,0.030795617021729307,low_expiry_influence,8.0,0.3099258304353728,-0.3516716322296906,front_month_dominant,rule_estimate,7.470832195919713,available,medium,,54.0,40.0,0.7407407407407407,7.452897222222223,7.4847277777777785,6.728662720161252e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,8.197,8.194,8.223,8.075,-1.5e-05,2505933165.0,0.48031936127744507,0.24839473411047466,0.38401924236858226,0.38401924236858226,0.03436674946057053,0.007792286540764464,0.002299896187358359,0.31312500000000004,0.1746,0.325,669244120.0,295730013.0,277830543.26156557,106692274.73015802,166166.0,146678.0,3.0,4.0,-0.1504,0.1942,0.043800000000000006,0.11900000000000002,0.0001,0.5934,0.172839724888842,0.17370000000000002,0.1027,-0.07100000000000002,front_iv_inversion,call_wall,8.0,-0.022602321319486918,21376657.330930255,0.11118537746381733,0.7777777777777778,0.8518518518518519,0.7739767868051308,0.4883521601017097,medium
2026-08-18,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,218.0,156.0,8.185,8.0,8.5,8.75,6.5,8.5,8.0,8.0,25582088.496624257,60076893.73405377,41077.0,3777.0,,42829491.11533902,17247402.618714754,2.4832429590798637,0.7129112118368681,0.287088788163132,-0.022602321319486918,0.038485033598045115,-0.022602321319486918,Positive Gamma,8.0,8.75,8.0,8.0,5225907.335207555,14737338.141792161,0.3104749127756924,0.24020515692528674,0.0,0.25,0.0,True,-0.022602321319486918,0.06902871105681108,-0.022602321319486918,far,0.013318226207744583,0.6383810859892437,0.2867094537595531,0.6383810859892437,0.2867094537595531,0.006659113103872291,low_expiry_influence,8.0,0.3099258304353728,-0.3516716322296906,front_month_dominant,rule_estimate,7.467657992861798,available,medium,,26.0,19.0,0.7307692307692307,7.452897222222223,7.4847277777777785,4.848103586032876e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,8.197,8.194,8.223,8.075,-1.5e-05,2505933165.0,0.4981148938862261,0.4437809140593457,0.4258224236737361,0.4258224236737361,0.03131370026803183,0.0036898102106294596,0.008532800392539718,0.3677866336633663,0.1595,0.3427,259675124.0,110820063.0,60076893.73405376,25582088.496624257,41077.0,3777.0,4.0,4.0,-0.1832,0.24,0.0568,0.14839999999999998,0.0001,0.4725,0.17117012899901216,0.17370000000000002,,,put_skew_elevated,call_wall,8.0,-0.022602321319486918,9111442.380365001,0.21273758205130333,0.6923076923076923,0.9230769230769231,0.7739767868051308,0.5233668914823176,medium
2026-08-18,ETF,,,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,8.0,6.0,8.185,8.25,8.0,8.25,7.75,8.25,8.25,8.0,656141186.4118296,2879659202.8526945,753819.0,1229750.0,,1767900194.6322622,1111759008.2204328,1.5901829277390787,0.613926881653536,0.3860731183464641,0.007941356139279154,-0.022602321319486918,-0.022602321319486918,Positive Gamma,8.25,8.0,8.0,8.25,628377711.6983649,2187782668.773393,0.49696444688033303,0.4317448459651377,0.0,0.0,0.0,True,0.007941356139279154,-0.022602321319486918,-0.022602321319486918,near,0.6383810859892437,0.6383810859892437,0.2867094537595531,0.6383810859892437,0.2867094537595531,0.6383810859892437,near_month_pressure,8.0,0.3099258304353728,-0.3516716322296906,front_month_dominant,rule_estimate,7.929567382684191,available,medium,,52.0,40.0,0.7692307692307693,7.898525000000001,7.930355555555556,1.5887879382445324e-12,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,8.197,8.194,8.223,8.075,-1.5e-05,2505933165.0,0.3793026444734401,0.389937689750654,0.22785376330707208,0.22785376330707208,0.01751436938446616,0.11780527744323131,0.001577158617995395,0.27366010101010096,0.1858,0.2896,977034892.0,195040999.0,2879659202.8526945,656141186.4118296,753819.0,1229750.0,1.0,4.0,-0.10380000000000003,0.1159,0.012099999999999972,0.064,0.0001,1.2978999999999998,0.26717127307282573,0.17370000000000002,0.17,-0.003700000000000009,put_skew_elevated,call_wall,8.25,0.007941356139279154,675836946.5785494,0.38228229660845137,0.9230769230769231,0.9615384615384616,0.9205864386072085,0.6851149992648845,medium
2026-08-18,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,36.0,26.0,8.185,8.25,8.0,8.25,6.631,8.0,8.25,8.0,343725012.5021175,1293311370.251777,611682.0,277800.0,,818518191.376947,474793178.8748296,1.7239468210488638,0.6328856377545038,0.367114362245496,0.007941356139279154,-0.022602321319486918,-0.022602321319486918,Positive Gamma,8.25,8.0,8.0,8.0,256169722.18531176,809874249.7926177,0.5133972592291526,0.2917006774579036,0.0,0.0,0.0,True,0.007941356139279154,-0.022602321319486918,-0.022602321319486918,next,0.2867094537595531,0.6383810859892437,0.2867094537595531,0.6383810859892437,0.2867094537595531,0.14335472687977655,normal_expiry_structure,8.0,0.3099258304353728,-0.3516716322296906,front_month_dominant,rule_estimate,7.850791776937535,available,medium,,58.0,42.0,0.7241379310344828,7.83486388888889,7.866694444444445,2.3923957142662674e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,8.197,8.194,8.223,8.075,-1.5e-05,2505933165.0,0.4091821012948698,0.19909956485159255,0.2657712755090079,0.2657712755090079,0.03774765897685946,0.028393325270091526,0.0016452340597071747,0.2947342995169082,0.1936,0.31420000000000003,872629029.0,425476512.0,1293311370.251777,343725012.5021176,611682.0,277800.0,2.0,4.0,-0.12060000000000004,0.14420000000000002,0.023599999999999982,0.0839,0.0001,0.7190000000000001,0.1899765008552189,0.17370000000000002,0.1308,-0.04290000000000002,front_iv_inversion,call_wall,8.25,0.007941356139279154,170743702.69355878,0.2086009871159079,0.896551724137931,1.0,0.9205864386072085,0.6060963410277226,medium
2026-08-18,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,127.0,91.0,3.316,3.2,3.0,4.1,2.8,3.2,3.2,3.2,16004820.165433437,45106333.02012015,73444.0,40223.0,,30555576.592776794,14550756.427343357,2.0999304569044703,0.6774121181419727,0.32258788185802734,-0.03498190591073569,-0.09529553679131475,-0.03498190591073569,Positive Gamma,4.1,3.0,3.2,4.1,5245153.723901087,14048783.871011004,0.34994791400791825,0.30833274479972,0.8999999999999995,0.0,0.0,True,0.2364294330518697,-0.09529553679131475,-0.03498190591073569,deferred,0.10435922594001015,0.5648308459167667,0.3039579007000075,0.5648308459167667,0.3039579007000075,0.052179612970005076,normal_expiry_structure,8.0,0.3498639938462329,-0.2608729452167592,distributed_expiry,rule_estimate,3.1003595703039064,available,medium,,34.0,27.0,0.7941176470588235,3.0967755555555554,3.109671111111111,4.664588239162653e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.327,3.326,3.335,3.277,-3.3e-05,324054354.442,0.4564800327359743,0.3589288083960101,0.3548242362839453,0.3548242362839453,0.03137082220809387,0.008136837425905138,0.004917519868623598,0.3253154340836013,0.174,0.3225,129298715.0,44769974.0,45106333.02012015,16004820.165433437,73444.0,40223.0,3.0,4.0,-0.14850000000000002,0.1995,0.050999999999999976,0.12524999999999997,0.0001,0.537,0.1659796863846149,0.1754,0.09230000000000001,-0.0831,front_iv_inversion,call_wall,3.2,-0.03498190591073569,4065157.7370539196,0.13304143434213267,0.6470588235294118,0.23529411764705882,0.6501809408926431,0.354454610117268,low
2026-08-18,ETF,,,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,218.0,156.0,3.316,3.3,3.1,3.1,3.1,3.3,3.3,3.3,3457097.0164414393,11606031.773514077,20171.0,4044.0,,7531564.39497776,4074467.37853632,1.8484782660558055,0.6489353589540752,0.351064641045925,-0.004825090470446325,-0.06513872135102527,-0.004825090470446325,Positive Gamma,3.3,3.1,3.3,3.3,914913.7397856854,3403718.073727094,0.37113499520872034,0.4234550679058122,0.0,0.0,0.0,True,-0.004825090470446325,-0.06513872135102527,-0.004825090470446325,far,0.02685202744321569,0.5648308459167667,0.3039579007000075,0.5648308459167667,0.3039579007000075,0.013426013721607845,low_expiry_influence,8.0,0.3498639938462329,-0.2608729452167592,distributed_expiry,rule_estimate,3.1857016859135032,available,medium,,26.0,18.0,0.6923076923076923,3.174148888888889,3.1870444444444446,5.18057579583086e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.327,3.326,3.335,3.277,-3.3e-05,324054354.442,0.5261313868613137,0.37480715649459023,0.2978707179081501,0.2978707179081501,0.03747863184836978,0.003927617277205495,0.007164439130334019,0.3425000000000001,0.1577,0.3379,46514318.0,24405382.0,11606031.773514079,3457097.0164414397,20171.0,4044.0,4.0,4.0,-0.18019999999999997,0.24559999999999998,0.0654,0.15549999999999997,0.0001,0.43729999999999997,0.16806201694154912,0.1754,,,put_skew_elevated,call_wall,3.3,-0.004825090470446325,1798272.1865104,0.2387647628306191,0.7692307692307693,0.3333333333333333,0.9517490952955368,0.49251419987580136,medium
