trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,price_wall_distance,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,gamma_flip_cross_1d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality
2026-07-27,COMMODITY,AP,2610,,,,8000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,AP,2611,,,,9800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,AP,2701,,,,8800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CF,2609,,,,16000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CF,2611,,,,17000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CF,2701,,,,17000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CF,2703,,,,18200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CF,2705,,,,14600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CJ,2609,,,,8200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CJ,2612,,,,10000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CJ,2701,,,,10000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,CJ,2705,,,,9000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2609,,,,950.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2610,,,,1040.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2611,,,,1200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2612,,,,1200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2701,,,,1480.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2703,,,,930.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,FG,2705,,,,1280.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2609,,,,2500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2610,,,,2300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2611,,,,3000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2612,,,,2850.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2701,,,,2350.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2703,,,,2900.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,MA,2705,,,,2350.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,OI,2609,,,,10400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,OI,2611,,,,10200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,OI,2701,,,,10400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,OI,2703,,,,9600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,OI,2705,,,,10600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PF,2609,,,,7300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PF,2610,,,,7800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PF,2611,,,,7500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PK,2610,,,,8500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PK,2611,,,,9000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PK,2612,,,,8600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PK,2701,,,,8200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PL,2609,,,,7700.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PL,2610,,,,8500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PR,2609,,,,7500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PR,2610,,,,7400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PR,2611,,,,7300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PX,2609,,,,8000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PX,2610,,,,8000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PX,2611,,,,9500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PX,2612,,,,8900.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,PX,2701,,,,7200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,RM,2609,,,,2500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,RM,2611,,,,2300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,RM,2701,,,,2650.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,RM,2703,,,,2050.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,RM,2705,,,,2200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2609,,,,1020.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2610,,,,1100.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2611,,,,1300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2612,,,,1280.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2701,,,,1560.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2703,,,,1180.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SA,2705,,,,1300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SF,2609,,,,5800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SF,2610,,,,5500.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SF,2611,,,,6200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SF,2612,,,,6400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SF,2701,,,,5900.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SH,2609,,,,2000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SH,2610,,,,2000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SH,2611,,,,2280.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SH,2612,,,,2120.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SH,2701,,,,2640.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SM,2609,,,,5800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SM,2610,,,,5600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SM,2611,,,,5700.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SM,2612,,,,5600.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SM,2701,,,,6400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SR,2609,,,,5200.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SR,2611,,,,5000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SR,2701,,,,6300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SR,2703,,,,6100.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,SR,2705,,,,6000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2609,,,,6300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2610,,,,6000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2611,,,,4850.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2612,,,,4750.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2701,,,,7400.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,TA,2703,,,,6300.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2609,,,,1800.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2610,,,,1840.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2611,,,,1760.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2612,,,,1920.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2701,,,,2000.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
2026-07-27,COMMODITY,UR,2703,,,,1720.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,pending
