trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value
2026-07-21,ETF,中证500ETF嘉实,,,8月,3.159,3.4,3.1,3.4,3.1,3.4,3.2,3.3,35583221.256167516,95310671.0244811,110021.0,112174.0,,65446946.14032431,29863724.884156793,2.1915198587650067,0.6866696607719179,0.313330339228082,0.076289965178854,-0.018676796454574096,0.044634377967711414,Positive Gamma,0.15466068365183663,0.22987207064420392,0.37333932154383587,0.37333932154383587,0.024251482074632128,,0.0011971888612469963,0.003400993630573248,0.0030879999999999996,0.003614,130417184.0,
2026-07-21,ETF,中证500ETF嘉实,,,9月,3.159,3.9,2.8,3.9,2.8,2.8,3.8,3.3,7556059.496561939,61592713.105435185,104460.0,56905.0,,34574386.30099856,27018326.804436624,1.2796642275909245,0.5613389077667952,0.43866109223320476,0.23456790123456805,-0.11364355808800253,0.044634377967711414,Positive Gamma,0.20672671252613753,-0.012092624982838305,0.12267781553359049,0.12267781553359049,0.035012468402797335,,-0.0024845657838588366,0.003207132701421801,0.002909,0.0035719999999999997,103238965.0,
2026-07-21,ETF,创业板ETF易方达,,,12月,3.709,3.9,3.2,4.8,3.2,3.2,4.0,3.7,8542529.25898153,41485378.39119515,84163.0,30657.0,,25013953.825088337,16471424.56610681,1.518627227699507,0.6029583143538905,0.39704168564610953,0.051496360204907,-0.13723375572930707,-0.002426530062011323,Positive Gamma,0.21959819380570877,0.15366820465178135,0.20591662870778102,0.20591662870778102,0.02503835090723687,,-0.0013193824930878178,0.004089286821705426,0.003703,0.004600999999999999,282520044.0,
2026-07-21,ETF,创业板ETF易方达,,,7月,3.709,3.7,3.7,4.8,3.4,3.7,3.8,3.7,153782755.9416524,1028620795.4768057,867204.0,2661256.0,,591201775.709229,437419019.76757663,1.351568516667074,0.574751918597158,0.42524808140284187,-0.002426530062011323,-0.002426530062011323,-0.002426530062011323,Positive Gamma,0.05915768735684963,-0.009098063982351032,0.14950383719431623,0.14950383719431623,0.005348936513780315,,-6.197155615915025e-05,0.004242897435897437,0.004171,0.004422,467633892.0,
2026-07-21,ETF,创业板ETF易方达,,,8月,3.709,3.8,3.5,3.8,3.5,3.5,4.1,3.6,74369822.84638922,596487493.6942469,723464.0,1038383.0,,335428658.2703181,261058835.42392883,1.2848776319928856,0.5623398006098939,0.43766019939010625,0.024534915071447783,-0.056349420328929645,-0.029387975195470428,Positive Gamma,0.08511630618550689,0.11032082137631506,0.12467960121978744,0.12467960121978744,0.02355957634565486,,-2.7768226502240103e-05,0.0042882499999999995,0.004178,0.004543,1109793598.0,
2026-07-21,ETF,创业板ETF易方达,,,9月,3.709,3.9,2.9,4.8,2.85,3.9,,3.8,-11050344.141652282,253214151.0892778,509338.0,353474.0,,121081903.47381279,132132247.61546504,0.9163690594758421,0.4781798448188701,0.52182015518113,0.051496360204907,-0.2181180911296846,0.024534915071447783,Negative Gamma,0.12952838690297397,0.0319854860733704,-0.043640310362260085,-0.043640310362260085,0.029052102503043846,,-0.0014892187958860598,0.00416125,0.004039999999999999,0.004579,681623817.0,
2026-07-21,ETF,沪深300ETF华泰柏瑞,,,12月,4.787,5.0,4.4,6.0,4.3,5.0,4.9,5.0,31085356.63620506,90399354.76390249,79129.0,15809.0,,60742355.700053774,29656999.06384872,2.048162579406002,0.6719335094669161,0.328066490533084,0.044495508669312844,-0.08084395237100472,0.044495508669312844,Positive Gamma,0.3736350693211852,0.13530182350466335,0.34386701893383204,0.34386701893383204,0.04357659599786615,,8.064170801351117e-05,0.0026469678068410463,0.001729,0.002718,183416254.0,
2026-07-21,ETF,沪深300ETF华泰柏瑞,,,7月,4.787,4.8,4.8,5.25,4.7,4.8,4.8,4.8,408574382.4380679,1079863718.1383967,364406.0,648791.0,,744219050.2882323,335644667.85016435,2.217282506094988,0.689178678556966,0.31082132144303387,0.0027156883225400996,0.0027156883225400996,0.0027156883225400996,Positive Gamma,0.42988591569400386,0.21795150686927367,0.3783573571139322,0.3783573571139322,0.014044155174045869,,0.0003651590882594033,0.0018586326530612245,0.0014169999999999999,0.002216,88115019.0,
2026-07-21,ETF,沪深300ETF华泰柏瑞,,,8月,4.787,4.8,4.7,5.0,4.7,4.7,4.8,4.7,278644499.8391985,1072083242.5071483,476936.0,577938.0,,675363871.1731733,396719371.3339749,1.7023718022698313,0.6299546941838057,0.3700453058161943,0.0027156883225400996,-0.01817422185084594,-0.01817422185084594,Positive Gamma,0.30727062896710894,0.18453041225959804,0.25990938836761146,0.25990938836761146,0.04647657065865292,,0.002126264326955367,0.0020796,0.001761,0.0024,469731344.0,
2026-07-21,ETF,沪深300ETF华泰柏瑞,,,9月,4.787,5.0,4.5,5.25,4.0,5.0,5.0,5.0,92848779.24377353,442243613.06544816,375476.0,233253.0,,267546196.1546108,174697416.91083726,1.5314834122084475,0.6049746977691599,0.39502530223083987,0.044495508669312844,-0.05995404219761857,0.044495508669312844,Positive Gamma,0.23862394728437172,0.1055427277636426,0.20994939553832004,0.20994939553832004,0.0457561242634435,,0.00026714475243089366,0.0022378307210031353,0.002053,0.002587,393254964.0,
2026-07-21,ETF,沪深300ETF嘉实,,,12月,4.995,5.25,4.6,5.25,4.6,5.25,5.25,4.8,7118094.178851752,22202555.941527747,19390.0,2174.0,,14660325.060189752,7542230.881338,1.9437650863306632,0.6602989808380135,0.33970101916198675,0.05105105105105112,-0.07907907907907918,-0.03903903903903905,Positive Gamma,0.34920418858348495,0.13539848948620103,0.32059796167602667,0.32059796167602667,0.04860315787922189,,-0.00014778247707834238,0.002817835616438356,0.001707,0.0026910000000000002,40979148.0,
2026-07-21,ETF,沪深300ETF嘉实,,,7月,4.995,5.0,5.0,5.5,4.6,5.0,4.9,5.0,165494499.10548526,283936641.02086717,112089.0,179468.0,,224715570.06317627,59221070.95769101,3.794520538538025,0.7914285710193402,0.2085714289806602,0.0010010010010010895,0.0010010010010010895,0.0010010010010010895,Positive Gamma,0.40180943214629455,0.37314780061910774,0.5828571420386799,0.5828571420386799,0.005887234827013482,,0.00028027290605603194,0.002120408163265306,0.001459,0.002311,56523480.0,
2026-07-21,ETF,沪深300ETF嘉实,,,8月,4.995,5.0,4.9,5.0,4.9,5.0,5.0,5.0,68685829.5084075,180863636.91090757,84235.0,65547.0,,124774733.20965749,56088903.70125,2.2245885545250323,0.6898829158849705,0.3101170841150291,0.0010010010010010895,-0.019019019019018923,0.0010010010010010895,Positive Gamma,0.2803646035175639,0.32320030559944984,0.3797658317699416,0.3797658317699416,0.043879589371363506,,0.004697637703844221,0.0023255432098765435,0.0017800000000000001,0.002432,81210605.0,
2026-07-21,ETF,沪深300ETF嘉实,,,9月,4.995,5.25,4.2,6.25,4.2,5.25,5.25,5.0,23212763.242258497,93758492.364291,89297.0,89304.0,,58485627.80327474,35272864.561016254,1.6580912418412808,0.6237901903971919,0.3762098096028081,0.05105105105105112,-0.15915915915915912,0.0010010010010010895,Positive Gamma,0.30234285997325283,0.09688982519669047,0.2475803807943839,0.2475803807943839,0.03870326158356649,,-0.00027496515207027354,0.0025236250000000003,0.0018579999999999998,0.002621,102925770.0,
2026-07-21,ETF,深证100ETF易方达,,,12月,3.81,4.5,4.5,4.5,4.5,4.5,3.8,3.9,1401997.0185810002,3812035.133979,5443.0,2049.0,,2607016.0762799997,1205019.057699,2.1634646021766093,0.6838908836495423,0.31610911635045763,0.1811023622047243,0.1811023622047243,0.023622047244094446,Positive Gamma,0.38968892885476103,0.1004329391382903,0.3677817672990848,0.3677817672990848,0.04391074064723403,,-0.0030611521854639534,0.004087875949367089,0.002388,0.003981,10528062.0,
2026-07-21,ETF,深证100ETF易方达,,,7月,3.81,3.8,3.8,4.6,3.2,3.8,3.7,3.8,26919056.339199003,71205887.89439102,59384.0,90730.0,,49062472.116795,22143415.777596,2.2156686488466177,0.6890226857301743,0.31097731426982556,-0.002624671916010568,-0.002624671916010568,-0.002624671916010568,Positive Gamma,0.07172980239774593,0.2836373970003372,0.3780453714603489,0.3780453714603489,0.009617581016947952,,0.0003191611414554959,0.01059531707317073,0.002712,0.0034720000000000003,13544882.0,
2026-07-21,ETF,深证100ETF易方达,,,8月,3.81,3.8,3.7,4.2,3.7,3.8,4.2,3.8,2314223.581221,18821797.21116901,16567.0,8056.0,,10568010.396195002,8253786.814974001,1.2803832511184494,0.5614772212041398,0.43852277879585994,-0.002624671916010568,-0.02887139107611547,-0.002624671916010568,Positive Gamma,0.21179638821417238,0.060317539889769886,0.1229544424082798,0.1229544424082798,0.04229137256706391,,-0.0003870243408641237,0.0029745549738219895,0.0027140000000000003,0.0033439999999999998,13583125.0,
2026-07-21,ETF,深证100ETF易方达,,,9月,3.81,3.9,3.0,4.6,3.0,3.0,4.6,3.9,98576.65768499929,12025762.738749001,22457.0,102092.0,,6062169.698217,5963593.040531999,1.0165297425587254,0.5040985615559904,0.49590143844400936,0.023622047244094446,-0.21259842519685046,0.023622047244094446,Positive Gamma,0.22848334094584427,0.09722037951897623,0.008197123111981045,0.008197123111981045,0.04507389694969798,,-0.0005692593117853945,0.0038120941176470586,0.002811,0.0036820000000000004,15174104.0,
2026-07-21,ETF,科创50ETF华夏,,,12月,2.016,2.55,1.3,2.55,1.3,2.55,2.2,2.0,8681697.193236481,39555206.14542336,211277.0,69033.0,,24118451.669329923,15436754.476093443,1.5624043063379436,0.609741523799908,0.3902584762000922,0.26488095238095233,-0.3551587301587301,-0.007936507936507908,Positive Gamma,0.2509698597433604,0.29965791648351203,0.21948304759981574,0.21948304759981574,0.020626643646358477,,0.0004658342300626928,0.006702,0.004503999999999999,0.0061860000000000005,413013874.0,
2026-07-21,ETF,科创50ETF华夏,,,7月,2.016,2.0,1.95,2.55,1.5,2.0,2.0,2.0,179060850.08243713,454491339.5138458,1011215.0,2811575.0,,316776094.79814136,137715244.7157043,2.300225334182033,0.6969903874009704,0.30300961259902925,-0.007936507936507908,-0.03273809523809523,-0.007936507936507908,Positive Gamma,0.16928467383173898,0.3333592606271413,0.39398077480194144,0.39398077480194144,0.0058102955686455075,,0.00023338979683455038,0.00635025,0.005706,0.006781000000000001,293054799.0,
2026-07-21,ETF,科创50ETF华夏,,,8月,2.016,2.55,1.9,2.55,1.9,1.9,2.15,2.0,60447268.18529281,259798195.7957837,746814.0,1287475.0,,160122731.99053827,99675463.80524546,1.6064408017543808,0.616335042281833,0.3836649577181671,0.26488095238095233,-0.05753968253968256,-0.007936507936507908,Positive Gamma,0.15526735645408643,0.2525907743504082,0.23267008456366586,0.23267008456366586,0.018520572519517425,,0.0007076928545483542,0.005957466019417475,0.005545,0.00647,844097826.0,
2026-07-21,ETF,科创50ETF华夏,,,9月,2.016,2.2,1.8,2.55,1.1,2.2,2.25,2.1,21646861.8863616,142472462.54137343,810535.0,765769.0,,82059662.21386753,60412800.327505924,1.3583158166648632,0.5759685819288604,0.4240314180711398,0.09126984126984139,-0.1071428571428571,0.04166666666666674,Positive Gamma,0.1787219101123597,0.37730860644612296,0.15193716385772046,0.15193716385772046,0.0177775665336892,,0.0016025245169591679,0.005696,0.005157,0.006175000000000001,797687016.0,
2026-07-21,ETF,科创50ETF易方达,,,12月,1.952,2.15,2.15,2.15,1.25,2.15,2.15,2.0,996967.10848512,9125335.99090688,52241.0,12898.0,,5061151.549695999,4064184.44121088,1.245305576778421,0.5546263233199614,0.4453736766800386,0.10143442622950816,0.10143442622950816,0.024590163934426146,Positive Gamma,0.2701986754966887,0.18374152973444605,0.10925264663992292,0.10925264663992292,0.018319732170927115,,-0.0017634467220115962,0.00622875,0.004525,0.006208,111456160.0,
2026-07-21,ETF,科创50ETF易方达,,,7月,1.952,1.95,1.9,2.45,1.8,1.95,2.0,1.95,28683285.43880192,99019065.9238195,227117.0,531208.0,,63851175.68131071,35167890.2425088,1.8156100704651117,0.6448371844916688,0.3551628155083313,-0.0010245901639344135,-0.026639344262295084,-0.0010245901639344135,Positive Gamma,-0.014675312587260882,0.4067671887270799,0.28967436898333754,0.28967436898333754,0.005427350345589672,,0.0003037459380966483,0.005860181818181819,0.0061470000000000006,0.0060609999999999995,59585982.0,
2026-07-21,ETF,科创50ETF易方达,,,8月,1.952,2.45,1.85,2.45,1.85,1.85,2.1,2.0,11271954.690304,43247474.35490304,133750.0,168403.0,,27259714.52260352,15987759.832299523,1.7050365284779705,0.6303192250928068,0.3696807749071932,0.2551229508196722,-0.05225409836065564,0.024590163934426146,Positive Gamma,-0.9431398859443143,0.2667152430910557,0.2606384501856136,0.2606384501856136,0.020002722102489087,,0.0008157866509472862,0.0059619999999999986,0.0056240000000000005,1e-06,140979262.0,
2026-07-21,ETF,科创50ETF易方达,,,9月,1.952,1.8,1.75,1.8,1.1,1.75,2.15,1.9,5886458.518906878,29534809.966745596,165981.0,162498.0,,17710634.24282624,11824175.72391936,1.4978324626044794,0.5996528930698162,0.4003471069301839,-0.07786885245901631,-0.10348360655737698,-0.026639344262295084,Positive Gamma,0.9670734515311997,0.43973303889989035,0.19930578613963237,0.19930578613963237,0.01737221049344528,,0.0021513719282210803,0.0065144999999999995,1e-06,0.006301,175681385.0,
2026-07-21,COMMODITY,AP,AP,CZCE,2610,,,,10000.0,7000.0,,,8000.0,,,53270.0,14394.0,11550880.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,AP,AP,CZCE,2611,,,,9800.0,6800.0,,,9800.0,,,1034.0,1.0,4070.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,AP,AP,CZCE,2701,,,,8800.0,6600.0,,,8800.0,,,2845.0,222.0,237770.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CF,CF,CZCE,2609,,,,17000.0,15000.0,,,16000.0,,,370516.0,139624.0,69815790.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CF,CF,CZCE,2611,,,,16400.0,15400.0,,,15800.0,,,33486.0,9134.0,9532605.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CF,CF,CZCE,2701,,,,18000.0,15800.0,,,15600.0,,,76380.0,7648.0,10981080.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CF,CF,CZCE,2703,,,,18000.0,14800.0,,,18000.0,,,171.0,30.0,43305.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CF,CF,CZCE,2705,,,,17800.0,14400.0,,,17800.0,,,912.0,98.0,220260.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CJ,CJ,CZCE,2609,,,,11000.0,7600.0,,,8500.0,,,110672.0,67121.0,18606430.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CJ,CJ,CZCE,2612,,,,10000.0,8700.0,,,10000.0,,,4777.0,400.0,375815.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CJ,CJ,CZCE,2701,,,,10000.0,8500.0,,,10000.0,,,25071.0,4404.0,5150800.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,CJ,CJ,CZCE,2705,,,,9000.0,8200.0,,,9000.0,,,1694.0,39.0,42905.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2609,,,,1540.0,1000.0,,,900.0,,,980153.0,378583.0,101382720.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2610,,,,1080.0,930.0,,,1080.0,,,11961.0,7844.0,2060410.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2611,,,,1200.0,850.0,,,850.0,,,30967.0,10513.0,4807800.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2612,,,,940.0,1140.0,,,1160.0,,,524.0,226.0,531980.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2701,,,,1480.0,1000.0,,,1480.0,,,16543.0,1441.0,600410.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2703,,,,950.0,1160.0,,,990.0,,,404.0,462.0,1005090.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,FG,FG,CZCE,2705,,,,1280.0,1280.0,,,1280.0,,,513.0,247.0,682580.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2609,,,,3650.0,2300.0,,,2500.0,,,425358.0,568318.0,244197945.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2610,,,,3400.0,2300.0,,,2400.0,,,50019.0,34400.0,22532990.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2611,,,,3000.0,2200.0,,,3050.0,,,1764.0,120.0,67440.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2612,,,,2600.0,2225.0,,,2350.0,,,299.0,101.0,37440.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2701,,,,3300.0,2350.0,,,3000.0,,,10429.0,4609.0,4353010.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2703,,,,2650.0,2100.0,,,2400.0,,,276.0,7.0,7725.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,MA,MA,CZCE,2705,,,,2600.0,2350.0,,,2350.0,,,627.0,348.0,366615.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,OI,OI,CZCE,2609,,,,11200.0,9500.0,,,10400.0,,,53145.0,50252.0,29369970.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,OI,OI,CZCE,2611,,,,11400.0,9100.0,,,11400.0,,,5924.0,1858.0,4441275.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,OI,OI,CZCE,2701,,,,11200.0,9200.0,,,11200.0,,,4079.0,762.0,1995125.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,OI,OI,CZCE,2703,,,,10800.0,9600.0,,,10800.0,,,793.0,23.0,26075.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,OI,OI,CZCE,2705,,,,10400.0,8600.0,,,8600.0,,,153.0,13.0,14425.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PF,PF,CZCE,2609,,,,7800.0,5900.0,,,7500.0,,,3485.0,990.0,505398.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PF,PF,CZCE,2610,,,,7800.0,6300.0,,,7300.0,,,1020.0,149.0,123035.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PF,PF,CZCE,2611,,,,8000.0,6500.0,,,8000.0,,,77.0,24.0,10680.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PK,PK,CZCE,2610,,,,8500.0,8100.0,,,8500.0,,,108058.0,29354.0,9392381.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PK,PK,CZCE,2611,,,,9000.0,8100.0,,,8500.0,,,21637.0,3950.0,1982483.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PK,PK,CZCE,2612,,,,9300.0,8100.0,,,8100.0,,,11502.0,4732.0,2167158.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PK,PK,CZCE,2701,,,,9400.0,7600.0,,,7500.0,,,463.0,36.0,4298.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PL,PL,CZCE,2609,,,,7100.0,7800.0,,,8200.0,,,768.0,154.0,413190.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PL,PL,CZCE,2610,,,,8300.0,6300.0,,,7800.0,,,345.0,294.0,1432960.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PR,PR,CZCE,2609,,,,7600.0,6400.0,,,7200.0,,,1004.0,240.0,407874.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PR,PR,CZCE,2610,,,,7800.0,6000.0,,,7100.0,,,489.0,200.0,522302.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PR,PR,CZCE,2611,,,,6600.0,6500.0,,,6500.0,,,165.0,73.0,423773.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PX,PX,CZCE,2609,,,,9000.0,7500.0,,,7500.0,,,102604.0,272985.0,76036121.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PX,PX,CZCE,2610,,,,10000.0,7200.0,,,9000.0,,,2889.0,670.0,379213.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PX,PX,CZCE,2611,,,,9500.0,6600.0,,,9500.0,,,912.0,4.0,650.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PX,PX,CZCE,2612,,,,8900.0,6600.0,,,8900.0,,,391.0,140.0,125643.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,PX,PX,CZCE,2701,,,,9200.0,7500.0,,,7500.0,,,1094.0,6.0,7905.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,RM,RM,CZCE,2609,,,,2750.0,2200.0,,,2400.0,,,178133.0,143308.0,29952170.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,RM,RM,CZCE,2611,,,,2650.0,2100.0,,,2450.0,,,9252.0,5634.0,1967105.0,,,,,,,,,,,,,,,,,,,,,
2026-07-21,COMMODITY,RM,RM,CZCE,2701,,,,2650.0,2200.0,,,2200.0,,,44418.0,12004.0,6779100.0,,,,,,,,,,,,,,,,,,,,,
