trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte
2026-09-04,ETF,,,上证50ETF华夏,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,54.0,38.0,3.037,3.1,3.0,3.2,3.0,3.0,3.2,3.0,30849531.421466008,164426398.53254464,107555.0,63668.0,,97637964.97700535,66788433.55553934,1.4618993106914602,0.5938095454768477,0.4061904545231526,0.02074415541652952,-0.012183075403358501,-0.012183075403358501,Positive Gamma,3.1,3.0,3.1,3.1,30528305.80299011,101496499.2334276,0.5604556434052237,0.30393679215651637,0.0,0.0,0.10000000000000009,True,0.02074415541652952,-0.012183075403358501,0.02074415541652952,next,0.08876007844805185,0.7908917469810578,0.08876007844805185,0.7908917469810578,0.08876007844805185,0.044380039224025926,low_expiry_influence,19.0,0.10090364833239915,-0.7021316685330059,front_month_dominant,rule_estimate,False,False,next_month,2.993894942134403,available,medium,,20.0,16.0,0.8,2.9888666666666666,2.9999774999999995,7.692157138624492e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.031,3.04,3.07,3.025,2e-05,1667443849.0,0.2925307210575299,0.14558635199137768,0.18761909095369497,0.18761909095369497,0.07721368992411834,0.018932095535183668,0.0032891008952941844,0.1770754189944134,0.122,0.17379999999999998,46264011.0,27045659.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,110.0,78.0,3.037,3.0,2.7,3.5,2.7,3.0,3.0,3.0,73611456.74442843,200144738.36990604,197601.0,102899.0,,136878097.55716723,63266640.8127388,2.1635113829151917,0.6838955581444771,0.3161044418555229,-0.012183075403358501,-0.11096476786302267,-0.012183075403358501,Positive Gamma,3.0,3.0,3.0,3.0,36714443.13143124,82417164.1455944,0.4195691522320037,0.3990417396552631,0.0,0.2999999999999998,0.0,True,-0.012183075403358501,-0.012183075403358501,-0.012183075403358501,deferred,0.10804142666398851,0.7908917469810578,0.08876007844805185,0.7908917469810578,0.08876007844805185,0.054020713331994256,normal_expiry_structure,19.0,0.10090364833239915,-0.7021316685330059,front_month_dominant,rule_estimate,False,False,other_month,2.8975158453223266,available,medium,,24.0,18.0,0.75,2.8895625000000003,2.90109,3.583941384559333e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.031,3.04,3.07,3.025,2e-05,1667443849.0,0.4366565301922132,0.19765312859783266,0.3677911162889542,0.3677911162889542,0.054865399314090145,0.008882470089781318,0.0038863694982214218,0.21275303030303033,0.1174,0.21030000000000001,171745893.0,82854543.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,201.0,143.0,3.037,3.1,2.8,3.5,2.8,3.1,3.1,3.1,9266275.46695217,22798022.16673477,25511.0,5297.0,,16032148.816843469,6765873.349891299,2.369560881168584,0.7032254245386437,0.2967745754613562,0.02074415541652952,-0.07803753704313465,0.02074415541652952,Positive Gamma,3.1,2.8,3.1,3.1,2557582.5566792837,6695037.145881934,0.33660853416526293,0.3185898751526187,0.0,0.0,0.0,True,0.02074415541652952,-0.07803753704313465,0.02074415541652952,far,0.012306747906901849,0.7908917469810578,0.08876007844805185,0.7908917469810578,0.08876007844805185,0.006153373953450924,low_expiry_influence,19.0,0.10090364833239915,-0.7021316685330059,front_month_dominant,rule_estimate,False,False,far_month,2.8513153971988507,available,medium,,20.0,16.0,0.8,2.844425833333333,2.8555366666666666,5.838070735808651e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.031,3.04,3.07,3.025,2e-05,1667443849.0,0.45872552940373196,0.29522072560925317,0.40645084907728757,0.40645084907728757,0.07370538699690898,0.004682113904803649,0.012682752900074963,0.2284590529247911,0.1155,0.22030000000000002,24944269.0,17996572.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,3.037,3.1,3.0,3.1,3.0,3.0,3.1,3.0,380082092.4139454,1465112287.6295989,850166.0,540882.0,,922597190.021772,542515097.6078267,1.7005926546374182,0.6297109087211599,0.3702890912788401,0.02074415541652952,-0.012183075403358501,-0.012183075403358501,Positive Gamma,3.0,3.0,3.0,3.0,223856696.08930022,970911931.2540752,0.48995707183862924,0.6537445515514941,-0.10000000000000009,0.0,0.0,True,-0.012183075403358501,-0.012183075403358501,-0.012183075403358501,near,0.7908917469810578,0.7908917469810578,0.08876007844805185,0.7908917469810578,0.08876007844805185,0.7908917469810578,front_month_concentrated,19.0,0.10090364833239915,-0.7021316685330059,front_month_dominant,rule_estimate,True,False,primary_analysis,2.962222851945902,available,medium,,28.0,22.0,0.7857142857142857,2.9615741666666664,2.9733099999999997,6.115311572834616e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.031,3.04,3.07,3.025,2e-05,1667443849.0,0.25988388166989235,0.300565520145795,0.2594218174423199,0.2594218174423199,0.04606793589856856,0.05823924844317864,0.004257048002467008,0.14468,0.1275,0.16510000000000002,252694825.0,80465719.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF南方,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,54.0,38.0,7.673,8.0,6.75,8.0,6.75,8.0,,8.0,-771714.9068533075,124583426.26408397,76441.0,72804.0,,61905855.67861533,62677570.58546864,0.9876875427741575,0.4969028187376326,0.5030971812623675,0.042616968591163706,-0.12029193275120553,0.042616968591163706,Negative Gamma,8.0,6.75,8.0,8.0,-13821299.487855533,92112672.60700117,0.6969384591751949,0.2903185280392321,0.0,0.0,0.0,True,0.042616968591163706,-0.12029193275120553,0.042616968591163706,next,0.04021277010037652,0.826019773160938,0.04021277010037652,0.826019773160938,0.04021277010037652,0.02010638505018826,low_expiry_influence,19.0,0.046422603737534276,-0.7858070030605615,front_month_dominant,rule_estimate,False,False,next_month,,unavailable,unavailable,insufficient_valid_contracts,20.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.781,7.826,7.88,7.63,-0.000139,4094807105.0,0.0,0.05921850047423328,-0.006194362524734807,-0.006194362524734807,0.05336753656662628,0.028119599448321986,-0.0013948657981390476,9.999999999999999e-05,0.0001,0.0001,148942644.0,107226314.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,110.0,78.0,7.673,8.0,6.5,9.823,6.25,8.0,8.25,8.0,81917226.79722731,332736586.7200602,247371.0,77231.0,,207326906.75864375,125409679.96141642,1.6531970006017878,0.6230962119385842,0.3769037880614156,0.042616968591163706,-0.15287371301967945,0.042616968591163706,Positive Gamma,7.5,6.25,7.5,7.5,22173585.960724615,134075545.40892728,0.42012703317110695,0.4049798518435865,-0.5,-0.25,-0.5,True,-0.0225465919457839,-0.18545549328815325,-0.0225465919457839,deferred,0.10739999907688488,0.826019773160938,0.04021277010037652,0.826019773160938,0.04021277010037652,0.05369999953844244,normal_expiry_structure,19.0,0.046422603737534276,-0.7858070030605615,front_month_dominant,rule_estimate,False,False,other_month,7.24427701804514,available,medium,,54.0,49.0,0.9074074074074074,7.225408333333334,7.255247777777778,9.777968572696371e-17,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.781,7.826,7.88,7.63,-0.000139,4094807105.0,0.5037017026762454,-0.014408202880383143,0.2461924238771687,0.2461924238771687,0.033217004095152984,0.008562633406682563,-0.0034309867369853157,0.27694962962962966,0.2069,0.3464,822391987.0,398484536.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,201.0,143.0,7.673,7.75,7.75,6.25,6.25,7.75,6.75,8.0,30092267.33909297,81689180.05848943,62552.0,3962.0,,55890723.6987912,25798456.359698232,2.1664367402269242,0.6841875956983955,0.3158124043016045,0.010035188322689903,0.010035188322689903,0.042616968591163706,Positive Gamma,8.0,6.25,8.0,8.0,1734045.1559120687,19432307.553617895,0.28265335413302345,0.3931679299956823,0.25,-1.5,0.0,True,0.042616968591163706,-0.18545549328815325,0.042616968591163706,far,0.026367457661800656,0.826019773160938,0.04021277010037652,0.826019773160938,0.04021277010037652,0.013183728830900328,low_expiry_influence,19.0,0.046422603737534276,-0.7858070030605615,front_month_dominant,rule_estimate,False,False,far_month,7.0312530821897115,available,medium,,26.0,21.0,0.8076923076923077,7.016532222222223,7.046371666666667,2.8342010471856504e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.781,7.826,7.88,7.63,-0.000139,4094807105.0,0.517741160785092,0.25701916508319944,0.36837519139679104,0.36837519139679104,0.029144674861077316,0.004028244126925769,0.0009887205475390616,0.35249273927392744,0.1844,0.3669,407926184.0,177775720.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,7.673,7.75,7.75,8.0,7.5,7.75,8.25,7.75,233857748.9838741,2559096855.187988,1033370.0,1319032.0,,1396477302.0859308,1162619553.1020567,1.201147269852725,0.5456914611320358,0.45430853886796413,0.010035188322689903,0.010035188322689903,0.010035188322689903,Positive Gamma,7.75,7.5,7.75,7.75,230943710.59984326,2064377127.9214587,0.5536979178208007,0.5361916894065197,0.0,-0.25,0.0,True,0.010035188322689903,-0.0225465919457839,0.010035188322689903,near,0.826019773160938,0.826019773160938,0.04021277010037652,0.826019773160938,0.04021277010037652,0.826019773160938,front_month_concentrated,19.0,0.046422603737534276,-0.7858070030605615,front_month_dominant,rule_estimate,True,False,primary_analysis,7.591230355969033,available,medium,,58.0,47.0,0.8103448275862069,7.583481666666668,7.613321111111111,2.0859373450562385e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.781,7.826,7.88,7.63,-0.000139,4094807105.0,0.32622846202935546,-0.16741962823621392,0.09138292226407164,0.09138292226407164,0.02975588178555492,0.04882894752360799,-0.0019501853752743833,0.270362676056338,0.23420000000000002,0.3224,1345949997.0,593172564.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,54.0,38.0,3.112,3.2,2.9,3.6,2.9,3.2,3.4,3.1,2613438.79430848,19432490.09474112,20168.0,9845.0,,11022964.4445248,8409525.650216322,1.3107712495343005,0.5672440531698956,0.4327559468301046,0.028277634961439535,-0.06812339331619544,-0.003856041131105381,Positive Gamma,3.2,2.9,3.1,3.1,2519100.0180828064,11106410.367754595,0.5326791003410264,0.21509038793874632,0.0,0.0,0.0,True,0.028277634961439535,-0.06812339331619544,-0.003856041131105381,next,0.06931785256722786,0.6802320083343758,0.06931785256722786,0.6802320083343758,0.06931785256722786,0.03465892628361393,low_expiry_influence,19.0,0.09247930815949745,-0.6109141557671479,front_month_dominant,rule_estimate,False,False,next_month,2.984905943955151,available,medium,,20.0,19.0,0.95,2.9744450000000002,2.98591,1.3372104871393815e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.158,3.18,3.196,3.094,-0.000146,741203854.35,0.41360544217687073,-0.004744740059342682,0.13448810633979105,0.13448810633979105,0.044478912993782434,0.014485664841536024,-0.001841086552794503,0.26692105263157895,0.2143,0.3247,16937824.0,12630694.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
2026-09-04,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,110.0,78.0,3.112,3.1,2.85,4.1,2.85,3.1,3.0,3.1,22801252.623878404,55636255.310072325,98484.0,20509.0,,39218753.96697537,16417501.34309696,2.3888381762469364,0.7049136170003025,0.2950863829996976,-0.003856041131105381,-0.08419023136246784,-0.003856041131105381,Positive Gamma,3.1,2.85,3.1,3.1,5427839.356738007,15930554.709428295,0.33753574727152563,0.37687792777052015,0.0,0.0,0.0,True,-0.003856041131105381,-0.08419023136246784,-0.003856041131105381,deferred,0.1984607080293803,0.6802320083343758,0.06931785256722786,0.6802320083343758,0.06931785256722786,0.09923035401469014,normal_expiry_structure,19.0,0.09247930815949745,-0.6109141557671479,front_month_dominant,rule_estimate,False,False,other_month,2.772709245460914,available,medium,,34.0,30.0,0.8823529411764706,2.7635183333333333,2.7754,1.8219201004508968e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.158,3.18,3.196,3.094,-0.000146,741203854.35,0.4898976736867469,0.18957889773640865,0.4098272340006049,0.4098272340006049,0.04433595760592307,0.008936302567623441,0.0014230414479486204,0.30128740740740745,0.20329999999999998,0.35090000000000005,96908632.0,59392237.0,9月,9月,,10月,3月,front_month_default,9月 DTE=19，默认使用前月,medium,19.0
