underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
中证500ETF嘉实,9月,0.10404501216545006,0.12855184037369488,0.15953048600400874,0.15953048600400874,0.005497840063609209,0.40192410125161676,6.33729271408609e-05,0.29890909090909096,0.2101,0.2412,72286388.0,4879369.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
创业板ETF易方达,10月,0.12102012048764683,0.19932149781122907,0.1627589298339175,0.1627589298339175,0.03894233711176017,0.021677685426776512,0.00182584784371732,0.278466091954023,0.2633,0.297,392907877.0,259264349.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
创业板ETF易方达,12月,0.21160400164696952,0.02647752458336337,0.1848157603495215,0.1848157603495215,0.03639665604056453,0.010541253398287834,-0.002156305438471473,0.3567985454545454,0.2939,0.36939999999999995,404031815.0,254168067.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
创业板ETF易方达,3月,0.3283560556878019,0.14103868652170432,0.19666234841701996,0.19666234841701996,0.034835378499371204,0.004036181870614733,-0.001191941122130457,0.346575,0.28550000000000003,0.3993,101395109.0,78954569.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
创业板ETF易方达,9月,-0.04100480236424085,0.09491384105382261,0.1412963281466892,0.1412963281466892,0.008492678140282109,0.3618445860726022,8.522665711115362e-05,0.2707,0.2725,0.2614,402866910.0,48244016.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-2.1427223315459516,0.009469584348281547,0.06012131794158373,0.06012131794158373,0.07214200640696397,0.023722116235450716,-0.00040108464453320557,0.05917705627705627,0.12689999999999999,0.0001,239453196.0,152320896.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.37532852773465714,0.05377877463393682,0.30284353643905265,0.30284353643905265,0.05114083390270263,0.010426134579559659,-0.0011303959310157452,0.21101513513513515,0.1421,0.2213,328272590.0,164364366.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.45666301166707424,0.2632419332200086,0.4508751887649598,0.4508751887649598,0.05655378728476201,0.004386540596275921,0.00731511924913314,0.24284865900383143,0.1293,0.2402,89444885.0,56485058.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,-0.13950953678474104,0.06580611450596756,0.16059343934036524,0.16059343934036524,0.010438202820383432,0.3623385637472565,-4.4128823487241364e-05,0.14909375,0.1609,0.1401,152643997.0,13273583.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.2987092607881766,0.32914440609922,0.3614079699655345,0.3614079699655345,0.06270995263478493,0.025341365628098265,0.007104662372168434,0.15165247933884296,0.1294,0.1747,29193787.0,15460256.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
沪深300ETF嘉实,12月,0.3131696263936632,0.03797036638458973,0.36329582928430953,0.36329582928430953,0.08934297332391244,0.012061310162408363,-0.0041651935009677545,0.21426088082901554,0.1545,0.2216,32531982.0,26041947.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
沪深300ETF嘉实,3月,0.5527820333380702,0.13985082821227035,0.40319923663088075,0.40319923663088075,0.07018087302786546,0.005441013338021952,-0.0007463075422784347,0.1888628676470588,0.1356,0.24,22242841.0,16095715.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
沪深300ETF嘉实,9月,-0.12996443759170379,0.21355133230288278,0.3309781361581063,0.3309781361581063,0.006826934738433208,0.42722070945709356,0.00018413983943431486,0.15465769230769233,0.16190000000000002,0.1418,59226727.0,3641235.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
深证100ETF易方达,10月,0.2800832088756134,0.31053813199599095,0.33960860902094014,0.33960860902094014,0.048469527202221835,0.02427483939593542,0.004670636229981772,0.22243389830508473,0.1888,0.2511,9110322.0,5266523.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
深证100ETF易方达,12月,0.2994750911300121,-0.03776274796445657,0.2938282329406362,0.2938282329406362,0.030893041435460577,0.011326781487094963,-0.0033699746489700357,0.29184397163120573,0.2186,0.306,24370213.0,9502258.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
深证100ETF易方达,3月,0.4457877013383643,0.033766306923282204,0.22385446953284638,0.22385446953284638,0.06722607067058045,0.004409690043961611,-0.007062560410455899,0.31988320802005016,0.2024,0.345,2356794.0,2660958.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
深证100ETF易方达,9月,0.14731394310683985,0.11769324233617141,0.1647823367972923,0.1647823367972923,0.009346332694617035,0.40180735352902863,0.00026923867740853084,0.3360170731707317,0.1769,0.22640000000000002,13437891.0,1430932.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
科创50ETF华夏,10月,0.0948195114921824,0.24310040279628717,0.18012716579831614,0.18012716579831614,0.028672908743341316,0.020882741500177614,0.0017298958090553119,0.346975,0.3318,0.36469999999999997,406197296.0,254684616.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
科创50ETF华夏,12月,0.152581717799109,0.19832587642526495,0.24495366910098884,0.24495366910098884,0.024626494466348618,0.010674013583531112,1.252272081460231e-05,0.398475,0.3761,0.43689999999999996,573597392.0,288103437.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
科创50ETF华夏,3月,0.22878938520219094,0.20461547588350987,0.28097504848507543,0.28097504848507543,0.02813239826451031,0.004316768946295862,-0.0005253276672084756,0.4169773869346733,0.35960000000000003,0.455,133568065.0,95293495.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
科创50ETF华夏,9月,-0.1845262461819443,0.2820688433617153,0.19335920986811833,0.19335920986811833,0.006748557325477469,0.3034108303368482,0.0001759272639648898,0.31756999999999996,0.34740000000000004,0.2888,329067813.0,45479952.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
科创50ETF易方达,10月,0.0,0.34874196152478304,0.2388557105356375,0.2388557105356375,0.03639335833220804,0.04052039989514719,0.0029488000391751264,0.0001,0.0001,0.0001,43129408.0,27638745.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
科创50ETF易方达,12月,0.1550980150413021,0.15999123665784998,0.2719490205880411,0.2719490205880411,0.02229112935707097,0.01102443337708681,-0.0006014316400985829,0.40555,0.3848,0.44770000000000004,135827573.0,61275893.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
科创50ETF易方达,3月,0.1967926066865997,0.20888739590121025,0.259219867011652,0.259219867011652,0.028538848485439885,0.004144567259787398,-0.00038224901136170946,0.55185,0.3577,0.46630000000000005,38019719.0,28575239.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
科创50ETF易方达,9月,-0.038429628646334583,0.1466379377576327,0.23521879512809038,0.23521879512809038,0.0064002212081002915,0.3737599826645767,0.00012404401598021674,1.50665,0.3431,0.2852,75997217.0,8380528.0,2026-09-21,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
