trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-09-14,SH510050,上证50ETF华夏,上证50ETF华夏,2.976,2.981,2.963,2.98,2.962,-0.005,-1.7e-05,0.092,1745699142.0,
2026-09-14,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.552,4.579,4.551,4.574,4.538,-0.027,-5.9e-05,0.0333,2863784490.0,
2026-09-14,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.751,4.783,4.748,4.777,4.74,-0.032,-6.7e-05,0.023,681582244.326,
2026-09-14,SH510500,中证500ETF南方,中证500ETF南方,7.598,7.611,7.532,7.631,7.501,-0.013,-1.7e-05,0.0843,2647586324.0,
2026-09-14,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.079,3.085,3.05,3.096,3.041,-0.006,-1.9e-05,0.0325,273577393.076,
2026-09-14,SZ159901,深证100ETF易方达,深证100ETF易方达,3.458,3.495,3.465,3.491,3.44,-0.037,-0.000106,0.0663,235143785.0,
2026-09-14,SZ159915,创业板ETF易方达,创业板ETF易方达,3.304,3.341,3.3,3.349,3.28,-0.037,-0.000111,0.1788,3922468327.873,
2026-09-14,SH588000,科创50ETF华夏,科创50ETF华夏,1.613,1.639,1.613,1.629,1.603,-0.026,-0.00015900000000000002,0.0969,4663730402.0,
2026-09-14,SH588080,科创50ETF易方达,科创50ETF易方达,1.566,1.593,1.57,1.58,1.554,-0.027,-0.000169,0.042800000000000005,1258105078.0,
