underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,1.0,1.0,1037413983.9955679,26872736.58348308,579129.0,386133.0,1,4,near,0.46218105610905336,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,1.0,0.47006798325089616,-0.052210512576462864,0.46218105610905336,3.015,3.0,3.0,3.0,Positive Gamma,-0.004975124378109541,near_month_pressure,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,920221997.9925352,201464172.58921427,451270.0,315477.0,2,4,next,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,1.0,0.47006798325089616,-0.052210512576462864,0.20498527176629525,3.015,3.0,3.0,3.0,Positive Gamma,-0.004975124378109541,normal_expiry_structure,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,257380984.44155702,75294238.409442,257348.0,98004.0,3,4,deferred,0.11466648517058631,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,1.0,0.47006798325089616,-0.052210512576462864,0.057333242585293154,3.015,3.0,2.7,3.0,Positive Gamma,-0.004975124378109541,normal_expiry_structure,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,183.0,131.0,29588194.866233252,10893228.85920375,33026.0,6260.0,4,4,far,0.013181915187769995,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,1.0,0.47006798325089616,-0.052210512576462864,0.006590957593884997,3.015,3.1,2.8,3.1,Positive Gamma,0.028192371475953548,low_expiry_influence,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,1.0,1.0,2196045644.944125,128876546.55417503,526795.0,845557.0,1,4,near,0.5732087878600901,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,1.0,0.3261421187936173,-0.29578006913808647,0.5732087878600901,7.85,8.0,7.75,8.0,Positive Gamma,0.019108280254777066,near_month_pressure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,1062869485.6656501,120431044.27855001,430399.0,444821.0,2,4,next,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,1.0,0.3261421187936173,-0.29578006913808647,0.13871435936100182,7.85,8.0,7.75,7.75,Positive Gamma,-0.01273885350318471,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,469393740.40255,118327030.28754997,339648.0,155610.0,3,4,deferred,0.12252050297074098,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,1.0,0.3261421187936173,-0.29578006913808647,0.06126025148537049,7.85,8.5,6.5,7.75,Positive Gamma,-0.01273885350318471,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,183.0,131.0,102835541.7285,33152347.93259999,72674.0,4393.0,4,4,far,0.026841990447165315,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,1.0,0.3261421187936173,-0.29578006913808647,0.013420995223582657,7.85,7.75,7.75,7.75,Positive Gamma,-0.01273885350318471,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,1.0,1.0,237619736.08523005,-920323.995886066,170852.0,115021.0,1,4,near,0.559113239387288,0.559113239387288,0.20413445414361414,0.559113239387288,0.20413445414361414,1.0,0.26745505538216113,-0.3549787852436738,0.559113239387288,3.184,3.2,3.2,3.2,Negative Gamma,0.005025125628140614,near_month_pressure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,86755905.06972161,17797325.75322112,67497.0,48149.0,2,4,next,0.20413445414361414,0.559113239387288,0.20413445414361414,0.559113239387288,0.20413445414361414,1.0,0.26745505538216113,-0.3549787852436738,0.10206722707180707,3.184,3.2,3.2,3.2,Positive Gamma,0.005025125628140614,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,next_month
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,80925731.13988097,39536435.44200705,147831.0,105633.0,3,4,deferred,0.19041620209179255,0.559113239387288,0.20413445414361414,0.559113239387288,0.20413445414361414,1.0,0.26745505538216113,-0.3549787852436738,0.09520810104589628,3.184,4.1,3.0,3.2,Positive Gamma,0.005025125628140614,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0,False,False,other_month
