trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-07,上证50ETF华夏,12月,3.066,74941592.46001595,33140748.83418935,2.261312586356019,0.6933749913505421,0.3066250086494578,41800843.6258266,108082341.29420531,Positive Gamma
2026-08-07,上证50ETF华夏,3月,3.066,6160505.725934279,3331103.66591436,1.849388774348838,0.6490475399487993,0.35095246005120057,2829402.0600199206,9491609.39184864,Positive Gamma
2026-08-07,上证50ETF华夏,8月,3.066,1056942361.3589894,498901130.23388886,2.1185407234164537,0.6793372000913074,0.3206627999086927,558041231.1251005,1555843491.592878,Positive Gamma
2026-08-07,上证50ETF华夏,9月,3.066,357932930.00640583,181715423.56375462,1.9697443562396646,0.6632706792088274,0.3367293207911724,176217506.44265124,539648353.5701605,Positive Gamma
2026-08-07,中证500ETF南方,12月,7.987,147068104.59549993,71147365.25871184,2.067091368186565,0.6739581968856522,0.326041803114348,75920739.33678807,218215469.85421175,Positive Gamma
2026-08-07,中证500ETF南方,3月,7.987,27870199.627633087,12950096.09591712,2.152122997482617,0.6827534963582859,0.3172465036417142,14920103.531715969,40820295.72355021,Positive Gamma
2026-08-07,中证500ETF南方,8月,7.987,1335058440.460756,996416748.0625042,1.3398594945907205,0.5726239108323398,0.4273760891676601,338641692.39825183,2331475188.5232606,Positive Gamma
2026-08-07,中证500ETF南方,9月,7.987,499410560.42123795,362543894.71935546,1.3775175025573958,0.5793932120691678,0.420606787930832,136866665.70188242,861954455.1405935,Positive Gamma
2026-08-07,中证500ETF嘉实,12月,3.238,26064292.25923836,13497771.94808984,1.9310070105997672,0.6588203315844776,0.34117966841552233,12566520.31114852,39562064.2073282,Positive Gamma
2026-08-07,中证500ETF嘉实,3月,3.238,6440253.2830887595,3278171.04615532,1.9645873239719962,0.662684923492088,0.3373150765079119,3162082.23693344,9718424.32924408,Positive Gamma
2026-08-07,中证500ETF嘉实,8月,3.238,140739824.41737056,47970708.539141685,2.9338700365981447,0.7457973978050478,0.2542026021949521,92769115.87822889,188710532.95651224,Positive Gamma
2026-08-07,中证500ETF嘉实,9月,3.238,70482603.88840471,36561793.26363624,1.9277665999633984,0.6584427187561666,0.3415572812438332,33920810.62476848,107044397.15204097,Positive Gamma
2026-08-07,创业板ETF易方达,12月,3.586,45433028.69084055,22972766.48717336,1.9776907894923181,0.6641692940285129,0.3358307059714871,22460262.203667197,68405795.1780139,Positive Gamma
2026-08-07,创业板ETF易方达,3月,3.586,5079564.1665740395,3200676.916856319,1.587028087659391,0.6134560715555476,0.3865439284444523,1878887.2497177203,8280241.08343036,Positive Gamma
2026-08-07,创业板ETF易方达,8月,3.586,633826512.8990498,481918376.2635563,1.3152154890072432,0.5680747624797566,0.4319252375202435,151908136.63549358,1115744889.162606,Positive Gamma
2026-08-07,创业板ETF易方达,9月,3.586,185150592.6848041,169847622.87995785,1.0900982277253408,0.5215535869391639,0.4784464130608362,15302969.80484622,354998215.56476194,Positive Gamma
2026-08-07,沪深300ETF华泰柏瑞,12月,4.751,123093915.73030964,43765276.18963877,2.812593143407411,0.73771132602251,0.2622886739774899,79328639.54067086,166859191.91994843,Positive Gamma
2026-08-07,沪深300ETF华泰柏瑞,3月,4.751,18418703.609037824,6973775.230036892,2.641138121244035,0.7253605969612766,0.2746394030387232,11444928.379000932,25392478.83907472,Positive Gamma
2026-08-07,沪深300ETF华泰柏瑞,8月,4.751,1080199524.0198874,646655104.8915504,1.6704415009621645,0.6255300857031699,0.3744699142968301,433544419.1283371,1726854628.9114377,Positive Gamma
2026-08-07,沪深300ETF华泰柏瑞,9月,4.751,383218576.85340774,226005872.65522447,1.6956133588529079,0.6290269163729252,0.3709730836270749,157212704.19818318,609224449.5086322,Positive Gamma
