trade_date,underlying,contract_month,wall_type,strike,underlying_price,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-07-30,上证50ETF华夏,12月,call_wall,3.0,3.026,-0.008592200925313875,12712586.883180799,0.22452358903135639,0.8333333333333334,0.25,0.9140779907468612,0.48398064700947285,medium
2026-07-30,上证50ETF华夏,12月,put_wall,2.7,3.026,-0.10773298083278249,6669239.3259072,0.21402066002691425,1.0,0.9166666666666666,0.0,0.4838092970121114,medium
2026-07-30,上证50ETF华夏,12月,price_wall,3.1,3.026,0.024454725710508995,12313197.94848656,0.14027029657427842,0.5833333333333334,0.8333333333333334,0.75545274289491,0.44727287822599515,low
2026-07-30,上证50ETF华夏,3月,call_wall,3.1,3.026,0.024454725710508995,1084762.0127900399,0.2550570131491298,0.8,0.8,0.75545274289491,0.548093567351345,medium
2026-07-30,上证50ETF华夏,3月,put_wall,2.85,3.026,-0.05816259087904818,1078847.7157616399,0.4397681556213606,1.0,0.9,0.4183740912095182,0.64565178371104,medium
2026-07-30,上证50ETF华夏,3月,price_wall,3.1,3.026,0.024454725710508995,1205284.37990428,0.1797258834432669,0.8,0.8,0.75545274289491,0.5141945589837066,medium
2026-07-30,上证50ETF华夏,8月,call_wall,3.1,3.026,0.024454725710508995,295059004.3183665,0.35397588109025624,1.0,0.9090909090909091,0.75545274289491,0.6589706942884882,medium
2026-07-30,上证50ETF华夏,8月,put_wall,3.0,3.026,-0.008592200925313875,129952281.98875038,0.3041768011296332,0.9090909090909091,1.0,0.9140779907468612,0.6512639863930915,medium
2026-07-30,上证50ETF华夏,8月,price_wall,3.0,3.026,-0.008592200925313875,344936501.9082708,0.27358912347320696,0.9090909090909091,1.0,0.9140779907468612,0.6374995314476997,medium
2026-07-30,上证50ETF华夏,9月,call_wall,3.1,3.026,0.024454725710508995,56687424.481079996,0.20518734215045137,0.9285714285714286,0.9285714285714286,0.75545274289491,0.577080786830511,medium
2026-07-30,上证50ETF华夏,9月,put_wall,3.0,3.026,-0.008592200925313875,24531333.484343357,0.14385396707919082,0.7857142857142857,1.0,0.9140779907468612,0.5482745552262365,medium
2026-07-30,上证50ETF华夏,9月,price_wall,3.0,3.026,-0.008592200925313875,72967212.24581607,0.163310327642482,0.7857142857142857,1.0,0.9140779907468612,0.5570299174797175,medium
2026-07-30,中证500ETF南方,12月,call_wall,7.5,7.336,0.02235550708833145,6217985.86609536,0.07045718493190914,0.6153846153846154,0.7307692307692307,0.7764449291166855,0.41163401104840036,low
2026-07-30,中证500ETF南方,12月,put_wall,7.122,7.336,-0.02917121046892046,5707469.10359808,0.10283816357371847,0.8461538461538461,0.34615384615384615,0.7082878953107954,0.4159818963663311,low
2026-07-30,中证500ETF南方,12月,price_wall,7.613,7.336,0.03775899672846239,10494088.60128832,0.07300159332663379,0.9230769230769231,0.6538461538461539,0.6224100327153761,0.4550583757504455,medium
2026-07-30,中证500ETF南方,3月,call_wall,8.75,7.336,0.19274809160305328,2174256.95346496,0.14745849411777587,0.8,0.9,0.0,0.4013563223529992,low
2026-07-30,中证500ETF南方,3月,put_wall,6.5,7.336,-0.1139585605234461,2200594.9423673605,0.29267756560557023,1.0,1.0,0.0,0.5317049045225066,medium
2026-07-30,中证500ETF南方,3月,price_wall,7.5,7.336,0.02235550708833145,1867926.87608128,0.08390006703268463,0.4,0.6,0.7764449291166855,0.3442217695322109,low
2026-07-30,中证500ETF南方,8月,call_wall,7.75,7.336,0.05643402399127595,180867496.87007234,0.20755137187357334,0.96,0.88,0.4356597600872405,0.5307470813561941,medium
2026-07-30,中证500ETF南方,8月,put_wall,7.5,7.336,0.02235550708833145,127971062.45616001,0.18477153119122916,1.0,1.0,0.7764449291166855,0.599613928403556,medium
2026-07-30,中证500ETF南方,8月,price_wall,7.5,7.336,0.02235550708833145,292264760.9150932,0.18686698817085035,1.0,1.0,0.7764449291166855,0.6005568840443855,medium
2026-07-30,中证500ETF南方,9月,call_wall,7.5,7.336,0.02235550708833145,20933232.304436482,0.088278299746688,0.8214285714285714,0.9642857142857143,0.7764449291166855,0.5061919742535124,medium
2026-07-30,中证500ETF南方,9月,put_wall,6.631,7.336,-0.0961014176663032,103195162.77705601,0.2528305503386188,0.9642857142857143,0.5357142857142857,0.038985823336967984,0.4410501925814951,low
2026-07-30,中证500ETF南方,9月,price_wall,7.5,7.336,0.02235550708833145,38179056.288320646,0.05916599844354226,0.8214285714285714,0.9642857142857143,0.7764449291166855,0.4930914386670968,medium
2026-07-30,中证500ETF嘉实,12月,call_wall,3.0,2.971,0.009761023224503562,3519094.14979464,0.15324120386618387,0.9375,0.3125,0.9023897677549644,0.48556700690302745,medium
2026-07-30,中证500ETF嘉实,12月,put_wall,2.9,2.971,-0.023897677549646668,1989416.72744024,0.16003304631626464,1.0,0.6875,0.7610232245035333,0.5392933545178491,medium
2026-07-30,中证500ETF嘉实,12月,price_wall,2.9,2.971,-0.023897677549646668,4739373.84756432,0.133896885056987,1.0,0.6875,0.7610232245035333,0.5275320819511742,medium
2026-07-30,中证500ETF嘉实,3月,call_wall,3.1,2.971,0.04341972399865357,1263611.7194596,0.21325452783175552,1.0,0.6,0.5658027600134643,0.5208349515263097,medium
2026-07-30,中证500ETF嘉实,3月,put_wall,3.1,2.971,0.04341972399865357,429916.5870096,0.1815882484527627,1.0,0.6,0.5658027600134643,0.5065851258057629,medium
2026-07-30,中证500ETF嘉实,3月,price_wall,3.1,2.971,0.04341972399865357,1693528.3064692002,0.20421414421573125,1.0,0.6,0.5658027600134643,0.5167667788990987,medium
2026-07-30,中证500ETF嘉实,8月,call_wall,3.2,2.971,0.0770784247728038,16153474.57515548,0.17925333041806576,0.9375,0.8125,0.229215752271962,0.4712963615289239,medium
2026-07-30,中证500ETF嘉实,8月,put_wall,3.0,2.971,0.009761023224503562,8879467.5087261,0.1990728070186566,0.875,1.0,0.9023897677549644,0.5936912283216401,medium
2026-07-30,中证500ETF嘉实,8月,price_wall,3.0,2.971,0.009761023224503562,24170746.1410635,0.1794154033912862,0.875,1.0,0.9023897677549644,0.5848453966893234,medium
2026-07-30,中证500ETF嘉实,9月,call_wall,3.1,2.971,0.04341972399865357,5532685.1232183995,0.1334194301143687,0.625,0.9375,0.5658027600134643,0.44178415755348555,low
2026-07-30,中证500ETF嘉实,9月,put_wall,2.8,2.971,-0.057556378323796786,9454897.041136181,0.29013188538382795,1.0,1.0,0.42443621676203214,0.5942247809370274,medium
2026-07-30,中证500ETF嘉实,9月,price_wall,3.1,2.971,0.04341972399865357,7491890.575041579,0.10116434089653652,0.625,0.9375,0.5658027600134643,0.42726936740546106,low
2026-07-30,创业板ETF易方达,12月,call_wall,4.8,3.27,0.4678899082568806,3143654.85834,0.10947441944686281,1.0,1.0,0.0,0.44926348875108824,low
2026-07-30,创业板ETF易方达,12月,put_wall,3.2,3.27,-0.021406727828746086,4332316.972212,0.21780813096214055,0.9473684210526315,0.8947368421052632,0.7859327217125391,0.5869561987687915,medium
2026-07-30,创业板ETF易方达,12月,price_wall,3.2,3.27,-0.021406727828746086,6208713.800739,0.12773447832718962,0.9473684210526315,0.8947368421052632,0.7859327217125391,0.5464230550830635,medium
2026-07-30,创业板ETF易方达,3月,call_wall,4.0,3.27,0.2232415902140672,861218.8905510001,0.26067347268768826,0.9090909090909091,0.9090909090909091,0.0,0.4809394263458233,medium
2026-07-30,创业板ETF易方达,3月,put_wall,3.0,3.27,-0.0825688073394496,676896.4981440001,0.26032256818886423,1.0,1.0,0.174311926605504,0.5432919446758144,medium
2026-07-30,创业板ETF易方达,3月,price_wall,3.2,3.27,-0.021406727828746086,834525.776565,0.14134814824876557,0.7272727272727273,0.6363636363636364,0.7859327217125391,0.45876930224155266,medium
2026-07-30,创业板ETF易方达,8月,call_wall,3.6,3.27,0.10091743119266061,58715065.48255201,0.13870336409715955,1.0,0.6842105263157895,0.0,0.41504809279109023,low
2026-07-30,创业板ETF易方达,8月,put_wall,3.4,3.27,0.039755351681957096,46967425.52544,0.150891071423267,0.8947368421052632,0.8947368421052632,0.602446483180429,0.5161626914596398,medium
2026-07-30,创业板ETF易方达,8月,price_wall,3.4,3.27,0.039755351681957096,95000622.01749,0.1293262681214859,0.8947368421052632,0.8947368421052632,0.602446483180429,0.5064585299738383,medium
