underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.28778633299503803,0.11435706228237272,0.2572313733608002,0.2572313733608002,0.05660571702836303,0.006648403413767417,0.0004247480806927169,0.18798668941979524,0.1632,0.2173,116579691.0,67845161.0,2026-08-04
上证50ETF华夏,3月,0.2676386792144377,0.05986354353008951,0.16974739418698293,0.16974739418698293,0.0666247095683436,0.0031671752954204302,-0.002888735872212698,0.234644708994709,0.1607,0.2235,12563627.0,10779637.0,2026-08-04
上证50ETF华夏,8月,0.13428116840731072,0.09365522943259053,0.2564743748817847,0.2564743748817847,0.052390759280150974,0.04126889394635612,0.001161024474484996,0.16904827586206894,0.16510000000000002,0.18780000000000002,308956450.0,155123760.0,2026-08-04
上证50ETF华夏,9月,0.22016618137916313,0.0006434475911299318,0.17190628302103259,0.17190628302103259,0.046667167206657804,0.020390752984676082,-0.0015365204338442114,0.2034826589595376,0.16010000000000002,0.20489999999999997,281056464.0,124258040.0,2026-08-04
中证500ETF南方,12月,0.388457269700333,-0.011088313261980707,0.25603988888960605,0.25603988888960605,0.029194802228772552,0.0064151244214137836,-0.004287799406071329,0.2703,0.221,0.326,659239095.0,296575074.0,2026-08-04
中证500ETF南方,3月,0.3964007516835815,0.3433722288331608,0.30457031717052735,0.30457031717052735,0.03121556195772775,0.004041373104571361,0.004035973703828944,0.34888934850051706,0.19899999999999998,0.3373,154382324.0,68025642.0,2026-08-04
中证500ETF南方,8月,0.15310041406047648,-0.08554952153198851,0.10459243022489638,0.10459243022489638,0.025887185101403545,0.04065567713185295,-0.0013227511929952696,0.28347408637873756,0.2688,0.3122,1478150245.0,602486042.0,2026-08-04
中证500ETF南方,9月,0.22918124562631187,-0.22533740637625765,-0.10533285230503399,-0.10533285230503399,0.0354930354059807,0.021423904014874744,-0.004564101139761894,0.28580000000000005,0.25920000000000004,0.3247,916699449.0,458955613.0,2026-08-04
中证500ETF嘉实,12月,0.0,0.15446526270458122,0.13170545624911525,0.13170545624911525,0.05005229405072268,0.008776115941743582,-0.0015552458864212509,0.0001,0.0001,0.0001,85263045.0,62560591.0,2026-08-04
中证500ETF嘉实,3月,0.0,0.2695275574331798,0.0850212570614333,0.0850212570614333,0.04868922924102124,0.004259756035426056,0.0026278194305394188,9.999999999999999e-05,0.0001,0.0001,28751595.0,24729820.0,2026-08-04
中证500ETF嘉实,8月,0.0,0.2947813267693183,0.4037541662730298,0.4037541662730298,0.0366429622960347,0.09376543726262587,0.00207324736862828,0.00010000000000000002,0.0001,0.0001,106442677.0,45747667.0,2026-08-04
中证500ETF嘉实,9月,0.0,0.0540586298619755,0.21326623582871562,0.21326623582871562,0.035970641055397524,0.03736983116730147,-0.001463336274708778,0.0001,0.0001,0.0001,133941872.0,56084278.0,2026-08-04
创业板ETF易方达,12月,0.0,0.1773985780386846,0.18420471144312067,0.18420471144312067,0.02857230138790834,0.008134495209885502,-0.0014551776787915798,0.0001,0.0001,0.0001,352160432.0,216427812.0,2026-08-04
创业板ETF易方达,3月,0.0,0.2682926566902039,0.020879963590233894,0.020879963590233894,0.028013065313453562,0.003433488832628287,9.704843035325436e-05,0.0001,0.0001,0.0001,57115813.0,43478225.0,2026-08-04
创业板ETF易方达,8月,0.0,0.17676461240229546,0.22150745874354238,0.22150745874354238,0.02788347378632539,0.08838624695056901,0.00017620072695415518,0.0001,0.0001,0.0001,1242900661.0,626319715.0,2026-08-04
