market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,96,4,1.0,1.0,1.0,3.011,True,1.0,0
ETF,中证500ETF南方,112,4,1.0,1.0,1.0,8.292,True,1.0,0
ETF,中证500ETF嘉实,112,4,1.0,1.0,1.0,3.304,True,1.0,0
ETF,创业板ETF易方达,136,4,1.0,1.0,1.0,3.751,True,1.0,0
ETF,沪深300ETF华泰柏瑞,100,4,1.0,1.0,1.0,4.744,True,1.0,0
ETF,沪深300ETF嘉实,92,4,1.0,1.0,1.0,4.949,True,1.0,0
ETF,深证100ETF易方达,112,4,1.0,1.0,1.0,3.753,True,1.0,0
ETF,科创50ETF华夏,184,4,1.0,1.0,1.0,2.1,True,1.0,0
ETF,科创50ETF易方达,174,4,1.0,1.0,1.0,2.036,True,1.0,0
