underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,1406581123.2923527,247025174.80142385,541679.0,285173.0,1,4,near,0.4678114860914726,0.4678114860914726,0.47201733227638554,0.4678114860914726,0.47201733227638554,1.0,0.502237559703807,0.004205846184912931,0.4678114860914726,2.982,3.0,3.0,3.0,Positive Gamma,0.006036217303822866,near_month_pressure,roll_in_progress,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,1419226951.8516219,135388612.89561892,899633.0,217212.0,2,4,next,0.47201733227638554,0.4678114860914726,0.47201733227638554,0.4678114860914726,0.47201733227638554,1.0,0.502237559703807,0.004205846184912931,0.23600866613819277,2.982,3.0,2.9,3.0,Positive Gamma,0.006036217303822866,roll_migration_candidate,roll_in_progress,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,162922743.39433685,49615994.24956441,173338.0,63815.0,3,4,deferred,0.054186089549534584,0.4678114860914726,0.47201733227638554,0.4678114860914726,0.47201733227638554,1.0,0.502237559703807,0.004205846184912931,0.027093044774767292,2.982,3.0,2.7,3.0,Positive Gamma,0.006036217303822866,low_expiry_influence,roll_in_progress,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,17995534.087668486,4666081.977466561,21081.0,1931.0,4,4,far,0.005985092082607303,0.4678114860914726,0.47201733227638554,0.4678114860914726,0.47201733227638554,1.0,0.502237559703807,0.004205846184912931,0.0029925460413036515,2.982,3.1,2.8,3.1,Positive Gamma,0.039570757880617036,low_expiry_influence,roll_in_progress,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,2094947173.7279305,190719109.1398436,456170.0,1103621.0,1,4,near,0.4938373538138438,0.4938373538138438,0.4222812634468102,0.4938373538138438,0.4222812634468102,1.0,0.4609460559916367,-0.07155609036703359,0.4938373538138438,7.726,7.75,7.75,7.75,Positive Gamma,0.0031063939943050123,near_month_pressure,roll_in_progress,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,1791393325.2396975,61425427.67107492,833792.0,584837.0,2,4,next,0.4222812634468102,0.4938373538138438,0.4222812634468102,0.4938373538138438,0.4222812634468102,1.0,0.4609460559916367,-0.07155609036703359,0.2111406317234051,7.726,8.0,7.5,7.75,Positive Gamma,0.0031063939943050123,normal_expiry_structure,roll_in_progress,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,284077841.22639924,71654189.54162113,203150.0,145104.0,3,4,deferred,0.06696505341409312,0.4938373538138438,0.4222812634468102,0.4938373538138438,0.4222812634468102,1.0,0.4609460559916367,-0.07155609036703359,0.03348252670704656,7.726,8.0,7.25,8.0,Positive Gamma,0.03546466476831478,low_expiry_influence,roll_in_progress,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,71762121.75142281,27134556.758058645,54287.0,5204.0,4,4,far,0.016916329325252923,0.4938373538138438,0.4222812634468102,0.4938373538138438,0.4222812634468102,1.0,0.4609460559916367,-0.07155609036703359,0.008458164662626461,7.726,8.0,6.5,7.75,Positive Gamma,0.0031063939943050123,low_expiry_influence,roll_in_progress,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,177086733.2047974,30779913.002535317,124127.0,172100.0,1,4,near,0.4582799874094049,0.4582799874094049,0.38947586705476883,0.4582799874094049,0.38947586705476883,1.0,0.4594198494812378,-0.06880412035463607,0.4582799874094049,3.142,3.2,3.1,3.1,Positive Gamma,-0.013367281985996127,near_month_pressure,roll_in_progress,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,150499718.19349742,36846623.83535512,194161.0,76264.0,2,4,next,0.38947586705476883,0.4582799874094049,0.38947586705476883,0.4582799874094049,0.38947586705476883,1.0,0.4594198494812378,-0.06880412035463607,0.19473793352738442,3.142,3.3,3.1,3.1,Positive Gamma,-0.013367281985996127,normal_expiry_structure,roll_in_progress,rule_estimate
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,45668903.92549952,16343796.74369072,76345.0,21286.0,3,4,deferred,0.11818584225490845,0.4582799874094049,0.38947586705476883,0.4582799874094049,0.38947586705476883,1.0,0.4594198494812378,-0.06880412035463607,0.05909292112745423,3.142,3.1,2.85,3.0,Positive Gamma,-0.0451941438574156,normal_expiry_structure,roll_in_progress,rule_estimate
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,13160674.330576679,4131611.3009584397,22346.0,2458.0,4,4,far,0.03405830328091776,0.4582799874094049,0.38947586705476883,0.4582799874094049,0.38947586705476883,1.0,0.4594198494812378,-0.06880412035463607,0.01702915164045888,3.142,3.1,2.85,3.1,Positive Gamma,-0.013367281985996127,low_expiry_influence,roll_in_progress,rule_estimate
创业板ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,959368502.1566998,42697386.94747828,824691.0,1588736.0,1,4,near,0.5169951103890145,0.5169951103890145,0.42071827004325824,0.5169951103890145,0.42071827004325824,1.0,0.4486640361784248,-0.09627684034575623,0.5169951103890145,3.419,3.5,3.4,3.5,Positive Gamma,0.023691137759578762,near_month_pressure,expiry_week_concentrated,rule_estimate
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,780711168.1533132,21310153.517152347,997516.0,680345.0,2,4,next,0.42071827004325824,0.5169951103890145,0.42071827004325824,0.5169951103890145,0.42071827004325824,1.0,0.4486640361784248,-0.09627684034575623,0.21035913502162912,3.419,3.5,3.4,3.5,Positive Gamma,0.023691137759578762,normal_expiry_structure,expiry_week_concentrated,rule_estimate
创业板ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,103643986.75725198,21255778.93968282,225618.0,112650.0,3,4,deferred,0.055852818030053396,0.5169951103890145,0.42071827004325824,0.5169951103890145,0.42071827004325824,1.0,0.4486640361784248,-0.09627684034575623,0.027926409015026698,3.419,4.8,2.95,3.5,Positive Gamma,0.023691137759578762,low_expiry_influence,expiry_week_concentrated,rule_estimate
创业板ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,11938965.031462818,2105824.38282892,24045.0,3234.0,4,4,far,0.006433801537673923,0.5169951103890145,0.42071827004325824,0.5169951103890145,0.42071827004325824,1.0,0.4486640361784248,-0.09627684034575623,0.0032169007688369615,3.419,4.0,2.95,3.5,Positive Gamma,0.023691137759578762,low_expiry_influence,expiry_week_concentrated,rule_estimate
沪深300ETF华泰柏瑞,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,1015838937.7060658,48901526.88830968,310094.0,401381.0,1,4,near,0.3847284344931028,0.3847284344931028,0.5198631212435945,0.3847284344931028,0.5198631212435945,1.0,0.5746937586878302,0.13513468675049167,0.3847284344931028,4.616,4.6,4.6,4.6,Positive Gamma,-0.0034662045060658286,normal_expiry_structure,next_month_takeover,rule_estimate
沪深300ETF华泰柏瑞,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,1372649259.8147697,105964339.55412483,705475.0,298890.0,2,4,next,0.5198631212435945,0.3847284344931028,0.5198631212435945,0.3847284344931028,0.5198631212435945,1.0,0.5746937586878302,0.13513468675049167,0.25993156062179723,4.616,4.7,4.6,4.6,Positive Gamma,-0.0034662045060658286,roll_migration_candidate,next_month_takeover,rule_estimate
沪深300ETF华泰柏瑞,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,212370066.46848255,72149032.29704832,174212.0,71768.0,3,4,deferred,0.08043086376479976,0.3847284344931028,0.5198631212435945,0.3847284344931028,0.5198631212435945,1.0,0.5746937586878302,0.13513468675049167,0.04021543188239988,4.616,5.0,4.3,4.8,Positive Gamma,0.03986135181975747,low_expiry_influence,next_month_takeover,rule_estimate
沪深300ETF华泰柏瑞,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,39546880.60177472,16699503.221619839,30572.0,4830.0,4,4,far,0.014977580498503068,0.3847284344931028,0.5198631212435945,0.3847284344931028,0.5198631212435945,1.0,0.5746937586878302,0.13513468675049167,0.007488790249251534,4.616,4.7,4.2,4.7,Positive Gamma,0.018197573656845822,low_expiry_influence,next_month_takeover,rule_estimate
沪深300ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,230162155.1105818,2312706.232419537,82128.0,99417.0,1,4,near,0.48512786299328686,0.48512786299328686,0.4117499123736592,0.48512786299328686,0.4117499123736592,1.0,0.45909255829780926,-0.07337795061962765,0.48512786299328686,4.819,4.8,4.8,4.8,Positive Gamma,-0.0039427267067856375,near_month_pressure,roll_in_progress,rule_estimate
沪深300ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,195349008.8443467,61519360.19824598,128519.0,44635.0,2,4,next,0.4117499123736592,0.48512786299328686,0.4117499123736592,0.48512786299328686,0.4117499123736592,1.0,0.45909255829780926,-0.07337795061962765,0.2058749561868296,4.819,4.9,4.7,4.9,Positive Gamma,0.016808466486823104,normal_expiry_structure,roll_in_progress,rule_estimate
沪深300ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,38812658.17991931,16041596.137302011,36541.0,22608.0,3,4,deferred,0.08180798407482194,0.48512786299328686,0.4117499123736592,0.48512786299328686,0.4117499123736592,1.0,0.45909255829780926,-0.07337795061962765,0.04090399203741097,4.819,5.25,4.5,5.0,Positive Gamma,0.037559659680431734,low_expiry_influence,roll_in_progress,rule_estimate
沪深300ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,10112244.4527494,4307714.41188896,9328.0,1567.0,4,4,far,0.021314240558231952,0.48512786299328686,0.4117499123736592,0.48512786299328686,0.4117499123736592,1.0,0.45909255829780926,-0.07337795061962765,0.010657120279115976,4.819,4.9,4.4,4.9,Positive Gamma,0.016808466486823104,low_expiry_influence,roll_in_progress,rule_estimate
深证100ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,52156190.20491744,4991186.696852158,54179.0,81588.0,1,4,near,0.5886473509527728,0.5886473509527728,0.3264813146532159,0.5886473509527728,0.3264813146532159,1.0,0.35676001301633725,-0.26216603629955687,0.5886473509527728,3.574,3.6,3.6,3.6,Positive Gamma,0.007274762171236793,near_month_pressure,expiry_week_concentrated,rule_estimate
深证100ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,28927373.100114036,3680430.7090479587,31266.0,14647.0,2,4,next,0.3264813146532159,0.5886473509527728,0.3264813146532159,0.5886473509527728,0.3264813146532159,1.0,0.35676001301633725,-0.26216603629955687,0.16324065732660795,3.574,3.7,3.6,3.6,Positive Gamma,0.007274762171236793,normal_expiry_structure,expiry_week_concentrated,rule_estimate
深证100ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,6542534.42622012,2744938.6253578803,10653.0,5616.0,3,4,deferred,0.07384062262562817,0.5886473509527728,0.3264813146532159,0.5886473509527728,0.3264813146532159,1.0,0.35676001301633725,-0.26216603629955687,0.036920311312814084,3.574,4.6,3.4,3.7,Positive Gamma,0.03525461667599328,low_expiry_influence,expiry_week_concentrated,rule_estimate
深证100ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,977359.1950362399,134280.14457192,1554.0,667.0,4,4,far,0.011030711768383232,0.5886473509527728,0.3264813146532159,0.5886473509527728,0.3264813146532159,1.0,0.35676001301633725,-0.26216603629955687,0.005515355884191616,3.574,4.2,3.4,3.7,Positive Gamma,0.03525461667599328,low_expiry_influence,expiry_week_concentrated,rule_estimate
科创50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,407118944.169119,-6760378.859659647,1137150.0,1431242.0,1,4,near,0.44319820581047825,0.44319820581047825,0.4615302949910601,0.44319820581047825,0.4615302949910601,1.0,0.5101312654372779,0.018332089180581823,0.44319820581047825,1.693,1.75,1.65,1.75,Negative Gamma,0.0336680448907265,normal_expiry_structure,roll_in_progress,rule_estimate
科创50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,423958680.1918864,18525353.269800782,1422406.0,843093.0,2,4,next,0.4615302949910601,0.44319820581047825,0.4615302949910601,0.44319820581047825,0.4615302949910601,1.0,0.5101312654372779,0.018332089180581823,0.23076514749553004,1.693,1.7,1.7,1.7,Positive Gamma,0.0041346721795627595,roll_migration_candidate,roll_in_progress,rule_estimate
科创50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,76717182.29884253,6388048.012636442,413961.0,771890.0,3,4,deferred,0.08351593075353983,0.44319820581047825,0.4615302949910601,0.44319820581047825,0.4615302949910601,1.0,0.5101312654372779,0.018332089180581823,0.041757965376769915,1.693,2.2,1.3,1.75,Positive Gamma,0.0336680448907265,low_expiry_influence,roll_in_progress,rule_estimate
科创50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,10798587.518314451,2380315.72099881,52776.0,11260.0,4,4,far,0.011755568444921835,0.44319820581047825,0.4615302949910601,0.44319820581047825,0.4615302949910601,1.0,0.5101312654372779,0.018332089180581823,0.005877784222460917,1.693,2.15,1.45,1.75,Positive Gamma,0.0336680448907265,low_expiry_influence,roll_in_progress,rule_estimate
科创50ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,82816773.28096469,-1652031.8253199607,259573.0,222718.0,1,4,near,0.4701050321991687,0.4701050321991687,0.4275784706948122,0.4701050321991687,0.4275784706948122,1.0,0.47631316529308043,-0.04252656150435652,0.4701050321991687,1.643,1.7,1.65,1.65,Negative Gamma,0.004260499087035852,near_month_pressure,roll_in_progress,rule_estimate
科创50ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,75325016.41537732,9850077.656220442,291240.0,113891.0,2,4,next,0.4275784706948122,0.4701050321991687,0.4275784706948122,0.4701050321991687,0.4275784706948122,1.0,0.47631316529308043,-0.04252656150435652,0.2137892353474061,1.643,1.7,1.7,1.7,Positive Gamma,0.0346926354230066,normal_expiry_structure,roll_in_progress,rule_estimate
科创50ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,120.0,86.0,15455605.97872157,1970501.91256601,86228.0,62065.0,3,4,deferred,0.08773292967639192,0.4701050321991687,0.4275784706948122,0.4701050321991687,0.4275784706948122,1.0,0.47631316529308043,-0.04252656150435652,0.04386646483819596,1.643,2.0,1.25,1.6,Positive Gamma,-0.026171637248934787,low_expiry_influence,roll_in_progress,rule_estimate
科创50ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,211.0,151.0,2569136.50083074,346289.74481635995,12916.0,2439.0,4,4,far,0.014583567429627175,0.4701050321991687,0.4275784706948122,0.4701050321991687,0.4275784706948122,1.0,0.47631316529308043,-0.04252656150435652,0.007291783714813587,1.643,2.1,1.5,1.65,Positive Gamma,0.004260499087035852,low_expiry_influence,roll_in_progress,rule_estimate
