trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,net_gex,total_abs_gex,total_oi,total_volume,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,gex_ratio,call_gex_share,put_gex_share,market_bias_label
2026-08-07,ETF,上证50ETF华夏,12月,3.066,3.0,2.7,3.0,3.1,41800843.6258266,108082341.29420531,115708.0,68912.0,-0.021526418786692703,-0.11937377690802342,-0.021526418786692703,Positive Gamma,2.261312586356019,0.6933749913505421,0.3066250086494578,
2026-08-07,ETF,上证50ETF华夏,3月,3.066,3.1,2.85,3.1,3.2,2829402.0600199206,9491609.39184864,11640.0,1952.0,0.01108936725375087,-0.070450097847358,0.01108936725375087,Positive Gamma,1.849388774348838,0.6490475399487993,0.35095246005120057,
2026-08-07,ETF,上证50ETF华夏,8月,3.066,3.1,3.0,3.1,3.1,558041231.1251005,1555843491.592878,781665.0,444754.0,0.01108936725375087,-0.021526418786692703,0.01108936725375087,Positive Gamma,2.1185407234164537,0.6793372000913074,0.3206627999086927,
2026-08-07,ETF,上证50ETF华夏,9月,3.066,3.1,3.0,3.1,3.1,176217506.44265124,539648353.5701605,516592.0,111570.0,0.01108936725375087,-0.021526418786692703,0.01108936725375087,Positive Gamma,1.9697443562396646,0.6632706792088274,0.3367293207911724,
2026-08-07,ETF,中证500ETF南方,12月,7.987,8.25,7.0,7.613,8.0,75920739.33678807,218215469.85421175,142640.0,136371.0,0.03292850882684362,-0.12357581069237511,-0.04682609240015023,Positive Gamma,2.067091368186565,0.6739581968856522,0.326041803114348,
2026-08-07,ETF,中证500ETF南方,3月,7.987,8.0,6.5,7.75,7.75,14920103.531715969,40820295.72355021,32017.0,3937.0,0.001627644922999938,-0.18617753850006258,-0.029673218980843852,Positive Gamma,2.152122997482617,0.6827534963582859,0.3172465036417142,
2026-08-07,ETF,中证500ETF南方,8月,7.987,8.0,7.75,7.75,8.25,338641692.39825183,2331475188.5232606,790261.0,1375567.0,0.001627644922999938,-0.029673218980843852,-0.029673218980843852,Positive Gamma,1.3398594945907205,0.5726239108323398,0.4273760891676601,
2026-08-07,ETF,中证500ETF南方,9月,7.987,8.0,6.631,8.0,8.5,136866665.70188242,861954455.1405935,512468.0,202133.0,0.001627644922999938,-0.16977588581444847,0.001627644922999938,Positive Gamma,1.3775175025573958,0.5793932120691678,0.420606787930832,
2026-08-07,ETF,中证500ETF嘉实,12月,3.238,3.1,2.9,3.2,3.1,12566520.31114852,39562064.2073282,67312.0,27366.0,-0.042618900555898676,-0.10438542310067944,-0.011735639283508292,Positive Gamma,1.9310070105997672,0.6588203315844776,0.34117966841552233,
2026-08-07,ETF,中证500ETF嘉实,3月,3.238,3.1,3.1,3.1,3.1,3162082.23693344,9718424.32924408,16897.0,2569.0,-0.042618900555898676,-0.042618900555898676,-0.042618900555898676,Positive Gamma,1.9645873239719962,0.662684923492088,0.3373150765079119,
