trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-09-14,COMMODITY,AP,2611,7497.0,,,8000.0,,,,,,0.06709350406829406,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,AP,2612,7464.0,,,8000.0,,,,,,0.07181136120042875,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,AP,2701,7436.0,,,8800.0,,,,,,0.18343195266272194,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,AP,2703,7441.0,,,7500.0,,,,,,0.007929041795457614,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CF,2611,15895.0,,,17000.0,,,,,,0.06951871657754016,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CF,2701,16230.0,,,17000.0,,,,,,0.047443006777572405,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CF,2703,16150.0,,,17600.0,,,,,,0.08978328173374606,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CF,2705,16075.0,,,18600.0,,,,,,0.15707620528771393,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CJ,2612,7270.0,,,8000.0,,,,,,0.10041265474552952,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CJ,2701,7450.0,,,9000.0,,,,,,0.20805369127516782,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CJ,2703,7510.0,,,7400.0,,,,,,-0.01464713715046606,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,CJ,2705,7630.0,,,9000.0,,,,,,0.17955439056356481,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2611,901.0,,,1000.0,,,,,,0.10987791342952269,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2612,937.0,,,950.0,,,,,,0.01387406616862319,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2701,927.0,,,1000.0,,,,,,0.07874865156418553,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2702,963.0,,,1100.0,,,,,,0.14226375908618905,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2703,961.0,,,1220.0,,,,,,0.26951092611862637,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,FG,2705,1004.0,,,1280.0,,,,,,0.2749003984063745,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2611,3246.0,,,3000.0,,,,,,-0.07578558225508314,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2612,3122.0,,,3000.0,,,,,,-0.03907751441383733,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2701,3016.0,,,2800.0,,,,,,-0.07161803713527848,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2702,2918.0,,,3250.0,,,,,,0.11377655928718311,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2703,2833.0,,,3000.0,,,,,,0.05894811154253432,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,MA,2705,2717.0,,,2850.0,,,,,,0.04895104895104896,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,OI,2611,10278.0,,,11000.0,,,,,,0.07024712979178838,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,OI,2701,10191.0,,,10600.0,,,,,,0.04013345108429012,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,OI,2703,10070.0,,,11000.0,,,,,,0.09235352532274077,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,OI,2705,10010.0,,,9800.0,,,,,,-0.020979020979020935,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,PF,2611,8334.0,,,7900.0,,,,,,-0.0520758339332853,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,PF,2612,8172.0,,,8100.0,,,,,,-0.008810572687224627,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-14,COMMODITY,PF,2701,8078.0,,,8900.0,,,,,,0.10175786085664762,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
