underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.350940660132359,0.3104449625479893,0.38674998270108435,0.38674998270108435,0.059032120924477224,0.007223610628256537,0.009704347374721138,0.21798557046979863,0.1368,0.2133,110351058.0,58586768.0,2026-08-07
上证50ETF华夏,3月,0.3828093312164653,0.24946077537094594,0.29809507989759887,0.29809507989759887,0.07151263744433552,0.003897049415041799,0.009555301959226385,0.22413246753246752,0.1354,0.2212,13094301.0,10105081.0,2026-08-07
上证50ETF华夏,8月,0.17112820979032553,0.3995498533212278,0.3586744001826146,0.3586744001826146,0.05272991462234298,0.05941055394536949,0.005872204855575481,0.11862450980392154,0.1435,0.1638,238891189.0,84807659.0,2026-08-07
上证50ETF华夏,9月,0.2759465794151421,0.2502690195623952,0.3265413584176551,0.3265413584176551,0.04961244939662311,0.024076431754161253,0.003837504169674812,0.18807988165680475,0.1375,0.1894,241922343.0,89656558.0,2026-08-07
中证500ETF南方,12月,0.35971732404551526,0.1938943088036373,0.34791639377130396,0.34791639377130396,0.03251629752150051,0.006826607988921845,0.0007118935405343973,0.3202514649681529,0.2101,0.32530000000000003,647567331.0,300743210.0,2026-08-07
中证500ETF南方,3月,0.6967481649991535,0.4358768786312736,0.3655069927165717,0.3655069927165717,0.029766942207821504,0.0035856185243489905,0.007412978204575302,0.24255535714285711,0.1677,0.3367,218935353.0,90714335.0,2026-08-07
中证500ETF南方,8月,0.21553850567409985,0.19987092117557248,0.14524782166467962,0.14524782166467962,0.027008157342310424,0.054428526519686535,0.0010965599381274078,0.2570306397306397,0.2334,0.2888,1293383016.0,461760360.0,2026-08-07
中证500ETF南方,9月,0.3265960519267654,0.12088435313029386,0.1587864241383358,0.1587864241383358,0.03762426180541923,0.023340724754288198,0.00046375768156193696,0.2636284164859002,0.22690000000000002,0.313,832665453.0,410900694.0,2026-08-07
中证500ETF嘉实,12月,0.37262433079400537,0.2926202147234906,0.31764066316895534,0.31764066316895534,0.041520533485118985,0.008315354959671065,0.004104765731433669,0.3255289308176101,0.2061,0.3274,98120825.0,51100284.0,2026-08-07
中证500ETF嘉实,3月,0.49607750141894147,0.3638698987909493,0.325369846984176,0.325369846984176,0.03585414948763532,0.003296017754082758,0.0079656931770037,0.3459136919315403,0.1678,0.3394,39858427.0,24366677.0,2026-08-07
中证500ETF嘉实,8月,0.1909899866621542,0.4638158706047457,0.49159479561009584,0.49159479561009584,0.025283004820618973,0.0552020818534846,0.00320635733986426,0.25760512820512826,0.24230000000000002,0.2915,107507356.0,34582645.0,2026-08-07
中证500ETF嘉实,9月,0.28343894608292375,0.1740940831472008,0.31688543751233345,0.31688543751233345,0.029604739323757727,0.02384829107128061,0.0008862413076640892,0.26390163043478265,0.2414,0.31620000000000004,137768347.0,53284405.0,2026-08-07
创业板ETF易方达,12月,0.22749926707710355,0.18120335343795257,0.32833858805702587,0.32833858805702587,0.028269111742541268,0.006379584784685282,-0.0003035115269390571,0.426375,0.3454,0.4424,347439852.0,214704412.0,2026-08-07
创业板ETF易方达,3月,0.3148696716977384,0.3081402281923202,0.22691214311109525,0.22691214311109525,0.027765847774551596,0.0030488587093777226,0.002219285673628997,0.39698964757709254,0.3256,0.4506,68289541.0,52033241.0,2026-08-07
创业板ETF易方达,8月,0.1451031752012891,0.06259354328604104,0.13614952495951319,0.13614952495951319,0.02267676769571304,0.0454838173111794,-0.00025532853241669063,0.3776623076923077,0.35509999999999997,0.40990000000000004,1039672290.0,508695254.0,2026-08-07
创业板ETF易方达,9月,0.1849939632317247,0.023611071536410403,0.04310717387832763,0.04310717387832763,0.029745437993592215,0.02161870134527906,-0.000968905983077489,0.3881207729468599,0.3578,0.4296,633403045.0,362159358.0,2026-08-07
沪深300ETF华泰柏瑞,12月,0.3274956185455021,0.2782567525581151,0.4754226520450201,0.4754226520450201,0.05176446622607247,0.0069550886674057885,0.006389044188472292,0.2375604301075269,0.1609,0.23870000000000002,216447243.0,118900569.0,2026-08-07
沪深300ETF华泰柏瑞,3月,0.4520262507790384,0.35614008781996764,0.4507211939225536,0.4507211939225536,0.05806205215789725,0.0034922460845163237,0.014181276760457445,0.2667986644407346,0.13849999999999998,0.2591,43609120.0,31952502.0,2026-08-07
沪深300ETF华泰柏瑞,8月,0.26267379223710263,0.24192980758245478,0.25106017140633985,0.25106017140633985,0.03964469719496338,0.0494166919107512,0.0024882937772655596,0.1667467455621302,0.1503,0.1941,401450588.0,147876228.0,2026-08-07
沪深300ETF华泰柏瑞,9月,0.26984656616176306,0.09802043265727989,0.25805383274585014,0.25805383274585014,0.04418052576838035,0.023714693200722777,0.0003864930669221569,0.20604301470588238,0.15869999999999998,0.2143,344533994.0,133950120.0,2026-08-07
沪深300ETF嘉实,12月,0.3267122690910515,0.2251447190233194,0.4584961102781125,0.4584961102781125,0.05349412682148649,0.007457236795114796,0.003942648764188724,0.2338449064449064,0.16329999999999997,0.2397,48854466.0,26601140.0,2026-08-07
沪深300ETF嘉实,3月,0.3636835576972613,0.26274390307771855,0.36317120818813126,0.36317120818813126,0.07254652682211535,0.0041061900265694645,0.008739374447305274,0.3266576051779935,0.1396,0.2584,9157406.0,7377642.0,2026-08-07
沪深300ETF嘉实,8月,0.12895464454724298,0.3194677275543631,0.3957813991423836,0.3957813991423836,0.03614539291957224,0.052613073994265486,0.003110025330337888,0.1690516853932584,0.1766,0.1984,70623219.0,22952603.0,2026-08-07
