trade_date,underlying,contract_month,wall_type,strike,underlying_price,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-09-11,上证50ETF华夏,10月,call_wall,3.0,2.981,0.006373700100637425,80804098.58742143,0.35754843290902916,1.0,1.0,0.9362629989936258,0.7013362446581071,high
2026-09-11,上证50ETF华夏,10月,put_wall,3.0,2.981,0.006373700100637425,34175208.36651503,0.2362785562577556,1.0,1.0,0.9362629989936258,0.6467648001650339,medium
2026-09-11,上证50ETF华夏,10月,price_wall,3.0,2.981,0.006373700100637425,114979306.95393646,0.3102230463385483,1.0,1.0,0.9362629989936258,0.6800398207013907,medium
2026-09-11,上证50ETF华夏,12月,call_wall,3.0,2.981,0.006373700100637425,42291424.626134306,0.2893483944970906,0.9166666666666666,0.5833333333333334,0.9362629989936258,0.5873128940394013,medium
2026-09-11,上证50ETF华夏,12月,put_wall,2.7,2.981,-0.09426366990942625,13607679.445210619,0.17720693646235652,0.8333333333333334,0.9166666666666666,0.05736330090573749,0.43418094987725436,low
2026-09-11,上证50ETF华夏,12月,price_wall,3.0,2.981,0.006373700100637425,53116089.3510875,0.23824143514851315,0.9166666666666666,0.5833333333333334,0.9362629989936258,0.5643147623325414,medium
2026-09-11,上证50ETF华夏,3月,call_wall,3.0,2.981,0.006373700100637425,4515467.403326989,0.23395668054451166,0.8,0.8,0.9362629989936258,0.5657199560940741,medium
2026-09-11,上证50ETF华夏,3月,put_wall,2.8,2.981,-0.0607178799060718,3511021.1365486397,0.4101927258468529,1.0,1.0,0.39282120093928197,0.6435099067719761,medium
2026-09-11,上证50ETF华夏,3月,price_wall,3.0,2.981,0.006373700100637425,5470450.318643529,0.1963558114273875,0.8,0.8,0.9362629989936258,0.5487995649913683,medium
2026-09-11,上证50ETF华夏,9月,call_wall,3.0,2.981,0.006373700100637425,441619272.47247875,0.468394581021509,1.0,1.0,0.9362629989936258,0.751217011308723,high
2026-09-11,上证50ETF华夏,9月,put_wall,3.0,2.981,0.006373700100637425,280050244.5996517,0.39638238891815936,1.0,1.0,0.9362629989936258,0.7188115248622156,high
2026-09-11,上证50ETF华夏,9月,price_wall,3.0,2.981,0.006373700100637425,721669517.0721304,0.43754747291408924,1.0,1.0,0.9362629989936258,0.7373358126603841,high
2026-09-11,中证500ETF南方,10月,call_wall,8.0,7.611,0.051110235185915176,29536257.006981544,0.2488614516282296,0.9,0.7,0.48889764814084824,0.5153223004538305,medium
2026-09-11,中证500ETF南方,10月,put_wall,6.75,7.611,-0.11312573906188406,34859358.413077496,0.2969212159665569,1.0,1.0,0.0,0.5336145471849506,medium
2026-09-11,中证500ETF南方,10月,price_wall,7.75,7.611,0.018263040336355285,32198582.7775845,0.13638366467477728,0.8,0.8,0.8173695966364471,0.5039780885991169,medium
2026-09-11,中证500ETF南方,12月,call_wall,8.0,7.611,0.051110235185915176,19199764.35433575,0.09054458118577109,0.6666666666666666,0.7777777777777778,0.48889764814084824,0.3974130420880576,low
2026-09-11,中证500ETF南方,12月,put_wall,6.5,7.611,-0.14597293391144395,20725728.131062083,0.14680744419278757,0.9259259259259259,0.9259259259259259,0.0,0.4364337202571248,low
2026-09-11,中证500ETF南方,12月,price_wall,7.75,7.611,0.018263040336355285,25685482.15400517,0.07271728038919434,0.7407407407407407,0.8888888888888888,0.8173695966364471,0.47384673418912304,medium
2026-09-11,中证500ETF南方,3月,call_wall,7.75,7.611,0.018263040336355285,9498964.96379754,0.15323645988220205,0.7692307692307693,0.8461538461538461,0.8173695966364471,0.5107926156732272,medium
2026-09-11,中证500ETF南方,3月,put_wall,7.75,7.611,0.018263040336355285,3095532.92360862,0.1080128191070046,0.7692307692307693,0.8461538461538461,0.8173695966364471,0.49044197732438843,medium
