market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,92,4,1.0,1.0,1.0,3.037,True,1.0,0
ETF,中证500ETF南方,158,4,1.0,1.0,1.0,7.673,True,1.0,0
ETF,中证500ETF嘉实,114,4,1.0,1.0,1.0,3.112,True,1.0,0
ETF,创业板ETF易方达,134,4,1.0,1.0,1.0,3.305,True,1.0,0
ETF,沪深300ETF华泰柏瑞,98,4,1.0,1.0,1.0,4.616,True,1.0,0
ETF,沪深300ETF嘉实,94,4,1.0,1.0,1.0,4.82,True,1.0,0
ETF,深证100ETF易方达,110,4,1.0,1.0,1.0,3.49,True,1.0,0
ETF,科创50ETF华夏,164,4,1.0,1.0,1.0,1.668,True,1.0,0
ETF,科创50ETF易方达,158,4,1.0,1.0,1.0,1.618,True,1.0,0
