trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-08-27,上证50ETF华夏,10月,3.04,2.8,-0.07894736842105265,below_spot,put_oi_wall,18690.951168000003,-2329594.063872,-2310903.112704,2348285.0150400004,0.052644910477242665,24.0,3166.0,3190.0,0.10861053420040176,34.0,4719.0,4753.0,0.1110773545220846,0.08655,0.37145,0.81945
2026-08-27,上证50ETF华夏,10月,3.04,2.85,-0.0625,below_spot,,215157.01657600002,-2592534.03392,-2377377.017344,2807691.050496,0.06294408176794482,233.0,2645.0,2878.0,0.09798781110619319,311.0,3259.0,3570.0,0.08343070810937135,0.08524999999999999,0.32335,1.0299
2026-08-27,上证50ETF华夏,10月,3.04,2.9,-0.046052631578947456,below_spot,,390289.40288,-2893311.332352,-2503021.929472,3283600.735232,0.07361323929682882,370.0,2352.0,2722.0,0.0926764495590889,482.0,3392.0,3874.0,0.09053517176910493,0.08569999999999998,0.26285000000000003,1.23625
2026-08-27,上证50ETF华夏,10月,3.04,2.95,-0.02960526315789469,below_spot,,561800.3758079999,-3404091.9767040005,-2842291.600896001,3965892.352512,0.08890915988612189,483.0,2363.0,2846.0,0.09689830104524871,752.0,4025.0,4777.0,0.11163823323206357,0.08655,0.19300000000000003,1.4087
2026-08-27,上证50ETF华夏,10月,3.04,3.0,-0.013157894736842146,below_spot,"put_wall,price_wall,max_gamma",6208401.52576,-4938255.244288,1270146.2814719994,11146656.770048,0.2498907688041999,2170.0,3154.0,5324.0,0.18126723638963604,3785.0,4810.0,8595.0,0.20086468801121757,0.13065,0.17900000000000002,2.395
2026-08-27,上证50ETF华夏,10月,3.04,3.1,0.019736842105263275,above_spot,"call_wall,gamma_flip",9701731.870720001,-811226.1693439998,8890505.701376,10512958.040064001,0.23568422543493953,3688.0,544.0,4232.0,0.14408770555990602,5323.0,654.0,5977.0,0.1396821687310119,0.15125,-0.06850000000000003,2.23005
2026-08-27,上证50ETF华夏,10月,3.04,3.2,0.05263157894736836,above_spot,call_oi_wall,7862275.858944002,-124563.644928,7737712.214016002,7986839.503872002,0.17905256303408493,4638.0,103.0,4741.0,0.16141772496680398,6547.0,116.0,6663.0,0.15571395185791073,0.17035,-0.23345,1.57145
2026-08-27,上证50ETF华夏,10月,3.04,3.3,0.08552631578947367,above_spot,,1662550.5320960002,-119145.11001599999,1543405.4220800002,1781695.6421120001,0.03994285488172819,1784.0,129.0,1913.0,0.06513227333083654,2265.0,130.0,2395.0,0.055971021266651086,0.19605,-0.32120000000000004,1.0039
2026-08-27,上证50ETF华夏,10月,3.04,3.4,0.11842105263157898,above_spot,,771814.0723199999,-683.4163200000002,771130.656,772497.4886399999,0.017318196416909317,1524.0,1.0,1525.0,0.051921963841884855,2185.0,1.0,2186.0,0.051086702500584245,0.2471,-0.34695,0.64375
2026-08-27,上证50ETF华夏,12月,3.04,2.7,-0.11184210526315785,below_spot,"put_wall,put_oi_wall",1655538.3756799998,-8956864.91776,-7301326.54208,10612403.29344,0.0602066492084685,3215.0,17767.0,20982.0,0.1196550976881052,198.0,8912.0,9110.0,0.09988268444308003,0.1013,0.3744,0.55135
2026-08-27,上证50ETF华夏,12月,3.04,2.85,-0.0625,below_spot,,1482154.8697600001,-5145407.926272,-3663253.056512,6627562.796032,0.03759971585460284,1996.0,6462.0,8458.0,0.04823385836650433,153.0,1254.0,1407.0,0.015426447531439473,0.10124999999999999,0.2605,0.83255
2026-08-27,上证50ETF华夏,12月,3.04,2.9,-0.046052631578947456,below_spot,,2439013.221632,-3831038.7404799997,-1392025.5188479996,6270051.962112,0.035571473168108464,3029.0,4396.0,7425.0,0.04234291775494143,237.0,983.0,1220.0,0.013376166303024987,0.1027,0.21325000000000002,0.9071499999999999
2026-08-27,上证50ETF华夏,12月,3.04,2.95,-0.02960526315789469,below_spot,,2468083.8758400003,-2592545.3086719997,-124461.43283199938,5060629.1845120005,0.028710134515373208,2880.0,2816.0,5696.0,0.03248286323665271,731.0,572.0,1303.0,0.014286184174460294,0.1051,0.16299999999999998,0.96175
2026-08-27,上证50ETF华夏,12月,3.04,3.0,-0.013157894736842146,below_spot,"call_wall,price_wall,max_gamma,gamma_flip",34465311.967744,-7325632.41216,27139679.555584,41790944.379904,0.23708981451230823,15463.0,7779.0,23242.0,0.13254331238523215,2403.0,2094.0,4497.0,0.049305426118609316,0.14655,0.17925,1.7153999999999998
