underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,12月,2.7,3.084,449387.50450176,-5031748.278573119,-4582360.774071359,5481135.783074879,992.0,11119.0,12111.0,196.0,4113.0,4309.0,0.001108,0.3692,0.47605,121823.01490419032,-2292273.450101882,-2170450.435197692,2414096.4650060725,-1772490.4778793596,-2809870.2961919988,206.44607279908723,0.5150074106137157,0.7155077108719456,0.2837440054657967,0.20506509134667977,0.6245036959451705,False
上证50ETF华夏,12月,2.75,3.084,277378.15453056,-2285118.51549408,-2007740.3609635197,2562496.67002464,536.0,4406.0,4942.0,11.0,639.0,650.0,0.001103,0.3408,0.5447,62998.43081124328,-992814.2645398622,-929815.8337286189,1055812.6953511054,-325717.14554496,-1682023.2154185597,163.62143896818293,0.5022132274814248,0.6712987434506421,0.08277594663992792,0.06525746931509056,0.40651667646534423,False
上证50ETF华夏,12月,2.8,3.084,873735.0616512,-4903194.56302368,-4029459.50137248,5776929.62467488,1505.0,8414.0,9919.0,26.0,971.0,997.0,0.0011090000000000002,0.30810000000000004,0.61155,163277.85657377803,-1869615.676340572,-1706337.819766794,2032893.53291435,-550748.4451732801,-3478711.0561992,119.82568749876677,0.4640085128217192,0.6531703044643751,0.06633932371849796,0.022818549991342404,0.5534858260299004,False
上证50ETF华夏,12月,2.85,3.084,637817.88287808,-3268253.54767968,-2630435.6648016,3906071.43055776,996.0,5066.0,6062.0,126.0,1727.0,1853.0,0.0011055000000000001,0.27325,0.6758,97278.84641344831,-1874083.5889615426,-1776804.7425480944,1971362.4353749908,-1033460.2170244801,-1596975.4477771195,122.78081032714117,0.5952565802448915,0.6020546137703106,0.23370307126651096,0.09609541133116668,0.5025456950521718,False
上证50ETF华夏,12月,2.9,3.084,1333322.79327072,-1405190.0443968002,-71867.25112608029,2738512.83766752,1918.0,2020.0,3938.0,325.0,829.0,1154.0,0.0011190000000000002,0.23445000000000002,0.73115,109476.0006873195,-925453.6938516769,-815977.6931643574,1034929.6945389963,-350756.4271233601,278889.1759972797,113.36191090373428,0.6252791473938423,0.5671908735400295,0.28992169029207404,0.07413372086097843,0.41791363643080653,False
上证50ETF华夏,12月,2.95,3.084,1141594.9317792,-2141933.84738928,-1000338.9156100799,3283528.77916848,1255.0,2901.0,4156.0,175.0,1720.0,1895.0,0.0014525000000000002,0.31515,0.86635,36439.58717093431,-1575539.6442386324,-1539100.057067698,1611979.2314095667,-1110763.8926496,110424.97703952016,101.5358387229664,0.6652395753057081,0.5152058518902123,0.366170615710203,0.4018907090880377,0.45590178700533773,True
上证50ETF华夏,12月,3.0,3.084,12381473.203135202,-2327117.1512472,10054356.051888002,14708590.354382401,8369.0,3055.0,11424.0,1349.0,565.0,1914.0,0.001617,0.21985,1.1782,0.0,-1260684.3822614823,-1260684.3822614823,1260684.3822614823,1565387.6139216004,8488968.4379664,99.84117592102393,0.5893536239036719,0.45696202531645574,0.17306641160122727,0.1066840308837056,0.682096110456715,True
上证50ETF华夏,12月,3.1,3.084,8601903.763126561,-1772556.484608,6829347.278518561,10374460.247734562,5471.0,2275.0,7746.0,1643.0,490.0,2133.0,0.001787,0.0764,1.23615,0.0,-918025.1148893904,-918025.1148893904,918025.1148893904,2201462.5957876807,4627884.682730881,101.4753817121281,0.6219587635672097,0.4269298762522098,0.2578476723422803,0.156143866595844,0.6237368026866745,True
上证50ETF华夏,12月,3.2,3.084,10992100.0448664,-2057424.0250752,8934676.0197912,13049524.069941599,7801.0,2768.0,10569.0,2835.0,256.0,3091.0,0.0019364999999999999,-0.03789999999999999,1.1315,0.0,-902848.8970997668,-902848.8970997668,902848.8970997668,3804411.4622856,5130264.5575056,63.24042629775118,0.6072544248153938,0.39500640204865556,0.22795024796732005,0.12335938201919477,0.6914499114942562,True
上证50ETF华夏,12月,3.3,3.084,6579201.845301121,-1637265.7076515201,4941936.1376496,8216467.552952641,5634.0,2413.0,8047.0,2026.0,17.0,2043.0,0.0020989999999999997,-0.12669999999999998,0.9706,0.0,-638216.6772766829,-638216.6772766829,638216.6772766829,2354362.046712,2587574.0909376,137.89766747502114,0.5630113832001018,0.3728211749515815,0.18332379295029688,0.11252446183953033,0.6066808060410125,False
