trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,gamma_regime,call_wall,put_wall,call_oi_wall,put_oi_wall,price_wall,max_gamma_strike,gex_flip,net_gex,total_abs_gex,call_wall_distance,put_wall_distance,price_wall_distance,price_wall_position,nearest_wall_side
2026-07-15,ETF,上证50ETF华夏,,,12月,3.064,Positive Gamma,3.0,2.8,3.0,2.8,3.0,3.0,3.1,18844867.42433536,61586271.20169601,-0.02088772845953002,-0.08616187989556146,-0.02088772845953002,below_spot,call_wall_closer
2026-07-15,ETF,上证50ETF华夏,,,7月,3.064,Positive Gamma,3.1,3.0,3.1,3.0,3.1,3.1,3.1,568496926.4835865,1535423336.065686,0.011749347258485754,-0.02088772845953002,0.011749347258485754,above_spot,call_wall_closer
2026-07-15,ETF,上证50ETF华夏,,,8月,3.064,Positive Gamma,3.1,3.0,3.1,3.0,3.1,3.1,3.1,143261251.24681604,512296168.2840551,0.011749347258485754,-0.02088772845953002,0.011749347258485754,above_spot,call_wall_closer
2026-07-15,ETF,上证50ETF华夏,,,9月,3.064,Positive Gamma,3.1,2.9,3.6,2.65,3.1,3.1,3.2,104066513.63869506,349820326.959065,0.011749347258485754,-0.05352480417754579,0.011749347258485754,above_spot,call_wall_closer
2026-07-15,ETF,中证500ETF南方,,,12月,8.151,Positive Gamma,8.35,7.613,9.823,7.122,8.35,8.35,8.5,22302304.94656593,106955242.117019,0.02441418230891923,-0.06600417126732905,0.02441418230891923,above_spot,call_wall_closer
2026-07-15,ETF,中证500ETF南方,,,7月,8.151,Positive Gamma,8.35,8.104,8.841,7.859,8.35,8.35,8.595,234771548.21582326,2294617599.7072997,0.02441418230891923,-0.005766163660900547,0.02441418230891923,above_spot,put_wall_closer
2026-07-15,ETF,中证500ETF南方,,,8月,8.151,Positive Gamma,8.104,8.104,8.104,8.104,8.104,8.104,8.35,193921729.8187584,722291228.884947,-0.005766163660900547,-0.005766163660900547,-0.005766163660900547,below_spot,balanced_or_unknown
2026-07-15,ETF,中证500ETF南方,,,9月,8.151,Negative Gamma,8.841,6.631,9.578,6.385,8.104,6.631,,-62993867.44842478,544729192.1011899,0.08465218991534784,-0.18648018648018638,-0.005766163660900547,below_spot,call_wall_closer
2026-07-15,ETF,中证500ETF嘉实,,,12月,3.309,Positive Gamma,3.2,3.2,4.0,3.2,3.2,3.2,,6511510.394118271,17938145.46825045,-0.03294046539740103,-0.03294046539740103,-0.03294046539740103,below_spot,balanced_or_unknown
2026-07-15,ETF,中证500ETF嘉实,,,7月,3.309,Positive Gamma,3.4,3.3,3.5,3.3,3.4,3.3,3.4,57900630.18768103,299458770.3229556,0.02750075551526132,-0.0027198549410699657,0.02750075551526132,above_spot,put_wall_closer
2026-07-15,ETF,中证500ETF嘉实,,,8月,3.309,Positive Gamma,3.3,3.3,3.3,3.3,3.3,3.3,3.3,20207736.80874009,57870110.589794904,-0.0027198549410699657,-0.0027198549410699657,-0.0027198549410699657,below_spot,balanced_or_unknown
2026-07-15,ETF,中证500ETF嘉实,,,9月,3.309,Positive Gamma,3.9,2.8,3.9,2.8,3.3,2.8,3.8,9936455.383914659,65683806.40696627,0.17860380779691742,-0.15382290722272596,-0.0027198549410699657,below_spot,put_wall_closer
2026-07-15,ETF,创业板ETF易方达,,,12月,3.828,Positive Gamma,3.9,3.2,4.5,3.2,3.9,4.5,4.3,5523169.534264799,37064905.053818405,0.018808777429467183,-0.1640543364681295,0.018808777429467183,above_spot,call_wall_closer
2026-07-15,ETF,创业板ETF易方达,,,7月,3.828,Positive Gamma,3.9,3.7,4.3,3.6,3.9,3.9,4.1,162652527.06688654,1472497585.2413008,0.018808777429467183,-0.033437826541274696,0.018808777429467183,above_spot,call_wall_closer
2026-07-15,ETF,创业板ETF易方达,,,8月,3.828,Positive Gamma,4.0,3.5,4.8,3.5,3.9,3.9,4.5,18981336.864599988,310917163.93664247,0.04493207941483801,-0.08568443051201668,0.018808777429467183,above_spot,call_wall_closer
2026-07-15,ETF,创业板ETF易方达,,,9月,3.828,Negative Gamma,3.9,2.9,3.9,2.85,3.9,3.9,,-12040251.813501114,221548026.21877727,0.018808777429467183,-0.24242424242424243,0.018808777429467183,above_spot,call_wall_closer
2026-07-15,ETF,沪深300ETF华泰柏瑞,,,12月,4.838,Positive Gamma,5.0,4.5,6.0,4.5,5.0,5.0,4.9,18397718.797644638,67411165.20344688,0.03348491112029772,-0.0698635799917321,0.03348491112029772,above_spot,call_wall_closer
2026-07-15,ETF,沪深300ETF华泰柏瑞,,,7月,4.838,Positive Gamma,4.9,4.8,5.25,4.8,4.9,4.9,4.9,396284493.8991354,1867971625.8678765,0.012815212897891781,-0.007854485324514271,0.012815212897891781,above_spot,put_wall_closer
2026-07-15,ETF,沪深300ETF华泰柏瑞,,,8月,4.838,Positive Gamma,5.0,4.8,5.0,4.6,4.8,5.0,5.0,113060343.21540193,596723508.852289,0.03348491112029772,-0.007854485324514271,-0.007854485324514271,below_spot,put_wall_closer
2026-07-15,ETF,沪深300ETF华泰柏瑞,,,9月,4.838,Positive Gamma,5.0,4.7,6.0,4.0,5.0,5.0,5.0,84605243.4161975,381445818.5547839,0.03348491112029772,-0.028524183546920212,0.03348491112029772,above_spot,put_wall_closer
2026-07-15,ETF,沪深300ETF嘉实,,,12月,5.047,Positive Gamma,5.25,4.6,5.25,4.6,5.25,5.25,5.25,6363449.4218337,20272287.291975178,0.04022191400832176,-0.08856746582127994,0.04022191400832176,above_spot,call_wall_closer
2026-07-15,ETF,沪深300ETF嘉实,,,7月,5.047,Positive Gamma,5.25,5.0,5.25,5.0,5.25,5.0,5.0,92959623.94779098,323552743.17164826,0.04022191400832176,-0.009312462849217273,0.04022191400832176,above_spot,put_wall_closer
2026-07-15,ETF,沪深300ETF嘉实,,,8月,5.047,Positive Gamma,5.0,5.0,5.5,5.0,5.0,5.0,5.0,22578787.920540396,84239992.3915143,-0.009312462849217273,-0.009312462849217273,-0.009312462849217273,below_spot,balanced_or_unknown
2026-07-15,ETF,沪深300ETF嘉实,,,9月,5.047,Positive Gamma,5.25,4.2,6.25,4.2,5.25,5.25,5.5,14977284.959971882,78085187.10721007,0.04022191400832176,-0.1678224687933425,0.04022191400832176,above_spot,call_wall_closer
2026-07-15,ETF,深证100ETF易方达,,,12月,3.864,Positive Gamma,3.9,4.5,4.5,4.5,4.0,4.5,3.8,1324774.10108736,3609449.6475744,0.009316770186335477,0.1645962732919255,0.035196687370600444,above_spot,call_wall_closer
2026-07-15,ETF,深证100ETF易方达,,,7月,3.864,Positive Gamma,4.0,3.8,4.2,3.4,4.0,4.0,4.0,13097620.995096961,75150022.80356929,0.035196687370600444,-0.0165631469979296,0.035196687370600444,above_spot,put_wall_closer
2026-07-15,ETF,深证100ETF易方达,,,8月,3.864,Positive Gamma,4.0,3.8,4.0,3.6,3.9,3.8,4.3,1219079.3282438407,14392808.97461568,0.035196687370600444,-0.0165631469979296,0.009316770186335477,above_spot,put_wall_closer
2026-07-15,ETF,深证100ETF易方达,,,9月,3.864,Negative Gamma,3.9,3.0,4.6,3.0,3.9,3.0,,-1310489.1997343998,10750126.5811296,0.009316770186335477,-0.22360248447204967,0.009316770186335477,above_spot,call_wall_closer
2026-07-15,ETF,科创50ETF华夏,,,12月,2.028,Positive Gamma,2.55,1.3,2.55,1.3,2.1,2.2,2.55,2748606.9841339192,35274473.04418128,0.2573964497041419,-0.3589743589743589,0.035502958579881616,above_spot,call_wall_closer
2026-07-15,ETF,科创50ETF华夏,,,7月,2.028,Positive Gamma,2.15,2.0,2.55,2.0,2.1,2.1,2.2,109062149.09475607,660375975.827824,0.06015779092702167,-0.013806706114398382,0.035502958579881616,above_spot,put_wall_closer
2026-07-15,ETF,科创50ETF华夏,,,8月,2.028,Positive Gamma,2.1,1.9,2.55,1.9,2.1,2.1,2.4,20226570.08510737,139727853.29207954,0.035502958579881616,-0.0631163708086786,0.035502958579881616,above_spot,call_wall_closer
2026-07-15,ETF,科创50ETF华夏,,,9月,2.028,Positive Gamma,2.55,1.8,2.55,1.1,2.0,2.55,2.55,6789966.23854224,136852906.3131672,0.2573964497041419,-0.1124260355029586,-0.013806706114398382,below_spot,put_wall_closer
2026-07-15,ETF,科创50ETF易方达,,,12月,1.966,Positive Gamma,2.15,2.15,2.15,1.25,2.0,2.15,2.2,706544.1779441598,8840145.704649841,0.0935910478128179,0.0935910478128179,0.01729399796541209,above_spot,balanced_or_unknown
2026-07-15,ETF,科创50ETF易方达,,,7月,1.966,Positive Gamma,2.05,1.9,2.45,1.85,2.05,2.05,2.2,14198956.067930244,120717388.37984903,0.042726347914547214,-0.033570701932858604,0.042726347914547214,above_spot,put_wall_closer
2026-07-15,ETF,科创50ETF易方达,,,8月,1.966,Positive Gamma,2.45,1.85,2.45,1.85,2.0,1.85,2.45,1644829.1564351611,20412631.603028517,0.24618514750762976,-0.05900305188199384,0.01729399796541209,above_spot,put_wall_closer
