underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
中证500ETF嘉实,9月,0.328644380742211,0.11028879650242386,0.2584572148525735,0.2584572148525735,0.033758458181275694,0.046280223295237885,0.00021889975629436285,0.290891935483871,0.2237,0.3193,101512219.0,45942583.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
创业板ETF易方达,10月,0.20228003507746267,0.05085745446121414,0.1922503850822152,0.1922503850822152,0.037885871602530076,0.014425280685167732,-0.0008182091125351409,0.3421,0.31129999999999997,0.38049999999999995,96103794.0,73864074.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
创业板ETF易方达,12月,0.2702630103599933,-0.04251157891302218,0.19506801008043806,0.19506801008043806,0.040521029767262344,0.008276038775213648,-0.004625190206715784,0.35261947194719473,0.3046,0.39990000000000003,320692541.0,243310484.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
创业板ETF易方达,3月,0.29973491950604525,0.08419338296528817,0.1448689435199642,0.1448689435199642,0.03620837737680459,0.0036767114976525074,-0.00346331649930559,0.38667500000000005,0.28859999999999997,0.4045,64814752.0,52512415.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
创业板ETF易方达,9月,0.13887291546866015,-0.09976280022266702,0.07655539808904993,0.07655539808904993,0.02540136746989492,0.04081448733709769,-0.0012774375986065096,0.34780000000000005,0.3295,0.3778,969158886.0,468927806.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-4.3597801343623335,0.21615333893343538,0.4139513563746944,0.4139513563746944,0.08548135178573699,0.019875452343829713,0.005505696003868254,0.030735494880546083,0.1341,0.0001,43190543.0,32518958.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.4041226996511396,0.11755701967836747,0.3772933248867833,0.3772933248867833,0.05234263819833916,0.00849333105632663,0.0004685077486831887,0.22344698795180726,0.1391,0.22940000000000002,266452370.0,138807965.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.450114501847805,0.32374430416579814,0.45316504825758847,0.45316504825758847,0.059064885852010106,0.003980440547060196,0.011775589888023399,0.23927245080500892,0.1367,0.2444,66236427.0,45301267.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,0.3295753744504334,0.09803772694494216,0.23193642033234024,0.23193642033234024,0.04202705398652755,0.04206187829583965,0.0005982646682365249,0.17992849162011174,0.1391,0.1984,486786226.0,186595281.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.3289164645668687,0.18814368472915882,0.19088123716194544,0.19088123716194544,0.06130218890946924,0.01717765882673468,0.0036492616489683222,0.17086405228758172,0.1471,0.20329999999999998,6177414.0,3494248.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
沪深300ETF嘉实,12月,0.45051260248038655,0.11974421452076149,0.41670529412445567,0.41670529412445567,0.09052569582906704,0.009604508367417455,-0.0001626613904777389,0.18756412037037032,0.1447,0.22920000000000001,25906578.0,21644731.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
沪深300ETF嘉实,3月,0.4602302839718773,0.2684280633272569,0.4411803613388019,0.4411803613388019,0.05171098204516395,0.004994729925556364,0.006276215886853428,0.23488241379310346,0.1381,0.2462,23562287.0,12224685.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
沪深300ETF嘉实,9月,0.3319777975899457,0.2532639944442735,0.40638223293560616,0.40638223293560616,0.029744332353912058,0.047580893854739556,0.0020565325164232933,0.18495212765957444,0.1409,0.2023,94383628.0,24703298.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
深证100ETF易方达,10月,0.324393439517593,-0.00012999742068609227,0.06969169147549995,0.06969169147549995,0.05224816789611951,0.015976404537217062,-0.0015805334099002037,0.253396,0.2192,0.3014,2981272.0,2150922.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
深证100ETF易方达,12月,0.2814027287351127,0.07162512214430651,0.3791610809697599,0.3791610809697599,0.0736607609529982,0.00870277064212873,-0.003815268241059046,0.28748832807570973,0.2314,0.3123,8035608.0,8533834.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
深证100ETF易方达,3月,0.38611865849907245,0.0628397810991695,0.19514377437950925,0.19514377437950925,0.21762547166607094,0.0037122908665580636,-0.01967371139939866,0.3281374707259954,0.20670000000000002,0.33340000000000003,618287.0,2503306.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
深证100ETF易方达,9月,0.2470540495381163,0.11190889307730383,0.2697090421788387,0.2697090421788387,0.03846488203160995,0.04317310233916307,0.0007388830867375673,0.27321956521739127,0.2281,0.2956,21786938.0,11236070.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
科创50ETF华夏,10月,0.0,0.14389735665825237,0.034843476804919254,0.034843476804919254,0.03295696222136644,0.0265695220322519,-0.0010490314524958875,0.0001,0.0001,0.0001,73993015.0,58339815.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
科创50ETF华夏,12月,0.20859179510902698,0.03741757316203707,0.16860617192582303,0.16860617192582303,0.024654807862937198,0.008797570756367648,-0.0025561589698198544,0.46022903225806455,0.3791,0.47509999999999997,477383846.0,245241108.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
科创50ETF华夏,3月,0.2781480389265705,0.058247467164305865,0.17700727605323205,0.17700727605323205,0.027865206131496765,0.003707514676057457,-0.004248987781926466,0.423875,0.34979999999999994,0.4677,97653611.0,70963711.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
科创50ETF华夏,9月,0.11937377690802352,-0.0019664521330549664,0.10072126683756932,0.10072126683756932,0.019335354156164775,0.03785654551076229,-0.0006897093308468473,0.40879999999999994,0.3975,0.44630000000000003,875413704.0,404543938.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
科创50ETF易方达,10月,0.0,0.2180233648776873,0.05491128485781487,0.05491128485781487,0.03309106109694307,0.029569081353606905,4.6955594876518525e-06,0.0001,0.0001,0.0001,8944621.0,6412881.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,next_month
科创50ETF易方达,12月,0.2506187790391918,-0.02417173902327943,0.15832644109785685,0.15832644109785685,0.021155133287311136,0.009256072875250322,-0.003545322463053231,0.41178079470198675,0.37770000000000004,0.48090000000000005,111779395.0,46834117.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,other_month
科创50ETF易方达,3月,0.32510189403020845,0.0561253683759084,0.17534671455073464,0.17534671455073464,0.029023566133577473,0.003727801498714186,-0.0043900373483596496,0.4171,0.341,0.47659999999999997,23394334.0,17857174.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,False,False,far_month
科创50ETF易方达,9月,0.13603685847145755,0.02850897848317946,0.1599946337206044,0.1599946337206044,0.01912068158392686,0.040215382997122386,-0.0004304544196295474,0.4248848484848485,0.3874,0.44520000000000004,159828769.0,69875525.0,2026-09-01,9月,9月,,10月,3月,front_month_default,9月 DTE=22，默认使用前月,medium,22.0,True,False,primary_analysis
