trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value
2026-07-22,ETF,上证50ETF华夏,,,12月,3.086,3.0,2.8,3.5,2.7,3.0,3.1,3.0,20462484.14702548,70328092.03117277,83003.0,15970.0,,45395288.08909912,24932803.942073643,1.8207052922954812,0.6454787379839305,0.3545212620160694,-0.027867790019442618,-0.09267660401814648,-0.027867790019442618,Positive Gamma,0.31618096137266355,0.2693893544044208,0.29095747596786115,0.29095747596786115,0.05322830449832572,,0.007331395645971864,0.002308804416403785,0.0015609999999999999,0.002291,96698778.0,
2026-07-22,ETF,上证50ETF华夏,,,7月,3.086,3.1,3.1,3.2,2.85,3.1,3.1,3.1,200354474.13575098,355613702.3920996,404507.0,452529.0,,277984088.26392525,77629614.12817433,3.5809026153981063,0.781702410210898,0.2182975897891019,0.004536616979909258,0.004536616979909258,0.004536616979909258,Positive Gamma,0.22736397918454426,0.07737026601446373,0.5634048204217961,0.5634048204217961,0.0038244071020734037,,-0.00012692264655360123,0.0079388125,0.00046100000000000004,0.002266,21162496.0,
2026-07-22,ETF,上证50ETF华夏,,,8月,3.086,3.1,3.0,3.1,3.0,3.1,3.1,3.1,294614436.2380999,918200417.4352913,566802.0,557839.0,,606407426.8366956,311792990.5985957,1.9449039751422392,0.660430354116487,0.339569645883513,0.004536616979909258,-0.027867790019442618,0.004536616979909258,Positive Gamma,0.266448690623765,0.3723078727708765,0.320860708232974,0.320860708232974,0.05157821575924871,,0.006778684577916863,0.002000385135135135,0.001532,0.002065,302489661.0,
2026-07-22,ETF,上证50ETF华夏,,,9月,3.086,3.2,3.1,3.6,2.65,3.2,3.1,3.2,148185938.91571715,398909730.49216825,440418.0,459026.0,,273547834.70394266,125361895.78822553,2.1820652358835444,0.6857386867110107,0.3142613132889892,0.036941023979261356,0.004536616979909258,0.036941023979261356,Positive Gamma,0.22903268451626463,0.3417150867981487,0.37147737342202164,0.37147737342202164,0.05193119781890483,,0.006998001145947872,0.001938587939698492,0.00172,0.002164,252489670.0,
2026-07-22,ETF,中证500ETF南方,,,12月,7.74,8.35,7.613,9.823,6.876,7.613,8.25,7.613,25888347.45342,127273198.36784402,92829.0,14739.0,,76580772.91063201,50692425.457212,1.510694590363833,0.6017038456855531,0.3982961543144468,0.07881136950904377,-0.01640826873385015,-0.01640826873385015,Positive Gamma,-0.653348641408343,-0.11611859691641759,0.20340769137110623,0.20340769137110623,0.028181109174852326,,-0.0070689422714252615,0.0032662499999999996,0.002135,1e-06,548426462.0,
2026-07-22,ETF,中证500ETF南方,,,7月,7.74,8.0,7.5,8.841,7.5,8.0,7.25,8.0,107045249.25607206,449079542.82432,349610.0,832174.0,,278062396.040196,171017146.78412402,1.6259328451502928,0.6191829498431952,0.3808170501568047,0.03359173126614978,-0.03100775193798455,0.03359173126614978,Positive Gamma,0.0,-0.13590908412717984,0.23836589968639063,0.23836589968639063,0.003049468481260574,,-6.720197925975606e-05,0.0006814561403508772,1e-06,1e-06,188893246.0,
2026-07-22,ETF,中证500ETF南方,,,8月,7.74,7.75,7.5,7.75,7.25,7.75,8.5,7.75,118374060.97717199,1187333428.4970121,621633.0,875278.0,,652853744.737092,534479683.75992,1.2214753237100473,0.5498487021994386,0.45015129780056135,0.0012919896640826156,-0.03100775193798455,0.0012919896640826156,Positive Gamma,0.0,-0.026540784994600507,0.09969740439887718,0.09969740439887718,0.029595824999623866,,-0.0015063201882773135,0.0014932500000000002,1e-06,1e-06,1562538973.0,
2026-07-22,ETF,中证500ETF南方,,,9月,7.74,8.35,6.631,9.823,6.385,6.631,,7.367,-118187166.0393,554365997.801172,425201.0,226500.0,,218089415.88093606,336276581.920236,0.6485417885348506,0.3934033053000405,0.6065966946999596,0.07881136950904377,-0.14328165374677004,-0.048191214470284294,Negative Gamma,2.2968052215733428,-0.24578786813696912,-0.21319338939991922,-0.21319338939991922,0.03782138269917038,,-0.005845259527439216,0.0014554999999999995,1e-06,0.0033439999999999998,868028524.0,
2026-07-22,ETF,中证500ETF嘉实,,,12月,3.144,3.0,2.9,3.0,2.9,3.0,3.0,3.0,9839199.39358464,32515337.322800644,53976.0,9065.0,,21177268.358192638,11338068.964608,1.867802041449729,0.6513008968030161,0.3486991031969838,-0.04580152671755733,-0.07760814249363879,-0.04580152671755733,Positive Gamma,0.3532653658776859,0.18512782771328679,0.3026017936060324,0.3026017936060324,0.0377648835055843,,0.0005683173893747668,0.003362911042944785,0.002202,0.00339,92495850.0,
2026-07-22,ETF,中证500ETF嘉实,,,7月,3.144,3.1,3.1,3.7,3.0,3.1,3.1,3.2,1044362.0950387213,67930123.53136897,163586.0,162734.0,,34487242.81320384,33442880.718165122,1.0312282337110827,0.5076870322085933,0.4923129677914066,-0.013994910941475869,-0.013994910941475869,0.01781170483460559,Positive Gamma,-0.055094544959869485,-0.23689132225029927,0.015374064417186825,0.015374064417186825,0.0008190200584765222,,-8.248870648031185e-05,0.004410600000000001,0.0014800000000000002,0.0012369999999999998,85563228.0,
2026-07-22,ETF,中证500ETF嘉实,,,8月,3.144,3.3,3.1,3.4,3.0,3.3,3.2,3.3,42614999.80652736,102839823.75024576,115728.0,98758.0,,72727411.77838656,30112411.9718592,2.415197156785452,0.7071911359456483,0.2928088640543517,0.04961832061068683,-0.013994910941475869,0.04961832061068683,Positive Gamma,0.24865270858617147,0.17946892018734537,0.4143822718912966,0.4143822718912966,0.025090820034325306,,0.0007952544336435401,0.0030604935064935065,0.0027289999999999997,0.0034899999999999996,119413355.0,
2026-07-22,ETF,中证500ETF嘉实,,,9月,3.144,3.3,2.8,4.1,2.8,3.3,3.6,3.3,12155298.9039072,69613598.55382848,124102.0,159121.0,,40884448.728867844,28729149.82496064,1.4230998472967815,0.5873054917173127,0.4126945082826874,0.04961832061068683,-0.10941475826972025,0.04961832061068683,Positive Gamma,0.29004335331932085,-0.054836157760792266,0.17461098343462528,0.17461098343462528,0.028847010462668455,,-0.0024998947310813325,0.003289163461538462,0.0025069999999999997,0.003461,128052992.0,
2026-07-22,ETF,创业板ETF易方达,,,12月,3.586,3.9,3.2,4.8,3.2,3.2,4.0,3.5,6562866.0471572,41084793.677467756,84223.0,23534.0,,23823829.862312477,17260963.81515528,1.3802143447745916,0.5798697700501839,0.4201302299498161,0.08756274400446173,-0.10764082543223641,-0.023982152816508617,Positive Gamma,0.17876117257328591,0.0400595188856864,0.15973954010036784,0.15973954010036784,0.024302104312054068,,-0.0034769663476829017,0.00399975,0.003711,0.004426,280059081.0,
