underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,0.0,0.0,343035740.99534667,-70289781.41263059,434509.0,366170.0,1,4,near,0.17039273544255013,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.17039273544255013,3.013,3.1,3.0,3.1,Negative Gamma,0.028874875539329548,normal_expiry_structure,next_month_takeover,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,28.0,20.0,1481770716.4926193,175570891.99081123,911788.0,447798.0,2,4,next,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.3680126230422004,3.013,3.0,3.0,3.0,Positive Gamma,-0.004314636574842323,roll_migration_candidate,next_month_takeover,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,169748789.13978773,57357588.877666354,172853.0,58658.0,3,4,deferred,0.08431762951482491,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.042158814757412455,3.013,3.0,2.7,3.0,Positive Gamma,-0.004314636574842323,low_expiry_influence,next_month_takeover,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,210.0,150.0,18651126.897514038,5791958.609295638,21239.0,2726.0,4,4,far,0.009264388958224182,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.004632194479112091,3.013,3.1,2.8,3.1,Positive Gamma,0.028874875539329548,low_expiry_influence,next_month_takeover,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,0.0,0.0,528478200.9894504,-134704038.9489259,353262.0,771688.0,1,4,near,0.18163719864525316,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.18163719864525316,7.789,7.859,7.75,8.0,Negative Gamma,0.027089485171395644,normal_expiry_structure,next_month_takeover,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,28.0,20.0,2008107028.3109553,188399178.18084672,875835.0,725931.0,2,4,next,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.3450917507281697,7.789,8.0,7.75,7.75,Positive Gamma,-0.005007061240210553,roll_migration_candidate,next_month_takeover,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,298367023.674691,86817073.98385054,206005.0,104009.0,3,4,deferred,0.10254831750283423,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.051274158751417116,7.789,8.0,7.25,8.0,Positive Gamma,0.027089485171395644,normal_expiry_structure,next_month_takeover,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,210.0,150.0,74574016.59480366,28213025.70445886,55032.0,3492.0,4,4,far,0.025630982395573123,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.012815491197786561,7.789,8.0,7.75,7.75,Positive Gamma,-0.005007061240210553,low_expiry_influence,next_month_takeover,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,0.0,0.0,89784808.11866124,6106921.136306285,111160.0,85324.0,1,4,near,0.28886235632642054,0.28886235632642054,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.0,0.6428546807804049,0.23108430928147694,0.28886235632642054,3.162,3.2,3.2,3.2,Positive Gamma,0.012017710309930596,normal_expiry_structure,next_month_takeover,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,28.0,20.0,161610921.53797176,42619177.55801232,200918.0,87109.0,2,4,next,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.0,0.6428546807804049,0.23108430928147694,0.25997333280394874,3.162,3.3,3.2,3.2,Positive Gamma,0.012017710309930596,roll_migration_candidate,next_month_takeover,rule_estimate
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,45415792.18623384,15065905.36237416,75264.0,17797.0,3,4,deferred,0.14611506133652757,0.28886235632642054,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.0,0.6428546807804049,0.23108430928147694,0.07305753066826379,3.162,3.1,2.85,3.2,Positive Gamma,0.012017710309930596,normal_expiry_structure,next_month_takeover,rule_estimate
