underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3178576233016286,0.24561478929761257,0.30307606193270786,0.30307606193270786,0.05166748487964415,,0.005876934568769631,0.0025325804416403783,0.0016920000000000001,0.0024969999999999997,105923929.0,,2026-07-21
上证50ETF华夏,7月,0.28214804063860666,0.40803116739993833,0.5623748937607184,0.5623748937607184,0.021762538407418684,,7.687293665429539e-05,0.002169074074074074,0.00158,0.002192,49484255.0,,2026-07-21
上证50ETF华夏,8月,0.34583673772561857,0.3854858459262385,0.3702830918610554,0.3702830918610554,0.049889680304813666,,0.007101358030131438,0.0022438333333333334,0.001566,0.0023420000000000003,299832228.0,,2026-07-21
上证50ETF华夏,9月,0.2657720993360203,0.30114204542223294,0.3709985635497747,0.3709985635497747,0.05169230840659841,,0.005363425596210135,0.0026112598039215685,0.001805,0.002499,271382715.0,,2026-07-21
中证500ETF南方,12月,-0.6715328467153283,-0.06775952473523672,0.1914236492181739,0.1914236492181739,0.026889318498603113,,-0.005911936531925425,0.003459250000000001,0.002324,1e-06,572031344.0,,2026-07-21
中证500ETF南方,7月,2.08327540664535,-0.01675675700660183,0.2737498077919345,0.2737498077919345,0.007186837638774413,,-0.00010610679735806453,0.0015984444444444444,1e-06,0.003331,383717170.0,,2026-07-21
中证500ETF南方,8月,-1.847506052212602,0.059172143788513216,0.1334794113755703,0.1334794113755703,0.027486517722993268,,-0.0005516366392281295,0.0016292233502538068,0.003011,1e-06,1602268481.0,,2026-07-21
中证500ETF南方,9月,0.4770998543453632,-0.21460354503493892,-0.2170899950902431,-0.2170899950902431,0.03666347190005396,,-0.005168688615844091,0.0015447500000000001,0.002829,0.0035659999999999997,927370820.0,,2026-07-21
中证500ETF嘉实,12月,0.3909678448894915,0.22443499632276703,0.26518107416419134,0.26518107416419134,0.03491820020981568,,0.0021311254285210964,0.0031332500000000006,0.0023260000000000004,0.003551,94969070.0,,2026-07-21
中证500ETF嘉实,7月,0.1935377091542002,-0.01981785436724586,0.39935753856069417,0.39935753856069417,0.003296634220800964,,-0.00014402963212273442,0.003229344827586207,0.002936,0.003561,105999021.0,,2026-07-21
中证500ETF嘉实,8月,0.15466068365183663,0.22987207064420392,0.37333932154383587,0.37333932154383587,0.024251482074632128,,0.0011971888612469963,0.003400993630573248,0.0030879999999999996,0.003614,130417184.0,,2026-07-21
中证500ETF嘉实,9月,0.20672671252613753,-0.012092624982838305,0.12267781553359049,0.12267781553359049,0.035012468402797335,,-0.0024845657838588366,0.003207132701421801,0.002909,0.0035719999999999997,103238965.0,,2026-07-21
创业板ETF易方达,12月,0.21959819380570877,0.15366820465178135,0.20591662870778102,0.20591662870778102,0.02503835090723687,,-0.0013193824930878178,0.004089286821705426,0.003703,0.004600999999999999,282520044.0,,2026-07-21
创业板ETF易方达,7月,0.05915768735684963,-0.009098063982351032,0.14950383719431623,0.14950383719431623,0.005348936513780315,,-6.197155615915025e-05,0.004242897435897437,0.004171,0.004422,467633892.0,,2026-07-21
创业板ETF易方达,8月,0.08511630618550689,0.11032082137631506,0.12467960121978744,0.12467960121978744,0.02355957634565486,,-2.7768226502240103e-05,0.0042882499999999995,0.004178,0.004543,1109793598.0,,2026-07-21
创业板ETF易方达,9月,0.12952838690297397,0.0319854860733704,-0.043640310362260085,-0.043640310362260085,0.029052102503043846,,-0.0014892187958860598,0.00416125,0.004039999999999999,0.004579,681623817.0,,2026-07-21
沪深300ETF华泰柏瑞,12月,0.3736350693211852,0.13530182350466335,0.34386701893383204,0.34386701893383204,0.04357659599786615,,8.064170801351117e-05,0.0026469678068410463,0.001729,0.002718,183416254.0,,2026-07-21
沪深300ETF华泰柏瑞,7月,0.42988591569400386,0.21795150686927367,0.3783573571139322,0.3783573571139322,0.014044155174045869,,0.0003651590882594033,0.0018586326530612245,0.0014169999999999999,0.002216,88115019.0,,2026-07-21
沪深300ETF华泰柏瑞,8月,0.30727062896710894,0.18453041225959804,0.25990938836761146,0.25990938836761146,0.04647657065865292,,0.002126264326955367,0.0020796,0.001761,0.0024,469731344.0,,2026-07-21
沪深300ETF华泰柏瑞,9月,0.23862394728437172,0.1055427277636426,0.20994939553832004,0.20994939553832004,0.0457561242634435,,0.00026714475243089366,0.0022378307210031353,0.002053,0.002587,393254964.0,,2026-07-21
