trade_date,market_type,source_file,underlying,name,code,expiry,contract_month,raw_strike,strike,option_type,last_price,bid_price,ask_price,bid_volume,ask_volume,volume,open_interest,oi_change,amount,prev_settle,open_price,high_price,low_price,iv,delta,gamma,vega,theta,rho,theoretical_price,moneyness,leverage,real_leverage,parse_error
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4300,90007571,,7月,4300.0,4.3,call,0.0084,0.0084,0.0085,124.0,30.0,80068.0,104259.0,7349.0,8615080.0,0.0155,0.0145,0.0167,0.0077,0.005180000000000001,0.0623,0.3814,0.0008,-0.002,0.0001,0.0159,-0.0012770000000000001,446.55,27.81,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4300,90007580,,7月,4300.0,4.3,put,0.5643,0.5607,0.5645,1.0,1.0,7302.0,29390.0,-83.0,38197220.0,0.4615,0.4895,0.5949,0.445,0.0064280000000000006,-0.8886,0.4755,0.0012,-0.0033,-0.0011,0.5596,0.0012770000000000001,6.65,-5.91,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4400,90007572,,7月,4400.0,4.4,call,0.0054,0.0054,0.0059,111.0,5.0,50599.0,75790.0,7852.0,3841980.0,0.0109,0.0085,0.0115,0.0054,0.005372,0.0412,0.2648,0.0005,-0.0015,0.0,0.0096,-0.001475,694.63,28.64,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4400,90007581,,7月,4400.0,4.4,put,0.6606,0.6493,0.6613,5.0,1.0,2210.0,10340.0,-483.0,13954591.0,0.5509,0.5969,0.6897,0.5411,0.006853000000000001,-0.9097,0.3824,0.001,-0.003,-0.0011,0.6531,0.001475,5.68,-5.17,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4500,90007573,,7月,4500.0,4.5,call,0.0042,0.0041,0.0042,1.0,73.0,68814.0,70848.0,-1944.0,3848188.0,0.0074,0.0065,0.0084,0.0041,0.005722999999999999,0.0313,0.1986,0.0004,-0.0013,0.0,0.0056,-0.001664,893.1,27.99,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4500,90007582,,7月,4500.0,4.5,put,0.7671,0.7462,0.7595,5.0,1.0,1776.0,6210.0,-612.0,12844950.0,0.6489,0.6948,0.7789,0.642,0.008199999999999999,-0.897,0.3523,0.0011,-0.0041,-0.0011,0.749,0.001664,4.89,-4.39,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4600,90007645,,7月,4600.0,4.6,call,0.0029,0.0029,0.003,84.0,101.0,34092.0,40845.0,-867.0,1314613.0,0.0047,0.0034,0.0052,0.0029,0.005932999999999999,0.0219,0.1419,0.0003,-0.001,0.0,0.0032,-0.0018460000000000002,1293.45,28.33,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4600,90007646,,7月,4600.0,4.6,put,0.8587,0.8443,0.8583,5.0,1.0,416.0,1842.0,-4.0,3439549.0,0.7471,0.7933,0.8778,0.7512,0.008048000000000001,-0.9273,0.2767,0.0009,-0.0029,-0.0012,0.8465,0.0018460000000000002,4.37,-4.05,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4700,90007655,,7月,4700.0,4.7,call,0.002,0.0018,0.002,5.0,67.0,39099.0,48610.0,3470.0,1196311.0,0.0039,0.003,0.0044,0.002,0.006123,0.0153,0.1013,0.0002,-0.0007,0.0,0.0017,-0.0020190000000000004,1875.5,28.68,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4700,90007656,,7月,4700.0,4.7,put,0.9786,0.9429,0.9688,5.0,1.0,59.0,1477.0,0.0,524202.0,0.8457,0.8925,0.9786,0.8455,0.010632999999999998,-0.8823,0.2989,0.0012,-0.006,-0.0012,0.945,0.0020190000000000004,3.83,-3.38,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4800,90007671,,7月,4800.0,4.8,call,0.0016,0.0015,0.0016,210.0,29.0,49955.0,79500.0,2717.0,1128889.0,0.0028,0.0028,0.0029,0.0016,0.006417000000000001,0.012,0.0784,0.0002,-0.0006,0.0,0.0009,-0.0021850000000000003,2344.38,28.15,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4800,90007672,,7月,4800.0,4.8,put,1.0596,1.0404,1.0569,1.0,1.0,496.0,1380.0,208.0,4860121.0,0.9446,0.9917,1.0786,0.9333,0.009445,-0.9321,0.2237,0.0008,-0.0033,-0.0012,1.044,0.0021850000000000003,3.54,-3.3,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3500,90007777,,8月,3500.0,3.5,call,0.3512,0.3503,0.3557,7.0,5.0,1412.0,1496.0,1007.0,5040355.0,0.4222,0.4104,0.4209,0.3333,0.003667,0.7407,0.6707,0.0043,-0.002,0.003,0.4097,0.000717,10.68,7.91,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3500,90007778,,8月,3500.0,3.5,put,0.1172,0.1163,0.1172,5.0,1.0,38048.0,31543.0,11381.0,38571326.0,0.0773,0.085,0.1275,0.073,0.004494,-0.2901,0.5785,0.0045,-0.0021,-0.0015,0.1394,-0.000717,32.01,-9.29,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3600,90007773,,8月,3600.0,3.6,call,0.2847,0.2857,0.2865,1.0,1.0,1131.0,1089.0,591.0,3482291.0,0.3507,0.316,0.3566,0.2579,0.003644,0.6658,0.7583,0.0048,-0.0022,0.0027,0.3498,0.00041900000000000005,13.18,8.77,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3600,90007775,,8月,3600.0,3.6,put,0.1543,0.1558,0.156,2.0,5.0,17648.0,21560.0,2530.0,23742513.0,0.1084,0.115,0.1694,0.1035,0.0044789999999999995,-0.3538,0.6303,0.0049,-0.0023,-0.0018,0.1789,-0.00041900000000000005,24.31,-8.6,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3700,90007774,,8月,3700.0,3.7,call,0.2326,0.2348,0.2355,2.0,1.0,6809.0,4282.0,3027.0,16931355.0,0.2897,0.2644,0.2955,0.2213,0.0037450000000000005,0.584,0.7907,0.0051,-0.0024,0.0024,0.2961,0.000138,16.13,9.42,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3700,90007776,,8月,3700.0,3.7,put,0.2006,0.1988,0.201,5.0,1.0,22579.0,13520.0,3528.0,40675505.0,0.1469,0.1605,0.2171,0.141,0.0045130000000000005,-0.4205,0.6579,0.0051,-0.0024,-0.0022,0.2247,-0.000138,18.7,-7.86,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3800,90007757,,8月,3800.0,3.8,call,0.1898,0.1898,0.19,3.0,3.0,18146.0,11503.0,7518.0,36541626.0,0.231,0.2077,0.2416,0.1774,0.003861,0.5052,0.7844,0.0053,-0.0025,0.0021,0.2486,-0.000129,19.76,9.98,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3800,90007758,,8月,3800.0,3.8,put,0.253,0.2507,0.2531,5.0,1.0,22431.0,14961.0,2760.0,51038581.0,0.1932,0.2056,0.273,0.187,0.004532,-0.4869,0.668,0.0053,-0.0024,-0.0026,0.2765,0.000129,14.83,-7.22,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3900,90007697,,8月,3900.0,3.9,call,0.1482,0.1481,0.1497,1.0,1.0,12769.0,11855.0,5054.0,21034245.0,0.1887,0.1707,0.1961,0.1403,0.0038520000000000004,0.4288,0.7738,0.0052,-0.0024,0.0018,0.2069,-0.00038199999999999996,25.31,10.85,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3900,90007706,,8月,3900.0,3.9,put,0.3155,0.3138,0.3173,2.0,1.0,16582.0,13509.0,2055.0,47634473.0,0.2482,0.265,0.3357,0.24,0.00462,-0.5497,0.6506,0.0052,-0.0024,-0.0029,0.3343,0.00038199999999999996,11.89,-6.54,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4000,90007698,,8月,4000.0,4.0,call,0.116,0.118,0.1193,8.0,5.0,13964.0,17121.0,2933.0,18237915.0,0.1513,0.1335,0.1579,0.1105,0.0038880000000000004,0.3587,0.7297,0.0049,-0.0023,0.0015,0.1708,-0.000623,32.34,11.6,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4000,90007707,,8月,4000.0,4.0,put,0.3859,0.3815,0.3859,1.0,1.0,14546.0,12243.0,2196.0,51531167.0,0.3108,0.3365,0.4057,0.3029,0.004749000000000001,-0.606,0.6152,0.0051,-0.0023,-0.0033,0.3977,0.000623,9.72,-5.89,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4100,90007699,,8月,4100.0,4.1,call,0.0935,0.0922,0.0935,1.0,18.0,19542.0,16290.0,4256.0,19645622.0,0.1219,0.1046,0.1276,0.0861,0.004000999999999999,0.3003,0.6601,0.0046,-0.0022,0.0013,0.1399,-0.000851,40.12,12.05,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4100,90007708,,8月,4100.0,4.1,put,0.4603,0.4515,0.4616,5.0,1.0,5127.0,9597.0,871.0,22593543.0,0.38,0.4083,0.4815,0.3726,0.004858,-0.6568,0.5747,0.0048,-0.0023,-0.0036,0.4662,0.000851,8.15,-5.35,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4200,90007700,,8月,4200.0,4.2,call,0.0716,0.0716,0.0733,4.0,5.0,12980.0,17845.0,4155.0,10419255.0,0.096,0.0864,0.1019,0.0673,0.004017,0.2446,0.5936,0.0041,-0.002,0.001,0.1137,-0.0010689999999999999,52.39,12.81,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4200,90007709,,8月,4200.0,4.2,put,0.5295,0.5302,0.5415,6.0,1.0,2042.0,7616.0,653.0,10583901.0,0.4558,0.4867,0.5621,0.4465,0.00476,-0.7122,0.5441,0.0045,-0.002,-0.0039,0.5395,0.0010689999999999999,7.08,-5.04,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4300,90007701,,8月,4300.0,4.3,call,0.0567,0.0572,0.0584,1.0,5.0,9834.0,13897.0,1541.0,6178031.0,0.0772,0.0701,0.0817,0.0531,0.004099,0.2009,0.5199,0.0037,-0.0018,0.0009,0.0917,-0.0012770000000000001,66.16,13.29,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4300,90007710,,8月,4300.0,4.3,put,0.6271,0.6142,0.6258,5.0,1.0,1146.0,3430.0,239.0,6899932.0,0.5368,0.5656,0.6433,0.5305,0.005217,-0.7336,0.4779,0.0043,-0.0021,-0.0042,0.617,0.0012770000000000001,5.98,-4.39,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4400,90007702,,8月,4400.0,4.4,call,0.0445,0.0452,0.0456,1.0,10.0,11154.0,12361.0,2492.0,5714134.0,0.0614,0.0566,0.066,0.0413,0.0041659999999999996,0.1635,0.4499,0.0033,-0.0016,0.0007,0.0735,-0.001475,84.29,13.79,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4400,90007711,,8月,4400.0,4.4,put,0.6997,0.7003,0.7134,5.0,1.0,733.0,1552.0,101.0,5103869.0,0.6193,0.6214,0.7346,0.6214,0.00502,-0.784,0.4431,0.0039,-0.0017,-0.0045,0.6982,0.001475,5.36,-4.2,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4500,90007703,,8月,4500.0,4.5,call,0.0358,0.0357,0.0364,1.0,6.0,7662.0,12791.0,1254.0,3189088.0,0.0495,0.0424,0.0536,0.0327,0.004261999999999999,0.1346,0.3861,0.0029,-0.0014,0.0006,0.0585,-0.001664,104.78,14.11,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4500,90007712,,8月,4500.0,4.5,put,0.8059,0.7893,0.8037,5.0,1.0,272.0,773.0,151.0,2056184.0,0.7063,0.7102,0.8159,0.7072,0.005620000000000001,-0.7869,0.3927,0.0038,-0.0019,-0.0046,0.7826,0.001664,4.65,-3.66,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4600,90007704,,8月,4600.0,4.6,call,0.0292,0.0285,0.0292,2.0,9.0,8566.0,9242.0,1226.0,2735739.0,0.0401,0.0335,0.0435,0.0254,0.004367,0.1117,0.3304,0.0025,-0.0013,0.0005,0.0462,-0.0018460000000000002,128.46,14.34,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4600,90007713,,8月,4600.0,4.6,put,0.9009,0.8807,0.8961,5.0,1.0,167.0,364.0,167.0,1446769.0,0.7964,0.8091,0.9009,0.8091,0.005906,-0.8033,0.3563,0.0037,-0.0019,-0.0048,0.8698,0.0018460000000000002,4.16,-3.34,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4700,90007705,,8月,4700.0,4.7,call,0.0232,0.0229,0.0232,2.0,5.0,7473.0,8525.0,1164.0,1897605.0,0.0327,0.0274,0.0355,0.02,0.004435,0.091,0.2802,0.0022,-0.0011,0.0004,0.0363,-0.0020190000000000004,161.68,14.71,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4700,90007714,,8月,4700.0,4.7,put,0.9485,0.9754,0.9901,5.0,1.0,634.0,883.0,411.0,5981252.0,0.8885,0.911,1.0,0.8913,0.0045390000000000005,-0.9033,0.2864,0.0023,-0.0006,-0.0053,0.9593,0.0020190000000000004,3.95,-3.57,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4800,90007753,,8月,4800.0,4.8,call,0.0193,0.0193,0.0195,18.0,15.0,26589.0,23662.0,1095.0,5435826.0,0.027,0.0263,0.0295,0.0162,0.004546,0.0763,0.2396,0.0019,-0.001,0.0003,0.0284,-0.0021850000000000003,194.35,14.83,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4800,90007754,,8月,4800.0,4.8,put,1.1044,1.0694,1.0856,5.0,1.0,1745.0,2878.0,1723.0,18126720.0,0.9823,0.9858,1.1089,0.9783,0.006790999999999999,-0.8137,0.2997,0.0035,-0.0022,-0.0051,1.0508,0.0021850000000000003,3.4,-2.76,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2850,90007323,,9月,2850.0,2.85,call,0.8868,0.879,0.8918,1.0,1.0,79.0,773.0,31.0,719666.0,1.0313,0.948,0.985,0.87,1e-06,0.9327,0.1707,0.0022,-0.001,0.0051,0.951,0.0031609999999999997,4.23,3.95,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2850,90007324,,9月,2850.0,2.85,put,0.0257,0.0256,0.0257,10.0,1.0,65539.0,92686.0,5324.0,13939510.0,0.0175,0.0197,0.0287,0.0165,0.004604,-0.0693,0.1726,0.0022,-0.0007,-0.0006,0.0245,-0.0031609999999999997,145.95,-10.12,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2900,90007137,,9月,2900.0,2.9,call,0.8503,0.8339,0.8603,1.0,1.0,71.0,1568.0,41.0,616767.0,0.9824,0.9478,0.95,0.8229,1e-06,0.9208,0.1933,0.0025,-0.0011,0.0051,0.9067,0.002934,4.41,4.06,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2900,90007138,,9月,2900.0,2.9,put,0.0306,0.0305,0.0313,7.0,5.0,15916.0,84105.0,3343.0,3978147.0,0.021,0.023,0.0343,0.0199,0.004584,-0.0805,0.1943,0.0025,-0.0007,-0.0007,0.0297,-0.002934,122.58,-9.87,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2950,90007069,,9月,2950.0,2.95,call,0.797,0.7896,0.8164,1.0,1.0,262.0,1754.0,254.0,2257935.0,0.9338,0.883,0.883,0.7862,1e-06,0.9077,0.2168,0.0028,-0.0012,0.0051,0.8632,0.0027149999999999995,4.71,4.27,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2950,90007078,,9月,2950.0,2.95,put,0.0374,0.0368,0.0372,21.0,1.0,2234.0,13787.0,306.0,725714.0,0.0254,0.0276,0.0413,0.025,0.004607,-0.0947,0.2181,0.0028,-0.0008,-0.0008,0.0358,-0.0027149999999999995,100.29,-9.49,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3000,90007070,,9月,3000.0,3.0,call,0.7575,0.7465,0.7731,1.0,1.0,543.0,3246.0,395.0,4350644.0,0.8856,0.8594,0.8594,0.7397,1e-06,0.8932,0.2411,0.0031,-0.0013,0.0051,0.8206,0.002503,4.95,4.42,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3000,90007079,,9月,3000.0,3.0,put,0.0435,0.042,0.0439,5.0,1.0,3822.0,11405.0,-306.0,1468185.0,0.0303,0.0296,0.0482,0.0296,0.004575,-0.1078,0.2415,0.0031,-0.0009,-0.0009,0.0427,-0.002503,86.23,-9.3,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3100,90007071,,9月,3100.0,3.1,call,0.6585,0.6622,0.6875,1.0,1.0,44.0,777.0,21.0,305520.0,0.7907,0.7241,0.755,0.6585,1e-06,0.8605,0.2908,0.0037,-0.0015,0.005,0.7382,0.0021,5.7,4.9,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3100,90007080,,9月,3100.0,3.1,put,0.0588,0.0566,0.0595,5.0,5.0,7065.0,8108.0,3064.0,3710067.0,0.0409,0.0397,0.065,0.0396,0.004532,-0.1387,0.2909,0.0037,-0.0011,-0.0012,0.0595,-0.0021,63.79,-8.85,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3200,90007072,,9月,3200.0,3.2,call,0.5901,0.5826,0.6066,1.0,1.0,16.0,711.0,6.0,100927.0,0.6984,0.6756,0.6756,0.5878,0.002458,0.9432,0.2768,0.0019,-0.0007,0.0059,0.6601,0.001722,6.36,6.0,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3200,90007081,,9月,3200.0,3.2,put,0.0771,0.0768,0.0771,1.0,2.0,6328.0,8890.0,2366.0,4418672.0,0.0559,0.0546,0.0864,0.0546,0.004472,-0.1738,0.3421,0.0043,-0.0012,-0.0015,0.0805,-0.001722,48.65,-8.45,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3300,90007073,,9月,3300.0,3.3,call,0.5198,0.51,0.5303,3.0,3.0,428.0,1952.0,224.0,2302170.0,0.5953,0.5813,0.59,0.5,0.003047,0.8587,0.4383,0.0038,-0.0011,0.0054,0.5867,0.001367,7.22,6.2,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3300,90007082,,9月,3300.0,3.3,put,0.1028,0.1014,0.1037,4.0,4.0,6187.0,8911.0,1374.0,5706173.0,0.0755,0.0784,0.113,0.0727,0.004483,-0.2165,0.3901,0.0049,-0.0014,-0.0018,0.1061,-0.001367,36.49,-7.9,
2026-07-13,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3400,90007074,,9月,3400.0,3.4,call,0.4476,0.4393,0.4602,1.0,1.0,325.0,1039.0,117.0,1564541.0,0.5143,0.48,0.513,0.4384,0.003188,0.7949,0.5314,0.0048,-0.0014,0.0051,0.5182,0.001032,8.38,6.66,
