underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.38259181001722986,0.07657829442703364,0.13965033427427334,0.13965033427427334,0.0740847657734862,0.018168002478261322,0.0007886704213564374,0.14610872093023256,0.11539999999999999,0.17129999999999998,54642597.0,33029608.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
上证50ETF华夏,12月,0.38621000697515595,0.15472075405056782,0.3425472958071341,0.3425472958071341,0.054334558598252876,0.009074634514814427,0.002227301662094416,0.2130964980544747,0.126,0.20829999999999999,180986710.0,88336891.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,other_month
上证50ETF华夏,3月,0.41248801592959516,0.24939075172244551,0.36386935246291946,0.36386935246291946,0.07383306169232512,0.004800734653853301,0.00914535447409063,0.2298248587570621,0.122,0.2168,25394423.0,18819203.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,far_month
上证50ETF华夏,9月,0.10732607326073279,0.20885281581540424,0.19910065967403565,0.19910065967403565,0.0437482827257416,0.06271312105722161,0.0022292514450793274,0.14814666666666665,0.1354,0.15130000000000002,246014868.0,79688571.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.13719005417731364,0.02875200422285945,0.02875200422285945,0.05625336855329956,0.03244748549015561,0.0004768061423369214,9.999999999999998e-05,0.0001,0.0001,144830349.0,102639109.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
中证500ETF南方,12月,0.4330834314472379,0.04451465758313053,0.259911643844261,0.259911643844261,0.0344966395324832,0.009190465626884135,-0.0021834795593785945,0.3089473997028232,0.2011,0.33490000000000003,796832282.0,381187977.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,other_month
中证500ETF南方,3月,0.48114635077862056,0.29386433018475683,0.3717547394084543,0.3717547394084543,0.02899887821055355,0.004132538872098899,0.002349872791064133,0.35436203501094093,0.1788,0.3493,411500573.0,176408020.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,far_month
中证500ETF南方,9月,0.27182991647684124,-0.06547875519341587,0.09402045221377642,0.09402045221377642,0.02907842797058277,0.055571635957493606,-0.0009317272673464547,0.26339999999999997,0.2336,0.30519999999999997,1182280522.0,508700662.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.3625764605951694,0.020958436571042783,0.09548712797420994,0.09548712797420994,0.04519659731328093,0.017235607631140834,-0.0010390682222410578,0.2940069518716577,0.20850000000000002,0.3151,17767842.0,12050518.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
中证500ETF嘉实,12月,0.4337357242980245,0.23932648939782558,0.43667213707395963,0.43667213707395963,0.04282452362587251,0.009865939277934853,0.0027752096762366043,0.32300774907749075,0.19940000000000002,0.3395,99999291.0,56309185.0,2026-09-07,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,other_month
