trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-26,上证50ETF华夏,12月,3.013,113553189.00872703,56195600.131060675,2.0206775751819657,0.6689484477866658,0.33105155221333415,57357588.877666354,169748789.1397877,Positive Gamma
2026-08-26,上证50ETF华夏,3月,3.013,12221542.753404837,6429584.1441092,1.900829428385698,0.6552710096586075,0.34472899034139226,5791958.609295639,18651126.89751404,Positive Gamma
2026-08-26,上证50ETF华夏,8月,3.013,136372979.79135802,206662761.20398864,0.6598817271039442,0.3975474374642728,0.6024525625357274,-70289781.41263059,343035740.9953466,Negative Gamma
2026-08-26,上证50ETF华夏,9月,3.013,828670804.2417153,653099912.2509041,1.2688270028787898,0.5592436097017732,0.4407563902982267,175570891.99081123,1481770716.4926195,Positive Gamma
2026-08-26,中证500ETF南方,12月,7.789,192592048.82927078,105774974.84542026,1.8207713980620195,0.6454870463139838,0.35451295368601626,86817073.98385052,298367023.674691,Positive Gamma
2026-08-26,中证500ETF南方,3月,7.789,51393521.149631254,23180495.445172403,2.2171019282650635,0.6891612319727507,0.3108387680272491,28213025.704458855,74574016.59480368,Positive Gamma
2026-08-26,中证500ETF南方,8月,7.789,196887081.0202622,331591119.96918815,0.5937646371186213,0.3725547821114243,0.6274452178885755,-134704038.9489259,528478200.98945045,Negative Gamma
2026-08-26,中证500ETF南方,9月,7.789,1098253103.2459009,909853925.0650542,1.207065302452123,0.5469096456326114,0.4530903543673885,188399178.18084666,2008107028.3109553,Positive Gamma
2026-08-26,中证500ETF嘉实,12月,3.162,30240848.774304,15174943.411929838,1.99281459926434,0.6658663719945068,0.3341336280054931,15065905.36237416,45415792.18623384,Positive Gamma
2026-08-26,中证500ETF嘉实,3月,3.162,9191925.21444624,4818666.49355232,1.9075661755686175,0.6560697368119454,0.34393026318805453,4373258.72089392,14010591.70799856,Positive Gamma
2026-08-26,中证500ETF嘉实,8月,3.162,47945864.62748377,41838943.491177484,1.1459626038978266,0.5340086550512826,0.4659913449487175,6106921.136306283,89784808.11866124,Positive Gamma
2026-08-26,中证500ETF嘉实,9月,3.162,102115049.54799204,59495871.98997972,1.716338396808273,0.6318573557790109,0.3681426442209891,42619177.55801232,161610921.53797176,Positive Gamma
2026-08-26,创业板ETF易方达,12月,3.432,64043660.212646395,43140483.787040636,1.4845373670075777,0.5975105815355806,0.4024894184644196,20903176.42560576,107184143.99968702,Positive Gamma
2026-08-26,创业板ETF易方达,3月,3.432,7101641.245121279,5097056.66129088,1.393282774165339,0.5821638751614917,0.41783612483850824,2004584.5838303997,12198697.90641216,Positive Gamma
2026-08-26,创业板ETF易方达,8月,3.432,139344872.94059902,203968815.66300094,0.6831675346432655,0.40588207684748245,0.5941179231525175,-64623942.72240191,343313688.60359997,Negative Gamma
2026-08-26,创业板ETF易方达,9月,3.432,464343385.9150944,415327268.76189125,1.11801805669857,0.5278604935225456,0.4721395064774545,49016117.153203145,879670654.6769855,Positive Gamma
2026-08-26,沪深300ETF华泰柏瑞,12月,4.652,155483054.51772004,72387911.56453072,2.147914633220404,0.6823293778532449,0.317670622146755,83095142.95318931,227870966.08225077,Positive Gamma
2026-08-26,沪深300ETF华泰柏瑞,3月,4.652,16695767.85885744,12739601.784469603,1.3105407956479973,0.5672008899892428,0.43279911001075716,3956166.074387841,29435369.643327042,Positive Gamma
2026-08-26,沪深300ETF华泰柏瑞,8月,4.652,159312947.34720036,100402230.01630497,1.586747100351541,0.6134140829367899,0.3865859170632101,58910717.33089538,259715177.36350533,Positive Gamma
2026-08-26,沪深300ETF华泰柏瑞,9月,4.652,826237473.5823871,681387099.8798002,1.2125816202392725,0.5480392719289342,0.4519607280710658,144850373.70258695,1507624573.4621873,Positive Gamma
2026-08-26,沪深300ETF嘉实,12月,4.858,27859114.495890997,11616577.03680488,2.398220612459658,0.7057283460839842,0.2942716539160159,16242537.459086118,39475691.532695875,Positive Gamma
2026-08-26,沪深300ETF嘉实,3月,4.858,8057932.851415438,3421989.0877589197,2.3547511826499203,0.7019152999567319,0.2980847000432679,4635943.763656519,11479921.93917436,Positive Gamma
2026-08-26,沪深300ETF嘉实,8月,4.858,62153738.3608075,40677261.31452955,1.5279725417159966,0.6044260831562684,0.39557391684373133,21476477.046277955,102830999.67533708,Positive Gamma
2026-08-26,沪深300ETF嘉实,9月,4.858,156857442.65072164,68794658.60125458,2.2800817075042668,0.6951295457938834,0.30487045420611647,88062784.04946706,225652101.25197625,Positive Gamma
2026-08-26,深证100ETF易方达,12月,3.603,4717213.46021376,1990620.9542665798,2.3697195842850753,0.7032394016809083,0.2967605983190917,2726592.50594718,6707834.41448034,Positive Gamma
2026-08-26,深证100ETF易方达,3月,3.603,624709.29652776,425059.4198088,1.4696987466099831,0.5950923158653889,0.4049076841346111,199649.87671896,1049768.71633656,Positive Gamma
