market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,86,4,1.0,1.0,1.0,2.959,True,1.0,0
ETF,中证500ETF南方,120,4,1.0,1.0,1.0,7.65,True,1.0,0
ETF,中证500ETF嘉实,98,4,1.0,1.0,1.0,3.103,True,1.0,0
ETF,创业板ETF易方达,108,4,1.0,1.0,1.0,3.312,True,1.0,0
ETF,沪深300ETF华泰柏瑞,92,4,1.0,1.0,1.0,4.515,True,1.0,0
ETF,沪深300ETF嘉实,90,4,1.0,1.0,1.0,4.716,True,1.0,0
ETF,深证100ETF易方达,100,4,1.0,1.0,1.0,3.415,True,1.0,0
ETF,科创50ETF华夏,128,4,1.0,1.0,1.0,1.713,True,1.0,0
ETF,科创50ETF易方达,126,4,1.0,1.0,1.0,1.662,True,1.0,0
