trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-09-08,SH510050,上证50ETF华夏,上证50ETF华夏,3.017,3.018,3.021,3.034,3.01,-0.001,-2.9999999999999997e-06,0.0506,978230047.0,
2026-09-08,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.624,4.634,4.638,4.657,4.61,-0.01,-2.2000000000000003e-05,0.032400000000000005,2838526769.0,
2026-09-08,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.828,4.843,4.843,4.862,4.812,-0.015,-3.1e-05,0.0204,616644068.5,
2026-09-08,SH510500,中证500ETF南方,中证500ETF南方,7.788,7.771,7.78,7.86,7.752,0.017,2.2000000000000003e-05,0.0696,2253593519.0,
2026-09-08,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.162,3.155,3.155,3.188,3.145,0.007,2.2000000000000003e-05,0.040999999999999995,348914836.574,
2026-09-08,SZ159901,深证100ETF易方达,深证100ETF易方达,3.526,3.557,3.55,3.569,3.519,-0.031,-8.7e-05,0.0794,284022310.8,
2026-09-08,SZ159915,创业板ETF易方达,创业板ETF易方达,3.376,3.414,3.413,3.436,3.365,-0.038,-0.000111,0.2421,5455069870.539,
2026-09-08,SH588000,科创50ETF华夏,科创50ETF华夏,1.681,1.705,1.701,1.716,1.674,-0.024,-0.00014099999999999998,0.09939999999999999,5020493790.0,
2026-09-08,SH588080,科创50ETF易方达,科创50ETF易方达,1.63,1.652,1.651,1.664,1.623,-0.022,-0.00013299999999999998,0.045,1386899002.0,
