market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,128.0,92.0,3.052,3.0,2.7,3.5,2.7,3.0,3.0,3.0,3.0,58420168.45139328,143915742.8412794,101167955.64633633,42747787.19494305,2.3666243865437844,0.7029665667494877,0.29703343325051224,145251.0,206631.0,,Positive Gamma,3.2,2.7,3.0,3.2,26403829.70769675,64870313.37315624,0.4467271715546611,0.34395605972625454,0.20000000000000018,0.0,0.0,True,2.874681219658217,available,medium,,24.0,18.0,0.75,2.8630800000000005,2.8747200000000004,1.0478071502007219e-16,bs_spot_repricing_constant_iv,143915742.84127936,58420168.45139329,145251.0,206631.0,3.0,4.0,deferred,0.05604189317179902,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.02802094658589951,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,219.0,157.0,3.052,3.1,2.8,3.5,2.8,3.1,3.1,3.1,3.1,4249753.7798396805,13084371.974269122,8667062.8770544,4417309.097214721,1.9620684643778514,0.6623980802516533,0.33760191974834675,15011.0,2858.0,,Positive Gamma,3.1,2.8,3.1,2.8,781855.862525896,4428418.010445216,0.33800008808858534,0.3563714149120808,0.0,0.0,0.0,True,2.8661204303006365,available,medium,,20.0,16.0,0.8,2.8631866666666665,2.87441,6.211651058841002e-16,bs_spot_repricing_constant_iv,13084371.974269122,4249753.77983968,15011.0,2858.0,4.0,4.0,far,0.005095154719875069,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.0025475773599375343,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,9.0,7.0,3.052,3.1,3.0,3.1,3.0,3.1,3.1,3.1,3.1,538795686.6523482,1641612964.3504684,1090204325.5014086,551408638.8490602,1.9771259437954427,0.6641055773659573,0.33589442263404284,730329.0,330818.0,,Positive Gamma,3.1,3.0,3.1,3.1,278918796.42802685,796064183.1634655,0.4267451695713201,0.5401890920716791,0.0,0.0,0.0,True,3.0021157513294003,available,medium,,22.0,17.0,0.7727272727272727,2.999896666666667,3.0113283333333336,2.6423328103431666e-16,bs_spot_repricing_constant_iv,1641612964.3504686,538795686.6523482,730329.0,330818.0,1.0,4.0,near,0.6392566689457491,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.6392566689457491,near_month_pressure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,37.0,27.0,3.052,3.1,2.95,3.6,2.95,3.1,3.1,3.1,3.1,157187424.85031375,769389796.8271078,463288610.8387108,306101185.98839694,1.513514589441258,0.6021507079366922,0.39784929206330766,615925.0,127505.0,,Positive Gamma,3.1,3.0,3.1,3.1,111973375.11987112,344872779.67510587,0.39960371377758436,0.3053013770000272,0.0,0.04999999999999982,0.0,True,3.0032806352583097,available,medium,,28.0,21.0,0.75,2.9946083333333338,3.0064566666666668,1.1611346865059405e-16,bs_spot_repricing_constant_iv,769389796.8271078,157187424.85031378,615925.0,127505.0,2.0,4.0,next,0.2996062831625768,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.1498031415812884,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,128.0,92.0,8.197,8.25,7.25,9.823,6.5,8.0,8.25,8.25,8.0,102519524.72115164,272433818.1587471,187476671.43994933,84957146.7187977,2.2067204311896704,0.6881549166950586,0.31184508330494126,162255.0,134978.0,,Positive Gamma,8.0,7.25,8.0,8.0,35368643.29473373,99783514.73258339,0.3919718150547534,0.26175191490660327,-0.25,0.0,0.0,True,7.4687215292409945,available,medium,,54.0,40.0,0.7407407407407407,7.463823888888888,7.49570111111111,4.770710428726377e-13,bs_spot_repricing_constant_iv,272433818.158747,102519524.72115164,162255.0,134978.0,3.0,4.0,deferred,0.06136255097918877,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.030681275489594383,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,219.0,157.0,8.197,8.75,8.5,8.75,6.5,8.75,8.0,8.0,8.5,24157289.615413845,58785412.81829529,41471351.21685457,17314061.601440728,2.395241057326704,0.7054701026773735,0.2945298973226266,40375.0,3795.0,,Positive Gamma,8.0,8.75,8.5,8.75,9253794.298873492,19236448.3424131,0.344302920997243,0.22244565295841914,-0.75,0.25,0.0,True,7.4594466830077,available,medium,,24.0,17.0,0.7083333333333334,7.431946666666666,7.463823888888888,2.644991546041689e-15,bs_spot_repricing_constant_iv,58785412.8182953,24157289.615413845,40375.0,3795.0,4.0,4.0,far,0.013240730960916812,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.006620365480458406,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,9.0,7.0,8.197,8.25,8.0,8.0,7.75,8.0,8.25,8.25,8.0,697300935.2763206,3004741394.0964127,1851021164.6863666,1153720229.410046,1.6043934374218998,0.6160334357968954,0.38396656420310454,773127.0,1187174.0,,Positive Gamma,8.25,8.0,8.0,8.0,667309662.2662697,2463551510.2812757,0.5023644521969184,0.44033792934450033,0.0,0.0,0.0,True,8.041249442905094,available,medium,,52.0,40.0,0.7692307692307693,8.037613888888888,8.06949111111111,4.416772430381541e-13,bs_spot_repricing_constant_iv,3004741394.096413,697300935.2763206,773127.0,1187174.0,1.0,4.0,near,0.6767830742183505,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.6767830742183505,front_month_concentrated,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,37.0,27.0,8.197,8.0,8.0,8.0,6.631,8.0,8.25,8.35,8.0,269910231.48701245,1103780125.7819564,686845178.6344844,416934947.14747214,1.6473677328649152,0.6222663033979701,0.3777336966020301,558121.0,251391.0,,Positive Gamma,8.0,8.0,8.0,8.0,227820255.60402027,738638007.2467744,0.5542004933819507,0.2907283895090514,0.0,0.0,0.0,True,7.9285426301278115,available,medium,,58.0,42.0,0.7241379310344828,7.910105,7.941982222222221,7.173547573226893e-16,bs_spot_repricing_constant_iv,1103780125.7819564,269910231.48701245,558121.0,251391.0,2.0,4.0,next,0.248613643841544,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.124306821920772,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,128.0,92.0,3.327,3.2,2.9,4.1,2.9,3.2,4.1,3.2,3.2,15172756.34322942,42341835.29933034,28757295.821279876,13584539.47805046,2.1169135595465094,0.6791698002220203,0.32083019977797955,68215.0,30251.0,,Positive Gamma,4.1,3.0,3.2,4.1,7330063.214448752,18418722.418993924,0.4142426171923527,0.30424515602095703,0.8999999999999995,0.10000000000000009,0.0,True,3.0909483065910606,available,medium,,34.0,27.0,0.7941176470588235,3.081171666666667,3.09411,5.878895545574433e-13,bs_spot_repricing_constant_iv,42341835.29933034,15172756.34322942,68215.0,30251.0,3.0,4.0,deferred,0.10137773635462301,0.5781286182341023,0.2949846725148202,0.5781286182341023,0.2949846725148202,9.0,0.33785383367809446,-0.28314394571928214,0.050688868177311504,normal_expiry_structure,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,219.0,157.0,3.327,3.3,3.1,3.1,3.1,3.3,3.3,3.3,3.3,3233836.42132689,10654180.768630888,6944008.5949788885,3710172.1736519993,1.8716135720849194,0.6517637297298482,0.34823627027015175,18672.0,1545.0,,Positive Gamma,3.4,2.85,3.4,3.4,1366921.4174910353,3566706.975377163,0.356604310367336,0.3980109593972273,0.10000000000000009,-0.25,0.10000000000000009,True,3.178579114201334,available,medium,,26.0,18.0,0.6923076923076923,3.1717400000000002,3.1846783333333333,1.2225858820954451e-16,bs_spot_repricing_constant_iv,10654180.768630888,3233836.4213268897,18672.0,1545.0,4.0,4.0,far,0.025508972896454474,0.5781286182341023,0.2949846725148202,0.5781286182341023,0.2949846725148202,9.0,0.33785383367809446,-0.28314394571928214,0.012754486448227237,low_expiry_influence,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
