trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-31,SH510050,上证50ETF华夏,上证50ETF华夏,3.041,3.037,3.01,3.045,3.003,0.004,1.3e-05,0.0637,1230597619.0,
2026-08-31,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.685,4.679,4.64,4.692,4.618,0.006,1.3e-05,0.0356,3134489338.0,
2026-08-31,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.889,4.886,4.85,4.898,4.823,0.003,5.999999999999999e-06,0.0281,856866860.978,
2026-08-31,SH510500,中证500ETF南方,中证500ETF南方,7.967,7.923,7.85,7.978,7.775,0.044,5.6e-05,0.1152,3763892541.0,
2026-08-31,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.233,3.214,3.175,3.236,3.155,0.019,5.9e-05,0.0421,378077439.717,
2026-08-31,SZ159901,深证100ETF易方达,深证100ETF易方达,3.603,3.615,3.579,3.605,3.544,-0.012,-3.3e-05,0.0736,256760086.9,
2026-08-31,SZ159915,创业板ETF易方达,创业板ETF易方达,3.456,3.443,3.389,3.456,3.377,0.013,3.8e-05,0.2143,4846173744.283,
2026-08-31,SH588000,科创50ETF华夏,科创50ETF华夏,1.777,1.756,1.721,1.778,1.711,0.021,0.00012,0.09960000000000001,5161529652.0,
2026-08-31,SH588080,科创50ETF易方达,科创50ETF易方达,1.72,1.703,1.665,1.724,1.659,0.017,0.0001,0.04650000000000001,1467138530.0,
