underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,70226690.91796875,32854592.87109375,121663.0,55979.0,3,4,deferred,0.19909045556591962,0.6142957228793366,0.12270711064231782,0.6142957228793366,0.12270711064231782,7.0,0.16649476102551844,-0.49158861223701883,0.09954522778295981,3.125,3.1,2.8,3.1,Positive Gamma,-0.008000000000000007,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,22542300.29296875,7998830.56640625,35610.0,3092.0,4,4,far,0.06390671091242586,0.6142957228793366,0.12270711064231782,0.6142957228793366,0.12270711064231782,7.0,0.16649476102551844,-0.49158861223701883,0.03195335545621293,3.125,3.1,3.1,3.1,Positive Gamma,-0.008000000000000007,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,1478880723.7651503,150964957.47445202,1370215.0,1523857.0,1,4,near,0.768183337786198,0.768183337786198,0.15057877006798837,0.768183337786198,0.15057877006798837,7.0,0.1638931000535845,-0.6176045677182096,0.768183337786198,3.33,3.4,3.3,3.4,Positive Gamma,0.02102102102102088,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
创业板ETF易方达,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,289889183.36027706,42971633.313039005,313354.0,243991.0,2,4,next,0.15057877006798837,0.768183337786198,0.15057877006798837,0.768183337786198,0.15057877006798837,7.0,0.1638931000535845,-0.6176045677182096,0.07528938503399418,3.33,3.3,3.3,3.3,Positive Gamma,-0.009009009009009028,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
创业板ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,139481252.159967,18683047.891359,301579.0,108995.0,3,4,deferred,0.07245153183824783,0.768183337786198,0.15057877006798837,0.768183337786198,0.15057877006798837,7.0,0.1638931000535845,-0.6176045677182096,0.036225765919123916,3.33,3.5,2.95,3.3,Positive Gamma,-0.009009009009009028,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
创业板ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,16915205.331531003,3594941.429031,35058.0,5656.0,4,4,far,0.008786360307565853,0.768183337786198,0.15057877006798837,0.768183337786198,0.15057877006798837,7.0,0.1638931000535845,-0.6176045677182096,0.0043931801537829265,3.33,3.5,2.95,3.3,Positive Gamma,-0.009009009009009028,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,1767655887.9775248,67139490.43392497,666034.0,622542.0,1,4,near,0.603624013239542,0.603624013239542,0.2707074372816419,0.603624013239542,0.2707074372816419,7.0,0.3096164928303503,-0.33291657595790003,0.603624013239542,4.55,4.6,4.5,4.6,Positive Gamma,0.01098901098901095,near_month_pressure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,792741151.6683749,-60402190.150575,343011.0,203125.0,2,4,next,0.2707074372816419,0.603624013239542,0.2707074372816419,0.603624013239542,0.2707074372816419,7.0,0.3096164928303503,-0.33291657595790003,0.13535371864082096,4.55,4.6,4.4,4.4,Negative Gamma,-0.03296703296703285,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,316884177.025325,95182495.73332499,251956.0,194063.0,3,4,deferred,0.10821048370844914,0.603624013239542,0.2707074372816419,0.603624013239542,0.2707074372816419,7.0,0.3096164928303503,-0.33291657595790003,0.05410524185422457,4.55,4.9,4.3,4.7,Positive Gamma,0.03296703296703307,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,51124296.04327499,20659431.140075,42122.0,5464.0,4,4,far,0.017458065770366987,0.603624013239542,0.2707074372816419,0.603624013239542,0.2707074372816419,7.0,0.3096164928303503,-0.33291657595790003,0.008729032885183494,4.55,4.7,4.2,4.7,Positive Gamma,0.03296703296703307,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
沪深300ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,297126990.4748399,94844555.71889733,142861.0,59931.0,1,4,near,0.6882063827892364,0.6882063827892364,0.15796458812603068,0.6882063827892364,0.15796458812603068,7.0,0.18668164420148697,-0.5302417946632058,0.6882063827892364,4.749,4.8,4.7,4.8,Positive Gamma,0.010739102969046233,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
沪深300ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,68199807.27475926,11997114.43901202,33788.0,14784.0,2,4,next,0.15796458812603068,0.6882063827892364,0.15796458812603068,0.6882063827892364,0.15796458812603068,7.0,0.18668164420148697,-0.5302417946632058,0.07898229406301534,4.749,5.0,4.6,4.8,Positive Gamma,0.010739102969046233,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
沪深300ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,50965085.823071755,18265574.0213955,48904.0,21772.0,3,4,deferred,0.11804547714358263,0.6882063827892364,0.15796458812603068,0.6882063827892364,0.15796458812603068,7.0,0.18668164420148697,-0.5302417946632058,0.059022738571791314,4.749,5.0,4.4,4.9,Positive Gamma,0.03179616761423465,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
沪深300ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,15449230.58353884,5982952.572584099,14669.0,2938.0,4,4,far,0.035783551941150314,0.6882063827892364,0.15796458812603068,0.6882063827892364,0.15796458812603068,7.0,0.18668164420148697,-0.5302417946632058,0.017891775970575157,4.749,4.8,4.4,4.8,Positive Gamma,0.010739102969046233,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
深证100ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,69318529.22626367,3477796.7556550354,63195.0,63640.0,1,4,near,0.7461290470098085,0.7461290470098085,0.14087872491218972,0.7461290470098085,0.14087872491218972,7.0,0.15882467930007985,-0.6052503220976189,0.7461290470098085,3.448,3.5,3.4,3.5,Positive Gamma,0.015081206496519783,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
深证100ETF易方达,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,13088226.559896959,3351048.9045702405,11174.0,7083.0,2,4,next,0.14087872491218972,0.7461290470098085,0.14087872491218972,0.7461290470098085,0.14087872491218972,7.0,0.15882467930007985,-0.6052503220976189,0.07043936245609486,3.448,3.5,3.1,3.5,Positive Gamma,0.015081206496519783,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
深证100ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,9359679.67937408,3124765.61364736,18432.0,44826.0,3,4,deferred,0.10074548547753241,0.7461290470098085,0.14087872491218972,0.7461290470098085,0.14087872491218972,7.0,0.15882467930007985,-0.6052503220976189,0.050372742738766206,3.448,4.6,3.4,3.4,Positive Gamma,-0.0139211136890951,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
深证100ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,1137773.9390784,263435.847584,1939.0,954.0,4,4,far,0.012246742600469342,0.7461290470098085,0.14087872491218972,0.7461290470098085,0.14087872491218972,7.0,0.15882467930007985,-0.6052503220976189,0.006123371300234671,3.448,4.2,3.1,3.3,Positive Gamma,-0.04292343387470998,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
科创50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,836921554.2551315,112600007.60140382,1780819.0,1973459.0,1,4,near,0.7803277586862581,0.7803277586862581,0.10313252450141884,0.7803277586862581,0.10313252450141884,7.0,0.11673702424889879,-0.6771952341848393,0.7803277586862581,1.708,1.75,1.7,1.7,Positive Gamma,-0.004683840749414525,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
科创50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,110612280.21068847,8395252.833229916,387144.0,461608.0,2,4,next,0.10313252450141884,0.7803277586862581,0.10313252450141884,0.7803277586862581,0.10313252450141884,7.0,0.11673702424889879,-0.6771952341848393,0.05156626225070942,1.708,1.7,1.65,1.7,Positive Gamma,-0.004683840749414525,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
科创50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,109663410.77618527,22232535.924381435,564307.0,1418573.0,3,4,deferred,0.1022478189333196,0.7803277586862581,0.10313252450141884,0.7803277586862581,0.10313252450141884,7.0,0.11673702424889879,-0.6771952341848393,0.0511239094666598,1.708,2.55,1.3,1.7,Positive Gamma,-0.004683840749414525,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
科创50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,15328427.38580608,3064579.0056022396,75396.0,12904.0,4,4,far,0.014291897879003371,0.7803277586862581,0.10313252450141884,0.7803277586862581,0.10313252450141884,7.0,0.11673702424889879,-0.6771952341848393,0.007145948939501686,1.708,2.15,1.45,1.75,Positive Gamma,0.024590163934426146,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
科创50ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,160663747.0721357,35686645.92417025,382379.0,347420.0,1,4,near,0.7836811323693053,0.7836811323693053,0.07487538642639259,0.7836811323693053,0.07487538642639259,7.0,0.08721078320087852,-0.7088057459429127,0.7836811323693053,1.656,1.65,1.65,1.65,Positive Gamma,-0.0036231884057971175,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,True,False,primary_analysis
科创50ETF易方达,10月,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,15350325.08740992,2737932.5762380795,56108.0,54219.0,2,4,next,0.07487538642639259,0.7836811323693053,0.07487538642639259,0.7836811323693053,0.07487538642639259,7.0,0.08721078320087852,-0.7088057459429127,0.037437693213196295,1.656,1.95,1.4,1.65,Positive Gamma,-0.0036231884057971175,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,next_month
科创50ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,98.0,70.0,24119900.53543296,4615811.54228736,125755.0,119564.0,3,4,deferred,0.11765137629807833,0.7836811323693053,0.07487538642639259,0.7836811323693053,0.07487538642639259,7.0,0.08721078320087852,-0.7088057459429127,0.058825688149039164,1.656,2.45,1.25,1.6,Positive Gamma,-0.033816425120772875,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,other_month
科创50ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,189.0,135.0,4877658.22996224,1072819.3941503996,24523.0,3362.0,4,4,far,0.023792104906223865,0.7836811323693053,0.07487538642639259,0.7836811323693053,0.07487538642639259,7.0,0.08721078320087852,-0.7088057459429127,0.011896052453111932,1.656,1.9,1.4,1.6,Positive Gamma,-0.033816425120772875,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=7，默认使用前月,medium,7.0,False,False,far_month
