underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,8月,2.75,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,192328.69671288008,-1564626.8164564804,-1372298.1197436003,1756955.5131693606,351.0,14886.0,15237.0,122.0,241.0,363.0,0.52335,0.47809999999999997,0.36719999999999997,107709.76652380757,-323057.7040884481,-215347.9375646405,430767.4706122556,41518.43860248002,-1413816.5583460804,223.75215146299408,0.38325275062065056,0.7902127659574468,0.18188402801462053,0.002505722364346304,0.4557794516263185,False
上证50ETF华夏,8月,2.8,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,0.0,-3706902.2011896004,-3706902.2011896004,3706902.2011896004,745.0,23380.0,24125.0,989.0,538.0,1527.0,0.1638,0.4978,0.08915,0.0,-775500.4297031041,-775500.4297031041,775500.4297031041,-85299.97366296001,-3621602.2275266405,176.60044150110267,0.4839620475227412,0.7994523548740416,0.6752639495697005,-0.23679660820223233,0.6071033829768756,False
上证50ETF华夏,8月,2.85,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,338391.8765791202,-6224966.486776802,-5886574.610197682,6563358.363355922,1274.0,23020.0,24294.0,967.0,7212.0,8179.0,0.2439,0.49429999999999996,0.3014,174605.6125662023,-1645409.3348892955,-1470803.722323093,1820014.947455498,-1693388.6461321204,-4193185.964065562,3473.325766174801,0.39015531330340464,0.7992469879518074,0.5361597382386758,-0.09212310995533876,0.7257681722124668,True
上证50ETF华夏,8月,2.9,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,2476526.1060254406,-13115159.817825243,-10638633.711799802,15591685.923850683,4892.0,25907.0,30799.0,13895.0,6432.0,20327.0,0.07755,0.493,0.5693,2139501.897186013,-3925486.2492523454,-1785984.3520663325,6064988.146438358,-779609.6081928001,-9859024.103607003,170.10935601458058,0.5816107911179258,0.9852941176470589,1.5443121310293462,-0.2349050961531863,0.8339191073623682,True
上证50ETF华夏,8月,2.95,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,125973551.49512115,-189721916.55628854,-63748365.06116739,315695468.0514097,19546.0,29276.0,48822.0,40499.0,29636.0,70135.0,0.15255000000000002,0.3379,7.2677499999999995,99332420.77568664,-94780225.54769489,4552195.227991745,194112646.32338154,-63748365.06116739,0.0,226.5211156311277,0.6440462653898347,0.6818780692298478,1.5421403997537375,-0.0680881499469017,0.9534615232539503,True
上证50ETF华夏,8月,3.0,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,625088966.9809809,-364607792.25050896,260481174.7304719,989696759.2314899,57755.0,30270.0,88025.0,83772.0,51479.0,135251.0,0.10880000000000001,-0.264,12.858450000000001,401640874.7117612,-291539657.80352277,110101216.90823841,693180532.515284,260481174.7304719,0.0,167.89831510493644,0.7210659633006662,0.28787878787878796,1.5755662704032964,-0.2014826521827935,0.9853395050614383,True
上证50ETF华夏,8月,3.1,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,54163323.33048002,-454446.0417193201,53708877.2887607,54617769.372199334,101517.0,12197.0,113714.0,21457.0,16225.0,37682.0,0.19175,-0.494,0.32095,6439894.664582989,-350080.33502452663,6089814.329558463,6789974.9996075155,10993709.722360685,42715167.566400014,3435.2009054895298,0.4446214598300646,0.8,0.7708043781120391,-0.1900284645247623,0.9402459547679618,True
上证50ETF华夏,8月,3.2,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,12856357.709052484,0.0,12856357.709052484,12856357.709052484,94004.0,1845.0,95849.0,4771.0,2546.0,7317.0,0.17884999999999998,-0.49795,0.0769,1864898.3617040287,0.0,1864898.3617040287,1864898.3617040287,652500.7726255202,12203856.936426966,5087.036188731104,0.4695659699474107,0.7958391123439666,0.7153494794490093,-0.1859359496484852,0.8383765375482685,False
上证50ETF华夏,8月,3.3,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,3501306.334915201,0.0,3501306.334915201,3501306.334915201,46160.0,523.0,46683.0,2703.0,257.0,2960.0,0.24744999999999998,-0.49845,0.04265,610179.1297639246,0.0,610179.1297639246,610179.1297639246,205026.66861516007,3296279.666300041,3415.197313182199,0.4199238994439326,0.7962025316455696,0.274976492936697,-0.1254296626848196,0.653571044773801,False
上证50ETF华夏,8月,3.4,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,1240181.4829924805,0.0,1240181.4829924805,1240181.4829924805,24994.0,309.0,25303.0,1151.0,162.0,1313.0,0.3122,-0.49875,0.0279,270880.96150886413,0.0,270880.96150886413,270880.96150886413,57111.662275920025,1183069.8207165606,143.85039558858665,0.45652442114711234,0.7881154499151103,0.2851614484563674,-0.14550682545893429,0.5046423913910713,False
上证50ETF华夏,8月,3.5,2.982,2026-08-26,202608,rule_fourth_wednesday,medium,1.0,1.0,972215.0340285603,-382164.07469940005,590050.9593291602,1354379.1087279604,27197.0,1631.0,28828.0,105.0,14.0,119.0,0.9275500000000001,-0.4849,0.15185,195944.38678987205,-192829.5561324568,3114.8306574152375,388773.94292232883,473.07163680000076,589577.8876923602,123.5759799189025,0.353058490216333,0.7949971137194534,0.006222205459734971,-0.0002512133227196887,0.45461844161217596,False
上证50ETF华夏,9月,2.65,2.982,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,665585.2938520802,-8078391.977478482,-7412806.683626401,8743977.271330561,1861.0,25934.0,27795.0,77.0,2020.0,2097.0,0.11549999999999999,0.46515,0.37625,328574.4182473688,-2348634.7731907316,-2020060.3549433628,2677209.1914381003,-601687.1877458402,-6811119.495880562,289.57087296140116,0.3921964282404137,0.5308943089430894,0.05963281652383658,0.01662040210297261,0.7051479244819413,False
上证50ETF华夏,9月,2.7,2.982,2026-09-23,202609,rule_fourth_wednesday,medium,29.0,21.0,882224.0037626401,-10723463.370446404,-9841239.366683764,11605687.374209045,1602.0,23240.0,24842.0,120.0,2828.0,2948.0,0.10864999999999998,0.44339999999999996,0.5690999999999999,438223.3904160813,-2666654.0236869133,-2228430.633270832,3104877.414102995,-1238819.1789556807,-8602420.187728085,505.8082018541385,0.37270023033660415,0.4296987087517934,0.09829655701457515,0.01767874736518308,0.739438105143201,False
